m_id,image,area_sum,area_min,area_max,x_mean,y_mean,z_mean,z_min,z_max,class,max_red_mean,max_green_mean,max_dapi_mean,mean_red_mean,mean_red_var,mean_green_mean,mean_green_var,mean_dapi_mean,mean_dapi_var,min_red_mean,min_green_mean,min_dapi_mean,pixsum_red_sum,pixsum_green_sum,pixsum_dapi_sum,range_red_mean,range_green_mean,range_dapi_mean,std_red_mean,std_green_mean,std_dapi_mean,sum_red_sum,sum_green_sum,sum_dapi_sum,sum2_red_mean,sum2_green_mean,sum2_dapi_mean,group,exp,treat,part,counts_
id_8304,8,125422,36255,47033,5695.666666666667,5600.0,3400.0,3315,3485,red,11742.333333333334,1595.3333333333333,11884.333333333334,8582.4574996508,56142.27279524526,878.7638801592434,35320.0509786763,10018.412930372235,1108.0440088042922,4335.0,90.66666666666667,7301.0,128.0,128.0,128.0,7407.333333333333,1504.6666666666667,4583.333333333333,1877.1550927562666,427.60741900025005,1270.4607695811333,1096109.0,111254.0,1282296.0,3278552327.6666665,40738334.666666664,4349641326.0,MEF2D-MEF2C-DMSO-G1--8--2-2_1,MEF2D-MEF2C,DMSO,2-2_1,3
id_8305,8,264563,23516,51933,1517.4285714285713,6832.142857142857,3570.0,3315,3825,red,12584.57142857143,6951.142857142857,3807.5714285714284,10605.804633592428,187200.8011356668,2287.7255504946997,65062.24819190265,2457.857823649643,212836.6084452816,7738.142857142857,80.85714285714286,1219.142857142857,270.0,270.0,270.0,4846.428571428572,6870.285714285715,2588.4285714285716,1286.7533408632428,1902.4111391905572,704.6376630351828,2881754.0,612815.0,685109.0,4465381845.142858,344242926.14285713,273010744.4285714,MEF2D-MEF2C-DMSO-G1--8--2-2_1,MEF2D-MEF2C,DMSO,2-2_1,7
id_8306,8,289059,20577,58792,5685.571428571428,7194.571428571428,3570.0,3315,3825,red,11843.285714285714,1669.0,4650.285714285715,8985.924165729686,1103756.7467796293,700.5418345133829,13322.471410151207,3246.052264456129,88472.88124711644,5688.857142857143,76.28571428571429,2296.8571428571427,295.0,295.0,295.0,6154.428571428572,1592.7142857142858,2353.4285714285716,1672.4281456035055,406.68476600402136,586.6665473790256,2676562.0,212438.0,957299.0,3639680163.428571,29457280.85714286,464046444.71428573,MEF2D-MEF2C-DMSO-G1--8--2-2_1,MEF2D-MEF2C,DMSO,2-2_1,7
id_8307,8,246924,21557,44094,5467.857142857143,8321.57142857143,3570.0,3315,3825,red,10742.142857142857,1150.142857142857,7469.571428571428,8454.082954545458,107460.10723901984,548.4298881673885,45103.82279384102,5772.5635371573,76118.0348800532,5264.714285714285,211.0,3949.1428571428573,252.0,252.0,252.0,5477.428571428572,939.1428571428571,3520.4285714285716,1462.5968628696269,261.9190899161672,914.33059033646,2143035.0,146111.0,1458140.0,2688306851.571429,15809604.42857143,1238959833.4285715,MEF2D-MEF2C-DMSO-G1--8--2-2_1,MEF2D-MEF2C,DMSO,2-2_1,7
id_8309,8,291016,25476,42134,1954.4444444444443,4704.555555555556,3740.0,3400,4080,red,12371.111111111111,933.2222222222222,3424.0,9046.256606608133,87596.1979888808,500.4915101010577,76621.51159947716,1248.5634049015966,166955.00794770845,5414.222222222223,165.22222222222223,364.55555555555554,297.0,297.0,297.0,6956.888888888889,768.0,3059.4444444444443,1938.7720565549555,203.3130118912811,770.1270416466334,2685837.0,152530.0,375230.0,2828074884.5555553,12071620.222222222,76953400.8888889,MEF2D-MEF2C-DMSO-G1--8--2-2_1,MEF2D-MEF2C,DMSO,2-2_1,9
id_831,28,495810,23516,74470,3021.7272727272725,5133.181818181818,4675.0,4250,5100,red,17077.090909090908,1039.7272727272727,7274.909090909091,12077.547373473908,621204.4723300092,260.45641394122026,14652.623756299115,5135.65035539569,4589991.337730811,7127.636363636364,4.545454545454546,3665.818181818182,506.0,506.0,506.0,9949.454545454546,1035.1818181818182,3609.090909090909,2694.2541595674547,313.47445453221934,1020.2080747715864,6149608.0,142034.0,2711214.0,7189783044.727273,9648967.454545455,1525472003.8181818,MEF2D-MEF2C-VHL-G1--28--4-1,MEF2D-MEF2C,VHL,4-1,11
id_8310,8,364510,28416,53893,2578.375,5024.0,3697.5,3400,3995,red,12275.25,1410.75,4386.5,8639.263224419687,124284.0344579923,280.7847915081462,990.762722264384,2246.95603494215,556997.875724656,4575.0,0.375,936.75,372.0,372.0,372.0,7700.25,1410.375,3449.75,2042.3997574616874,349.47260482442505,905.8990238387563,3228475.0,103502.0,859329.0,3707474966.375,9339932.5,306934845.625,MEF2D-MEF2C-DMSO-G1--8--2-2_1,MEF2D-MEF2C,DMSO,2-2_1,8
id_8311,8,110724,34295,40174,3318.6666666666665,5302.333333333333,3485.0,3400,3570,red,11140.0,7660.333333333333,4813.333333333333,8556.638045013666,24016.1774772053,3831.153705622033,425.69882615543133,3236.972062655,148002.9788929649,5524.666666666667,487.0,1294.6666666666667,113.0,113.0,113.0,5615.333333333333,7173.333333333333,3518.6666666666665,1576.3919992705332,2347.7587695176003,1100.2027573899666,966795.0,433044.0,366311.0,2849511931.0,756599570.6666666,444229047.0,MEF2D-MEF2C-DMSO-G1--8--2-2_1,MEF2D-MEF2C,DMSO,2-2_1,3
id_8312,8,681988,34295,166578,9374.42857142857,6866.142857142857,3655.0,3400,3910,red,12492.0,2868.0,8979.57142857143,8233.733037035216,278441.67989698175,512.0982177707314,27464.682764153473,5263.683096017199,62721.73311347456,3395.5714285714284,0.5714285714285714,2487.285714285714,696.0,696.0,696.0,9096.42857142857,2867.4285714285716,6492.285714285715,2158.47027794251,695.8013269988071,1632.1824500458172,5874268.0,399773.0,3699333.0,7789069723.428572,120498918.71428572,3253893521.857143,MEF2D-MEF2C-DMSO-G1--8--2-2_1,MEF2D-MEF2C,DMSO,2-2_1,7
id_8313,8,265542,25476,41154,5203.25,9048.375,3697.5,3400,3995,red,8955.125,1743.625,2217.25,7725.131125368463,88040.12965839914,402.4614528759587,14803.8863509256,517.3556815573675,51727.41544860553,6073.625,12.75,0.0,271.0,271.0,271.0,2881.5,1730.875,2217.25,808.5185774402324,483.24837180279377,691.6548521494938,2103102.0,105205.0,135317.0,2065357013.75,13768053.625,26117086.625,MEF2D-MEF2C-DMSO-G1--8--2-2_1,MEF2D-MEF2C,DMSO,2-2_1,8
id_8315,8,124441,20577,28416,8586.0,3650.6,3655.0,3485,3825,red,10736.2,562.4,2624.0,8503.136109356801,75776.38167625619,128.40526749750939,2573.6230768604682,1647.372741849464,405476.0508544185,5348.8,0.0,686.2,127.0,127.0,127.0,5387.4,562.4,1937.8,1513.43323571076,183.676352353938,608.3072447238239,1082043.0,16092.0,203325.0,1902629683.4,1357312.8,81811544.2,MEF2D-MEF2C-DMSO-G1--8--2-2_1,MEF2D-MEF2C,DMSO,2-2_1,5
id_8316,8,563419,22537,49973,1830.875,3733.5,4122.5,3485,4760,red,10128.875,1599.0,5048.9375,7591.455742838782,143344.81483596712,656.1537010457796,415171.58055992256,3588.8302215273375,556353.2405941099,4923.0,22.25,2169.8125,575.0,575.0,575.0,5205.875,1576.75,2879.125,1449.8605719554566,512.6119398586999,824.5432673186589,4396828.0,313608.0,2006440.0,2198261155.5,35217703.875,478258260.875,MEF2D-MEF2C-DMSO-G1--8--2-2_1,MEF2D-MEF2C,DMSO,2-2_1,16
id_8318,8,41154,20577,20577,8379.5,4106.5,3527.5,3485,3570,red,9286.0,34.0,3912.5,8143.4047619048,16208.572562354877,2.57142857142855,0.8888888888888442,2363.2619047619,396.0102040800192,6518.5,0.0,1827.0,42.0,42.0,42.0,2767.5,34.0,2085.5,805.42193404124,8.026694566909999,579.81651403511,342023.0,108.0,99257.0,1405788542.5,1534.0,124016328.5,MEF2D-MEF2C-DMSO-G1--8--2-2_1,MEF2D-MEF2C,DMSO,2-2_1,2
id_832,28,1125865,25476,88188,5944.25,2039.6,5142.5,4335,5950,red,12189.35,869.5,8411.5,8619.110698529095,197798.21073795026,273.37051222497,3420.440775774275,5156.86103244626,4503327.553815521,4965.6,0.3,1860.5,1149.0,1149.0,1149.0,7223.75,869.2,6551.0,2016.561579761545,260.4525816074095,1880.4003802562802,10041622.0,297418.0,5435779.0,4669997969.9,7612590.9,1706477525.15,MEF2D-MEF2C-VHL-G1--28--4-1,MEF2D-MEF2C,VHL,4-1,20
id_8320,8,817207,20577,59772,5798.315789473684,6585.578947368421,4250.0,3485,5015,red,12283.263157894737,2422.2631578947367,6059.315789473684,8858.95646843306,313874.2424583022,661.2250688067443,24363.896470447962,3828.2712689154905,181831.0569208728,5152.1578947368425,79.63157894736842,1833.842105263158,834.0,834.0,834.0,7131.105263157895,2342.6315789473683,4225.473684210527,1885.625099247192,588.7041294699475,1167.2683703746527,7447951.0,554019.0,3155879.0,3693150974.7894735,39569262.89473684,694109021.2105263,MEF2D-MEF2C-DMSO-G1--8--2-2_1,MEF2D-MEF2C,DMSO,2-2_1,19
id_8321,8,135220,20577,31355,4658.6,8126.6,3655.0,3485,3825,red,9187.0,1265.0,8684.4,7919.291541858681,59651.04971826156,762.135389784948,17984.558759663647,7436.52269585254,604518.512408124,5892.6,479.2,5742.8,138.0,138.0,138.0,3294.4,785.8,2941.6,863.36187698786,230.48146382312797,751.8830994345719,1093899.0,102948.0,1040086.0,1755808562.6,17775425.6,1595458484.4,MEF2D-MEF2C-DMSO-G1--8--2-2_1,MEF2D-MEF2C,DMSO,2-2_1,5
id_8322,8,847585,22537,95047,3302.714285714286,3044.1428571428573,4122.5,3570,4675,red,9817.285714285714,4475.714285714285,5441.285714285715,7744.955273642057,105370.7768249746,1283.9826283481077,1827187.2991894989,2973.279960232388,2288160.8015637132,4917.071428571428,23.785714285714285,1131.357142857143,865.0,865.0,865.0,4900.214285714285,4451.928571428572,4309.928571428572,1244.9292345999966,1236.4681757264648,1111.8652047910434,6713677.0,774988.0,2952892.0,3827507355.071429,203672143.2857143,894269791.8571428,MEF2D-MEF2C-DMSO-G1--8--2-2_1,MEF2D-MEF2C,DMSO,2-2_1,14
id_8323,8,654548,22537,64671,6618.307692307692,3452.846153846154,4080.0,3570,4590,red,13476.76923076923,3832.076923076923,3238.153846153846,9097.220208725,236783.75199137372,1980.8956102437232,65502.40181229985,1858.674493062531,127843.74480108067,4740.923076923077,312.38461538461536,732.3846153846154,668.0,668.0,668.0,8735.846153846154,3519.6923076923076,2505.769230769231,2294.6512269532277,1030.8462733453355,642.8844372907931,6114239.0,1309042.0,1237589.0,4633647895.307693,257255831.07692307,206350190.53846154,MEF2D-MEF2C-DMSO-G1--8--2-2_1,MEF2D-MEF2C,DMSO,2-2_1,13
id_8324,8,450736,25476,61732,3116.0,3793.909090909091,3995.0,3570,4420,red,16551.81818181818,1159.909090909091,9178.09090909091,11392.037705606863,1979740.8462899483,431.7983828919527,52717.2248588893,6825.612592066674,338680.2714091151,5733.0,18.545454545454547,3794.7272727272725,460.0,460.0,460.0,10818.818181818182,1141.3636363636363,5383.363636363636,3055.286987736064,346.28650681737633,1481.63422078264,5168729.0,181017.0,3132341.0,5741941326.272727,14214106.636363637,2045020078.090909,MEF2D-MEF2C-DMSO-G1--8--2-2_1,MEF2D-MEF2C,DMSO,2-2_1,11
id_8326,8,64671,29396,35275,1584.5,4257.5,3612.5,3570,3655,red,10299.0,226.0,6585.0,7645.677777777801,15798.518765440087,91.55555555555401,562.9876543208683,5899.525,19777.29013890216,4189.5,12.5,4808.5,66.0,66.0,66.0,6109.5,213.5,1776.5,1599.1965344621,55.0187002805365,421.18744934649,505148.0,5942.0,388772.0,2016801620.0,378893.0,1151000213.0,MEF2D-MEF2C-DMSO-G1--8--2-2_1,MEF2D-MEF2C,DMSO,2-2_1,2
id_8328,8,272400,25476,39194,7625.375,4792.5,3867.5,3570,4165,red,11494.0,3006.875,1827.25,9214.675315596498,595814.2528539917,1676.6111777680924,631964.8105700152,766.9502146449613,22086.345456748437,6170.0,243.375,0.625,278.0,278.0,278.0,5324.0,2763.5,1826.625,1457.563449604825,822.1847692752262,613.6941683350037,2558572.0,467887.0,213179.0,3036166089.25,144651007.375,34158275.125,MEF2D-MEF2C-DMSO-G1--8--2-2_1,MEF2D-MEF2C,DMSO,2-2_1,8
id_8329,8,773115,46054,84269,6055.166666666667,8163.166666666667,4037.5,3570,4505,red,15490.75,3091.9166666666665,6892.0,10485.433580242308,1989694.9303363024,1151.0230898279965,16449.056665246935,5552.952123140759,10575.211787127844,5091.833333333333,80.83333333333333,4146.25,789.0,789.0,789.0,10398.916666666666,3011.0833333333335,2745.75,2733.14956215505,910.1664272454658,718.6814797949909,8240648.0,917157.0,4374523.0,7796106723.833333,145451783.58333334,2056750797.9166667,MEF2D-MEF2C-DMSO-G1--8--2-2_1,MEF2D-MEF2C,DMSO,2-2_1,12
id_833,28,251823,25476,41154,3951.0,3887.5,4632.5,4335,4930,red,11333.625,236.5,7070.375,9088.032213769786,483875.34976188664,47.98256709688161,1491.0971191482186,5280.55862637125,65927.82867709393,6181.875,0.0,2839.25,257.0,257.0,257.0,5151.75,236.5,4231.125,1425.5563290122225,69.12127819865063,1282.9463479765814,2338233.0,12995.0,1350655.0,2740601615.375,356087.875,942807478.875,MEF2D-MEF2C-VHL-G1--28--4-1,MEF2D-MEF2C,VHL,4-1,8
id_8331,8,227326,20577,41154,5489.5,1357.125,3952.5,3655,4250,red,10591.625,924.125,4682.875,8367.266604530525,86874.09900470394,302.5179192789975,15029.674518627842,2935.4578395096373,257936.20552695286,5106.625,12.25,1429.25,232.0,232.0,232.0,5485.0,911.875,3253.625,1466.4887808265648,278.77190016668874,933.39727893358,1940585.0,70055.0,673960.0,2095468514.375,5599538.125,278527006.5,MEF2D-MEF2C-DMSO-G1--8--2-2_1,MEF2D-MEF2C,DMSO,2-2_1,8
id_8332,8,167556,26456,55852,5067.25,1710.75,3782.5,3655,3910,red,9972.5,914.75,8917.0,8243.913284027025,72496.84290591441,224.51328689370501,3875.1227041535094,6465.5383771929755,661351.9147606749,5093.5,0.0,3921.0,171.0,171.0,171.0,4879.0,914.75,4996.0,1283.14729576755,259.5060879883075,1385.4278469210726,1406891.0,40624.0,1119857.0,2964791190.75,5583876.0,1944692385.75,MEF2D-MEF2C-DMSO-G1--8--2-2_1,MEF2D-MEF2C,DMSO,2-2_1,4
id_8333,8,338052,27436,50953,5721.75,1923.0,3952.5,3655,4250,red,12525.875,2200.75,509.375,9667.311757045913,892498.3729952472,1047.7392450412526,286144.5123846602,104.8857084785272,15438.972028701823,6146.125,25.25,0.5,345.0,345.0,345.0,6379.75,2175.5,508.875,1726.6173060683875,737.1102734448438,131.33901817607386,3325430.0,360641.0,32479.0,4168579622.75,82955523.625,1761758.875,MEF2D-MEF2C-DMSO-G1--8--2-2_1,MEF2D-MEF2C,DMSO,2-2_1,8
id_8336,8,820144,22537,70550,4036.4117647058824,4038.235294117647,4335.0,3655,5015,red,15152.0,3352.470588235294,299.8235294117647,10766.406480839554,1423977.5457144412,886.0218216702077,722183.4469056785,15.723600461428036,327.89261260855335,6466.235294117647,16.11764705882353,0.0,837.0,837.0,837.0,8685.764705882353,3336.3529411764707,299.8235294117647,2197.7520060845886,901.2930251527059,54.22837103830624,9216832.0,663827.0,16526.0,6295515154.3529415,103790896.41176471,410854.4705882353,MEF2D-MEF2C-DMSO-G1--8--2-2_1,MEF2D-MEF2C,DMSO,2-2_1,17
id_8339,8,62711,29396,33315,4725.5,6864.0,3697.5,3655,3740,red,11587.0,2091.5,474.0,9004.7431372549,35853.169211825094,1135.10588235295,9437.763598613494,105.46372549019449,1267.0183179544567,5957.5,480.0,0.0,64.0,64.0,64.0,5629.5,1611.5,474.0,1532.38084622925,462.46604165728,125.896701035965,575768.0,72372.0,6649.0,2662975228.0,47672756.0,855280.5,MEF2D-MEF2C-DMSO-G1--8--2-2_1,MEF2D-MEF2C,DMSO,2-2_1,2
id_8340,8,766256,20577,83289,7717.428571428572,1276.5714285714287,4292.5,3740,4845,red,11378.214285714286,830.9285714285714,3825.4285714285716,8233.807073780778,210699.8771580497,474.478379559272,98580.10014948391,2049.0187631660015,451686.191273794,5016.714285714285,138.0,579.5,782.0,782.0,782.0,6361.5,692.9285714285714,3245.9285714285716,1653.201723116105,175.4666464327348,805.6426327705849,6537043.0,340074.0,1690227.0,4110776584.357143,16435545.0,319925585.9285714,MEF2D-MEF2C-DMSO-G1--8--2-2_1,MEF2D-MEF2C,DMSO,2-2_1,14
id_8341,8,186173,21557,36255,6294.166666666667,1333.6666666666667,3952.5,3740,4165,red,9089.833333333334,1110.0,10204.666666666666,7776.665023694416,37000.966377984594,596.9314037108151,29009.352545807742,8587.311827392716,578467.3093631085,5958.666666666667,96.33333333333333,6102.5,190.0,190.0,190.0,3131.1666666666665,1013.6666666666666,4102.166666666667,891.441130655085,277.125371203045,1248.257538799755,1479039.0,115245.0,1627288.0,1944894776.8333333,14806653.833333334,2393987775.6666665,MEF2D-MEF2C-DMSO-G1--8--2-2_1,MEF2D-MEF2C,DMSO,2-2_1,6
id_8342,8,652589,20577,63691,4505.285714285715,3674.0,4292.5,3740,4845,red,13854.92857142857,758.5,2653.3571428571427,9358.928498819265,708216.9037588555,124.70284221636919,4217.005537735748,1383.6231143631533,598312.2351476791,4888.5,0.0,510.85714285714283,666.0,666.0,666.0,8966.42857142857,758.5,2142.5,2450.2028795543933,193.45942948979206,559.6230492616171,6355126.0,83909.0,888883.0,4711073806.285714,3315230.9285714286,119484691.07142857,MEF2D-MEF2C-DMSO-G1--8--2-2_1,MEF2D-MEF2C,DMSO,2-2_1,14
id_8343,8,1110190,29396,107786,8363.35294117647,4031.1176470588234,4420.0,3740,5100,red,11797.176470588236,1060.0588235294117,5572.529411764706,8813.189139533672,126102.6050170939,177.55234138399337,25759.9027841377,3053.815949940759,561847.9018006484,5213.64705882353,0.0,712.1176470588235,1133.0,1133.0,1133.0,6583.529411764706,1060.0588235294117,4860.411764705882,1678.0560159004615,250.90308273564133,1388.3213043291453,10043967.0,240914.0,3631333.0,5446502977.823529,13417650.705882354,858031943.0,MEF2D-MEF2C-DMSO-G1--8--2-2_1,MEF2D-MEF2C,DMSO,2-2_1,17
id_8344,8,576159,26456,84269,4336.9,2504.7,4207.5,3825,4590,red,12143.5,346.9,10264.4,8029.3502657793,84465.76038153589,70.95647543080399,2088.4431806998396,7853.77624433016,789835.7930395433,4254.3,0.0,5172.3,588.0,588.0,588.0,7889.2,346.9,5092.1,2076.08594049609,95.87153500884948,1396.644275855858,4713748.0,36953.0,4615377.0,4089209103.4,835368.1,3795793359.3,MEF2D-MEF2C-DMSO-G1--8--2-2_1,MEF2D-MEF2C,DMSO,2-2_1,10
id_8345,8,811329,21557,69571,3689.133333333333,4756.8,4420.0,3825,5015,red,16942.066666666666,1305.2,4419.933333333333,11317.34941692222,2868786.2746331734,616.0871148968101,126739.49452767163,1903.8423675177733,282007.9643125559,5683.266666666666,148.06666666666666,243.53333333333333,828.0,828.0,828.0,11258.8,1157.1333333333334,4176.4,3084.767896061421,313.6096491464193,1187.7465353040955,9668277.0,499559.0,1629681.0,8343837432.333333,30528583.666666668,314164853.6666667,MEF2D-MEF2C-DMSO-G1--8--2-2_1,MEF2D-MEF2C,DMSO,2-2_1,15
id_8346,8,395864,24496,44094,7856.583333333333,4926.166666666667,4292.5,3825,4760,red,14851.666666666666,2543.5,1860.1666666666667,11014.140509389976,1144095.1329005884,1410.7014976572518,915896.566409276,503.84859035309586,8667.197540707983,6562.333333333333,402.8333333333333,29.083333333333332,404.0,404.0,404.0,8289.333333333334,2140.6666666666665,1831.0833333333333,2345.225217498342,653.2151118866924,484.62178993409674,4440252.0,549724.0,206331.0,4280808207.5,112383316.5,18127536.416666668,MEF2D-MEF2C-DMSO-G1--8--2-2_1,MEF2D-MEF2C,DMSO,2-2_1,12
id_8348,8,57812,27436,30376,1090.5,6048.0,3867.5,3825,3910,red,9140.5,1210.0,5218.5,7729.29377880185,6099.015929949023,777.1624423963101,2917.6702865850602,3347.9245391705,177390.40309378548,6290.5,159.5,2570.5,59.0,59.0,59.0,2850.0,1050.5,2648.0,803.4387815126499,319.950645787405,660.953925118775,456194.0,45738.0,198421.0,1782486842.0,20931915.0,349807209.5,MEF2D-MEF2C-DMSO-G1--8--2-2_1,MEF2D-MEF2C,DMSO,2-2_1,2
id_8349,8,80347,23516,32335,1678.3333333333333,6101.333333333333,3910.0,3825,3995,red,12673.333333333334,1544.0,4830.333333333333,9106.457525252534,148878.81268502327,572.24808080808,30044.85978377745,2939.7459090909338,54285.05934313848,4354.0,0.0,1947.6666666666667,82.0,82.0,82.0,8319.333333333334,1544.0,2882.6666666666665,2412.2580225479333,536.85381664661,829.1682161824168,748884.0,45767.0,243263.0,2444006006.6666665,16487327.666666666,259568252.33333334,MEF2D-MEF2C-DMSO-G1--8--2-2_1,MEF2D-MEF2C,DMSO,2-2_1,3
id_8350,8,188133,27436,44094,6611.2,8577.0,3995.0,3825,4165,red,13582.4,1152.4,5515.8,11473.2606349208,65792.4837911581,540.200793650794,2677.7858761652124,4116.24761904762,30214.087766434346,7873.4,159.2,2581.2,192.0,192.0,192.0,5709.0,993.2,2934.6,1465.00814020962,259.365017630566,822.272538189644,2205320.0,104819.0,793403.0,5163525520.8,14160816.6,682906639.0,MEF2D-MEF2C-DMSO-G1--8--2-2_1,MEF2D-MEF2C,DMSO,2-2_1,5
id_8351,8,45073,20577,24496,5692.5,8844.0,3867.5,3825,3910,red,12389.0,2425.5,4250.5,10410.482857143,332606.34058798663,1700.26285714285,49.54390204095965,2532.0019047619,22251.257150115325,8073.0,1108.5,1780.0,46.0,46.0,46.0,4316.0,1317.0,2470.5,1227.3958898613,388.13949705279504,645.27425479063,477251.0,78232.0,116894.0,2513933682.5,69850586.0,158564610.0,MEF2D-MEF2C-DMSO-G1--8--2-2_1,MEF2D-MEF2C,DMSO,2-2_1,2
id_8352,8,81328,24496,30376,5989.666666666667,9432.0,3910.0,3825,3995,red,9316.0,758.3333333333334,12448.0,6894.629454400634,19891.813871499926,198.57733174034334,530.536232111706,11017.877291915667,112202.30782410169,4282.666666666667,0.0,9112.666666666666,83.0,83.0,83.0,5033.333333333333,758.3333333333334,3335.3333333333335,1527.2183708152334,241.1587215177,1012.1584484572867,571654.0,16612.0,913001.0,1376026599.3333333,2772412.0,3377352242.3333335,MEF2D-MEF2C-DMSO-G1--8--2-2_1,MEF2D-MEF2C,DMSO,2-2_1,3
id_8354,8,238105,21557,29396,5692.666666666667,2396.1111111111113,4250.0,3910,4590,red,12040.0,2563.1111111111113,109.55555555555556,9186.280678496345,75227.41634372363,1515.5832530283799,332509.4356241619,7.95879665105711,67.54193714834737,5492.222222222223,439.6666666666667,0.0,243.0,243.0,243.0,6547.777777777777,2123.4444444444443,109.55555555555556,1928.2508080925666,627.7383269344633,24.06406465990912,2231400.0,375531.0,2060.0,2378410568.888889,84500155.44444445,32997.77777777778,MEF2D-MEF2C-DMSO-G1--8--2-2_1,MEF2D-MEF2C,DMSO,2-2_1,9
id_8355,8,580080,21557,52913,5187.857142857143,2664.214285714286,4462.5,3910,5015,red,11346.07142857143,2167.9285714285716,2533.4285714285716,8603.661883100965,194432.03181496088,473.7477550129185,38129.25046939818,1202.7267920860497,522303.73949618224,5512.857142857143,2.2142857142857144,212.21428571428572,592.0,592.0,592.0,5833.214285714285,2165.714285714286,2321.214285714286,1537.196992910993,600.3951450691922,647.8497848507044,5067353.0,281939.0,727595.0,3206433250.785714,29401646.785714287,103507532.35714285,MEF2D-MEF2C-DMSO-G1--8--2-2_1,MEF2D-MEF2C,DMSO,2-2_1,14
id_8356,8,118563,20577,26456,9154.6,3655.0,4080.0,3910,4250,red,9986.0,552.0,8361.2,7755.763469059141,42498.01737624525,245.14888428801402,13111.640410497788,7085.14184495056,270223.1557524672,4757.2,2.8,5041.4,121.0,121.0,121.0,5228.8,549.2,3319.8,1474.5071633898801,166.789569483266,952.328595606986,937821.0,30705.0,853608.0,1507800233.8,2496666.6,1230534221.2,MEF2D-MEF2C-DMSO-G1--8--2-2_1,MEF2D-MEF2C,DMSO,2-2_1,5
id_8357,8,68590,29396,39194,3364.0,4769.0,3952.5,3910,3995,red,10985.5,1084.0,1844.0,9071.066666666651,5925.975555559035,159.504166666665,2748.4933680558024,987.7,5875.28000000001,5923.0,0.0,198.5,70.0,70.0,70.0,5062.5,1084.0,1645.5,1337.81831114145,295.043469787455,431.939423619965,635519.0,11536.0,68597.0,2947834642.5,4229214.0,40186769.5,MEF2D-MEF2C-DMSO-G1--8--2-2_1,MEF2D-MEF2C,DMSO,2-2_1,2
id_8358,8,878939,27436,71530,4337.6875,4691.4375,4547.5,3910,5185,red,14928.0625,3613.3125,4523.125,10693.690362347294,2051216.348704853,733.0843490319224,96576.68943930477,1337.0965670100225,441016.3149308831,5844.0,0.125,3.125,897.0,897.0,897.0,9084.0625,3613.1875,4520.0,2455.3416230312373,946.790513311552,1379.6777952050875,9790643.0,644809.0,1177800.0,7144827637.4375,95804572.0625,239507434.5,MEF2D-MEF2C-DMSO-G1--8--2-2_1,MEF2D-MEF2C,DMSO,2-2_1,16
id_836,28,291021,44094,65651,4788.0,3977.6,4590.0,4420,4760,red,15794.8,1078.4,3105.2,11558.419100391,29600.09495926097,416.86524591918004,5518.366791145607,1029.708710721032,32171.314507637726,6994.0,28.4,0.0,297.0,297.0,297.0,8800.8,1050.0,3105.2,2335.29656197258,255.96077918524597,996.2084607548261,3427979.0,121743.0,308028.0,8234473320.2,14002285.4,126166782.8,MEF2D-MEF2C-VHL-G1--28--4-1,MEF2D-MEF2C,VHL,4-1,5
id_8360,8,50953,22537,28416,7354.0,2639.0,4037.5,3995,4080,red,12168.5,2700.0,5269.5,9717.08020989495,234651.52711003463,1908.9115442278999,13966.792260548358,3803.84707646175,1604.6494698695462,6534.0,827.0,2099.0,52.0,52.0,52.0,5634.5,1873.0,3170.5,1572.5796132251999,533.98321286007,930.90828101921,503233.0,98762.0,197970.0,2505251204.5,101533130.0,398322065.0,MEF2D-MEF2C-DMSO-G1--8--2-2_1,MEF2D-MEF2C,DMSO,2-2_1,2
id_8361,8,475235,37235,56832,1012.6,5772.7,4377.5,3995,4760,red,12729.3,450.3,8026.7,9110.04885587783,643911.7036660492,84.3655246620354,4531.031417652402,5530.46245283228,25922.318820035765,5027.3,0.0,3339.3,485.0,485.0,485.0,7702.0,450.3,4687.4,2002.689144552957,114.16033360516671,1231.209704463067,4403112.0,37620.0,2690750.0,4232358500.0,1353460.8,1571088742.0,MEF2D-MEF2C-DMSO-G1--8--2-2_1,MEF2D-MEF2C,DMSO,2-2_1,10
id_8362,8,548723,28416,72510,9013.727272727272,5925.818181818182,4420.0,3995,4845,red,13392.90909090909,1899.7272727272727,2358.0,10449.189178893846,357463.0675502863,573.7648569646473,34632.39139349626,1337.3841860777845,87875.05274809712,7539.272727272727,34.18181818181818,321.6363636363636,560.0,560.0,560.0,5853.636363636364,1865.5454545454545,2036.3636363636363,1578.316142181027,519.8965671790073,526.4524254750017,5832669.0,338219.0,750087.0,5663314642.818182,37495173.36363637,108843501.18181819,MEF2D-MEF2C-DMSO-G1--8--2-2_1,MEF2D-MEF2C,DMSO,2-2_1,11
id_8363,8,385088,58792,97007,9478.0,6764.4,4165.0,3995,4335,red,16451.2,519.6,8696.6,10363.298268443861,194015.03076585187,182.6139380514,972.8309163981781,6601.04127688274,7568.543500519381,2324.0,1.6,3626.4,393.0,393.0,393.0,14127.2,518.0,5070.2,3859.8408615845,149.3742378939,1374.53393496794,4078842.0,73303.0,2595489.0,9653113118.0,4502379.0,3592810547.8,MEF2D-MEF2C-DMSO-G1--8--2-2_1,MEF2D-MEF2C,DMSO,2-2_1,5
