GENE,MV411-RUNX1-dTAG-DMSO_1h,MV411-RUNX1-dTAG-VHL_1h,MV411-RUNX2-dTAG-DMSO_1h,MV411-RUNX2-dTAG-VHL_1h,MV411-SPI1-dTAG-DMSO_1h,MV411-SPI1-dTAG-VHL_1h,MV411-GFI1-dTAG-DMSO_2h,MV411-GFI1-dTAG-VHL_2h
TSPO,3.0,3.5,5.5,7.0,2.0,1.0,2.0,1.5
C1QBP,47.0,56.0,45.0,84.0,54.0,47.0,70.0,80.5
SERPING1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERC2-IT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
C2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C3AR1,0.0,0.5,0.5,5.0,13.0,10.0,1.0,0.0
C4B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAPN5,0.0,0.0,0.5,2.0,0.0,0.0,0.0,0.5
C5,0.0,0.0,0.0,0.5,1.0,1.0,1.0,0.5
C5AR1,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0
C8G,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
OSGIN2,47.5,50.0,52.5,77.5,69.0,51.0,47.0,47.5
C9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VPS51,0.5,0.5,2.0,1.0,0.0,0.0,0.0,0.5
MRPL49,69.0,68.5,47.5,113.5,39.0,51.0,67.0,78.0
ZNHIT2,1.0,6.0,1.5,4.5,1.0,4.0,3.0,5.0
MPPED2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYRF,0.0,0.0,0.0,1.5,1.0,0.0,0.0,0.0
TMEM258,9.0,4.5,5.0,5.0,7.0,4.0,5.0,7.5
DAGLA,2.0,4.5,7.0,13.5,2.0,2.0,4.0,3.0
GAS8-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FMNL1,13.0,6.0,5.0,7.0,6.0,5.0,6.0,6.5
LDLRAD4,65.0,44.0,12.5,16.0,29.0,32.0,21.0,18.0
PTTG1IP,126.5,130.0,56.5,122.5,48.0,39.0,53.0,75.5
CFAP410,2.0,1.5,3.5,5.5,2.0,2.0,2.0,2.5
TMEM50B,24.5,27.0,21.0,31.5,14.0,15.0,20.0,30.5
MPPED1,0.5,1.0,0.0,1.5,0.0,0.0,1.0,0.0
CA7,0.0,0.0,1.0,4.0,0.0,0.0,1.0,0.5
CA8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA11,1.0,0.5,0.5,2.0,0.0,1.0,0.0,1.0
CA12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CACNA1A,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
CACNA1C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CACNA1D,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
CACNA1E,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
CACNB1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CACNB2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CACNB3,2.0,1.5,3.0,11.5,1.0,2.0,4.0,3.0
CACNB4,1.5,0.0,0.0,0.5,0.0,0.0,1.0,0.5
SLC25A20,3.5,9.0,8.0,7.0,7.0,2.0,11.0,4.5
CAD,5.5,6.0,5.0,15.0,14.0,13.0,10.0,12.0
CALM1,160.5,145.0,133.0,228.0,213.0,164.0,150.0,243.0
CALM2,150.5,106.0,90.0,126.5,111.0,89.0,75.0,110.0
CALM3,177.0,150.5,91.0,204.0,38.0,30.0,78.0,78.5
CALR,442.0,464.0,392.5,829.0,345.0,376.0,548.0,653.0
CALU,241.5,219.5,133.5,246.5,239.0,242.0,118.0,179.5
CAMK2A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAMK2B,0.0,0.5,2.0,1.0,0.0,0.0,5.0,3.5
CAMK2D,33.5,24.0,10.0,12.0,57.0,40.0,9.0,13.0
CAMK2G,63.5,61.0,43.0,71.0,34.0,30.0,39.0,38.0
CAMLG,3.5,8.0,8.5,7.0,5.0,3.0,8.0,5.5
CAMP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CANX,433.0,433.0,345.5,449.5,303.0,269.0,245.0,340.0
CAPG,2.0,2.0,3.0,5.0,0.0,1.0,3.0,4.0
CAPN1,8.0,11.5,4.5,14.5,8.0,9.0,7.0,7.5
CAPN2,38.5,41.0,30.5,46.5,36.0,31.0,56.0,49.5
CAPN3,2.0,2.5,0.5,1.5,0.0,1.0,3.0,1.0
CAPNS1,29.0,30.5,31.0,66.0,16.0,26.0,25.0,21.5
CAPN6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAPS,0.5,0.5,1.5,2.5,0.0,0.0,2.0,2.0
CAPZA1,178.5,168.5,143.0,226.5,141.0,116.0,125.0,154.5
CAPZA2,31.0,37.0,45.5,38.0,48.0,47.0,35.0,28.5
CAST,12.0,9.5,10.0,9.5,10.0,14.0,1.0,2.5
CAPZB,36.5,30.0,34.5,63.0,36.0,31.0,38.0,50.0
CARS1,20.0,21.0,15.5,38.0,40.0,45.0,23.0,25.0
CASP1,9.0,10.0,5.0,7.5,11.0,8.0,11.0,13.0
CASP2,337.5,284.0,170.5,248.0,284.0,222.0,168.0,266.5
CASP3,113.0,111.5,73.0,109.5,99.0,106.0,53.0,69.5
CASP4,2.5,4.5,4.0,6.0,3.0,6.0,4.0,3.0
CASP6,7.0,7.5,2.0,5.0,10.0,12.0,5.0,4.5
CASP7,16.0,17.0,22.0,27.0,32.0,35.0,17.0,20.0
CASP8,15.0,12.0,12.5,21.5,21.0,14.0,16.0,21.0
CASP9,3.0,4.5,6.0,8.0,3.0,2.0,3.0,3.5
CASP10,15.5,19.5,11.0,21.5,9.0,10.0,10.0,10.5
CASQ1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAT,48.0,32.5,23.5,26.5,22.0,32.0,27.0,28.5
CAV1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAV2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RUNX2,584.0,584.0,298.5,539.5,184.0,185.0,195.0,251.5
RUNX1,1174.0,1116.5,720.5,1132.5,500.0,441.0,914.0,1183.5
RUNX1T1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CBFA2T3,178.5,169.0,169.5,241.0,147.0,88.0,198.0,121.5
RUNX3,740.0,481.0,390.0,584.5,182.0,146.0,473.0,357.5
CBFB,167.0,129.0,114.5,147.0,179.0,157.0,84.0,99.0
CBL,298.5,288.0,141.0,217.5,161.0,121.0,92.0,90.5
CBLB,9.5,11.5,4.0,12.5,14.0,12.0,4.0,9.0
CBLN1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SERPINH1,9.0,6.0,19.5,43.5,16.0,13.0,8.0,7.0
CBR1,20.5,26.0,21.5,57.5,27.0,25.0,19.0,26.0
CBR3,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
CBS,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
KYAT1,0.5,1.0,1.0,1.0,2.0,2.0,1.0,2.0
KRIT1,5.0,8.5,7.0,12.5,13.0,15.0,7.0,9.0
CCNA2,59.5,42.0,28.0,32.0,87.0,80.0,22.0,29.5
CCNB1,18.0,21.0,12.5,16.5,26.0,25.0,17.0,15.0
CCNC,28.0,29.5,21.0,29.0,40.0,43.0,27.0,26.5
CCND2,189.0,168.0,226.5,400.0,48.0,25.0,98.0,84.5
CCND3,198.5,134.0,141.5,277.0,253.0,196.0,241.0,180.0
CCNE1,28.5,34.0,22.0,39.0,23.0,26.0,24.0,23.0
CCNF,153.0,123.5,65.0,134.0,106.0,113.0,57.0,64.0
CCNG1,168.5,158.0,70.5,106.5,65.0,56.0,73.0,94.0
CCNG2,7.5,16.0,4.5,6.5,12.0,11.0,3.0,7.5
CCNH,2.0,3.5,3.5,3.5,3.0,2.0,4.0,1.5
CCNT1,579.5,520.0,402.5,630.5,456.0,412.0,379.0,545.0
CCNT2,155.5,164.0,148.5,195.0,164.0,142.0,141.0,155.0
CCT6A,130.5,107.0,111.5,183.0,145.0,135.0,137.0,160.0
CD1D,2.0,3.0,1.5,3.0,0.0,0.0,2.0,3.0
CD3E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD3G,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4,43.5,50.0,50.5,111.5,33.0,28.0,49.0,49.0
CD5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD19,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
MS4A3,14.0,13.0,4.0,4.5,1.0,0.0,3.0,6.0
CD22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD80,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
CD86,1.0,0.5,1.0,3.0,6.0,2.0,3.0,10.5
TNFRSF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TNFSF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD33,50.5,33.0,28.5,67.5,12.0,9.0,35.0,39.0
SIGLEC6,4.0,5.5,10.5,22.5,0.0,0.0,8.0,7.5
CD36,2.5,3.5,5.0,10.5,24.0,6.0,7.0,9.0
SCARB1,18.5,16.0,22.5,61.0,13.0,21.0,28.0,29.5
SCARB2,19.0,18.5,19.0,17.0,18.0,15.0,10.0,21.5
CD37,2.5,4.5,3.0,5.0,0.0,2.0,3.0,2.5
CD38,16.5,9.5,0.0,0.5,1.0,0.0,0.0,0.0
ENTPD1,0.0,0.0,0.5,2.0,0.0,0.0,0.0,0.0
ENTPD6,10.5,9.0,12.5,29.0,17.0,10.0,11.0,12.5
ENTPD5,21.0,11.5,7.5,17.5,30.0,25.0,6.0,14.5
CD40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD44,531.0,451.5,222.5,348.0,53.0,38.0,156.0,256.0
CD47,52.5,55.5,52.0,76.5,49.0,35.0,25.0,36.5
CD48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD53,38.5,40.0,20.5,36.0,19.0,11.0,28.0,49.5
CD58,17.0,12.5,15.0,25.0,14.0,15.0,20.0,19.0
CD59,0.0,0.0,0.0,0.5,2.0,1.0,0.0,0.0
CD63,10.5,13.0,15.5,22.0,6.0,7.0,14.0,11.0
CD68,9.0,17.0,13.0,25.0,8.0,5.0,28.0,22.5
CD70,1.5,1.0,0.5,0.0,1.0,0.0,0.0,0.0
CD72,0.5,0.0,0.5,1.0,1.0,1.0,0.0,1.0
CD74,31.5,19.5,6.0,14.0,2.0,2.0,13.0,13.0
CD79A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD79B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD81,26.0,25.0,28.5,51.0,22.0,26.0,27.0,22.5
ADGRE5,76.5,62.5,34.0,68.0,35.0,40.0,25.0,18.5
CD151,7.5,7.5,13.0,43.0,14.0,12.0,12.0,11.0
CDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDK1,33.0,31.0,17.0,18.0,48.0,49.0,14.0,16.0
CDK11B,1.5,2.5,2.0,3.0,3.0,2.0,2.0,3.0
LRBA,8.0,7.0,1.5,5.5,15.0,14.0,4.0,4.0
CDC5L,42.0,47.0,33.0,48.0,56.0,50.0,32.0,37.0
SEPTIN7,35.5,26.0,25.5,27.5,44.0,42.0,26.0,26.0
CDC6,50.5,41.0,14.5,27.5,43.0,57.0,31.0,29.5
CDC20,4.5,6.0,4.0,6.0,3.0,3.0,3.0,3.5
CDC25A,209.5,172.5,130.0,222.5,189.0,192.0,169.0,170.5
CDC25B,23.5,28.5,14.0,34.0,19.0,20.0,16.0,25.0
CDC25C,4.0,4.0,1.0,1.5,1.0,3.0,2.0,1.0
CDC27,137.0,120.0,85.5,138.5,120.0,109.0,72.0,98.0
CDC34,9.5,12.0,12.5,24.0,9.0,9.0,8.0,8.0
CDC42,157.5,155.5,121.5,181.0,145.0,131.0,129.0,138.0
CDH4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDH6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDH15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDK2,31.5,37.5,26.5,43.5,55.0,58.0,42.0,40.0
CDK3,2.0,1.5,2.0,2.5,2.0,2.0,3.0,1.5
CDK4,43.5,48.0,51.5,98.0,63.0,57.0,95.0,72.0
CDK5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
CDK6,1724.5,1438.0,1192.0,1760.5,2398.0,2255.0,780.0,1040.5
CDK7,2.0,2.0,1.0,4.0,2.0,2.0,3.0,2.0
CDK8,12.5,12.5,22.0,24.0,30.0,31.0,29.0,22.0
CDK9,83.5,71.0,50.0,107.5,66.0,57.0,40.0,65.0
CDKN1A,296.0,281.5,53.0,127.5,72.0,72.0,31.0,36.0
CDKN1B,691.5,490.5,390.0,402.0,391.0,369.0,428.0,584.5
CDKN1C,0.0,0.0,1.0,3.0,2.0,4.0,2.0,0.0
CDKN2A,31.5,34.0,25.5,50.5,36.0,32.0,29.0,24.0
CDKN2B,5.5,5.0,15.0,18.0,11.0,14.0,9.0,14.0
CDKN2C,32.0,31.5,27.0,29.0,31.0,35.0,7.0,8.5
CDKN2D,63.0,45.5,23.5,34.5,18.0,20.0,28.0,23.5
CDKN3,4.0,2.0,3.0,2.5,2.0,1.0,1.0,1.5
CDO1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDR2,65.0,48.5,30.0,69.5,83.0,62.0,46.0,30.0
CD52,0.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0
CDX1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDX2,2.0,2.0,0.5,0.0,1.0,0.0,1.0,0.5
CEACAM5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CEBPA,1169.5,900.5,971.0,1993.0,855.0,792.0,1197.0,986.5
CEBPB,107.5,102.0,95.5,149.5,63.0,61.0,156.0,89.5
CEBPD,48.0,41.5,39.5,76.5,53.0,53.0,48.0,40.0
CEBPE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
CEBPG,473.0,423.5,353.0,574.0,232.0,214.0,363.0,486.0
CENPA,80.5,73.5,42.5,60.5,79.0,57.0,31.0,27.0
CENPB,78.0,68.0,66.0,157.0,66.0,53.0,86.0,96.0
CENPC,1.5,1.5,0.5,0.0,2.0,0.0,0.0,0.5
CENPE,4.5,2.0,4.0,3.0,7.0,9.0,2.0,2.0
CENPF,26.0,27.5,7.0,16.0,30.0,18.0,9.0,13.5
CES1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CETN2,4.0,5.5,1.0,6.0,6.0,4.0,2.0,6.0
CETN3,1.5,1.0,1.0,1.0,1.0,3.0,0.0,0.0
CETP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CFL1,159.5,153.0,126.5,262.5,97.0,105.0,162.0,149.0
CFL2,63.5,49.0,41.5,56.0,73.0,57.0,39.0,47.5
CTSC,67.0,63.0,87.0,129.5,105.0,103.0,104.0,100.5
CEACAM4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHAD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RCBTB2,11.5,14.5,22.5,26.5,12.0,15.0,21.0,33.5
RCC1,83.5,89.0,92.0,200.5,96.0,80.0,154.0,142.0
CHD1,50.5,53.0,34.5,59.0,59.0,45.0,40.0,45.0
CHD2,230.5,164.5,126.5,195.5,200.0,190.0,119.0,177.0
CHD3,25.0,19.0,28.5,66.0,18.0,15.0,18.0,9.5
CHD4,18.5,21.0,25.5,27.0,32.0,44.0,18.0,8.0
AKR1C4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEK1,40.5,46.5,33.0,35.0,42.0,53.0,25.0,36.0
FOXN3,447.0,372.0,152.5,250.5,119.0,142.0,71.0,112.5
CHGB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHI3L1,11.5,6.5,40.5,108.0,5.0,7.0,48.0,28.5
CHI3L2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHIT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHKA,36.5,33.0,38.5,80.0,29.0,30.0,42.0,38.0
CHKB,3.5,6.5,3.5,6.0,2.0,2.0,5.0,4.0
CHM,27.5,24.0,17.0,29.0,31.0,20.0,25.0,24.5
CHML,345.0,444.0,244.0,374.5,109.0,80.0,335.0,399.5
CHN1,0.0,0.5,1.0,0.5,0.0,0.0,0.0,1.0
LYST,419.0,331.0,344.0,397.5,212.0,159.0,246.0,320.0
CHRM4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHRM5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
CHRNA2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHRNA3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHRNA5,1.0,1.0,0.0,3.0,0.0,0.0,2.0,1.0
CHRNA7,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHRNB1,27.5,26.0,12.0,35.0,5.0,5.0,15.0,12.5
CHRNB2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHRND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHRNE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
CHRNG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHUK,43.5,53.0,40.5,51.0,47.0,42.0,33.0,36.0
CKB,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
CIRBP,314.0,254.0,219.5,342.0,260.0,257.0,260.0,298.0
CISH,470.5,477.0,296.0,645.0,345.0,295.0,426.0,492.5
TBCB,12.0,13.0,11.5,22.0,4.0,7.0,15.0,17.0
CKM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERCC8,0.5,3.5,3.5,4.0,4.0,4.0,3.0,6.5
CKS1B,8.0,9.0,5.5,6.5,12.0,4.0,6.0,4.0
CKS2,30.5,25.5,21.0,30.5,26.0,26.0,24.0,23.5
AP2M1,11.5,14.5,11.5,22.5,10.0,11.0,18.0,13.0
AP1S1,12.0,9.0,9.0,15.5,10.0,10.0,9.0,11.5
AP2S1,10.5,13.5,11.5,25.5,9.0,7.0,15.0,14.5
AP3S1,14.5,15.0,13.0,11.5,17.0,8.0,9.0,9.0
CLCN2,1.5,0.0,2.0,3.0,0.0,1.0,1.0,1.0
CLCN3,19.5,20.0,20.5,25.0,28.0,31.0,22.0,38.0
CLCN4,100.0,99.0,26.0,65.5,7.0,2.0,16.0,27.5
CLCN5,10.5,13.5,20.5,32.0,28.0,22.0,30.0,32.0
CLCN6,56.0,61.5,56.0,156.0,62.0,55.0,57.0,111.0
CLCN7,10.5,9.5,13.0,16.5,17.0,15.0,13.0,10.0
CLCNKA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLU,0.0,0.0,0.5,2.0,0.0,0.0,2.0,2.0
CLIC1,103.0,101.0,62.0,135.0,90.0,90.0,65.0,68.5
CLIC2,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CLK1,549.5,449.5,306.0,454.0,401.0,411.0,402.0,619.0
CLK2,27.0,28.0,30.5,54.0,23.0,35.0,40.0,38.5
1197,24.5,32.5,23.0,60.0,31.0,32.0,24.0,45.0
CLK3,11.0,14.0,13.0,30.0,11.0,12.0,17.0,14.5
TPP1,83.0,62.5,38.5,67.5,59.0,29.0,35.0,40.5
CLN3,3.0,2.5,3.5,7.0,3.0,5.0,5.0,4.0
CLN5,9.5,7.0,13.0,21.0,18.0,17.0,10.0,24.5
CLNS1A,32.0,32.0,28.5,48.0,40.0,39.0,31.0,52.5
CLPTM1,11.5,10.5,12.5,23.5,8.0,7.0,11.0,17.0
CLTA,45.0,47.0,47.5,82.5,43.0,50.0,60.0,61.0
CLTB,15.5,21.0,17.0,41.0,9.0,17.0,26.0,20.0
CLTC,138.5,130.5,113.5,138.0,107.0,103.0,130.0,133.5
CCR1,355.0,309.0,154.0,245.0,44.0,18.0,282.0,357.5
CCR3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCR5,9.5,11.0,17.0,33.0,1.0,0.0,5.0,3.5
CCR6,5.0,2.5,2.0,2.0,0.0,0.0,3.0,7.0
CCR7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ACKR2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CMKLR1,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5
LTB4R,37.0,30.0,29.5,51.5,19.0,10.0,45.0,38.0
ABCC2,0.0,1.5,1.5,1.0,1.0,0.0,1.0,0.0
CNGB1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNGA1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNGA3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNGA4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLK3,13.0,15.5,11.0,22.0,11.0,10.0,12.0,10.5
CNN2,84.5,70.5,73.5,161.5,43.0,38.0,33.0,17.0
CNP,51.5,50.0,25.0,59.5,36.0,30.0,33.0,41.5
CNR2,1.0,0.5,1.0,1.0,2.0,0.0,3.0,3.5
CNTF,21.0,13.0,9.5,16.0,13.0,12.0,9.0,10.0
COL1A1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COL4A2,0.0,0.5,0.5,2.0,9.0,11.0,2.0,2.5
COL4A4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COL5A2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COL6A1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COL6A2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COL6A3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
COL7A1,1.5,0.5,0.0,2.0,1.0,1.0,4.0,1.5
COL8A1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COL8A2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COL9A1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COL9A2,1.0,4.5,5.0,7.5,3.0,1.0,3.0,1.0
COL9A3,0.5,0.0,0.0,0.0,1.0,0.0,1.0,1.0
COL10A1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COL11A1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COL11A2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COL12A1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COL15A1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
COMT,4.5,8.0,14.5,25.0,7.0,9.0,16.0,12.5
COPA,52.0,47.5,27.5,52.0,29.0,34.0,30.0,31.5
COPB1,7.5,8.0,7.0,6.5,8.0,7.0,8.0,4.5
KLF6,317.0,283.0,166.5,228.5,292.0,332.0,236.0,371.5
SLC31A1,41.0,25.5,30.5,47.0,41.0,32.0,19.0,56.0
SLC31A2,16.5,11.0,21.0,29.0,13.0,15.0,17.0,28.0
CORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAP3K8,2.5,3.5,2.0,5.5,9.0,10.0,6.0,6.5
COX4I1,53.0,51.0,47.0,80.5,63.0,63.0,64.0,67.5
COX5B,3.5,5.5,6.0,12.0,7.0,4.0,8.0,8.0
COX6A1,11.0,26.0,16.5,32.0,17.0,18.0,24.0,33.5
COX6B1,12.5,14.5,24.0,26.5,9.0,11.0,18.0,23.0
COX6C,4.5,3.0,7.5,11.5,6.0,3.0,7.0,6.5
COX7A1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COX7A2,37.5,27.0,18.0,53.5,34.0,37.0,29.0,32.5
COX7B,6.0,10.5,15.0,19.5,8.0,11.0,19.0,17.5
COX7C,8.5,3.0,7.0,10.5,7.0,10.0,5.0,4.5
COX8A,33.5,35.5,26.5,59.5,25.0,21.0,43.0,31.0
COX10,51.5,46.5,46.0,89.0,41.0,33.0,64.0,77.0
COX11,17.5,15.0,15.0,26.5,14.0,13.0,14.0,12.0
COX15,19.5,21.0,16.0,40.0,19.0,17.0,10.0,16.0
CP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPB2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPD,54.0,63.0,53.5,96.5,38.0,28.0,62.0,54.5
CLDN4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLDN7,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5
CPM,18.0,27.0,19.0,27.5,14.0,5.0,3.0,4.5
CPOX,22.0,34.5,47.5,56.0,24.0,30.0,59.0,61.5
CPS1,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0
CPT1A,176.0,143.5,125.0,217.0,101.0,60.0,119.0,97.0
CPT1B,1.0,2.0,0.0,2.0,2.0,2.0,3.0,4.0
CPT2,11.0,11.5,10.0,20.5,13.0,16.0,8.0,10.0
CRABP2,0.5,0.0,0.5,3.5,0.0,0.0,1.0,1.0
CRAT,0.5,0.5,2.0,1.5,0.0,1.0,1.0,0.0
CREB1,146.5,119.0,96.5,137.0,154.0,145.0,91.0,117.0
ATF2,104.5,97.5,54.0,105.5,53.0,51.0,52.0,71.5
CREBBP,20.0,20.0,23.0,27.5,42.0,42.0,24.0,31.0
ATF6B,3.5,6.0,2.5,6.0,4.0,3.0,3.0,4.0
CREBL2,8.0,8.0,7.0,6.5,8.0,9.0,4.0,2.5
CREM,3.0,4.0,2.0,7.5,6.0,6.0,2.0,3.5
CRHR2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CRIP1,0.5,1.0,1.5,1.0,2.0,1.0,0.0,0.0
CRIP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CRK,148.5,159.5,136.5,236.5,125.0,122.0,102.0,154.5
CRKL,358.5,347.5,321.5,536.5,348.0,390.0,282.0,394.5
CRMP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CRY1,2.5,5.5,3.0,2.5,7.0,4.0,2.0,1.5
CRY2,46.0,48.5,51.0,100.0,41.0,47.0,53.0,61.5
CRYBB1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CRYGS,0.5,0.5,0.0,1.0,1.0,0.0,0.0,0.0
CRYZ,1.0,0.0,0.5,1.0,2.0,1.0,0.0,0.0
CS,210.0,179.5,168.0,309.5,167.0,135.0,176.0,215.0
MAPK14,87.0,96.5,70.5,132.5,142.0,133.0,75.0,132.5
CSE1L,17.0,14.5,10.5,17.0,21.0,20.0,21.0,19.0
CSF1,10.5,14.5,5.0,14.5,2.0,2.0,4.0,2.0
