GENE,MV411-RUNX1-dTAG-DMSO_1h,MV411-RUNX1-dTAG-VHL_1h,MV411-RUNX2-dTAG-DMSO_1h,MV411-RUNX2-dTAG-VHL_1h,MV411-SPI1-dTAG-DMSO_1h,MV411-SPI1-dTAG-VHL_1h,MV411-GFI1-dTAG-DMSO_2h,MV411-GFI1-dTAG-VHL_2h
SDF4,971.0,747.0,740.5,1183.5,787.0,746.0,1155.0,1142.0
MRTO4,2627.5,2167.0,2435.5,3443.0,3120.0,3047.0,3914.0,3907.5
JPT1,3455.0,2649.5,3093.5,3920.0,2810.0,2827.0,4273.0,4255.0
ZNF580,304.5,264.0,216.0,293.0,248.0,299.0,247.0,254.0
VPS28,529.0,476.0,544.5,692.0,472.0,520.0,496.0,507.5
C3orf18,22.0,11.5,61.5,111.5,11.0,16.0,170.0,147.0
EGFL7,80.5,66.0,97.5,138.0,264.0,246.0,71.0,60.0
DBR1,283.5,248.5,197.5,203.5,304.0,342.0,342.0,288.0
DCTN4,8965.0,7333.5,5613.5,6462.0,3214.0,3298.0,7062.0,6777.0
CYB5R4,138.0,106.5,76.0,118.5,112.0,103.0,141.0,155.5
MYO15A,4.5,4.0,5.0,7.5,3.0,2.0,8.0,7.0
HSD17B11,1358.0,1091.5,608.5,660.5,1439.0,1703.0,698.0,656.5
HSD17B14,0.0,0.0,1.5,1.5,0.0,0.0,3.0,4.0
NAGPA,168.5,141.0,100.5,166.5,286.0,298.0,135.0,128.5
TUBD1,82.5,76.0,45.5,50.0,97.0,116.0,71.0,72.0
TUBE1,48.5,42.5,36.0,38.5,109.0,155.0,50.0,40.0
PLEKHO1,10.5,13.0,20.0,28.5,7.0,9.0,6.0,10.0
DCXR,249.0,238.5,250.5,348.5,250.0,255.0,383.0,310.0
HSPA14,895.0,654.0,750.5,874.5,1188.0,1206.0,1159.0,1192.5
GPN3,299.5,242.5,160.0,242.5,272.0,250.0,239.0,219.0
CRBN,492.0,400.5,258.0,307.5,336.0,322.0,452.0,427.5
TCEAL9,0.5,0.5,0.0,0.0,26.0,27.0,10.0,7.0
RSL24D1,6890.0,5849.0,5239.0,6157.0,4744.0,5767.0,5308.0,4714.5
SS18L2,815.0,667.0,677.5,774.5,458.0,607.0,956.0,871.5
HERC5,25.0,16.5,2.0,3.5,11.0,8.0,8.0,13.0
CKLF,77.5,75.5,72.0,78.5,101.0,98.0,98.0,88.0
ZNF639,163.0,128.5,142.5,146.5,157.0,184.0,149.0,136.5
IPO11,427.5,382.0,419.0,491.5,661.0,768.0,668.0,641.0
RAPGEFL1,78.0,63.0,76.5,94.0,64.0,51.0,92.0,109.0
PLCE1,10.0,6.0,4.5,4.5,3.0,5.0,9.0,8.0
NIN,1313.5,1141.5,1098.0,1236.5,1462.0,1536.0,1578.0,1467.5
CPA4,0.0,0.5,2.0,2.5,1.0,0.0,2.0,1.5
ZDHHC2,0.5,0.5,4.0,4.5,1.0,0.0,138.0,138.5
DDX47,410.0,359.5,365.0,463.0,436.0,611.0,536.0,542.0
NUSAP1,2404.5,2073.0,1317.0,1564.5,2274.0,2327.0,1581.0,1547.0
TACO1,110.5,108.0,85.5,126.0,218.0,235.0,105.0,106.0
GP6,17.0,13.5,7.5,10.5,5.0,7.0,12.0,15.5
DUSP13,1.0,0.0,0.5,0.0,0.0,0.0,2.0,1.5
CLDN18,0.0,1.5,2.0,2.0,0.0,0.0,0.0,0.0
GLRX5,1416.5,1218.5,1392.0,1746.5,1086.0,1454.0,1785.0,1633.0
ZNF219,10.5,6.5,4.5,11.0,15.0,15.0,9.0,7.5
ABI3,5.0,3.5,1.5,0.5,4.0,2.0,1.0,1.0
COPZ2,0.5,0.0,62.0,102.5,3.0,4.0,32.0,24.5
PIGP,130.5,131.0,84.0,126.0,117.0,138.0,119.0,105.5
GLTP,221.5,212.0,301.5,395.0,196.0,208.0,532.0,435.5
PHF20,665.0,496.0,561.5,589.0,927.0,831.0,685.0,738.5
VRK3,376.5,303.0,343.5,420.0,272.0,259.0,514.0,439.0
CRIM1,32.0,30.0,22.5,23.0,15.0,16.0,22.0,19.5
EMC4,958.0,818.0,835.5,1016.5,900.0,952.0,1188.0,1087.0
HGH1,963.0,697.5,759.5,1262.0,1047.0,972.0,810.0,1001.5
MZB1,0.0,0.0,0.5,0.0,10.0,9.0,0.0,1.0
ANKRD39,63.0,43.5,41.5,60.0,66.0,60.0,57.0,69.5
COX16,566.0,454.5,264.5,285.5,424.0,418.0,634.0,658.5
CCDC174,358.0,278.5,168.5,210.5,258.0,262.0,272.0,304.0
SHISA5,2134.5,1667.0,972.5,1515.5,1182.0,1172.0,1945.0,2126.0
PAIP2,2768.0,2707.0,2943.5,3316.5,3097.0,3402.0,3534.0,3098.0
PDZD11,217.5,195.5,192.5,243.5,255.0,267.0,267.0,262.0
TMEM69,505.0,454.5,379.0,413.0,378.0,388.0,487.0,437.5
MTRES1,32.0,22.0,28.5,49.5,43.0,56.0,54.0,41.5
NT5C3A,514.0,420.0,441.5,489.0,871.0,992.0,617.0,522.5
MRPL37,341.0,268.0,211.0,302.5,384.0,401.0,272.0,266.0
RNF181,166.5,159.0,122.5,188.0,174.0,199.0,195.0,177.0
TBC1D7,417.5,341.0,338.0,346.5,606.0,676.0,468.0,493.5
MARCHF2,106.0,84.5,61.0,88.0,46.0,63.0,105.0,120.0
MRPL51,757.5,692.5,642.5,861.5,784.0,983.0,882.0,866.5
TMEM216,128.5,114.0,229.5,300.0,190.0,176.0,280.0,270.0
PBDC1,402.0,365.0,419.0,569.5,433.0,478.0,701.0,768.0
MRPL30,2324.5,2029.0,1794.5,2239.5,2030.0,2102.0,2142.0,2138.0
MRPL27,221.0,183.5,215.5,288.0,317.0,323.0,404.0,346.0
CDKL3,2.0,3.5,4.5,4.0,6.0,10.0,5.0,4.0
PIPOX,88.0,82.5,47.5,68.5,181.0,202.0,36.0,34.0
UBAP1,594.0,425.0,357.5,429.5,548.0,572.0,589.0,607.5
BET1L,3251.0,2669.0,2485.0,3180.0,2228.0,2234.0,2638.0,2695.0
KLF3,260.0,226.0,168.0,210.5,686.0,825.0,272.0,266.0
MAPKAPK5-AS1,1017.0,812.5,694.5,842.0,834.0,861.0,903.0,923.0
ZNF571,1.5,2.0,0.0,0.0,1.0,1.0,0.0,0.5
DNAJC27,142.0,112.0,84.0,87.5,81.0,53.0,86.0,87.0
IER5,896.0,684.5,396.0,478.0,541.0,535.0,579.0,619.0
C1RL,788.5,583.0,232.0,299.0,324.0,320.0,372.0,354.5
GOLM1,423.0,341.0,461.5,459.0,283.0,319.0,530.0,475.5
ANKMY1,14.0,10.5,8.0,9.0,7.0,9.0,15.0,18.5
SCAND1,97.5,88.5,74.0,88.0,113.0,116.0,85.0,80.5
BFAR,890.0,769.0,609.5,692.5,1039.0,1079.0,822.0,775.5
TLR7,5.0,6.0,1.0,2.5,0.0,0.0,2.0,3.0
CEND1,3.0,0.0,2.5,2.0,0.0,2.0,1.0,1.0
COA4,1405.5,1328.5,1563.0,2022.0,1437.0,1547.0,2254.0,2026.0
ERGIC2,1068.0,941.5,835.0,1035.0,945.0,1108.0,1245.0,1181.5
GMIP,750.0,574.5,326.5,489.0,508.0,479.0,420.0,490.5
GMPR2,618.0,494.0,397.5,508.5,458.0,459.0,547.0,492.0
CD320,193.0,154.0,219.0,343.0,317.0,324.0,298.0,297.0
PCDH12,36.0,31.5,27.0,36.5,14.0,14.0,34.0,43.0
ECSIT,376.0,301.0,263.5,446.5,468.0,465.0,409.0,423.5
SLC15A3,142.5,119.5,158.0,214.5,129.0,145.0,91.0,125.5
NRN1,5.0,7.5,22.0,30.5,4.0,5.0,1.0,2.5
TIMMDC1,450.5,419.5,519.5,538.5,575.0,676.0,557.0,514.5
FKBP11,181.0,119.5,83.0,80.0,52.0,46.0,106.0,79.5
ZDHHC3,3525.0,2819.0,2151.0,2698.5,2196.0,2094.0,2815.0,2699.5
KCNK9,5.5,4.5,6.0,6.5,2.0,3.0,11.0,8.0
FAM13B,1432.5,1232.0,976.5,1147.5,904.0,909.0,1339.0,1226.5
FAM53C,1016.0,781.0,1068.5,1387.0,1736.0,1792.0,1587.0,1694.5
REEP2,1.5,2.0,7.0,11.5,2.0,1.0,18.0,16.0
SLC25A37,2030.5,1589.0,2048.0,2470.0,1512.0,1476.0,2908.0,2848.5
GASK1B,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
KRCC1,111.5,98.0,77.5,91.0,210.0,189.0,131.0,126.0
PLAC8,900.5,687.5,247.0,286.5,442.0,459.0,198.0,234.0
PHF21A,297.5,241.0,176.0,221.5,273.0,280.0,184.0,182.0
MRPL35,913.5,805.5,967.5,1176.5,1118.0,1180.0,1284.0,1245.5
RSRC1,442.5,418.5,298.5,317.5,518.0,519.0,432.0,364.0
MEX3C,1060.0,808.0,573.0,558.0,859.0,858.0,1034.0,821.5
AMZ2,109.5,95.0,92.5,109.0,149.0,177.0,110.0,113.5
WAC,2202.0,1827.0,1778.5,1806.5,2120.0,2506.0,2653.0,2414.5
SPG21,423.5,317.5,483.0,636.5,603.0,690.0,712.0,757.5
ARL17A,474.0,414.5,192.5,262.5,294.0,309.0,254.0,320.0
ARL6IP4,649.5,552.0,379.5,660.0,622.0,619.0,509.0,598.0
TNFRSF12A,267.0,190.5,272.0,365.5,725.0,847.0,393.0,221.0
ZNF771,13.0,9.5,10.0,19.0,25.0,19.0,22.0,15.0
NGRN,417.0,318.5,401.5,482.0,395.0,441.0,568.0,573.0
THEM6,654.0,507.0,626.0,1049.5,844.0,920.0,582.0,875.0
MS4A4A,101.0,81.5,17.0,19.0,10.0,7.0,3.0,6.0
CRNKL1,366.5,322.5,280.5,337.5,348.0,317.0,470.0,429.5
ZBTB7A,6249.0,4846.5,3837.0,5052.5,4595.0,4627.0,5178.0,4221.0
FZR1,963.5,647.0,569.0,760.5,776.0,791.0,629.0,665.5
TAOK3,2835.0,2557.5,1566.5,1830.0,3100.0,3349.0,2029.0,1783.0
ZNF117,2440.0,2176.5,1348.0,1759.5,3868.0,4270.0,2420.0,2410.5
51352,71.0,48.5,67.5,62.5,75.0,68.0,34.0,19.0
MBTPS2,576.0,510.0,402.5,427.0,542.0,545.0,524.0,503.0
HOOK1,2.5,5.0,0.0,1.0,1.0,0.0,0.0,2.0
CDC40,527.5,519.5,575.5,554.5,759.0,853.0,734.0,633.0
ZMYND10,12.0,11.5,7.0,8.5,6.0,4.0,9.0,8.5
UBR5,1148.0,934.0,1055.0,1142.0,1357.0,1486.0,1040.0,971.0
POP5,237.0,224.5,203.5,273.5,227.0,280.0,253.0,291.5
TEX264,169.0,161.5,125.0,189.0,215.0,226.0,162.0,155.0
POMP,864.5,804.5,1327.5,1702.0,1496.0,1744.0,1883.0,1684.0
TMA7,651.0,537.5,454.0,663.0,456.0,513.0,685.0,667.5
MRPS17,203.5,207.0,188.5,235.0,320.0,328.0,341.0,302.5
ATRAID,404.5,345.5,283.0,368.5,422.0,498.0,375.0,401.0
UCHL5,4867.5,4313.0,4881.5,5937.0,4167.0,4297.0,5279.0,5076.5
ANGPT4,2.5,0.5,1.0,1.0,0.0,0.0,3.0,2.0
CRLF3,987.5,829.5,619.0,667.5,685.0,719.0,941.0,968.5
CSAD,66.0,56.0,32.0,39.5,46.0,53.0,48.0,47.5
ATP6V1D,400.0,299.0,311.5,360.5,353.0,431.0,494.0,452.5
ZNF589,896.5,799.5,587.0,792.0,463.0,496.0,767.0,1064.5
EIF3L,1933.0,1735.0,1301.0,1809.5,1184.0,1642.0,1633.0,1778.0
NIP7,3465.5,2804.5,3432.5,3959.5,5188.0,5357.0,4761.0,4398.5
RWDD1,155.5,151.0,156.0,186.5,178.0,265.0,273.0,243.5
AIG1,13.0,10.5,38.0,49.0,246.0,284.0,0.0,0.0
TRPV2,91.5,80.0,75.5,93.0,65.0,85.0,104.0,102.5
COMMD10,281.0,245.0,248.5,324.5,230.0,249.0,400.0,372.5
WDR83OS,1099.0,855.0,731.0,1063.0,923.0,869.0,881.0,1006.0
TRAPPC4,284.5,225.5,254.5,294.0,258.0,265.0,384.0,381.5
PPME1,526.5,370.5,510.5,717.5,630.0,657.0,665.0,727.0
NOL7,1575.5,1423.0,1636.0,1886.0,2125.0,2244.0,2698.0,2350.0
HEMK1,283.5,213.5,151.0,233.0,225.0,174.0,159.0,195.5
BIN2,1171.5,884.5,791.5,1114.0,616.0,644.0,1312.0,1329.5
PRKAG2,349.0,296.0,367.0,371.0,404.0,469.0,731.0,527.5
POLK,383.5,318.0,265.0,232.0,343.0,313.0,344.0,299.5
ZNF107,623.0,445.5,218.5,279.5,749.0,744.0,213.0,202.5
DDX41,273.5,244.5,253.0,355.0,274.0,319.0,332.0,320.5
SNX9,0.0,1.5,4.5,10.0,12.0,10.0,1.0,0.0
SUCO,368.0,298.5,232.0,210.5,136.0,133.0,266.0,258.0
ANAPC5,249.0,215.0,203.5,298.0,306.0,338.0,397.0,329.5
ANAPC7,844.0,716.0,633.5,797.0,834.0,856.0,969.0,855.0
FAM8A1,785.0,634.0,402.0,442.0,1306.0,1291.0,330.0,317.5
HPCAL4,37.5,42.0,22.5,22.0,4.0,3.0,77.0,81.5
YTHDF2,1409.0,1113.5,1011.0,1251.0,1307.0,1400.0,1642.0,1509.0
RNF138,2294.5,1835.5,1287.0,1361.0,2102.0,1968.0,1902.0,1598.5
IP6K2,803.0,563.0,371.5,527.5,1027.0,970.0,629.0,574.5
PCYOX1,1296.5,1168.5,1054.0,1241.0,1584.0,1661.0,1157.0,1269.0
LCMT1,57.5,40.5,33.0,53.5,76.0,85.0,57.0,53.0
REV1,2883.5,2412.5,2115.0,2156.0,2566.0,2599.0,2639.0,2435.0
SFMBT1,363.0,270.5,185.5,186.5,213.0,216.0,247.0,242.5
GPR89B,95.5,93.5,96.0,143.5,124.0,136.0,111.0,110.0
UBE2J1,6091.0,5413.5,4776.5,5491.5,4975.0,4924.0,6596.0,6118.5
EVL,323.5,250.5,222.5,382.0,567.0,524.0,308.0,306.0
DCDC2,4.5,3.0,1.0,1.5,1.0,2.0,6.0,6.5
LIMA1,425.0,387.5,345.0,432.0,349.0,392.0,428.0,471.0
ISYNA1,424.0,318.5,355.0,505.0,477.0,518.0,475.0,550.5
HSD17B7,80.0,73.0,114.0,185.5,222.0,240.0,116.0,189.5
ANKFY1,2493.0,1962.0,1761.0,2060.0,2054.0,2031.0,2689.0,3005.0
SPOUT1,1032.5,768.5,981.0,1488.0,1054.0,1048.0,1345.0,1503.0
NOP16,3729.0,2980.0,3886.0,5390.0,3570.0,3544.0,6133.0,6059.0
RTCB,639.0,507.0,489.0,623.5,670.0,654.0,543.0,619.5
HACD3,3179.0,2855.0,3453.5,3973.5,3330.0,3248.0,4706.0,4451.0
CTDSPL2,2485.0,1998.5,1232.0,1432.0,1761.0,1834.0,1458.0,1633.5
NELFCD,610.5,482.0,498.0,682.5,759.0,721.0,661.0,662.5
TRIAP1,1534.5,1330.0,1282.5,1675.0,1259.0,1467.0,2245.0,2076.5
HIKESHI,51.5,42.5,47.5,48.0,59.0,65.0,64.0,47.0
CWC15,103.0,81.0,63.0,96.0,120.0,115.0,122.0,120.5
TRMT112,930.0,815.5,697.0,1113.0,804.0,904.0,1211.0,1084.5
UFC1,1697.5,1604.0,1410.5,1855.5,1484.0,1592.0,2119.0,1933.5
RTF2,1634.0,1341.0,1299.0,1730.5,1592.0,1535.0,1771.0,1800.5
CHMP5,405.5,313.0,178.5,226.0,279.0,333.0,277.0,296.5
GTSE1,544.5,434.0,301.0,408.5,312.0,317.0,331.0,324.0
ETV7,3.0,5.5,4.0,4.5,4.0,2.0,4.0,2.5
DTL,1010.5,788.0,427.5,523.5,1061.0,1110.0,807.0,773.0
NCKIPSD,161.0,118.0,105.0,168.0,198.0,206.0,181.0,163.0
LARS1,1831.5,1527.0,1955.0,2468.0,1391.0,1443.0,2787.0,2703.0
TMEM14C,1472.5,1347.5,1308.0,1604.5,2337.0,2800.0,1906.0,1674.5
CXXC5,2432.5,1918.0,2911.0,3024.5,2206.0,2668.0,3222.0,2513.5
TMEM138,399.0,346.5,308.5,377.0,283.0,297.0,537.0,494.5
OSER1,168.5,141.0,98.5,125.5,128.0,135.0,160.0,244.0
GSKIP,716.0,585.0,419.5,436.0,293.0,295.0,579.0,523.0
JKAMP,1022.0,860.5,608.0,695.5,900.0,935.0,722.0,686.5
ANAPC11,280.0,243.5,257.5,310.0,307.0,348.0,281.0,312.5
ZC3HC1,143.0,124.5,132.5,159.5,346.0,383.0,180.0,186.0
TRMO,89.0,89.0,47.0,68.0,87.0,73.0,76.0,74.0
PHF7,38.0,26.5,22.5,32.0,42.0,50.0,23.0,23.0
VTA1,1368.5,1203.5,1142.0,1425.5,2106.0,2274.0,2008.0,1872.5
PPHLN1,1170.5,1032.5,1130.5,1219.0,980.0,1128.0,1538.0,1325.5
MTFP1,505.5,421.0,386.0,579.0,695.0,775.0,345.0,366.0
ZCCHC17,669.0,583.5,633.0,842.5,780.0,828.0,860.0,877.5
SCLY,168.5,126.5,230.0,331.5,271.0,296.0,275.0,297.0
VPS54,216.0,171.5,291.5,313.0,389.0,382.0,302.0,278.0
ZNF581,229.5,186.5,150.0,218.5,144.0,174.0,206.0,207.0
SIRT7,780.5,546.5,430.5,587.0,528.0,572.0,437.0,459.5
SIRT6,309.5,206.0,261.0,429.5,296.0,275.0,377.0,393.0
CINP,244.5,199.5,174.5,265.5,218.0,216.0,278.0,308.5
RAB14,5940.0,4887.0,4365.5,5307.0,3987.0,4092.0,6575.0,6372.5
ACKR4,10.0,7.5,3.5,8.5,5.0,8.0,2.0,3.0
PEX5L,30.0,25.5,13.5,12.0,4.0,3.0,22.0,30.0
LGSN,1.0,3.5,2.5,3.0,0.0,0.0,1.0,0.0
NT5DC3,637.5,451.5,461.0,482.0,645.0,625.0,691.0,743.5
RAB6B,103.0,100.0,231.5,272.5,298.0,305.0,305.0,292.5
IL23A,16.5,20.5,14.5,22.5,11.0,14.0,16.0,13.5
MBIP,169.5,139.5,139.0,124.5,219.0,225.0,176.0,180.0
HDAC7,381.5,291.0,265.0,411.5,315.0,319.0,382.0,437.0
ARMCX3,718.5,576.5,872.5,1214.5,339.0,338.0,730.0,814.5
TDP2,734.0,623.0,684.0,760.0,892.0,1107.0,942.0,791.0
UFM1,5063.0,4263.0,6582.5,7720.0,3922.0,4037.0,9709.0,8824.0
CYRIB,11598.5,10112.5,11221.5,13209.5,10779.0,10675.0,13370.0,11889.0
GDE1,1364.5,1218.0,1365.5,1521.5,1701.0,1938.0,1651.0,1470.0
LARP7,158.0,159.5,114.0,142.0,241.0,289.0,213.0,161.0
ESF1,109.5,83.5,86.5,86.0,87.0,111.0,127.0,149.5
AZIN1,8135.5,6914.0,8128.5,9815.0,7654.0,7468.0,10204.0,9753.5
PCF11,491.5,408.5,204.5,180.5,192.0,205.0,236.0,217.0
MED15,588.5,399.5,294.0,451.5,530.0,524.0,435.0,539.0
PIAS4,595.5,429.5,358.5,579.5,514.0,480.0,527.0,651.0
TRIM33,1459.0,1192.0,1153.0,1272.5,1388.0,1448.0,1703.0,1657.5
SRRT,331.5,293.0,373.0,548.5,403.0,447.0,900.0,808.0
NBAS,1211.5,1070.5,1281.5,1368.0,1876.0,1965.0,1610.0,1642.5
CUTA,351.5,302.5,348.5,437.5,560.0,695.0,459.0,392.0
LSR,2.5,1.5,1.0,4.5,4.0,1.0,6.0,4.0
LIPT1,2.0,3.0,1.0,2.0,1.0,2.0,1.0,2.5
NOP58,1068.0,884.5,941.5,1300.0,1161.0,1522.0,1608.0,1517.0
EEF1AKNMT,210.5,180.5,198.5,238.0,254.0,279.0,324.0,353.5
PIGT,223.5,172.5,209.5,259.0,273.0,322.0,244.0,283.0
TRMT6,705.0,593.5,614.0,742.0,596.0,609.0,1472.0,1271.5
ATP6V1H,144.0,104.0,115.5,103.5,186.0,217.0,140.0,135.5
GET4,420.0,323.0,371.5,502.5,666.0,684.0,539.0,482.5
DPH5,132.0,102.5,64.0,78.0,160.0,191.0,88.0,96.5
ERGIC3,475.0,395.0,347.5,471.5,425.0,471.0,554.0,464.5
TAF9B,612.5,521.5,534.0,649.5,762.0,725.0,843.0,775.5
UBE2D4,478.5,392.5,420.5,507.5,487.0,491.0,622.0,604.0
KLF13,10834.5,7686.5,5765.5,7513.0,7238.0,6540.0,9021.0,9225.0
CCZ1,524.0,477.5,490.0,509.0,578.0,839.0,508.0,427.0
DYNC2LI1,50.0,46.5,38.0,38.5,78.0,105.0,56.0,49.5
SLC25A39,1005.5,824.0,719.0,982.0,747.0,813.0,970.0,874.0
LUC7L2,2356.5,1980.0,1705.5,2066.5,2467.0,2636.0,2421.0,2234.0
OTUD6B,1314.5,1205.0,1561.0,1644.0,1420.0,1346.0,1757.0,1591.0
RBMX2,305.5,257.5,184.0,245.5,241.0,282.0,218.0,243.5
DHRS7,178.5,141.5,101.0,108.5,117.0,155.0,104.0,128.5
RTRAF,875.5,788.0,669.0,940.0,730.0,912.0,965.0,910.0
SF3B6,574.0,563.0,735.0,867.5,668.0,869.0,1107.0,956.0
MRPL48,296.0,237.0,276.0,362.5,325.0,320.0,402.0,396.5
TMBIM4,2520.0,2289.5,2041.0,2247.5,1382.0,1546.0,2506.0,2164.5
PPIL1,1508.0,1368.0,1328.0,1616.0,2552.0,2573.0,2253.0,1992.0
YPEL5,1392.0,1123.0,845.0,1035.0,1132.0,1147.0,982.0,930.0
CIAO2B,783.0,642.0,700.0,879.5,1136.0,1157.0,980.0,1095.5
MRPS23,517.0,447.0,429.5,518.5,411.0,514.0,625.0,639.0
MRPS33,601.5,552.0,413.5,594.5,849.0,873.0,605.0,603.5
PTRH2,185.0,167.0,176.5,220.5,137.0,144.0,305.0,275.5
CHMP3,4337.0,3739.0,3684.0,4372.0,3219.0,3254.0,4540.0,4507.0
CDK5RAP1,74.0,56.0,50.0,74.5,69.0,75.0,80.0,94.0
RASD1,7.0,3.0,6.0,4.0,11.0,18.0,9.0,8.5
STYXL1,859.5,673.0,485.5,626.5,1221.0,1204.0,734.0,754.5
GINS2,603.5,476.5,325.0,446.5,976.0,1078.0,503.0,518.0
MPC1,1596.0,1418.5,1379.5,1610.5,1780.0,1981.0,1319.0,1118.5
FKBP7,125.0,94.0,61.5,79.5,100.0,106.0,103.0,115.5
ZFR,15667.0,12923.5,8939.0,10689.5,17610.0,17337.0,13122.0,12335.0
ASB1,1440.0,1063.0,657.0,864.5,668.0,569.0,853.0,933.5
NUB1,466.5,355.0,230.5,296.0,531.0,557.0,326.0,325.5
HSPB11,1346.5,1288.5,1241.0,1292.5,1542.0,1809.0,1456.0,1283.5
SARAF,5825.0,4645.0,3904.5,4986.0,4710.0,5272.0,4765.0,4607.5
TPPP3,4.5,4.5,1.5,1.0,2.0,2.0,14.0,14.5
ASB2,10.5,6.5,16.0,26.0,9.0,10.0,53.0,52.5
MPP6,365.0,296.0,514.0,525.0,574.0,597.0,703.0,631.5
SUFU,209.0,133.0,168.0,212.0,171.0,143.0,173.0,218.5
OAZ3,1.5,2.5,2.0,5.0,2.0,3.0,2.0,4.0
LSM7,414.5,339.0,383.0,564.0,461.0,485.0,439.0,510.0
LSM8,2618.0,2193.0,1458.5,1671.5,1415.0,1439.0,1823.0,1849.5
CPSF3,179.0,194.5,135.0,168.0,177.0,273.0,168.0,141.5
TRAPPC2L,202.5,194.0,179.0,260.0,351.0,445.0,218.0,230.5
HECA,969.0,814.5,306.0,378.5,1342.0,1288.0,341.0,545.0
VPS29,3277.0,2848.0,2437.0,2752.0,2548.0,2695.0,2760.0,2491.5
CYB5R2,1.5,0.5,2.5,4.5,0.0,0.0,1.0,0.0
NLK,233.0,234.0,227.5,262.5,197.0,182.0,368.0,335.5
ACSL5,222.0,206.0,331.5,412.5,603.0,638.0,471.0,440.0
GPRC5B,0.0,0.0,0.0,1.5,1.0,0.0,0.0,1.0
EMCN,0.5,2.0,1.0,2.5,0.0,0.0,0.0,0.0
CYB5R1,172.0,168.0,158.5,221.0,180.0,222.0,207.0,214.5
ZNF44,20.5,24.0,0.0,2.0,0.0,0.0,14.0,16.5
SELENOT,1939.0,1636.5,1859.0,2219.5,1606.0,1631.0,2920.0,2603.5
RAB23,214.0,190.5,256.5,273.0,520.0,575.0,338.0,321.0
CES1P1,0.5,2.0,6.0,6.5,28.0,30.0,17.0,17.0
CAB39,4842.5,4186.0,4571.5,4995.0,3662.0,3726.0,7486.0,6492.5
UIMC1,100.0,85.0,95.5,134.0,115.0,146.0,143.0,122.0
FBXO40,8.0,3.5,6.5,8.0,6.0,3.0,4.0,6.0
DNAJB11,721.5,727.0,846.0,992.0,689.0,806.0,1252.0,1062.0
CMPK1,9513.5,8059.0,6922.5,8336.0,4850.0,5297.0,9006.0,8309.0
POLR3K,498.0,402.0,326.5,522.5,754.0,732.0,589.0,583.0
WBP11,1026.5,836.0,739.5,903.0,1155.0,1186.0,1070.0,1088.0
UPB1,74.0,69.0,100.0,132.5,233.0,230.0,238.0,216.0
MSRB1,401.0,321.0,315.5,442.5,577.0,525.0,567.0,555.5
RAPGEF6,926.0,767.0,588.5,669.0,848.0,933.0,807.0,941.0
GHRL,34.0,25.0,35.5,39.0,16.0,15.0,30.0,29.5
WWOX,138.5,107.5,169.5,206.0,256.0,267.0,115.0,118.0
ARID4B,3197.0,2698.5,2193.5,2491.0,2289.0,2471.0,3293.0,3070.5
CD244,227.5,197.5,143.5,194.5,78.0,91.0,190.0,217.0
LUC7L3,3264.5,2764.5,2505.5,2633.0,2851.0,2962.0,3583.0,3359.0
RTEL1,40.0,26.5,26.5,41.0,45.0,42.0,28.0,36.5
HIGD1B,27.0,13.5,17.5,21.0,17.0,17.0,22.0,27.0
ERAP1,1193.0,975.0,800.5,934.0,747.0,780.0,1112.0,1045.5
TMEM8B,5.5,4.5,3.5,4.0,13.0,10.0,8.0,4.5
CDK12,2568.0,2110.5,1743.5,2090.5,2393.0,2496.0,2589.0,2604.5
C9orf78,1469.5,1148.0,1321.0,1768.5,1474.0,1907.0,2007.0,1983.0
SYT17,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
ATP8A2,0.5,4.0,5.5,6.5,1.0,0.0,2.0,2.5
RAB8B,722.5,583.5,518.5,563.0,380.0,417.0,679.0,702.5
INPP5K,258.5,205.0,123.0,163.0,107.0,114.0,119.0,147.0
GNG13,19.0,11.0,6.0,11.0,19.0,20.0,12.0,8.5
STK26,3311.0,2836.0,2397.0,2593.0,2975.0,2690.0,3593.0,3243.5
TM7SF3,898.0,761.0,452.5,561.0,638.0,674.0,691.0,582.5
RSF1,199.0,183.5,169.0,146.5,205.0,207.0,174.0,178.5
MAP3K20,4102.5,3381.5,2735.0,3150.0,2997.0,3037.0,4772.0,4866.0
KDM3B,1631.0,1307.0,988.5,1063.0,1537.0,1564.0,1111.0,1132.5
COQ3,37.5,36.5,23.0,31.0,77.0,119.0,39.0,39.0
TUBA8,12.0,11.5,15.5,20.0,47.0,49.0,11.0,9.5
PHAX,751.5,604.5,645.0,833.5,687.0,753.0,1203.0,1133.0
GALNT7,744.5,662.0,573.5,593.5,1107.0,1152.0,983.0,896.0
ADA2,319.0,267.5,258.0,329.5,84.0,108.0,705.0,706.5
BCL11A,149.5,154.5,268.0,283.5,596.0,624.0,409.0,483.5
BTBD1,2333.0,1970.0,2267.0,2568.0,2012.0,2192.0,2949.0,2601.5
SPA17,30.5,22.5,28.0,37.5,26.0,29.0,54.0,55.0
IL17D,23.0,18.5,41.0,66.0,51.0,64.0,48.0,45.5
NUDT9,92.0,91.0,125.5,142.5,252.0,252.0,195.0,174.0
ZFYVE1,116.0,90.0,69.0,109.5,83.0,97.0,108.0,122.5
PANK1,477.0,360.0,274.0,297.0,303.0,336.0,435.0,474.0
