,mr359-MV411-MYB-dTAG-DMSO_1h-r1_tcount,mr360-MV411-MYB-dTAG-DMSO_1h-r2_tcount,mr361-MV411-MYB-dTAG-DMSO_1h-r3_tcount,mr362-MV411-MYB-dTAG-DMSO_1h-r4_tcount,mr363-MV411-MYB-dTAG-DMSO_1h-r5_tcount,mr364-MV411-MYB-dTAG-DMSO_1h-r6_tcount,mr365-MV411-MYB-dTAG-VHL_1h-r1_tcount,mr366-MV411-MYB-dTAG-VHL_1h-r2_tcount,mr367-MV411-MYB-dTAG-VHL_1h-r3_tcount,mr368-MV411-MYB-dTAG-VHL_1h-r4_tcount,mr369-MV411-MYB-dTAG-VHL_1h-r5_tcount,mr370-MV411-MYB-dTAG-VHL_1h-r6_tcount
ASPSCR1,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM223,0.07194244604316546,0.0958904109589041,0.05813953488372093,0.07471264367816093,0.08737864077669903,0.057692307692307696,0.14473684210526316,0.10362694300518134,0.06349206349206349,0.09523809523809523,0.024,0.046052631578947366
ATG9A,0.024881516587677725,0.022222222222222223,0.02442002442002442,0.030303030303030304,0.015424164524421594,0.0334075723830735,0.03930817610062893,0.0413625304136253,0.03886397608370702,0.023316062176165803,0.014209591474245116,0.041666666666666664
METTL16,0.06818181818181818,0.0761904761904762,0.09103840682788052,0.1023142509135201,0.07556675062972293,0.09026128266033254,0.1305785123966942,0.1278295605858855,0.12439418416801293,0.093603744149766,0.040948275862068964,0.07608695652173914
FTO,0.01171303074670571,0.01366120218579235,0.033783783783783786,0.03759398496240601,0.01762114537444934,0.05687203791469194,0.021207177814029365,0.0427807486631016,0.0234009360374415,0.028400597907324365,0.007827788649706457,0.028368794326241134
ELOVL6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FASTKD3,0.08256880733944955,0.09448818897637795,0.1076923076923077,0.07784431137724551,0.15217391304347827,0.0821917808219178,0.16417910447761194,0.1282051282051282,0.05,0.11607142857142858,0.011904761904761904,0.1
TMEM109,0.0308300395256917,0.01364877161055505,0.025757575757575757,0.031270358306188926,0.03098106712564544,0.03415300546448088,0.03955841766329347,0.04482225656877898,0.028873917228103944,0.03342128408091469,0.010917030567685589,0.028846153846153848
C2orf49,0.07621247113163972,0.05032822757111598,0.09282700421940929,0.10227272727272728,0.08633093525179857,0.1317365269461078,0.10599078341013825,0.1191553544494721,0.08353221957040573,0.07628865979381444,0.04501607717041801,0.08771929824561403
DSCC1,0.0,0.018604651162790697,0.0056179775280898875,0.00510204081632653,0.014814814814814815,0.05194805194805195,0.017857142857142856,0.009009009009009009,0.02912621359223301,0.01020408163265306,0.005813953488372093,0.0049504950495049506
DCTPP1,0.03827160493827161,0.034482758620689655,0.07196969696969698,0.05968331303288672,0.07027027027027027,0.09065934065934066,0.05846153846153846,0.07113543091655267,0.047619047619047616,0.06086956521739131,0.01338432122370937,0.04941860465116279
C1orf50,0.17073170731707318,0.02040816326530612,0.14035087719298245,0.0392156862745098,0.05,0.14705882352941177,0.16666666666666666,0.04878048780487805,0.03333333333333333,0.0625,0.0,0.11627906976744186
CCDC86,0.056818181818181816,0.0860655737704918,0.084,0.09507042253521127,0.1111111111111111,0.13071895424836602,0.07692307692307693,0.11244979919678715,0.09852216748768473,0.10569105691056911,0.052083333333333336,0.0975609756097561
LBHD1,0.0468384074941452,0.05011389521640091,0.038461538461538464,0.04296875,0.03225806451612903,0.04225352112676056,0.05459770114942529,0.053864168618266976,0.06896551724137931,0.04186046511627907,0.014035087719298246,0.07279693486590039
MLPH,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WDR77,0.02594033722438392,0.03193033381712627,0.031292517006802724,0.04240282685512368,0.02452316076294278,0.04197530864197531,0.04482758620689655,0.03230148048452221,0.06498194945848375,0.03943661971830986,0.008880994671403197,0.03328290468986384
SLC25A23,0.005050505050505051,0.005277044854881266,0.005863539445628998,0.00448654037886341,0.004519774011299435,0.007992007992007992,0.008674101610904586,0.006230529595015576,0.010402219140083218,0.009157509157509158,0.001652892561983471,0.008182349503214495
SMIM7,0.043674698795180725,0.04237918215613383,0.05509641873278237,0.05304010349288486,0.0492676431424767,0.07790549169859515,0.06262230919765166,0.07603530210454854,0.06413502109704641,0.06129722024233785,0.027548209366391185,0.050860134629768135
ALG12,0.0,0.08333333333333333,0.01818181818181818,0.010869565217391304,0.0,0.02,0.08139534883720931,0.02631578947368421,0.0,0.03225806451612903,0.0,0.05405405405405406
ZNF426,0.12558139534883722,0.11353711790393013,0.11715481171548117,0.14334470989761092,0.12025316455696203,0.24260355029585798,0.15656565656565657,0.2598187311178248,0.15517241379310345,0.1743119266055046,0.14049586776859505,0.17040358744394618
TMUB2,0.018867924528301886,0.026470588235294117,0.06748466257668712,0.06649616368286446,0.03723404255319149,0.029585798816568046,0.05,0.035623409669211195,0.05128205128205128,0.032679738562091505,0.027237354085603113,0.039603960396039604
TRAPPC6A,0.0,0.0,0.004761904761904762,0.0,0.01282051282051282,0.0,0.0,0.00546448087431694,0.006329113924050633,0.005780346820809248,0.0,0.005917159763313609
METTL22,0.0,0.0,0.0,0.0,0.1111111111111111,0.25,0.0,0.0,0.25,0.125,0.2,0.2
CHAC1,0.125,0.0,0.19230769230769232,0.12195121951219512,0.125,0.07692307692307693,0.125,0.2631578947368421,0.14814814814814814,0.15,0.05263157894736842,0.16666666666666666
C9orf16,0.003676470588235294,0.005319148936170213,0.006535947712418301,0.009404388714733543,0.0,0.006329113924050633,0.011764705882352941,0.016194331983805668,0.005050505050505051,0.008771929824561403,0.006369426751592357,0.0044444444444444444
C11orf49,0.0,0.0072992700729927005,0.010362694300518135,0.0049504950495049506,0.0,0.0,0.025157232704402517,0.0125,0.035211267605633804,0.0,0.007575757575757576,0.007751937984496124
C1orf116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAF1D,0.14465408805031446,0.15434083601286175,0.17732558139534885,0.2236503856041131,0.20361990950226244,0.22549019607843138,0.18604651162790697,0.24109014675052412,0.21451104100946372,0.19736842105263158,0.0449438202247191,0.175
RNF26,0.060240963855421686,0.04526748971193416,0.06918238993710692,0.06544502617801047,0.07453416149068323,0.07432432432432433,0.06944444444444445,0.08823529411764706,0.10822510822510822,0.06273062730627306,0.026737967914438502,0.10980392156862745
MAPKAP1,0.010775862068965518,0.016494845360824743,0.01727447216890595,0.013201320132013201,0.022727272727272728,0.032362459546925564,0.027842227378190254,0.03368794326241135,0.02364066193853428,0.01312910284463895,0.0076726342710997444,0.032586558044806514
DHX58,0.0,0.0,0.18181818181818182,0.0,0.0,0.0,0.16666666666666666,0.1,0.14285714285714285,0.0,0.0,0.0
NDUFAF5,0.0,0.05,0.13333333333333333,0.21212121212121213,0.21428571428571427,0.17647058823529413,0.1,0.13043478260869565,0.09523809523809523,0.0,0.0,0.09090909090909091
TMEM185B,0.0536117381489842,0.042915931804820694,0.06265060240963856,0.07630522088353414,0.06666666666666667,0.10622710622710622,0.0745814307458143,0.09812568908489526,0.06915254237288136,0.0629737609329446,0.031914893617021274,0.08060453400503778
APOO,0.0,0.008620689655172414,0.0,0.0,0.020833333333333332,0.0,0.015151515151515152,0.0,0.013157894736842105,0.0,0.021739130434782608,0.0
RETREG2,0.03536585365853658,0.04329608938547486,0.035629453681710214,0.05408271474019088,0.0387243735763098,0.07942973523421588,0.044642857142857144,0.05527638190954774,0.03262642740619902,0.030627871362940276,0.010830324909747292,0.037257824143070044
DERL1,0.02006269592476489,0.017660044150110375,0.032756489493201486,0.035565434843011945,0.023610427939006393,0.05457301667508843,0.041401273885350316,0.045307443365695796,0.03515489035851027,0.027213012198936504,0.011755783086841108,0.027898326100433975
CCDC28B,0.0,0.0,0.0,0.0,0.043478260869565216,0.0625,0.0,0.0,0.08333333333333333,0.047619047619047616,0.0,0.07407407407407407
PHF23,0.2578616352201258,0.14893617021276595,0.2556818181818182,0.3087557603686636,0.2967032967032967,0.23076923076923078,0.2833333333333333,0.3112244897959184,0.21428571428571427,0.25287356321839083,0.1559633027522936,0.25252525252525254
MBOAT7,0.025078369905956112,0.024509803921568627,0.017191977077363897,0.02681992337164751,0.024734982332155476,0.028409090909090908,0.0548885077186964,0.04941860465116279,0.029354207436399216,0.021621621621621623,0.0070921985815602835,0.023381294964028777
PPDPF,0.004784688995215311,0.0064,0.007194244604316547,0.008710801393728223,0.003205128205128205,0.008241758241758242,0.015904572564612324,0.0070052539404553416,0.010657193605683837,0.015706806282722512,0.005908419497784343,0.01276595744680851
CHCHD7,0.01953125,0.024516129032258065,0.03526448362720403,0.03981797497155859,0.03711790393013101,0.0423728813559322,0.0629800307219662,0.06010230179028133,0.043795620437956206,0.031294452347083924,0.01726844583987441,0.02570694087403599
FKRP,0.0975609756097561,0.06372549019607843,0.09913793103448276,0.1037037037037037,0.09174311926605505,0.16071428571428573,0.1073170731707317,0.15217391304347827,0.11374407582938388,0.07647058823529412,0.05737704918032787,0.11467889908256881
ZSCAN5A,0.075,0.1891891891891892,0.20454545454545456,0.15789473684210525,0.08695652173913043,0.17647058823529413,0.3333333333333333,0.14814814814814814,0.14285714285714285,0.13793103448275862,0.09523809523809523,0.05714285714285714
DHRS11,0.0,0.057692307692307696,0.0196078431372549,0.05172413793103448,0.0,0.038461538461538464,0.0,0.07692307692307693,0.0,0.08108108108108109,0.0,0.0
TNIP2,0.038461538461538464,0.03896103896103896,0.07211538461538461,0.07389162561576355,0.010526315789473684,0.07317073170731707,0.07865168539325842,0.12698412698412698,0.13157894736842105,0.0962566844919786,0.05128205128205128,0.07246376811594203
PLEKHF1,0.058823529411764705,0.13043478260869565,0.21875,0.11363636363636363,0.11538461538461539,0.2857142857142857,0.35555555555555557,0.32432432432432434,0.18181818181818182,0.25,0.38095238095238093,0.25
MFSD11,0.0,0.0,0.03260869565217391,0.039473684210526314,0.0,0.0,0.039473684210526314,0.05434782608695652,0.014084507042253521,0.0125,0.0,0.0136986301369863
GNPTAB,0.011204481792717087,0.006775067750677507,0.012,0.010666666666666666,0.032188841201716736,0.031007751937984496,0.011730205278592375,0.011904761904761904,0.009009009009009009,0.009067357512953367,0.006211180124223602,0.008310249307479225
NOL12,0.12244897959183673,0.22794117647058823,0.18048780487804877,0.2127659574468085,0.2236842105263158,0.21428571428571427,0.1791044776119403,0.20710059171597633,0.18181818181818182,0.14124293785310735,0.08641975308641975,0.19745222929936307
LINC01711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM243,0.005128205128205128,0.005681818181818182,0.011428571428571429,0.035897435897435895,0.0,0.031496062992125984,0.01744186046511628,0.010416666666666666,0.03260869565217391,0.011560693641618497,0.017094017094017096,0.01092896174863388
LENG1,0.11538461538461539,0.07317073170731707,0.03571428571428571,0.07407407407407407,0.06666666666666667,0.0625,0.17391304347826086,0.17857142857142858,0.07407407407407407,0.07692307692307693,0.1111111111111111,0.14285714285714285
LILRA6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1orf35,0.007042253521126761,0.012145748987854251,0.03986710963455149,0.03903903903903904,0.034013605442176874,0.07647058823529412,0.049342105263157895,0.06976744186046512,0.06563706563706563,0.030201342281879196,0.041666666666666664,0.05776173285198556
PRR15L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RBM42,0.020618556701030927,0.006493506493506494,0.05952380952380952,0.03619909502262444,0.04,0.03773584905660377,0.05172413793103448,0.041237113402061855,0.013157894736842105,0.0273224043715847,0.020134228187919462,0.05442176870748299
CENPO,0.03059071729957806,0.021208907741251327,0.028629856850715747,0.02235597592433362,0.023483365949119372,0.019230769230769232,0.03182374541003672,0.031161473087818695,0.032219570405727926,0.023421588594704685,0.015427769985974754,0.025274725274725275
C19orf57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CRELD2,0.03260869565217391,0.020202020202020204,0.02857142857142857,0.02586206896551724,0.046511627906976744,0.13725490196078433,0.058823529411764705,0.0673076923076923,0.06521739130434782,0.043478260869565216,0.025974025974025976,0.06382978723404255
ZNF343,0.08333333333333333,0.1951219512195122,0.14102564102564102,0.1323529411764706,0.16666666666666666,0.12903225806451613,0.2903225806451613,0.08196721311475409,0.11428571428571428,0.13725490196078433,0.0,0.11475409836065574
FBXL15,0.05555555555555555,0.025,0.029411764705882353,0.037037037037037035,0.0,0.09523809523809523,0.058823529411764705,0.0,0.0,0.12,0.0,0.0
ZNF576,0.0658682634730539,0.06896551724137931,0.06172839506172839,0.13157894736842105,0.041666666666666664,0.02247191011235955,0.07547169811320754,0.03361344537815126,0.09558823529411764,0.07692307692307693,0.06315789473684211,0.06870229007633588
THTPA,0.007853403141361256,0.002890173410404624,0.005952380952380952,0.006880733944954129,0.00684931506849315,0.023923444976076555,0.018726591760299626,0.0028169014084507044,0.010752688172043012,0.012658227848101266,0.0,0.006734006734006734
EFHD2,0.029651593773165306,0.023070803500397773,0.03225806451612903,0.03139810426540284,0.02181818181818182,0.030821917808219176,0.04302567661346287,0.04104699583581202,0.03178484107579462,0.041379310344827586,0.015625,0.028112449799196786
TTPAL,0.052770448548812667,0.05537459283387622,0.08011869436201781,0.05865921787709497,0.06666666666666667,0.1152073732718894,0.12648221343873517,0.15680473372781065,0.11583011583011583,0.06752411575562701,0.033816425120772944,0.05574912891986063
BRCC3,0.011815252416756176,0.01691542288557214,0.017875920084121977,0.024107142857142858,0.025806451612903226,0.037815126050420166,0.03925845147219193,0.023893805309734513,0.028877005347593583,0.02416918429003021,0.009817671809256662,0.020590868397493287
TMEM43,0.021058038007190548,0.02216358839050132,0.03504316912138141,0.04814487632508834,0.023519870235198703,0.04326123128119801,0.048677884615384616,0.0433996383363472,0.03963239517518667,0.03421461897356143,0.011771995043370507,0.032162295893122216
IRX3,0.09316770186335403,0.10105263157894737,0.13620689655172413,0.12187958883994127,0.11294765840220386,0.18309859154929578,0.0856269113149847,0.11590296495956873,0.06382978723404255,0.058823529411764705,0.0421455938697318,0.06140350877192982
THOC6,0.0,0.03571428571428571,0.0625,0.0,0.0,0.0,0.0,0.075,0.02127659574468085,0.0,0.0,0.020833333333333332
ZNF557,0.28169014084507044,0.24567474048442905,0.25748502994011974,0.34375,0.28717948717948716,0.39344262295081966,0.3516819571865443,0.3295194508009153,0.3170731707317073,0.33724340175953077,0.1751412429378531,0.28888888888888886
MMEL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DCAF10,0.038181818181818185,0.033210332103321034,0.04740200546946217,0.06692913385826772,0.04564315352697095,0.09210526315789473,0.054136874361593465,0.07279151943462897,0.06608357628765792,0.03925417075564279,0.017543859649122806,0.04886561954624782
CPLANE2,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.2222222222222222,0.0,0.0
ZXDC,0.08264462809917356,0.04870384917517675,0.07859281437125748,0.07891332470892626,0.07419898819561552,0.12530712530712532,0.1180952380952381,0.10412440838404327,0.10202286719437115,0.07830853563038372,0.04491725768321513,0.09060402684563758
BHLHE41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMGN5,0.0,0.0,0.03389830508474576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014285714285714285
GLB1L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KREMEN2,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.06666666666666667,0.0,0.0
LRFN3,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0
CYBC1,0.023269012485811577,0.024691358024691357,0.024327122153209108,0.033753148614609575,0.0295159386068477,0.037871033776867964,0.03393501805054152,0.03543543543543543,0.0288659793814433,0.031665611146295125,0.017269736842105265,0.02151238591916558
HAUS3,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.25,0.0,0.0,0.0,0.0
LRRC2,0.0,0.0,0.0625,0.0,0.0,0.2,0.0,0.09090909090909091,0.0,0.1111111111111111,0.0,0.0
FYCO1,0.09904153354632587,0.0960960960960961,0.1440677966101695,0.16094986807387862,0.10112359550561797,0.15263157894736842,0.17229729729729729,0.17223650385604114,0.11636363636363636,0.13068181818181818,0.07423580786026202,0.14594594594594595
WDR25,0.13636363636363635,0.15384615384615385,0.047619047619047616,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.058823529411764705,0.0,0.0
PAGR1,0.06611570247933884,0.05139186295503212,0.06583629893238434,0.08013355592654424,0.04669260700389105,0.10283687943262411,0.05922551252847381,0.10707456978967496,0.07728337236533958,0.08227848101265822,0.025236593059936908,0.0741444866920152
ULBP3,0.03076923076923077,0.0,0.027777777777777776,0.022727272727272728,0.03773584905660377,0.05660377358490566,0.05970149253731343,0.09278350515463918,0.01639344262295082,0.0,0.0,0.021505376344086023
RIPOR1,0.01639344262295082,0.031746031746031744,0.016129032258064516,0.022222222222222223,0.0,0.05128205128205128,0.03508771929824561,0.0,0.0,0.05555555555555555,0.0,0.028169014084507043
MAIP1,0.05714285714285714,0.061224489795918366,0.09302325581395349,0.1016949152542373,0.06896551724137931,0.14705882352941177,0.13725490196078433,0.06451612903225806,0.018518518518518517,0.02,0.019230769230769232,0.14285714285714285
NKAIN1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
GCC1,0.12393162393162394,0.08898305084745763,0.16666666666666666,0.1619718309859155,0.125,0.22758620689655173,0.21164021164021163,0.17667844522968199,0.11737089201877934,0.11522633744855967,0.13529411764705881,0.10112359550561797
ATP13A3,0.02852529601722282,0.028349082823790995,0.023108030040439053,0.030009680542110357,0.025680933852140077,0.0379746835443038,0.027522935779816515,0.05550541516245487,0.020301624129930394,0.025175644028103045,0.011045029736618521,0.03516028955532575
TTC13,0.014705882352941176,0.045454545454545456,0.01639344262295082,0.047058823529411764,0.0,0.047619047619047616,0.05063291139240506,0.05714285714285714,0.012345679012345678,0.037037037037037035,0.013513513513513514,0.012658227848101266
ABHD8,0.0,0.0,0.0,0.0,0.043478260869565216,0.041666666666666664,0.0,0.02040816326530612,0.047619047619047616,0.0,0.029411764705882353,0.08
NKAP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0392156862745098,0.016129032258064516,0.02,0.0,0.02127659574468085
CDC73,0.02120141342756184,0.03115727002967359,0.027164685908319185,0.0260989010989011,0.03547671840354767,0.056338028169014086,0.017013232514177693,0.04783599088838269,0.023633677991137372,0.048013245033112585,0.005,0.048154093097913325
SLC52A2,0.08024691358024691,0.049586776859504134,0.07741935483870968,0.06565656565656566,0.08771929824561403,0.1595744680851064,0.14189189189189189,0.14093959731543623,0.09322033898305085,0.10569105691056911,0.05825242718446602,0.06569343065693431
TMEM231,0.0,0.10810810810810811,0.020833333333333332,0.0,0.08333333333333333,0.09090909090909091,0.0,0.057692307692307696,0.047619047619047616,0.0,0.0,0.02702702702702703
CORO7,0.04678362573099415,0.04568527918781726,0.03829787234042553,0.016,0.053763440860215055,0.03636363636363636,0.04639175257731959,0.03888888888888889,0.028901734104046242,0.03349282296650718,0.014184397163120567,0.04950495049504951
CHPF,0.03076923076923077,0.03076923076923077,0.04938271604938271,0.04054054054054054,0.0,0.043478260869565216,0.05952380952380952,0.10256410256410256,0.13043478260869565,0.03571428571428571,0.0,0.08974358974358974
CARS2,0.011235955056179775,0.0,0.0,0.0,0.045454545454545456,0.015625,0.02702702702702703,0.019417475728155338,0.0,0.008771929824561403,0.0,0.04504504504504504
MRPL24,0.0,0.0,0.0,0.009615384615384616,0.023809523809523808,0.03773584905660377,0.0392156862745098,0.0449438202247191,0.04081632653061224,0.017857142857142856,0.02564102564102564,0.0
ARMH3,0.034912718204488775,0.036939313984168866,0.03023758099352052,0.0482897384305835,0.04265402843601896,0.04198473282442748,0.032171581769437,0.03357314148681055,0.028169014084507043,0.026066350710900472,0.014925373134328358,0.04187192118226601
MUL1,0.10384615384615385,0.0821917808219178,0.12014134275618374,0.08074534161490683,0.10135135135135136,0.17857142857142858,0.20444444444444446,0.14583333333333334,0.13636363636363635,0.15813953488372093,0.05,0.1125
SAP130,0.09027777777777778,0.056074766355140186,0.05921052631578947,0.09815950920245399,0.04878048780487805,0.11688311688311688,0.096,0.09876543209876543,0.12173913043478261,0.09036144578313253,0.05714285714285714,0.11038961038961038
OBI1,0.06775067750677506,0.08913649025069638,0.10803324099722991,0.10944206008583691,0.11203319502074689,0.14015151515151514,0.13649851632047477,0.12340425531914893,0.08333333333333333,0.07763975155279502,0.045454545454545456,0.1175
CEP97,0.05,0.014492753623188406,0.022988505747126436,0.07344632768361582,0.06201550387596899,0.08045977011494253,0.047619047619047616,0.04602510460251046,0.06060606060606061,0.012422360248447204,0.0,0.04
TCTN1,0.0,0.0,0.0,0.0031645569620253164,0.004291845493562232,0.0,0.0034602076124567475,0.0084985835694051,0.003703703703703704,0.003389830508474576,0.0,0.0
ADIPOR2,0.053994082840236685,0.049723756906077346,0.059823008849557525,0.06814580031695722,0.05660377358490566,0.10361741263028816,0.08459076360310928,0.08648648648648649,0.06887177163570457,0.06664006384676775,0.023291925465838508,0.05683101242002258
PGBD5,0.0,0.0,0.05,0.05,0.0,0.0,0.2,0.037037037037037035,0.17647058823529413,0.1,0.0,0.05
FAM118B,0.04878048780487805,0.017857142857142856,0.06818181818181818,0.075,0.01694915254237288,0.046875,0.025,0.056451612903225805,0.06666666666666667,0.05128205128205128,0.03896103896103896,0.05785123966942149
RIC3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VCPKMT,0.1,0.0821917808219178,0.14760147601476015,0.1286549707602339,0.06310679611650485,0.16371681415929204,0.15853658536585366,0.14121037463976946,0.07307692307692308,0.13229571984435798,0.03571428571428571,0.09926470588235294
NAA16,0.0297029702970297,0.03418803418803419,0.02727272727272727,0.05442176870748299,0.015384615384615385,0.1,0.05714285714285714,0.05128205128205128,0.0948905109489051,0.042735042735042736,0.011627906976744186,0.04838709677419355
TANGO6,0.05,0.014084507042253521,0.015151515151515152,0.0,0.05263157894736842,0.05714285714285714,0.03125,0.06578947368421052,0.03571428571428571,0.04411764705882353,0.0,0.07692307692307693
CCNJL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMBOX1,0.02106969205834684,0.01818181818181818,0.020689655172413793,0.028089887640449437,0.019417475728155338,0.02588235294117647,0.026004728132387706,0.039647577092511016,0.018218623481781375,0.020202020202020204,0.00546448087431694,0.02127659574468085
RNASEH2B,0.015503875968992248,0.01293103448275862,0.02422145328719723,0.011940298507462687,0.00684931506849315,0.017543859649122806,0.032388663967611336,0.012422360248447204,0.0,0.008298755186721992,0.004784688995215311,0.0
SNRNP25,0.03667481662591687,0.037037037037037035,0.027918781725888325,0.04932735426008968,0.035897435897435895,0.050505050505050504,0.07165109034267912,0.0546875,0.0463768115942029,0.03591160220994475,0.019305019305019305,0.05013192612137203
ARMT1,0.008438818565400843,0.0,0.0,0.017699115044247787,0.018292682926829267,0.029411764705882353,0.00796812749003984,0.014388489208633094,0.0,0.018691588785046728,0.0,0.004524886877828055
TNFAIP8L2,0.1223021582733813,0.09727626459143969,0.09763313609467456,0.12430939226519337,0.2127659574468085,0.11494252873563218,0.14457831325301204,0.208955223880597,0.17307692307692307,0.15483870967741936,0.048458149779735685,0.14240506329113925
OGFRL1,0.0,0.0,0.014925373134328358,0.0,0.0,0.022727272727272728,0.05084745762711865,0.047619047619047616,0.0,0.013157894736842105,0.0,0.02531645569620253
SH3TC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0
OCEL1,0.0,0.0,0.011904761904761904,0.008620689655172414,0.025,0.034482758620689655,0.010638297872340425,0.0,0.033707865168539325,0.031578947368421054,0.027777777777777776,0.0
C1orf54,0.0,0.0,0.0,0.0,0.0,0.0,0.023255813953488372,0.0,0.0,0.023809523809523808,0.0,0.0
EFL1,0.031496062992125984,0.019347037484885126,0.02905027932960894,0.024509803921568627,0.031578947368421054,0.02029520295202952,0.03483309143686502,0.04500548847420417,0.022818791946308724,0.013447432762836185,0.008559201141226819,0.023086269744835967
SCRN3,0.0,0.004975124378109453,0.009523809523809525,0.023255813953488372,0.03076923076923077,0.0189873417721519,0.030303030303030304,0.007547169811320755,0.0,0.0,0.0,0.027777777777777776
CCDC121,0.0,0.0,0.043478260869565216,0.1875,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.16666666666666666
ARMC7,0.06837606837606838,0.056179775280898875,0.0945945945945946,0.08,0.014925373134328358,0.14705882352941177,0.1015625,0.10714285714285714,0.13333333333333333,0.0625,0.06521739130434782,0.12931034482758622
TMEM53,0.0,0.05,0.0,0.0,0.0,0.06666666666666667,0.15,0.12121212121212122,0.07142857142857142,0.0,0.0,0.0
C22orf46,0.04066543438077634,0.050335570469798654,0.03343949044585987,0.042953020134228186,0.023255813953488372,0.0488997555012225,0.05862068965517241,0.054404145077720206,0.06037735849056604,0.04601769911504425,0.022222222222222223,0.03576341127922971
ROGDI,0.009216589861751152,0.01837270341207349,0.0,0.015904572564612324,0.020512820512820513,0.012605042016806723,0.01015228426395939,0.009029345372460496,0.018666666666666668,0.015625,0.003105590062111801,0.004987531172069825
CHMP6,0.03048780487804878,0.015151515151515152,0.06832298136645963,0.04046242774566474,0.06896551724137931,0.02247191011235955,0.0594059405940594,0.0425531914893617,0.020833333333333332,0.043478260869565216,0.0,0.037037037037037035
SRD5A3,0.00975609756097561,0.0020876826722338203,0.007751937984496124,0.029585798816568046,0.006756756756756757,0.03987730061349693,0.019464720194647202,0.032490974729241874,0.014598540145985401,0.01171875,0.005333333333333333,0.008583690987124463
PANK3,0.04030226700251889,0.04121863799283154,0.032114183764495985,0.04911032028469751,0.03945371775417299,0.06627218934911243,0.07407407407407407,0.0758444869343531,0.05705996131528046,0.03746654772524532,0.016467065868263474,0.05065359477124183
AKIRIN1,0.03882725832012678,0.03391199031085991,0.046360309068727124,0.06453827669069688,0.05436774587660354,0.08645707376058041,0.07086614173228346,0.07729805013927576,0.052166596550273454,0.04725415070242656,0.01564076690211907,0.04893077201884741
MCPH1,0.06903353057199212,0.07006369426751592,0.0998003992015968,0.11827956989247312,0.08732394366197183,0.14285714285714285,0.11304347826086956,0.1408,0.09345794392523364,0.09635974304068523,0.04861111111111111,0.07653910149750416
MAP7D3,0.01932367149758454,0.02336448598130841,0.024896265560165973,0.027149321266968326,0.02142857142857143,0.023622047244094488,0.019704433497536946,0.030837004405286344,0.005,0.014778325123152709,0.008403361344537815,0.0091324200913242
USB1,0.030694668820678513,0.024916943521594685,0.04360902255639098,0.02929427430093209,0.04294478527607362,0.06422018348623854,0.05736434108527132,0.029005524861878452,0.04492512479201331,0.051908396946564885,0.01764705882352941,0.03486529318541997
RHBDF2,0.07291666666666667,0.011904761904761904,0.058333333333333334,0.07352941176470588,0.0784313725490196,0.0,0.05555555555555555,0.05343511450381679,0.05263157894736842,0.028846153846153848,0.014925373134328358,0.012048192771084338
TMEM204,0.0,0.0,0.0,0.14285714285714285,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HECTD3,0.1111111111111111,0.038461538461538464,0.07196969696969698,0.07434944237918216,0.047619047619047616,0.10810810810810811,0.10043668122270742,0.0830188679245283,0.07920792079207921,0.06542056074766354,0.02702702702702703,0.05761316872427984
