,mr359-MV411-MYB-dTAG-DMSO_1h-r1_tcount,mr360-MV411-MYB-dTAG-DMSO_1h-r2_tcount,mr361-MV411-MYB-dTAG-DMSO_1h-r3_tcount,mr362-MV411-MYB-dTAG-DMSO_1h-r4_tcount,mr363-MV411-MYB-dTAG-DMSO_1h-r5_tcount,mr364-MV411-MYB-dTAG-DMSO_1h-r6_tcount,mr365-MV411-MYB-dTAG-VHL_1h-r1_tcount,mr366-MV411-MYB-dTAG-VHL_1h-r2_tcount,mr367-MV411-MYB-dTAG-VHL_1h-r3_tcount,mr368-MV411-MYB-dTAG-VHL_1h-r4_tcount,mr369-MV411-MYB-dTAG-VHL_1h-r5_tcount,mr370-MV411-MYB-dTAG-VHL_1h-r6_tcount
NDUFA11,0.003477396920019871,0.005202312138728324,0.006555723651033787,0.007684918347742555,0.011614401858304297,0.010964912280701754,0.00964630225080386,0.00793201133144476,0.009641873278236915,0.006138392857142857,0.005747126436781609,0.005090497737556561
MISP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LRRC25,0.048,0.05825242718446602,0.10404624277456648,0.07906976744186046,0.08620689655172414,0.11428571428571428,0.11875,0.18579234972677597,0.09448818897637795,0.10112359550561797,0.08695652173913043,0.1111111111111111
WTIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.16666666666666666
ZNF792,0.21428571428571427,0.15,0.16666666666666666,0.3333333333333333,0.0,0.0,0.2903225806451613,0.16,0.2777777777777778,0.18181818181818182,0.10526315789473684,0.37037037037037035
NR2C2AP,0.057283142389525366,0.03146067415730337,0.041254125412541254,0.051666666666666666,0.0371900826446281,0.05415162454873646,0.0757238307349666,0.04742268041237113,0.0413625304136253,0.05697445972495088,0.011594202898550725,0.02
HSPB6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RINL,0.0325,0.0110803324099723,0.01818181818181818,0.053864168618266976,0.029288702928870293,0.033816425120772944,0.03594771241830065,0.03827751196172249,0.017699115044247787,0.021108179419525065,0.00390625,0.023980815347721823
FBXO27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C19orf47,0.06866952789699571,0.03431372549019608,0.05405405405405406,0.03900709219858156,0.017391304347826087,0.04678362573099415,0.044642857142857144,0.056768558951965066,0.0425531914893617,0.08421052631578947,0.01764705882352941,0.04504504504504504
LINC00661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANKLE1,0.08645161290322581,0.060382916053019146,0.10384615384615385,0.10136674259681093,0.0921409214092141,0.14988290398126464,0.12574850299401197,0.12811387900355872,0.10310965630114566,0.0968208092485549,0.04276985743380855,0.10366624525916561
C2CD4C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0
GABPB2,0.0,0.0,0.03296703296703297,0.019230769230769232,0.023255813953488372,0.05813953488372093,0.02631578947368421,0.0,0.010869565217391304,0.036585365853658534,0.0,0.01
CCDC163,0.06060606060606061,0.017543859649122806,0.0,0.013513513513513514,0.1,0.0425531914893617,0.0,0.0,0.09302325581395349,0.0375,0.0,0.06349206349206349
SHE,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0
KDF1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCSAP,0.046875,0.04907063197026022,0.07040121120363362,0.06965840589417281,0.0652395514780836,0.09735349716446125,0.05842911877394636,0.07166123778501629,0.03751065643648764,0.035621198957428324,0.024793388429752067,0.0446584938704028
PUSL1,0.05194805194805195,0.010101010101010102,0.042105263157894736,0.03488372093023256,0.0,0.06521739130434782,0.06349206349206349,0.07142857142857142,0.056338028169014086,0.029411764705882353,0.02,0.06349206349206349
B3GALT6,0.08198924731182795,0.062409288824383166,0.10151691948658109,0.07108081791626096,0.06467661691542288,0.09716599190283401,0.097953216374269,0.10756501182033097,0.0904836193447738,0.09798657718120805,0.04950495049504951,0.07958921694480103
MAB21L3,0.0,0.1111111111111111,0.0,0.07407407407407407,0.0,0.125,0.0,0.0,0.0,0.07142857142857142,0.3333333333333333,0.0
IFFO2,0.09913793103448276,0.07894736842105263,0.13215859030837004,0.07352941176470588,0.05263157894736842,0.14893617021276595,0.20168067226890757,0.10144927536231885,0.1711229946524064,0.17647058823529413,0.04132231404958678,0.0967741935483871
ATXN7L2,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.16666666666666666,0.3333333333333333,0.0,0.0
LYPLAL1,0.0,0.0,0.044444444444444446,0.0,0.044444444444444446,0.02127659574468085,0.0,0.03409090909090909,0.046875,0.0,0.03125,0.06451612903225806
TYW3,0.041666666666666664,0.0467706013363029,0.07089151450053706,0.06713426853707415,0.03804347826086957,0.07258064516129033,0.06683804627249357,0.07577174929840973,0.061371841155234655,0.043689320388349516,0.02674591381872214,0.05491990846681922
TPRG1L,0.015081206496519721,0.023333333333333334,0.02577873254564984,0.04044117647058824,0.04061895551257253,0.048027444253859346,0.046052631578947366,0.04137235116044399,0.02425876010781671,0.03260869565217391,0.012738853503184714,0.025727069351230425
DMBX1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF684,0.1111111111111111,0.25,0.16666666666666666,0.25,0.2,0.5,0.09090909090909091,0.2857142857142857,0.4,0.0,0.3333333333333333,0.1111111111111111
TCEANC2,0.02481389578163772,0.021897810218978103,0.0364963503649635,0.045112781954887216,0.022988505747126436,0.046822742474916385,0.03426791277258567,0.04100227790432802,0.021671826625386997,0.02843601895734597,0.0113314447592068,0.030425963488843813
LRRC39,0.0,0.006329113924050633,0.006211180124223602,0.0,0.0,0.0,0.0,0.0,0.006172839506172839,0.0,0.0,0.0
RNF19B,0.11284046692607004,0.0593607305936073,0.10384615384615385,0.11355311355311355,0.11612903225806452,0.15517241379310345,0.16666666666666666,0.15467625899280577,0.13989637305699482,0.13861386138613863,0.08695652173913043,0.10952380952380952
TEDDM1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1orf122,0.04878048780487805,0.0,0.0,0.03125,0.06060606060606061,0.02631578947368421,0.038461538461538464,0.014925373134328358,0.0,0.03278688524590164,0.0,0.03076923076923077
OSCP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1orf216,0.07006369426751592,0.08121827411167512,0.06598984771573604,0.13135593220338984,0.12149532710280374,0.23741007194244604,0.1588235294117647,0.1507537688442211,0.16666666666666666,0.1005586592178771,0.05925925925925926,0.14018691588785046
KLHDC7A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARL8A,0.04932735426008968,0.046948356807511735,0.09797297297297297,0.11838006230529595,0.10714285714285714,0.12953367875647667,0.12213740458015267,0.13719512195121952,0.07296137339055794,0.13533834586466165,0.027624309392265192,0.09642857142857143
SYT2,0.045454545454545456,0.0,0.06666666666666667,0.0,0.0,0.05263157894736842,0.05555555555555555,0.024390243902439025,0.047619047619047616,0.0,0.0,0.0
UHMK1,0.02478551000953289,0.022521113543947452,0.031670152375261426,0.03011895722601873,0.04057835820895522,0.057425018288222385,0.0412407472682411,0.04811384684888186,0.03314917127071823,0.027142421469960355,0.012903225806451613,0.029792017987633503
FCRLB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1orf131,0.0975609756097561,0.03787878787878788,0.08125,0.13,0.08602150537634409,0.07547169811320754,0.11510791366906475,0.12359550561797752,0.09090909090909091,0.05555555555555555,0.08029197080291971,0.0875
LIX1L,0.013803680981595092,0.01155115511551155,0.02074074074074074,0.026525198938992044,0.02631578947368421,0.05077262693156733,0.03441682600382409,0.017994858611825194,0.023297491039426525,0.012678288431061807,0.011560693641618497,0.02197802197802198
EDARADD,0.004286513014847487,0.004448151237142063,0.00586038124678001,0.006023370678231539,0.003337704136369055,0.006099706744868035,0.004514493901473151,0.003973063973063973,0.0029850746268656717,0.0038443056222969728,0.002008032128514056,0.003036157880209771
KLF17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IQGAP3,0.0037593984962406013,0.01098901098901099,0.030395136778115502,0.01832460732984293,0.017341040462427744,0.023668639053254437,0.025179856115107913,0.02666666666666667,0.00392156862745098,0.010526315789473684,0.0,0.01079136690647482
NAXE,0.009900990099009901,0.0,0.017391304347826087,0.0234375,0.04,0.05454545454545454,0.03,0.022727272727272728,0.0,0.038461538461538464,0.0,0.009009009009009009
ARHGEF19,0.022727272727272728,0.020833333333333332,0.0392156862745098,0.1568627450980392,0.0,0.18518518518518517,0.18181818181818182,0.13636363636363635,0.09523809523809523,0.09433962264150944,0.0,0.16363636363636364
MRPL55,0.0,0.023809523809523808,0.017857142857142856,0.07936507936507936,0.06451612903225806,0.08,0.0,0.034482758620689655,0.0,0.044444444444444446,0.046511627906976744,0.024390243902439025
DRAM2,0.004424778761061947,0.002894356005788712,0.0045045045045045045,0.005952380952380952,0.009746588693957114,0.012096774193548387,0.011816838995568686,0.012181616832779624,0.009202453987730062,0.0014204545454545455,0.0,0.006648936170212766
PIFO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1orf162,0.0427807486631016,0.01038961038961039,0.025522041763341066,0.017241379310344827,0.008032128514056224,0.029411764705882353,0.05322128851540616,0.03160270880361174,0.03015075376884422,0.03307888040712468,0.0,0.046153846153846156
TATDN3,0.02727272727272727,0.01293103448275862,0.045662100456621,0.01680672268907563,0.024193548387096774,0.05303030303030303,0.0514018691588785,0.08695652173913043,0.03153153153153153,0.02553191489361702,0.0196078431372549,0.05622489959839357
VSTM2L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FITM2,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0625
OCSTAMP,0.2127659574468085,0.15625,0.18556701030927836,0.23853211009174313,0.16666666666666666,0.1276595744680851,0.2857142857142857,0.25757575757575757,0.2549019607843137,0.15555555555555556,0.045454545454545456,0.07575757575757576
TSHZ2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TBC1D20,0.08258928571428571,0.06004618937644342,0.10450819672131148,0.11212397447584321,0.06653620352250489,0.11904761904761904,0.1329639889196676,0.15434985968194576,0.11918951132300358,0.08512931034482758,0.04690117252931323,0.0966702470461869
SLX4IP,0.014423076923076924,0.021739130434782608,0.019498607242339833,0.039735099337748346,0.008968609865470852,0.06437768240343347,0.0446927374301676,0.028761061946902654,0.018575851393188854,0.03003003003003003,0.020100502512562814,0.014005602240896359
128854,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2857142857142857,0.0,0.6666666666666666,0.0,0.0
BPIFA3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHMP4B,0.02079002079002079,0.012552301255230125,0.033807829181494664,0.03079416531604538,0.019011406844106463,0.045112781954887216,0.04784688995215311,0.04521739130434783,0.026726057906458798,0.030864197530864196,0.0026595744680851063,0.020676691729323307
PIGU,0.0,0.0,0.016129032258064516,0.0,0.029411764705882353,0.05128205128205128,0.0,0.022727272727272728,0.02,0.012195121951219513,0.0,0.01694915254237288
128872,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
C22orf39,0.031067961165048542,0.048034934497816595,0.03515625,0.04364326375711575,0.016129032258064516,0.05379746835443038,0.04411764705882353,0.04794520547945205,0.03537735849056604,0.02748414376321353,0.007556675062972292,0.029357798165137616
TANGO2,0.05405405405405406,0.031512605042016806,0.050788091068301226,0.07332293291731669,0.04938271604938271,0.08196721311475409,0.10392609699769054,0.11218568665377177,0.10491071428571429,0.07644628099173553,0.04054054054054054,0.07505518763796909
SGSM1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EMID1,0.006309148264984227,0.003787878787878788,0.0030864197530864196,0.014925373134328358,0.0,0.006896551724137931,0.012244897959183673,0.0071174377224199285,0.0,0.012195121951219513,0.0,0.019011406844106463
ANKRD54,0.07788944723618091,0.05341246290801187,0.07380952380952381,0.07175925925925926,0.05,0.1179245283018868,0.11854103343465046,0.11142857142857143,0.1,0.12573099415204678,0.0398406374501992,0.10324483775811209
PPP1R21,0.026785714285714284,0.010416666666666666,0.05,0.018867924528301886,0.0,0.0,0.018867924528301886,0.016260162601626018,0.018018018018018018,0.01639344262295082,0.010416666666666666,0.020618556701030927
TRABD2A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0
TMEM150A,0.020833333333333332,0.02857142857142857,0.03125,0.06896551724137931,0.0,0.044444444444444446,0.06451612903225806,0.022727272727272728,0.039473684210526314,0.056179775280898875,0.02,0.0
NUP35,0.015748031496062992,0.02127659574468085,0.046511627906976744,0.056,0.04225352112676056,0.06451612903225806,0.036036036036036036,0.07006369426751592,0.05454545454545454,0.03669724770642202,0.0,0.01694915254237288
TYW5,0.05652173913043478,0.06651884700665188,0.0465587044534413,0.08379888268156424,0.033112582781456956,0.11538461538461539,0.04950495049504951,0.1032258064516129,0.046511627906976744,0.06466512702078522,0.021551724137931036,0.06567796610169492
MITD1,0.0,0.125,0.0,0.07142857142857142,0.2857142857142857,0.25,0.09090909090909091,0.1,0.125,0.11764705882352941,0.0,0.15789473684210525
DIS3L2,0.016666666666666666,0.022222222222222223,0.042735042735042736,0.018633540372670808,0.0,0.02857142857142857,0.0380952380952381,0.08527131782945736,0.05,0.025210084033613446,0.05405405405405406,0.008771929824561403
CMPK2,0.049707602339181284,0.03611111111111111,0.09283819628647215,0.05793450881612091,0.06808510638297872,0.10599078341013825,0.07741935483870968,0.10761154855643044,0.0802675585284281,0.06571428571428571,0.03691275167785235,0.06927710843373494
MBOAT2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNTNAP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAF8,0.04088586030664395,0.050314465408805034,0.026565464895635674,0.0514820592823713,0.04081632653061224,0.09904153354632587,0.06753812636165578,0.06375838926174497,0.06986899563318777,0.059063136456211814,0.02406417112299465,0.05366726296958855
TMEM18,0.06153846153846154,0.04497354497354497,0.06666666666666667,0.08071748878923767,0.068,0.1092436974789916,0.07377049180327869,0.1013215859030837,0.06687898089171974,0.08374384236453201,0.03353658536585366,0.06702412868632708
129790,0.06,0.04225352112676056,0.16,0.0975609756097561,0.11627906976744186,0.22916666666666666,0.04,0.13829787234042554,0.05970149253731343,0.10101010101010101,0.0,0.19480519480519481
RBM45,0.0,0.06382978723404255,0.0425531914893617,0.0,0.038461538461538464,0.10344827586206896,0.04,0.0,0.0,0.10869565217391304,0.0,0.022222222222222223
BBS5,0.0,0.23529411764705882,0.15625,0.0,0.0,0.08333333333333333,0.11538461538461539,0.0,0.18181818181818182,0.08333333333333333,0.0,0.1
CCDC173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ICA1L,0.013793103448275862,0.006802721088435374,0.04081632653061224,0.014184397163120567,0.04081632653061224,0.038461538461538464,0.032520325203252036,0.012345679012345678,0.0,0.014084507042253521,0.0,0.029197080291970802
FAM168B,0.030576030576030575,0.03144129104062326,0.04352617079889807,0.04647361046240075,0.049148418491484186,0.06696230598669622,0.05132743362831858,0.05743411238189955,0.04657886283327979,0.040334197637568424,0.021591363454618154,0.03810560696788242
RFTN2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
CLHC1,0.0,0.011235955056179775,0.02564102564102564,0.010101010101010102,0.0,0.0379746835443038,0.012658227848101266,0.041237113402061855,0.0,0.0,0.02040816326530612,0.023529411764705882
PLEKHH2,0.0,0.0,0.011235955056179775,0.0,0.0625,0.0273972602739726,0.012658227848101266,0.010416666666666666,0.013333333333333334,0.0,0.0,0.009433962264150943
AP1S3,0.023255813953488372,0.0136986301369863,0.0234375,0.023255813953488372,0.0,0.009708737864077669,0.015384615384615385,0.011494252873563218,0.027777777777777776,0.016,0.01,0.041379310344827586
C2orf76,0.0,0.0,0.02702702702702703,0.05405405405405406,0.0,0.0,0.05263157894736842,0.04878048780487805,0.0,0.0,0.0,0.0
SGPP2,0.0,0.0,0.0,0.0043859649122807015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACVR1C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OSR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TTC32,0.0,0.0,0.0625,0.0,0.0,0.0,0.07142857142857142,0.0,0.09090909090909091,0.0,0.0,0.07692307692307693
UBR3,0.03825136612021858,0.005434782608695652,0.017142857142857144,0.022727272727272728,0.022556390977443608,0.02054794520547945,0.040268456375838924,0.033816425120772944,0.0053475935828877,0.0,0.018867924528301886,0.016574585635359115
KCTD18,0.038338658146964855,0.052434456928838954,0.059027777777777776,0.03768115942028986,0.08121827411167512,0.07920792079207921,0.06296296296296296,0.061488673139158574,0.045112781954887216,0.0547945205479452,0.02092050209205021,0.028662420382165606
FLACC1,0.0,0.027777777777777776,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF513,0.03225806451612903,0.0625,0.18181818181818182,0.07317073170731707,0.22727272727272727,0.1111111111111111,0.16666666666666666,0.07317073170731707,0.23809523809523808,0.029411764705882353,0.1,0.1935483870967742
SPATA3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GALM,0.004878048780487805,0.04142011834319527,0.01990049751243781,0.0,0.0425531914893617,0.02912621359223301,0.02912621359223301,0.015384615384615385,0.034482758620689655,0.020833333333333332,0.013157894736842105,0.021739130434782608
TMEM198,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
ZFAND2B,0.0056179775280898875,0.006756756756756757,0.05291005291005291,0.04205607476635514,0.0273972602739726,0.07608695652173914,0.03048780487804878,0.05102040816326531,0.028169014084507043,0.038461538461538464,0.006944444444444444,0.07407407407407407
TMEM178A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MDH1B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666
SLC66A3,0.003436426116838488,0.0017123287671232876,0.006462035541195477,0.00860832137733142,0.010899182561307902,0.016260162601626018,0.021653543307086614,0.015759312320916905,0.006012024048096192,0.006462035541195477,0.0,0.0033783783783783786
TMEM182,0.0,0.0,0.041666666666666664,0.02564102564102564,0.0,0.07936507936507936,0.0,0.02531645569620253,0.0,0.04838709677419355,0.0,0.0
AHSA2P,0.015306122448979591,0.006578947368421052,0.018229166666666668,0.015232292460015232,0.025906735751295335,0.028894472361809045,0.023231256599788808,0.026856240126382307,0.02456778889899909,0.007048458149779736,0.011065006915629323,0.027303754266211604
FBXO36,0.025,0.05128205128205128,0.07692307692307693,0.05555555555555555,0.20833333333333334,0.09523809523809523,0.034482758620689655,0.022222222222222223,0.0,0.0,0.0,0.14634146341463414
MTERF4,0.05357142857142857,0.04195804195804196,0.08078602620087336,0.08917835671342686,0.059149722735674676,0.11657559198542805,0.10533707865168539,0.1149789029535865,0.09323116219667944,0.08406113537117904,0.0375,0.07916666666666666
M1AP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCDC58,0.0,0.0,0.017543859649122806,0.0,0.09523809523809523,0.030303030303030304,0.058823529411764705,0.05263157894736842,0.045454545454545456,0.0,0.0,0.06382978723404255
DNAJC19,0.022222222222222223,0.009375,0.0165016501650165,0.015479876160990712,0.02,0.023809523809523808,0.014705882352941176,0.028089887640449437,0.0,0.0038910505836575876,0.0,0.01098901098901099
ZPLD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRIM71,0.07142857142857142,0.045454545454545456,0.029411764705882353,0.08571428571428572,0.05555555555555555,0.07692307692307693,0.16666666666666666,0.12121212121212122,0.0,0.07692307692307693,0.5,0.025
FAM131A,0.09302325581395349,0.0,0.03636363636363636,0.0,0.045454545454545456,0.05128205128205128,0.022727272727272728,0.061224489795918366,0.023809523809523808,0.1,0.0,0.10526315789473684
CHCHD4,0.03879310344827586,0.02952029520295203,0.04633204633204633,0.09696969696969697,0.06748466257668712,0.09333333333333334,0.06779661016949153,0.07560137457044673,0.052132701421800945,0.04395604395604396,0.021739130434782608,0.02766798418972332
CRYBG3,0.028503562945368172,0.012422360248447204,0.017278617710583154,0.024439918533604887,0.0106951871657754,0.03305785123966942,0.01639344262295082,0.029357798165137616,0.029612756264236904,0.019189765458422176,0.009146341463414634,0.01984126984126984
DCBLD2,0.007575757575757576,0.015625,0.03821656050955414,0.03723404255319149,0.020618556701030927,0.06382978723404255,0.030534351145038167,0.054878048780487805,0.017241379310344827,0.02158273381294964,0.0,0.05555555555555555
FAM43A,0.09375,0.13432835820895522,0.1927710843373494,0.19642857142857142,0.11764705882352941,0.28888888888888886,0.21176470588235294,0.24489795918367346,0.15789473684210525,0.10975609756097561,0.09523809523809523,0.15384615384615385
TPRA1,0.08,0.06236559139784946,0.06442166910688141,0.0811965811965812,0.06115107913669065,0.09556313993174062,0.09380863039399624,0.08763693270735524,0.084070796460177,0.11168384879725086,0.046296296296296294,0.09650924024640657
TMEM42,0.01282051282051282,0.011764705882352941,0.016129032258064516,0.03614457831325301,0.020833333333333332,0.0,0.014705882352941176,0.04225352112676056,0.018867924528301886,0.07042253521126761,0.0,0.03125
NUDT16,0.033602150537634407,0.027522935779816515,0.02631578947368421,0.05059203444564048,0.03761061946902655,0.03382663847780127,0.0364741641337386,0.05850487540628386,0.03833333333333333,0.0310391363022942,0.0055147058823529415,0.03747072599531616
GRK7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
METTL6,0.03076923076923077,0.008547008547008548,0.09090909090909091,0.06369426751592357,0.012195121951219513,0.06153846153846154,0.044642857142857144,0.03937007874015748,0.016129032258064516,0.0625,0.018691588785046728,0.0423728813559322
TAMM41,0.017241379310344827,0.023255813953488372,0.015151515151515152,0.07692307692307693,0.0,0.022222222222222223,0.031746031746031744,0.03278688524590164,0.016129032258064516,0.0,0.0,0.047619047619047616
IL17RE,0.05555555555555555,0.0,0.0,0.15789473684210525,0.0,0.07142857142857142,0.0,0.125,0.0,0.2222222222222222,0.0,0.058823529411764705
RTP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLYCTK,0.10526315789473684,0.0,0.08695652173913043,0.12,0.18181818181818182,0.14285714285714285,0.1875,0.125,0.0,0.3125,0.16666666666666666,0.13333333333333333
PPM1M,0.024096385542168676,0.03225806451612903,0.015625,0.04054054054054054,0.06666666666666667,0.034482758620689655,0.01818181818181818,0.05813953488372093,0.14035087719298245,0.1,0.038461538461538464,0.07407407407407407
SNTN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LSMEM2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037174721189591076,0.0,0.0,0.0,0.0
132241,0.09154929577464789,0.11409395973154363,0.11411411411411411,0.10182767624020887,0.09615384615384616,0.13875598086124402,0.13765182186234817,0.1694915254237288,0.13306451612903225,0.11987381703470032,0.07142857142857142,0.128125
OCIAD2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCLT1,0.0,0.0125,0.041666666666666664,0.044642857142857144,0.0,0.015151515151515152,0.012195121951219513,0.038461538461538464,0.009900990099009901,0.0,0.0,0.017543859649122806
C4orf33,0.00558659217877095,0.0048543689320388345,0.005291005291005291,0.0053475935828877,0.0,0.02040816326530612,0.014492753623188406,0.0,0.0,0.0,0.0,0.0
ZFP42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LIN54,0.046753246753246755,0.06639004149377593,0.07611940298507462,0.07445589919816724,0.07829977628635347,0.1171875,0.100418410041841,0.09696969696969697,0.06866197183098592,0.07370184254606366,0.03413654618473896,0.07563025210084033
FAM241A,0.027950310559006212,0.013404825737265416,0.024691358024691357,0.008771929824561403,0.02092050209205021,0.059375,0.012738853503184714,0.013725490196078431,0.01238390092879257,0.011267605633802818,0.0,0.017857142857142856
GNPDA2,0.01809954751131222,0.010775862068965518,0.017412935323383085,0.011494252873563218,0.041666666666666664,0.0380952380952381,0.038011695906432746,0.029780564263322883,0.02247191011235955,0.006818181818181818,0.0,0.017937219730941704
CPEB2,0.20446096654275092,0.16025641025641027,0.22245989304812835,0.22426470588235295,0.2115702479338843,0.3224043715846995,0.2388268156424581,0.2976461655277145,0.19741480611045828,0.18238993710691823,0.12938596491228072,0.2349137931034483
AASDH,0.04054054054054054,0.015384615384615385,0.06382978723404255,0.047619047619047616,0.06451612903225806,0.07317073170731707,0.06382978723404255,0.078125,0.04,0.06382978723404255,0.0,0.0684931506849315
C4orf36,0.0,0.0,0.008130081300813009,0.014925373134328358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PACRGL,0.027210884353741496,0.0,0.03225806451612903,0.01818181818181818,0.027777777777777776,0.014925373134328358,0.023529411764705882,0.008771929824561403,0.0625,0.0,0.0125,0.009174311926605505
ENPP6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC9B2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SETD9,0.0,0.06060606060606061,0.0,0.044444444444444446,0.0,0.037037037037037035,0.0,0.02702702702702703,0.0,0.024390243902439025,0.0,0.03333333333333333
IL31RA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EMB,0.013970382788488405,0.011549991183212838,0.017335594497833052,0.02083163140266318,0.015382751937984496,0.030784186649384315,0.008898556456397073,0.010518655729028844,0.006811731315042573,0.005213865018827846,0.00242098184263618,0.007039743361254678
PPARGC1B,0.1595744680851064,0.07277628032345014,0.15254237288135594,0.17142857142857143,0.15566037735849056,0.17938931297709923,0.2028985507246377,0.19130434782608696,0.14824797843665768,0.12396694214876033,0.09734513274336283,0.2020460358056266
PRRC1,0.03963963963963964,0.04753673292999136,0.0702970297029703,0.05783132530120482,0.05420054200542006,0.09385863267670916,0.07613741875580315,0.07193320488118175,0.04632867132867133,0.062162162162162166,0.02014218009478673,0.06029285099052541
NADK2,0.016574585635359115,0.022684310018903593,0.029940119760479042,0.025362318840579712,0.0196078431372549,0.05614973262032086,0.017964071856287425,0.03133903133903134,0.020905923344947737,0.012345679012345678,0.005249343832020997,0.011627906976744186
JMY,0.03594771241830065,0.032448377581120944,0.06230529595015576,0.05898876404494382,0.04048582995951417,0.10144927536231885,0.07006369426751592,0.11943793911007025,0.06,0.06363636363636363,0.02403846153846154,0.0891089108910891
C5orf58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCDC127,0.08695652173913043,0.09433962264150944,0.01818181818181818,0.029850746268656716,0.11538461538461539,0.2777777777777778,0.18181818181818182,0.0967741935483871,0.09615384615384616,0.12244897959183673,0.07407407407407407,0.09375
