	DMSOshBRD4_1	DMSOshBRD4_2	DMSOshBRD4_3	DMSOshSCRAM1	DMSOshSCRAM2	DMSOshSCRAM3	SGCshBRD4_1	SGCshBRD4_2	SGCshBRD4_3	SGCshSCRAM1	SGCshSCRAM2	SGCshSCRAM3
ENSG00000008405	13.71520147	12.07276323	12.71846899	16.14371302	14.31970451	17.0943747	15.85848659	15.42025889	15.2409998	17.32425861	18.46027588	18.1626261
ENSG00000008441	44.25932582	32.76892877	34.63583065	40.14112426	39.45031175	38.14021289	53.25611168	43.94025228	45.48971881	52.23659702	48.68644189	51.56888482
ENSG00000008513	74.80345017	86.56253365	83.26997622	100.5273373	135.9897766	141.9949818	76.60990288	81.14349826	76.43827963	93.30476337	106.6030217	97.46194899
ENSG00000008516	12.23247699	14.04382662	13.03843047	7.50464497	10.90573522	9.706855983	15.62179276	15.04598077	15.70756102	14.86192744	13.49020161	13.86521903
ENSG00000008517	1.853405604	2.463829231	1.839778533	0.95989645	0.853492322	1.374422086	1.814652694	1.871390642	1.866244874	0.527642394	0.507150436	0.891914675
ENSG00000008710	201.8729384	242.1944134	257.8089658	369.821923	508.3969262	412.1548231	209.1584475	208.6974844	211.8965534	272.3514158	246.2722519	268.2230676
ENSG00000008735	7.191213743	7.719998257	7.039152649	2.094319526	2.275979524	2.577041411	6.390733402	6.138161307	6.531857059	2.022629178	2.434322094	2.675744024
ENSG00000008838	113.5025592	102.2489131	96.78834892	114.2276775	94.64281521	85.55777486	122.5285058	105.2470097	103.9653915	121.7095123	101.6329474	107.597343
ENSG00000008853	92.0771904	84.42721498	78.47055396	56.19757396	64.20158908	49.65099786	93.33626685	81.66748764	83.43669791	61.11857733	62.68379393	64.78543864
ENSG00000008869	77.17580934	75.80381267	70.95145909	55.32494082	58.32197531	63.65292286	71.40263863	78.37384011	77.37140207	67.01058406	63.6980948	64.62327234
ENSG00000008952	96.0805465	96.99274406	99.26805042	81.24214496	78.9006235	93.63250462	100.9104694	104.7230204	102.3324273	90.4027302	86.62129452	85.0562267
ENSG00000008988	658.181398	639.1994301	626.2446146	852.6498372	816.6973192	792.0966285	752.9230723	731.9383081	748.8307557	912.6454611	960.5429264	943.4024763
ENSG00000009307	609.7704437	595.2611422	603.3673685	651.3333727	613.7558117	679.6517216	652.0915008	598.5455831	609.7177524	672.831993	594.8874618	585.0149434
ENSG00000009335	182.8199288	164.9944308	160.3007035	152.7107988	143.2918775	148.3516839	167.4214355	154.8014339	158.7085745	134.9885125	140.683531	138.7332735
ENSG00000009413	71.68972876	64.38807057	72.31129539	54.539571	57.84781291	69.06470983	67.61553735	71.56197817	69.51762156	66.39500127	58.11944	56.51495711
ENSG00000009724	5.263671915	5.995317795	6.799181536	2.879689349	3.129471846	2.491140031	5.838447799	6.138161307	6.687377465	3.077913966	2.535752182	1.45949674
ENSG00000009765	2.075814276	2.135318667	2.39971113	2.007056213	2.465644484	2.23343589	1.814652694	2.395380022	2.099525483	1.231165586	2.028601745	2.18924511
ENSG00000009780	5.337808139	8.294891744	8.159017843	5.32306213	6.258943691	8.418335277	6.469631345	8.383830078	8.553622339	7.826695514	7.302966283	6.081236418
ENSG00000009790	115.7266459	137.1531605	141.1830048	98.782071	115.7904583	117.2553842	125.8422195	140.7285763	134.0585901	113.9707571	121.0060941	124.3004724
ENSG00000009830	23.57531928	26.60935569	23.83713056	24.3464645	25.03577477	24.39599203	26.74640276	27.84629276	25.73862722	21.28157657	27.18326339	23.91952991
ENSG00000009844	66.79673796	69.89062252	71.83135317	78.2751923	73.96933453	85.815479	69.43019005	69.76544315	70.76178481	65.60353768	74.8554044	68.67742995
ENSG00000009950	6.894668846	10.18382749	9.838815634	6.54474852	14.60420195	10.47996841	4.654978651	5.464460676	5.132173404	5.364364341	8.925847679	10.05431088
ENSG00000009954	222.0379913	234.6386704	245.1704871	305.3343343	328.2152139	343.261916	217.9161192	223.8931765	224.0271451	272.5272966	282.6856532	280.0612078
ENSG00000010017	159.096337	158.3420919	157.0210983	137.0034024	171.7416216	186.4918968	115.5854868	99.10884842	101.6325854	96.99826013	88.04131575	86.84005605
ENSG00000010072	15.56860707	15.52212415	15.35815123	15.53286982	14.03520707	14.34553052	14.28052773	16.16881515	15.62980082	16.18103342	14.3016423	13.13547066
ENSG00000010165	57.45557372	60.93870964	57.83303824	68.85075443	55.38216842	52.05623651	63.11835459	64.75011623	64.15216755	63.1412065	68.36387882	65.0286881
ENSG00000010219	8.673938226	8.623402308	7.759065988	9.162647928	10.0522429	10.39406703	9.231059359	9.731231341	10.41986721	8.002576312	10.54872908	7.702899463
ENSG00000010244	318.5633552	355.6948133	369.1555622	280.9006065	301.7569519	341.2002829	273.5391692	330.2630206	319.6721949	274.0222834	285.3228355	294.8183415
ENSG00000010256	220.3328582	201.2127205	188.6972852	293.6410503	238.3140227	207.2800309	226.1215053	196.4960175	203.8094923	261.9744487	235.3178025	244.1413714
ENSG00000010270	34.02852689	37.69658723	37.35550326	41.79912722	46.08858536	49.13558958	32.50595261	33.83474282	32.97032611	38.60583517	36.51483142	34.94683862
ENSG00000010278	3.336130087	3.038722718	3.999518551	4.537692307	8.440090735	7.645222854	3.471509502	2.769658151	2.954887717	5.364364341	4.057203491	4.378490221
ENSG00000010292	268.224859	279.6446177	274.3669726	446.7881656	388.4338388	369.3759356	270.8566391	289.3918489	277.8372056	415.9580874	352.3681232	357.4956182
ENSG00000010295	48.85577172	44.67743672	52.1537219	31.50205621	37.26916471	32.98613007	50.25798984	47.23389981	48.52236673	35.35204041	36.51483142	37.46041634
ENSG00000010310	54.56426098	74.90040862	73.59114133	37.61048816	63.34809676	59.35785384	50.57358161	66.02266187	58.78671353	36.4952656	55.07653739	53.83921309
ENSG00000010318	19.9426443	23.65276062	19.51765053	23.56109467	22.9494602	22.3343589	22.95930148	24.70235648	22.31717829	27.87710649	26.77754304	24.73036143
ENSG00000010319	8.673938226	8.212764103	8.71895044	8.115488165	6.448608652	7.387518713	8.28428404	7.186140067	6.998418278	9.585503494	12.57733082	13.37872012
ENSG00000010322	182.6716563	175.9995347	176.2987777	160.7390237	193.1737621	163.9857351	180.1240044	165.0566547	166.0180336	158.6444799	166.9539236	168.1664577
ENSG00000010361	8.451529553	10.43021041	8.958921553	6.981065088	8.914253136	7.645222854	13.41265035	11.30319948	11.35298965	10.81666908	10.3458689	11.10839186
ENSG00000010404	44.55587072	42.78850098	43.35478109	25.30636094	28.44974405	26.80123068	61.8559875	58.5370993	53.88782074	43.35461672	42.80349683	42.81190438
ENSG00000010539	33.36130087	31.04424831	33.59595582	37.26143491	38.50198695	38.56971979	26.03632127	32.56219718	32.27048428	32.97764964	35.50053054	33.08192611
ENSG00000010610	685.7600734	610.0441176	600.6476959	392.074068	393.2702953	379.7700027	592.2079619	487.2352677	503.9638762	361.9626824	348.8180701	336.9815807
ENSG00000010626	13.93761014	13.87957133	13.91832456	12.30412722	11.85406002	12.11209463	11.83469149	11.0786326	11.35298965	9.585503494	8.012976894	7.135317397
ENSG00000010671	207.359019	220.9233544	213.014358	199.9202515	188.3373056	194.6525279	208.1327743	204.9547032	202.4875688	197.4261958	192.3114455	196.4644779
ENSG00000010704	2.891312742	3.613616205	2.719672614	2.268846154	3.319136806	3.006548313	2.288040354	2.320524397	2.954887717	2.198509976	2.535752182	2.108161958
ENSG00000010803	62.12615584	56.01105118	56.79316342	73.03939349	65.43441132	65.19914771	68.87790444	66.84607375	62.9080043	75.54080277	69.07388943	66.32601853
ENSG00000010810	3.03958519	4.188509693	3.359595582	9.598964496	15.45769427	17.43798022	5.443958083	5.91359443	5.598734622	11.78401347	9.432998116	10.05431088
ENSG00000010818	0.222408672	1.314042256	1.59980742	0.95989645	1.422487203	1.632126227	0.788979432	1.871390642	1.788484671	2.022629178	3.34719288	3.081159785
ENSG00000010932	1.556860707	1.478297539	1.119865194	2.530636094	2.655309445	2.405238651	2.209142411	1.871390642	2.410566296	2.286450375	2.332892007	2.027078806
ENSG00000011007	48.92990794	49.11232934	47.83424186	45.81323964	42.86428104	46.12904126	51.2836631	51.94980423	48.28908612	44.76166311	50.2078932	49.05530711
ENSG00000011009	60.49515891	49.68722282	52.47368338	62.04421597	55.19250346	44.49691504	53.57170346	50.52754735	54.66542277	55.75421299	56.49655861	61.29886309
ENSG00000011021	30.32171568	32.11190764	33.83592694	29.14594674	45.424758	40.7172543	27.85097396	27.92114839	29.70439758	32.36206684	31.54475714	33.48734188
ENSG00000011028	317.8219929	290.0748281	296.1243535	385.0057396	487.7234455	408.8905706	339.4189518	279.0617726	278.381527	296.0953235	300.1316282	318.6567883
ENSG00000011105	1.408588259	1.888935744	1.59980742	1.396213018	2.370812004	1.632126227	0.394489716	1.347401263	1.088642843	0.791463591	0.608580524	1.45949674
ENSG00000011114	93.11509754	88.36934175	89.34924442	83.68551775	79.3747859	84.01155001	97.12336812	94.84207776	87.01366725	95.76709454	83.88268217	79.7858218
ENSG00000011132	22.68568459	28.33403616	28.1566106	23.56109467	27.31175429	21.904852	19.17220021	25.52576836	26.28294864	21.36951696	27.58898374	25.94660872
ENSG00000011143	22.31500347	20.44978262	19.91760238	27.13889053	25.41510469	23.88058375	24.77395418	23.13038834	25.66086702	29.63591447	25.86467225	26.27094133
ENSG00000011198	10.08252648	10.43021041	9.438863779	7.591908283	6.448608652	7.731124234	10.96681411	7.260995693	9.175703964	6.683470326	9.230137941	8.513730985
ENSG00000011201	1.186179586	1.478297539	1.59980742	0.523579882	0.853492322	0.944915184	0.946775319	1.422256888	1.632964265	1.582927183	1.318591134	1.297330436
ENSG00000011243	114.5404663	108.2442309	116.7059513	99.65470413	92.27200321	80.91910032	112.1139773	111.0857485	109.4086057	94.18416736	87.33130514	91.29962942
ENSG00000011258	61.53306605	75.47530211	75.19094875	88.92131656	85.82339456	98.0993764	74.40076047	77.55042822	81.41493263	99.8123529	94.12712098	92.27262725
ENSG00000011260	70.65182162	70.87615421	66.87195017	86.65247041	71.97785245	78.34205891	77.47778026	72.2356788	74.64979496	80.90516711	86.8241547	83.83997942
ENSG00000011275	98.00808833	95.43231888	98.38815634	85.60531064	86.20272448	79.97418513	101.5416529	91.62328585	90.97943761	83.98308107	85.09984322	84.24539518
ENSG00000011295	60.49515891	65.70211282	60.55271086	53.2306213	56.52015818	60.98998007	65.16970111	62.72901433	69.59538176	67.80204765	68.05958856	67.54226582
ENSG00000011304	573.6661025	522.6603075	511.4584322	810.7634467	672.2674519	590.314286	550.0764602	548.6168807	543.6215798	773.9634519	747.2354529	757.3977251
ENSG00000011332	0.741362242	1.067659333	1.039874823	0.610843195	1.137989762	0.773112423	0.946775319	2.245668771	1.788484671	0.967344389	1.217161047	1.216247284
ENSG00000011376	45.96445897	43.52764975	42.63486775	44.85334319	44.09710328	40.2877474	52.78272402	48.43158983	48.36684632	49.77426585	44.93352866	48.00122613
ENSG00000011405	61.0882487	65.37360226	72.23130502	37.8722781	54.71834106	55.06278482	54.202887	67.14549625	63.14128491	41.15610675	40.26774464	45.24439895
ENSG00000011422	40.47837839	38.76424657	40.95506996	78.8860355	98.81544434	80.91910032	36.135258	31.96335217	33.04808631	60.59093493	57.10513913	59.35286744
ENSG00000011426	115.5783735	109.0655073	115.8260572	126.880858	116.6439506	131.1714078	81.97496302	97.46202466	94.71192736	91.54595539	87.43273522	89.59688323
ENSG00000011451	103.197624	93.78976606	92.78883037	108.8173521	100.9965914	80.31779066	107.6167946	97.76144716	96.88921304	107.3752272	103.3572589	103.0566865
ENSG00000011454	45.22309673	47.71615944	47.67426112	35.86522189	40.20897159	45.69953436	49.46901041	50.90182547	49.29996876	38.42995438	38.74629334	36.40633536
ENSG00000011478	23.57531928	26.19871749	26.31683206	30.97847633	33.0017031	29.97958175	28.48215751	27.24744775	25.73862722	31.13090126	36.31197124	36.1630859
ENSG00000011485	117.4317791	103.7272106	107.1071068	132.46571	112.0919916	101.7931358	119.2147922	112.5080054	115.0851006	133.3176449	114.9202889	120.3273979
ENSG00000011523	30.84066925	32.19403528	35.67570547	31.4147929	31.48438342	30.49499004	41.9737058	45.36250917	40.90186682	43.53049752	37.4277022	40.54157612
ENSG00000011566	24.31668152	23.65276062	22.95723648	16.6672929	17.06984643	18.29699402	21.61803645	23.50466647	21.69509666	16.35691422	15.82309361	14.02738534
ENSG00000011600	212.7709633	175.7531518	176.9387007	96.68775147	97.01362722	76.79583406	185.8046563	144.8456357	145.9559012	91.1941938	78.50688754	81.488568
ENSG00000011638	15.42033462	15.35786887	14.31827641	14.1366568	13.84554211	15.37634709	15.06950716	13.399157	12.83043351	12.75135786	13.99735204	13.86521903
ENSG00000012048	101.7148995	108.3263585	104.787386	144.5953106	135.9897766	147.5785715	86.23545196	105.9207104	113.2188557	133.5814661	122.5275454	121.8679778
ENSG00000012061	130.7762994	118.510186	130.6242759	135.4326627	131.53265	114.936047	143.9887464	127.2545637	132.4256259	137.9784861	121.8175348	128.35463
ENSG00000012124	1.77926938	2.217446308	1.59980742	1.22168639	0.948324802	1.889830368	0.788979432	1.272545637	1.710724468	1.407046384	1.420021222	1.945995654
ENSG00000012171	4.003356104	4.927658462	5.199374116	2.356109467	4.172629128	2.662942792	3.471509502	3.368503156	4.743372388	2.286450375	3.245762792	2.027078806
ENSG00000012174	27.50453916	28.58041908	28.87652394	26.26625739	29.20840389	38.99922669	26.98309659	26.64860275	27.6048721	26.9977025	26.77754304	23.18978154
ENSG00000012211	16.90305911	17.98595339	15.9980742	16.6672929	19.91482084	15.20454433	16.25297631	14.82141389	15.86308143	13.63076185	17.75026527	15.56796523
ENSG00000012232	64.72092369	66.8518998	60.95266271	61.25884615	61.07211723	59.27195246	69.11459827	56.8154199	56.60942785	63.4929681	58.52516035	52.6229658
ENSG00000012660	56.12112168	57.653604	57.83303824	68.32717455	87.62521168	93.80430738	54.28178495	59.4353668	56.53166764	71.84730601	63.39380454	64.46110603
ENSG00000012817	119.2851847	121.1382705	125.3449114	94.24437869	89.14253136	88.90792869	109.9048349	110.4120479	113.9964577	97.61384292	86.92558479	88.6238854
ENSG00000012822	76.730992	90.99742626	91.10903258	36.73785503	53.67518378	53.94606688	84.42079926	84.51200141	90.746157	44.32196111	59.43803114	52.54188265
ENSG00000012963	78.13958026	78.67828011	76.47079469	110.737145	91.98750577	96.72495431	74.79525019	76.50244946	75.27187659	94.62386936	89.86705732	81.16423539
ENSG00000012983	52.4884467	53.30083903	49.35405891	39.35575443	50.35604697	54.20377102	50.10019395	53.8960505	56.06510642	44.14608031	47.67214101	45.81198102
ENSG00000013275	115.1335561	90.25827749	92.62884963	128.8879142	99.4792717	90.45415354	110.0626308	88.32963832	93.54552431	113.7948763	98.792905	92.75912616
ENSG00000013288	111.797426	90.83317098	94.30864742	74.17381656	83.07325263	67.08897808	87.10332933	74.18192507	75.34963679	61.82210052	57.91657983	56.51495711
ENSG00000013293	1.705133156	2.299573949	2.319720759	2.356109467	1.517319683	1.116717945	1.420162978	1.946246268	1.477443859	1.143225187	2.332892007	2.108161958
ENSG00000013297	1.77926938	2.135318667	1.999759275	1.745266272	1.517319683	1.975731749	2.366938297	1.946246268	3.03264792	1.319105985	1.11573096	2.432494567
ENSG00000013306	135.8916989	119.9884835	121.9853158	125.3101183	100.9017589	86.76039419	129.1559331	115.5022305	115.4739016	115.2019227	115.123149	119.0300675
ENSG00000013364	86.81351848	70.21913308	74.15107393	53.84146449	41.25212888	38.48381841	65.327497	49.70413546	49.61100957	37.63849079	28.40042443	28.21693698
ENSG00000013374	59.45725177	65.0450917	63.27238347	78.36245562	71.50369005	75.59321474	66.4320682	57.56397616	61.19727983	72.3749484	65.42240629	65.10977125
ENSG00000013375	22.31500347	21.51744195	25.51692835	20.41961538	25.03577477	29.80777899	18.54101666	23.05553271	22.7059793	16.97249701	19.98172719	18.32479241
ENSG00000013392	7.042941295	8.951912872	7.359114133	4.014112426	5.40545137	7.215715952	6.785223118	7.111284441	7.387219293	5.276423942	5.172934451	6.081236418
ENSG00000013441	76.87926445	108.4906138	108.7869046	69.02528106	91.60817585	101.7072344	69.50908799	113.3314173	110.9638098	73.34229279	99.70577578	92.75912616
ENSG00000013503	16.90305911	14.94723067	18.31779496	28.09878698	23.4236226	24.56779479	14.91171127	18.11506142	18.19588752	24.35949053	24.44465103	26.43310763
ENSG00000013523	59.2348431	61.10296493	60.07276863	40.83923077	51.39920425	51.36902547	69.98247565	58.68681055	63.37456551	52.50041822	51.42505424	51.64996798
ENSG00000013561	39.21806258	36.54680026	36.95555141	38.04680473	38.31232199	42.00577501	34.39950325	35.10728845	34.21448936	36.4952656	30.93617662	30.48726524
ENSG00000013563	14.45656371	13.05829492	13.19841122	9.249911242	8.724588176	7.645222854	14.51722156	13.399157	14.92995899	7.211112721	8.317267156	8.756980442
ENSG00000013573	87.70315317	95.02168067	90.94905184	113.3550444	105.9278804	100.2469109	72.82280161	91.84785273	96.65593244	116.4330883	121.2089543	122.516643
ENSG00000013583	15.86515197	15.19361359	15.75810309	17.80171597	16.12152163	17.43798022	19.96117964	14.82141389	17.80708651	17.41219901	17.95312545	17.18962827
ENSG00000013588	0.593089793	1.231914615	0.879894081	0.436316568	1.137989762	0.944915184	0.867877376	1.497112514	1.321923452	0.791463591	1.825741571	1.702746197
ENSG00000013810	211.1399664	167.2118771	165.8200391	213.4460651	157.7064145	146.5477549	169.55168	171.8685166	170.2170846	195.491507	165.3310422	167.9232083
ENSG00000014123	41.36801308	42.45999041	45.43453073	56.19757396	56.61499066	70.18142777	36.76644155	40.197471	43.00139231	55.49039179	52.13506485	47.51472721
ENSG00000014138	58.12279974	60.69232672	54.15348117	93.45900887	77.0039739	78.25615753	60.35692658	57.63883179	61.19727983	81.7845711	77.2897265	77.758743
ENSG00000014164	84.81184043	67.83743149	71.11143983	62.04421597	65.5292438	53.51655998	83.07953423	65.72323936	66.01841242	68.59351124	61.06091253	68.83959625
ENSG00000014216	243.092679	198.584636	196.3763608	199.8329882	194.5014168	171.4591552	221.3087308	174.4884635	181.2590334	172.4511225	162.3895697	176.6801887
ENSG00000014257	7.710167312	9.855316924	7.91904673	17.10360947	12.32822242	14.60323466	8.836569642	7.859840698	8.398101933	19.87453018	18.05455553	15.24363262
ENSG00000014641	180.0768885	189.0578297	187.6574104	210.2173225	186.0613261	192.4190921	174.9167402	172.8416397	176.7489416	186.4336459	188.9642526	177.7342697
ENSG00000014824	116.9128255	115.9642291	117.3458743	107.2466124	101.2810888	109.1806545	118.189119	108.7652241	111.2748506	101.0435185	98.69147491	90.4887979
ENSG00000014914	11.41697852	11.66212503	14.0783053	20.07056213	22.28563284	22.16255614	8.442079926	11.90204449	11.74179067	19.34688779	23.43035016	23.10869839
ENSG00000014919	76.13790221	78.18551426	75.67089098	76.79171597	77.38330382	80.83319894	78.89794324	72.90937943	77.29364187	79.49812072	76.17399554	68.83959625
ENSG00000015133	55.23148699	52.15105205	56.71317305	48.43113905	50.35604697	45.9572385	60.83031423	58.5370993	59.40879516	64.19649129	65.52383637	67.13685006
ENSG00000015153	18.45991981	16.83616641	19.43766016	22.51393491	18.68199859	19.84321887	14.43832361	14.14771326	16.40740285	15.91721222	16.83739449	15.73013153
