	IBET+SGC1	IBET+SGC2	DMSO1	DMSO2	SGC1	SGC2	IBET1	IBET2
ENSG00000012817	28.62333555	30.59624539	25.25190393	24.88662271	28.13505501	24.57427786	25.51473234	21.07608482
ENSG00000012822	18.19467841	19.32032574	12.62595197	11.12985071	15.12637366	12.28713893	14.16739085	11.54602908
ENSG00000012963	24.35202385	28.39606594	20.07473534	17.97367196	18.0306374	18.26903551	29.87909445	27.97926623
ENSG00000012983	21.13467218	20.90170471	23.82554116	21.77579487	25.10978027	21.87972985	18.66604103	20.46518381
ENSG00000013275	19.80335425	21.6580164	20.70867435	25.09401123	18.93821982	19.18518184	21.48609039	20.22082341
ENSG00000013288	35.22445363	33.96527016	32.64785906	32.00696199	25.77534071	22.95754905	38.40638657	38.24240318
ENSG00000013293	5.269800149	5.500448609	3.962118818	4.009511437	4.537912098	4.580731619	5.1700905	6.231190295
ENSG00000013297	4.104896958	3.712802811	4.279088323	3.732993407	3.872351657	4.580731619	5.43866663	5.25374868
ENSG00000013306	23.68636488	21.17672715	27.78765997	27.16789646	25.29129676	20.37078296	24.23899572	23.03096805
ENSG00000013364	18.63845105	17.73894676	16.79938379	16.17630476	14.09778025	11.69433837	20.27749781	20.95390462
ENSG00000013374	22.13316063	27.0897094	25.78018644	23.91880961	24.62573632	23.28089482	22.69468298	23.15314825
ENSG00000013375	14.03430987	13.68236592	9.139287406	8.848576964	9.862395626	8.029753073	13.0259423	15.88342624
ENSG00000013392	6.157345438	3.712802811	4.807370832	3.940381929	5.384989023	5.442986982	6.042962922	5.681379386
ENSG00000013441	135.3506565	142.461619	92.13246957	90.76704339	77.32602214	111.2848329	128.5136782	171.4188232
ENSG00000013503	14.5335541	12.78854302	12.04484121	14.51719658	15.18687915	13.74219486	11.28019746	13.2565519
ENSG00000013523	12.20374771	10.93214161	11.14676094	8.986835979	12.64564838	10.50873724	11.14590939	8.063893323
ENSG00000013561	16.8078889	16.295079	14.58059725	14.58632609	14.21879124	15.0355779	16.38314392	19.24338179
ENSG00000013563	3.272823251	2.612713089	3.222523305	2.972568824	2.843758248	2.155638409	3.625777753	3.176685248
ENSG00000013573	40.60519694	43.86607766	32.59503081	33.38955214	33.76206601	37.56199927	42.43502852	36.89842096
ENSG00000013583	4.992442247	6.188004685	4.596057829	4.562547497	5.506000012	4.580731619	5.640098728	3.421045652
ENSG00000013588	1.830562157	1.925157013	1.426362774	1.797367196	1.270615387	1.616728807	1.880032909	1.771612927
ENSG00000013810	36.33388524	48.33519215	39.14573392	36.63863899	30.13173633	36.43028911	40.82357174	36.34861005
ENSG00000014123	24.01919437	25.23330799	19.49362458	15.96891624	19.1802418	19.34685472	24.44042782	23.15314825
ENSG00000014138	27.40296078	30.94002343	25.19907568	23.15838502	23.89967038	24.7898417	29.67766235	27.00182461
ENSG00000014164	21.0792006	24.3394851	21.39544162	22.60534896	23.7181539	21.93362081	23.97041959	18.87684119
ENSG00000014216	23.24259224	25.37081921	30.90452678	30.76263085	28.07454951	23.1731129	26.99190105	20.28191351
ENSG00000014257	3.16188009	2.131423836	3.645149312	2.419532764	6.595098915	4.90407738	2.014320974	1.527252523
ENSG00000014641	31.84068722	29.28988884	28.42159899	26.33834237	28.37707698	23.9814773	32.02770349	33.66064561
ENSG00000014824	28.40144923	30.11495613	24.93493443	23.02012601	27.40898907	22.95754905	27.59619735	27.97926623
ENSG00000014914	4.992442247	4.262847672	7.184642123	4.839065527	8.168241776	5.820223704	4.565794208	3.421045652
ENSG00000014919	17.97279209	18.49525845	12.62595197	12.30505234	14.6423297	14.87390502	16.18171183	14.90598463
ENSG00000015133	28.1795629	22.89561734	44.58704376	43.96636679	43.20092317	41.76549417	27.73048541	21.74807593
ENSG00000015153	16.14222993	13.20107666	15.37302101	17.21324738	13.12969234	17.40678015	17.79316861	18.38812038
ENSG00000015171	5.879987535	6.256760293	9.403428661	9.747260562	11.85907695	12.12546605	2.484329201	3.29886545
ENSG00000015285	27.51390394	32.04011315	32.64785906	41.13205698	33.15701106	34.0051959	29.34194219	26.2076533
ENSG00000015475	15.80940045	15.47001171	20.97281561	24.33358665	22.508044	21.77194793	16.18171183	14.84489453
ENSG00000015479	144.5589388	161.8507003	189.494936	204.0703062	168.0842641	185.9238128	155.9084434	184.7364652
ENSG00000015532	16.08675835	14.64494442	14.6334255	16.17630476	17.97013191	17.89179879	14.43596698	13.92854301
ENSG00000015568	8.154322336	7.838139268	6.550703112	6.982080261	7.805208808	7.113606749	7.855851799	7.330812112
ENSG00000015676	20.74637111	24.20197388	21.13130036	21.01537029	23.89967038	21.07136545	20.54607394	18.32703028
ENSG00000016391	3.439237992	3.781558419	2.958382051	3.732993407	3.448813194	4.90407738	4.632938241	3.726496157
ENSG00000016864	18.63845105	16.91387947	17.27483805	19.2871326	23.23410994	22.31085753	12.69022214	14.53944402
ENSG00000017260	15.47657097	18.49525845	13.57686048	12.23592283	16.33648355	13.79608582	14.43596698	16.18887675
ENSG00000017373	2.274334801	2.612713089	2.271614789	2.073885226	2.48072528	2.802329931	2.081465007	1.95488323
ENSG00000017427	2.773579026	2.612713089	2.588584294	1.935626211	9.801890131	6.520806187	1.880032909	2.382513936
ENSG00000017483	1.497732674	1.581378975	6.762016116	7.189468783	8.652285733	8.945899397	0.738584357	1.038531716
ENSG00000017621	3.550181153	2.88773552	3.433836309	3.249086854	3.690835173	3.934040096	3.558633721	3.787586258
ENSG00000017797	35.22445363	39.94700802	31.59129404	33.59694066	33.21751656	33.7357411	36.1906335	33.72173571
ENSG00000018189	1.497732674	0.962578507	1.215049771	1.244331136	1.875670334	1.239492085	1.141448552	1.099621817
ENSG00000018280	7.544134951	6.256760293	8.241207141	7.327727798	7.139648367	8.945899397	5.97581889	7.269722011
ENSG00000018408	1.05396003	1.306356545	1.320706273	1.175201628	1.69415385	1.778401687	2.148609039	1.771612927
ENSG00000018510	25.23956914	28.53357716	29.79513351	32.69825706	31.22083523	27.53828067	28.87193396	31.58358218
ENSG00000018610	14.42261094	14.09489956	13.94665824	12.8580884	12.52463739	12.93383045	14.57025505	15.88342624
ENSG00000018625	2.274334801	1.787645798	1.532019276	1.175201628	1.875670334	1.670619767	2.148609039	1.832703028
ENSG00000018699	5.491686471	6.05049347	10.61847843	12.23592283	14.03727476	12.23324797	4.498650176	5.375928882
ENSG00000019102	9.430168688	9.006984597	2.852725549	2.626921286	2.601736269	3.502912414	10.67590116	8.919154736
ENSG00000019144	17.47354786	15.47001171	19.17665508	17.35150639	15.85243959	16.11339711	17.65888054	16.86086786
ENSG00000019505	1.164903191	0.825067291	1.479191025	1.866496703	0.726065936	2.047856488	1.544312747	1.527252523
ENSG00000019582	106.0061904	115.0968871	69.52197819	62.00916825	142.4904399	103.3628617	49.95516016	40.80818742
ENSG00000019995	21.3565585	23.72068463	21.65958287	21.49927684	20.02731872	23.1731129	23.7689875	28.10144643
ENSG00000020129	15.47657097	14.02614395	12.83726497	12.30505234	18.21215389	16.32896095	13.36166246	12.27911029
ENSG00000020181	16.58600258	17.46392433	43.63613525	39.95685535	48.5254067	34.43632358	17.79316861	13.0121915
ENSG00000020256	6.268288599	5.912982255	11.56938695	11.75201628	10.76997805	10.40095532	7.654419702	7.758442818
ENSG00000020426	8.5426234	9.144495813	7.871409385	7.604245828	9.075824195	8.406989794	7.318699539	9.652235947
ENSG00000020633	27.40296078	23.30815098	47.28128456	45.27982743	43.74547262	44.2983693	24.10470766	20.70954422
ENSG00000020922	14.36713935	19.45783695	26.41412545	27.99745055	15.73142861	15.89783327	17.59173651	19.976463
ENSG00000021355	25.3505123	24.20197388	23.19160215	21.84492438	21.60046159	17.67623495	27.32762122	24.43604037
ENSG00000021461	2.218863221	1.71889019	2.799897298	2.073885226	1.754659344	2.209529369	1.745744844	2.993414946
ENSG00000021574	24.57391017	24.68326313	16.69372729	16.38369328	20.51136268	19.56241856	24.10470766	27.12400481
ENSG00000021762	23.6308933	23.10188416	38.0891689	41.75422255	29.82920886	28.77777276	24.64185992	23.58077896
ENSG00000021776	32.67276093	35.89042717	30.00644651	36.08560293	29.2846594	28.77777276	33.57201624	39.342025
ENSG00000021826	7.48866337	8.319428521	5.969592352	5.806878633	7.684197819	6.520806187	8.191571962	8.796974534
ENSG00000022267	3.605652734	4.950403748	18.22574656	13.96416052	8.289252765	6.197460425	7.385843572	6.536640799
ENSG00000022277	22.41051853	27.91477669	21.34261336	24.12619813	22.75006598	19.40074568	23.7689875	24.80258098
ENSG00000022556	1.331317932	1.031334114	2.852725549	1.728237688	2.057186818	2.856220892	0.940016455	1.221802019
ENSG00000022567	24.46296701	24.06446266	26.67826671	26.06182434	32.37043963	30.87952021	23.09754717	22.96987795
ENSG00000022840	46.4297129	47.71639168	37.7721994	35.32517835	40.17564844	35.46025183	41.5621561	40.86927752
ENSG00000022976	11.20525927	8.800717775	10.40716543	8.779447456	10.83048354	11.37099261	10.1387489	10.14095675
ENSG00000023041	21.80033114	22.5518393	19.01817033	19.56365063	20.2693407	19.99354624	21.41894636	22.05352644
ENSG00000023171	7.710549692	7.49436123	6.973329119	5.253842572	13.12969234	12.23324797	3.827209851	4.154126863
ENSG00000023191	42.4357591	44.48487813	75.75571179	91.94224502	70.67041773	63.59133306	48.34370338	53.14838781
ENSG00000023228	51.97687095	56.31084264	48.86613209	55.30360602	53.91039572	49.52579244	50.76088855	54.43127993
ENSG00000023287	43.21236122	48.06016972	31.74977879	35.46343736	40.35716492	38.90927328	40.21927545	41.72453894
ENSG00000023318	30.23201138	33.69024773	33.01765681	35.04866032	27.53000006	26.08322475	34.17631253	35.92097935
ENSG00000023330	38.77463478	40.29078606	59.90723652	42.03074058	36.54531876	37.56199927	57.00528357	48.87208074
ENSG00000023516	28.78975029	28.73984398	34.39119134	29.58742922	39.93362646	30.98730213	27.19333315	26.4520137
ENSG00000023572	3.827539056	3.781558419	4.543229578	4.078640944	3.3883077	3.826258176	4.90151437	5.192658579
ENSG00000023608	6.37923176	5.431693001	6.128077105	5.87600814	5.324483528	6.844151948	5.841530825	6.903181405
ENSG00000023697	5.935459116	7.013071977	6.762016116	4.700806512	5.566505507	5.820223704	7.452987604	4.031946661
ENSG00000023734	25.12862598	24.20197388	27.47069047	27.92832104	26.80393412	26.24489763	24.91043605	24.61931067
ENSG00000023839	4.382254861	4.881648141	3.011210301	2.834309809	4.598417592	3.395130494	5.035802435	4.398487267
ENSG00000023892	12.25921929	13.20107666	17.96160531	23.15838502	18.33316487	19.13129088	8.258715994	10.14095675
ENSG00000023902	11.20525927	8.525695344	7.02615737	4.424288482	14.46081322	13.36495813	4.90151437	2.565784239
ENSG00000023909	7.932436014	7.356850015	8.822317901	9.747260562	8.047230787	9.80815476	8.191571962	8.980244837
ENSG00000024048	32.4508746	31.90260193	29.055538	26.06182434	30.37375831	25.70598803	31.49055123	32.7442941
ENSG00000024422	0.887545288	1.168845329	0.686767262	0.967813105	1.028593409	1.455055926	1.611456779	1.038531716
ENSG00000024526	18.25014999	19.18281452	17.11635329	14.79371461	13.91626377	19.34685472	19.94177764	18.14375998
ENSG00000024862	7.322248629	6.3255159	3.750805814	5.253842572	6.232065947	4.095712977	5.371522598	5.620289286
ENSG00000025039	2.662635865	2.131423836	2.060301785	1.382590151	3.146285721	2.748438971	1.208592584	0.794171312
ENSG00000025156	9.041867625	7.013071977	9.509085163	5.737749125	8.22874727	7.490843471	10.5416131	10.07986665
ENSG00000025293	35.39086837	36.37171643	25.99149944	25.57791779	30.01072534	29.47835524	36.25777753	37.50932197
ENSG00000025434	1.442261094	1.375112152	1.056565018	1.589978673	1.270615387	1.508946886	1.275736617	1.099621817
ENSG00000025708	17.30713312	11.48218647	22.66331964	17.69715393	19.78529675	16.05950615	18.33032086	14.53944402
ENSG00000025770	16.8078889	16.77636826	13.36554748	12.51244086	12.10109893	11.10153781	18.1960328	16.37214705
ENSG00000025772	10.42865714	10.58836357	15.00322326	14.58632609	17.06254949	17.46067111	8.997300351	9.774416149
ENSG00000025796	56.24818265	62.98013657	79.34803286	87.51795653	70.91243971	71.56719517	55.59525889	64.99986739
ENSG00000025800	41.88104329	37.9530954	37.9835124	38.64339471	39.87312097	39.07094616	43.44218901	41.35799833
ENSG00000026025	27.3474892	28.67108837	35.87038236	23.08925552	31.76538468	24.84373266	32.69914381	20.46518381
ENSG00000026036	2.10792006	2.612713089	1.056565018	1.520849166	1.452131871	1.131710165	1.611456779	1.649432725
ENSG00000026297	20.24712689	17.87645798	24.45948017	25.50878828	26.19887918	23.65813154	17.79316861	15.39470543
ENSG00000026508	36.99954421	34.85909306	68.88803918	61.80177973	73.09063752	64.99249803	34.64632076	27.30727512
ENSG00000026559	4.160368539	3.919069634	5.335653341	5.737749125	3.448813194	4.365167778	3.894353883	5.009388276
ENSG00000026652	4.659612764	4.262847672	3.433836309	4.493417989	6.232065947	5.550768903	4.364362111	3.421045652
ENSG00000026751	2.10792006	1.512623368	1.267878022	1.659108181	1.089098903	1.940074568	1.275736617	1.832703028
ENSG00000026950	4.826027505	3.987825242	5.071512087	4.078640944	7.44217584	6.089678505	3.491489689	2.015973331
ENSG00000027001	6.268288599	6.463027116	3.803634065	5.59949011	6.65560441	5.712441783	5.1700905	4.948298175
ENSG00000027697	20.13618373	18.63276966	24.35382367	21.1536293	27.53000006	26.78380723	22.09038668	19.18229169
ENSG00000027847	15.58751413	14.30116638	11.35807394	11.33723924	14.15828574	12.01768413	15.04026327	13.80636281
ENSG00000028116	6.545646501	7.631872445	7.131813872	8.572058934	7.744703313	8.945899397	8.795868254	7.025361607
ENSG00000028137	17.52901944	17.1889019	25.67452994	23.8496801	26.01736269	28.88555468	18.53175296	14.72271432
ENSG00000028203	16.25317309	17.46392433	9.826054668	11.61375727	14.46081322	15.0355779	12.48879004	14.84489453
ENSG00000028277	9.485640269	10.93214161	32.33088955	30.48611282	19.60378026	17.02954343	11.81734972	10.81294786
ENSG00000028310	27.29201762	27.63975426	32.11957655	40.23337338	35.09318689	40.95712977	27.19333315	25.9632929
ENSG00000028528	49.81347931	55.76079777	41.94563122	37.6755816	40.84120888	41.98105801	47.60511902	50.64369367
ENSG00000028839	4.2713117	3.919069634	4.173431821	4.216899959	4.053868141	4.742404499	4.028641948	4.459577368
ENSG00000029153	2.10792006	2.681468697	2.9055538	2.765180301	3.146285721	3.395130494	3.088625494	2.749054542
ENSG00000029363	186.8282832	202.8977981	174.1747432	195.9821538	168.1447696	174.9839478	197.5377435	223.1621387
ENSG00000029364	35.05803889	34.58407063	44.37573076	40.44076191	32.43094512	32.01123037	39.61497916	38.36458338
ENSG00000029639	6.656589662	6.394271508	5.969592352	7.535116321	6.232065947	6.466915227	6.445827117	5.681379386
ENSG00000029725	47.92744557	51.36043889	53.99047242	55.71838307	53.42635176	46.40011675	50.29088032	52.5985769
ENSG00000029993	34.94709573	42.4222099	29.58382051	34.9104013	31.03931875	38.63981848	32.29627962	36.95951106
ENSG00000030066	40.77161168	43.45354401	41.78714646	41.68509304	47.61782428	43.2205501	37.80209028	37.81477248
ENSG00000030110	9.707526591	7.700628053	7.343126875	7.673375336	8.833802217	8.029753073	9.601596644	8.002803222
ENSG00000030419	0.943016869	1.581378975	3.48666456	2.073885226	2.783252753	3.341239534	1.07430452	1.771612927
ENSG00000030582	41.93651487	44.82865616	34.70816084	27.16789646	43.32193416	26.02933379	50.42516839	30.85050097
ENSG00000031003	36.1674705	35.68416035	35.1836151	34.8412718	31.03931875	31.20286597	36.25777753	37.75368237
ENSG00000031081	1.386789513	1.031334114	1.16222152	1.451719658	0.968087914	1.832292648	1.410024682	1.649432725
ENSG00000031691	7.655078112	7.081827584	5.916764101	5.59949011	5.384989023	6.143569465	9.131588416	6.964271506
ENSG00000031698	40.4387822	49.29777066	58.21673249	50.53367	41.02272536	39.5559648	53.78237001	50.64369367
ENSG00000031823	40.32783904	39.80949681	34.91947385	37.6755816	34.9721759	34.86745126	42.36788449	39.342025
ENSG00000032219	52.91988782	56.10457581	51.45471638	45.21069793	42.53536273	43.4900049	52.23805726	59.86829891
ENSG00000032389	7.266777048	8.250672914	10.88261969	12.51244086	9.438857163	9.484808999	8.661580189	9.102425039
ENSG00000032444	12.03733297	14.71370003	17.96160531	17.69715393	15.67092311	11.53266549	15.04026327	11.91256968
ENSG00000032742	6.933947565	7.49436123	4.913027334	4.908195035	6.353076937	5.173532181	6.311539052	5.681379386
ENSG00000033011	8.209793917	7.631872445	7.924237635	8.572058934	8.107736281	9.915936681	7.385843572	7.452992313
ENSG00000033030	30.95314193	30.11495613	34.81381734	27.30615547	30.4947693	32.76570381	30.55053477	31.95012279
ENSG00000033050	18.74939422	16.91387947	26.30846895	25.92356532	29.58718688	27.48438971	14.77168714	15.02816483
ENSG00000033100	35.00256731	33.34646969	30.00644651	27.37528498	28.67960446	29.64002812	46.12795031	37.26496157
ENSG00000033170	11.26073085	10.10707432	10.67130668	11.82114579	13.73474728	11.10153781	11.14590939	11.05730827
ENSG00000033178	18.36109315	19.11405892	12.73160847	14.10241954	13.67424179	14.28110446	17.18887231	18.87684119
ENSG00000033327	47.53914451	48.40394776	137.2477958	101.6895056	98.0794068	95.97980015	54.52095437	45.6953955
ENSG00000033627	17.3626047	17.67019116	20.12756359	18.52670802	14.52131871	13.36495813	23.83613153	23.88622946
ENSG00000033800	42.9904749	42.4222099	38.3004819	39.54207831	32.79397809	34.43632358	50.08944822	47.77245893
ENSG00000033867	2.773579026	3.506535988	2.535756043	2.488662271	3.327802205	3.341239534	2.618617266	2.687964441
ENSG00000034053	1.553204255	1.44386776	2.747069047	2.419532764	3.327802205	3.772367215	1.947176942	1.34398222
ENSG00000034063	113.4393822	123.6225825	146.968194	160.587846	143.3375168	155.4754202	123.2092996	116.4377324
ENSG00000034152	11.37167401	9.625785066	10.40716543	9.678131054	12.04059343	8.945899397	11.01162133	9.22460524
ENSG00000034510	88.42169935	92.68255906	64.1334966	59.03659943	88.39852766	52.22034045	70.299802	61.76209204
ENSG00000034533	13.091293	10.31334114	10.24868068	8.848576964	12.10109893	14.2272135	11.88449375	10.32422706
ENSG00000034677	40.77161168	40.49705288	41.99845947	36.7077685	32.49145062	39.5559648	43.91219724	40.93036762
