,mr522-MV411-DMSO-r1_tcount,mr523-MV411-DMSO-r2_tcount,mr524-MV411-DMSO-r3_tcount,mr525-MV411-DMSO-r4_tcount,mr526-MV411-DMSO-r5_tcount,mr527-MV411-Mebendazole-r1_tcount,mr528-MV411-Mebendazole-r2_tcount,mr529-MV411-Mebendazole-r3_tcount,mr530-MV411-Mebendazole-r4_tcount,mr531-MV411-Mebendazole-r5_tcount
ARAP1,0.0,0.027777777777777776,0.0,0.03773584905660377,0.058823529411764705,0.0,0.0,0.044444444444444446,0.08163265306122448,0.025
AGAP2,0.0,0.02,0.0,0.02247191011235955,0.0,0.06451612903225806,0.0,0.02,0.03636363636363636,0.06666666666666667
AGAP3,0.06521739130434782,0.0684931506849315,0.09090909090909091,0.06369426751592357,0.046511627906976744,0.047619047619047616,0.051470588235294115,0.06086956521739131,0.06666666666666667,0.06153846153846154
TADA1,0.08666666666666667,0.11666666666666667,0.0958904109589041,0.12814070351758794,0.10526315789473684,0.11504424778761062,0.10775862068965517,0.07174887892376682,0.12162162162162163,0.060240963855421686
CATSPER1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THEM4,0.023508137432188065,0.017264276228419653,0.028858218318695106,0.026231605886116442,0.03617571059431524,0.02286902286902287,0.029836381135707413,0.015772870662460567,0.020928116469517744,0.02625
CATSPER2,0.058823529411764705,0.02631578947368421,0.01694915254237288,0.0,0.024390243902439025,0.03076923076923077,0.03225806451612903,0.015873015873015872,0.01282051282051282,0.020833333333333332
RAB3IP,0.041666666666666664,0.01694915254237288,0.02040816326530612,0.06716417910447761,0.020833333333333332,0.05194805194805195,0.012195121951219513,0.0,0.053763440860215055,0.02631578947368421
SSX2IP,0.04182509505703422,0.02865329512893983,0.054455445544554455,0.05555555555555555,0.0859106529209622,0.05102040816326531,0.03508771929824561,0.034261241970021415,0.05070993914807302,0.01699029126213592
FTSJ3,0.07,0.07106598984771574,0.06282722513089005,0.05063291139240506,0.0670391061452514,0.09743589743589744,0.03431372549019608,0.041474654377880185,0.05241935483870968,0.06172839506172839
CIB3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAGAP,0.11627906976744186,0.06349206349206349,0.11428571428571428,0.17098445595854922,0.1650485436893204,0.09615384615384616,0.13636363636363635,0.08139534883720931,0.14054054054054055,0.06930693069306931
RFFL,0.05,0.02888086642599278,0.07598784194528875,0.08971962616822429,0.07621951219512195,0.0547945205479452,0.06236559139784946,0.04395604395604396,0.06772009029345373,0.0547945205479452
ZNF354B,0.09090909090909091,0.0,0.0,0.13333333333333333,0.0,0.125,0.1,0.0,0.0,0.0
UBE2J2,0.05970149253731343,0.03614457831325301,0.02158273381294964,0.012,0.0547945205479452,0.05,0.03680981595092025,0.051470588235294115,0.029069767441860465,0.03508771929824561
BORCS5,0.06666666666666667,0.037037037037037035,0.04,0.05128205128205128,0.034482758620689655,0.0,0.0,0.07142857142857142,0.0,0.05405405405405406
ANTXR2,0.08064516129032258,0.052269601100412656,0.05619834710743802,0.11029411764705882,0.06799336650082918,0.06864988558352403,0.07808564231738035,0.0688836104513064,0.05380710659898477,0.0633693972179289
118433,0.017857142857142856,0.04216867469879518,0.016260162601626018,0.03125,0.023809523809523808,0.021739130434782608,0.013392857142857142,0.028409090909090908,0.03361344537815126,0.03867403314917127
EXOSC6,0.1509433962264151,0.07537688442211055,0.06844106463878327,0.15428571428571428,0.10648148148148148,0.05853658536585366,0.09540636042402827,0.08585858585858586,0.06060606060606061,0.02976190476190476
ZNF511,0.031914893617021274,0.03982300884955752,0.08571428571428572,0.04087193460490463,0.01507537688442211,0.029661016949152543,0.058823529411764705,0.056768558951965066,0.05190311418685121,0.0625
CHCHD1,0.04498269896193772,0.02643171806167401,0.021141649048625793,0.05046343975283213,0.021897810218978103,0.0208,0.029921259842519685,0.012121212121212121,0.02,0.018223234624145785
MSS51,0.0625,0.13043478260869565,0.09523809523809523,0.06557377049180328,0.07142857142857142,0.17142857142857143,0.041666666666666664,0.16666666666666666,0.2,0.2857142857142857
CFAP70,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PSTK,0.0,0.07692307692307693,0.15625,0.038461538461538464,0.046511627906976744,0.0,0.05263157894736842,0.03076923076923077,0.03125,0.0
PIK3AP1,0.03837953091684435,0.03663129065388566,0.03967951163677985,0.04348722176422094,0.04302788844621514,0.029339853300733496,0.03608087091757387,0.024975984630163303,0.026915113871635612,0.024041811846689895
ZFYVE27,0.17647058823529413,0.09146341463414634,0.11046511627906977,0.09779179810725552,0.10112359550561797,0.06470588235294118,0.10441767068273092,0.11464968152866242,0.17777777777777778,0.11976047904191617
COMTD1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FRA10AC1,0.125,0.1111111111111111,0.13333333333333333,0.05714285714285714,0.0,0.024390243902439025,0.022222222222222223,0.024390243902439025,0.05128205128205128,0.034482758620689655
ANKRD22,0.0,0.0,0.04,0.027777777777777776,0.05405405405405406,0.03076923076923077,0.01694915254237288,0.0,0.04411764705882353,0.0
SFXN2,0.017391304347826087,0.0,0.010752688172043012,0.0,0.0,0.00558659217877095,0.004201680672268907,0.010256410256410256,0.009950248756218905,0.00558659217877095
PDZD8,0.125,0.06363636363636363,0.09049773755656108,0.1079429735234216,0.05622489959839357,0.051643192488262914,0.075,0.042492917847025496,0.06232294617563739,0.04487179487179487
AGAP4,0.0,0.0,0.0,0.2857142857142857,0.5,0.0,0.14285714285714285,0.0,0.0,0.3333333333333333
BORCS7,0.0334855403348554,0.012605042016806723,0.01935483870967742,0.022941970310391364,0.011235955056179775,0.01145912910618793,0.02058319039451115,0.01842948717948718,0.014144271570014143,0.012578616352201259
SFR1,0.03333333333333333,0.009708737864077669,0.047619047619047616,0.030927835051546393,0.03896103896103896,0.009523809523809525,0.02608695652173913,0.02654867256637168,0.016260162601626018,0.02247191011235955
119437,0.0,0.0,0.0,0.016216216216216217,0.0,0.007518796992481203,0.0,0.0,0.0,0.0
ANAPC16,0.009242144177449169,0.008130081300813009,0.00546448087431694,0.006944444444444444,0.01358695652173913,0.010943199583116207,0.011088709677419355,0.008854454897620365,0.00946073793755913,0.0042796005706134095
SFXN4,0.01312910284463895,0.009836065573770493,0.012690355329949238,0.013689253935660506,0.011795543905635648,0.006399069226294357,0.009932043910088865,0.00988793671720501,0.0070498915401301515,0.006772009029345372
IFTAP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC36A4,0.022727272727272728,0.019553072625698324,0.018648018648018648,0.03284258210645526,0.02335456475583864,0.019753086419753086,0.04395604395604396,0.026845637583892617,0.03444034440344403,0.005263157894736842
TMEM45B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CYP2R1,0.0,0.0,0.0,0.2,0.0,0.2222222222222222,0.0,0.0,0.09090909090909091,0.14285714285714285
PIH1D2,0.0,0.0,0.0,0.0,0.01818181818181818,0.0,0.0,0.0,0.0,0.0
JAML,0.006666666666666667,0.009523809523809525,0.0030120481927710845,0.008726003490401396,0.0,0.005763688760806916,0.007936507936507936,0.003278688524590164,0.01652892561983471,0.0036231884057971015
DNAJC24,0.027855153203342618,0.027777777777777776,0.025280898876404494,0.05143540669856459,0.07458563535911603,0.03140495867768595,0.025500910746812388,0.029668411867364748,0.043993231810490696,0.016701461377870562
ARL14EP,0.058823529411764705,0.06493506493506493,0.03755868544600939,0.10520231213872833,0.05133928571428571,0.04721549636803874,0.06656580937972768,0.05026455026455026,0.06345177664974619,0.03709428129829984
DEPDC4,0.038461538461538464,0.041666666666666664,0.058823529411764705,0.03125,0.08064516129032258,0.010526315789473684,0.08333333333333333,0.06818181818181818,0.016260162601626018,0.02040816326530612
TMEM52B,0.06451612903225806,0.0,0.06896551724137931,0.058823529411764705,0.0,0.0392156862745098,0.021739130434782608,0.0,0.01818181818181818,0.0
C12orf45,0.06666666666666667,0.02702702702702703,0.09090909090909091,0.0,0.09090909090909091,0.0,0.0,0.0,0.16216216216216217,0.0
SLC15A4,0.175,0.05,0.07377049180327869,0.14473684210526316,0.06870229007633588,0.08648648648648649,0.07834101382488479,0.08379888268156424,0.07112970711297072,0.02666666666666667
RHEBL1,0.15384615384615385,0.07407407407407407,0.15384615384615385,0.09859154929577464,0.15625,0.13513513513513514,0.13636363636363635,0.08333333333333333,0.05263157894736842,0.07407407407407407
ZNF641,0.043478260869565216,0.05670103092783505,0.06989247311827956,0.12200956937799043,0.1044776119402985,0.08365019011406843,0.12837837837837837,0.076,0.11890243902439024,0.059322033898305086
NEDD1,0.022900763358778626,0.022988505747126436,0.004784688995215311,0.05182341650671785,0.021551724137931036,0.020876826722338204,0.011990407673860911,0.004201680672268907,0.025896414342629483,0.008620689655172414
IKBIP,0.033478893740902474,0.022701475595913734,0.028037383177570093,0.03618215845290081,0.024096385542168676,0.025816249050873197,0.03362690152121697,0.0247320692497939,0.03156274056966898,0.01083743842364532
ERP27,0.09090909090909091,0.08108108108108109,0.13636363636363635,0.019230769230769232,0.07317073170731707,0.016666666666666666,0.06944444444444445,0.0847457627118644,0.05263157894736842,0.07017543859649122
FGD4,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0
AEBP2,0.04529616724738676,0.028888888888888888,0.038910505836575876,0.06534653465346535,0.04633204633204633,0.025477707006369428,0.05829596412556054,0.03832752613240418,0.029585798816568046,0.03950617283950617
BTBD11,0.0,0.0,0.0,0.35294117647058826,0.0,0.08333333333333333,0.2,0.06666666666666667,0.1,0.2222222222222222
ALKBH2,0.05263157894736842,0.05,0.0625,0.06521739130434782,0.04,0.0,0.08333333333333333,0.03125,0.11764705882352941,0.13636363636363635
SPPL3,0.11538461538461539,0.0718954248366013,0.04430379746835443,0.046511627906976744,0.08029197080291971,0.0851063829787234,0.109375,0.08064516129032258,0.06666666666666667,0.032679738562091505
SLAIN1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANKRD9,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0
IFI27L1,0.0,0.0,0.0,0.12903225806451613,0.0,0.0,0.0,0.0,0.041666666666666664,0.0
C14orf28,0.14285714285714285,0.3333333333333333,0.5454545454545454,0.0,0.6,0.14285714285714285,0.125,0.06666666666666667,0.25,0.0
TRAPPC6B,0.031683168316831684,0.029577464788732393,0.046908315565031986,0.05346187554776512,0.026871401151631478,0.021627188465499485,0.026713124274099883,0.02112676056338028,0.03212435233160622,0.009404388714733543
CLBA1,0.11764705882352941,0.0,0.0,0.09375,0.0,0.05,0.0,0.0,0.12,0.07692307692307693
PLD4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADSS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0
MRPL52,0.02834008097165992,0.034026465028355386,0.0034482758620689655,0.01763668430335097,0.01694915254237288,0.022298456260720412,0.02097902097902098,0.025089605734767026,0.009569377990430622,0.011472275334608031
LRR1,0.05217391304347826,0.03291139240506329,0.03581267217630854,0.045077105575326216,0.056910569105691054,0.03292181069958848,0.04294478527607362,0.03773584905660377,0.030927835051546393,0.019498607242339833
KLHDC1,0.0,0.09375,0.16666666666666666,0.07407407407407407,0.0,0.05,0.021739130434782608,0.0,0.06,0.07142857142857142
SOCS4,0.10586734693877552,0.07706093189964158,0.08528198074277854,0.12301587301587301,0.10596833130328867,0.05856832971800434,0.09212880143112702,0.07858243451463791,0.0706401766004415,0.06787330316742081
NAA30,0.08056872037914692,0.0634441087613293,0.04568527918781726,0.1070615034168565,0.0635593220338983,0.04519774011299435,0.07430340557275542,0.05128205128205128,0.07352941176470588,0.03614457831325301
NOXRED1,0.25,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0
JDP2,0.07142857142857142,0.0625,0.03571428571428571,0.09649122807017543,0.05084745762711865,0.10619469026548672,0.11594202898550725,0.1532258064516129,0.15454545454545454,0.11764705882352941
ISCA2,0.050724637681159424,0.04395604395604396,0.0391304347826087,0.0625,0.037815126050420166,0.04198473282442748,0.039735099337748346,0.05699481865284974,0.039711191335740074,0.03076923076923077
TTC8,0.0,0.0,0.0625,0.03636363636363636,0.045454545454545456,0.0,0.022222222222222223,0.02702702702702703,0.0,0.0
SLC24A4,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285
SLC25A29,0.0,0.07894736842105263,0.03636363636363636,0.0,0.03389830508474576,0.05660377358490566,0.03571428571428571,0.06060606060606061,0.0,0.022222222222222223
DEGS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LEO1,0.19230769230769232,0.028985507246376812,0.041666666666666664,0.14018691588785046,0.057692307692307696,0.06593406593406594,0.037037037037037035,0.057971014492753624,0.058823529411764705,0.045454545454545456
C15orf40,0.030120481927710843,0.03065134099616858,0.02922077922077922,0.046875,0.040880503144654086,0.024193548387096774,0.038348082595870206,0.024615384615384615,0.03234501347708895,0.027131782945736434
SENP8,0.23809523809523808,0.14285714285714285,0.06,0.05714285714285714,0.03225806451612903,0.03225806451612903,0.1875,0.18604651162790697,0.045454545454545456,0.0975609756097561
MTFMT,0.07692307692307693,0.0,0.09523809523809523,0.0,0.0,0.0,0.13333333333333333,0.05555555555555555,0.08695652173913043,0.07142857142857142
TARS3,0.02247191011235955,0.041237113402061855,0.024096385542168676,0.022099447513812154,0.11392405063291139,0.0196078431372549,0.056910569105691054,0.03125,0.04580152671755725,0.0
LRRC28,0.04838709677419355,0.020202020202020204,0.010752688172043012,0.019867549668874173,0.02247191011235955,0.043795620437956206,0.01680672268907563,0.007407407407407408,0.012269938650306749,0.0
TMEM266,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.2,0.0
NIPA1,0.17341040462427745,0.08455882352941177,0.09691629955947137,0.1750503018108652,0.13360323886639677,0.08136482939632546,0.09138381201044386,0.07926829268292683,0.10250569476082004,0.06779661016949153
WHAMM,0.30303030303030304,0.2222222222222222,0.18518518518518517,0.26666666666666666,0.2631578947368421,0.19444444444444445,0.18181818181818182,0.08108108108108109,0.2558139534883721,0.18421052631578946
FSD2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C16orf46,0.047619047619047616,0.05263157894736842,0.0,0.08333333333333333,0.13157894736842105,0.05,0.0,0.03333333333333333,0.047619047619047616,0.037037037037037035
NTAN1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CEP20,0.026239067055393587,0.020852499233364,0.024423337856173677,0.028251262626262628,0.03061849357011635,0.017165585095248063,0.022535211267605635,0.01565786398691283,0.019381443298969073,0.01773149451168027
DNAAF1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DCUN1D3,0.09259259259259259,0.30985915492957744,0.15584415584415584,0.2536231884057971,0.26595744680851063,0.2796610169491525,0.2571428571428571,0.18269230769230768,0.2,0.3023255813953488
CMTM3,0.05821917808219178,0.03483606557377049,0.04075235109717868,0.04330708661417323,0.04293381037567084,0.05538922155688623,0.05862068965517241,0.05967741935483871,0.04625,0.05201342281879195
SPATA2L,0.07692307692307693,0.07692307692307693,0.0,0.0,0.16666666666666666,0.15384615384615385,0.1935483870967742,0.13793103448275862,0.05,0.3076923076923077
SPATA33,0.07692307692307693,0.04878048780487805,0.05714285714285714,0.03669724770642202,0.02631578947368421,0.038461538461538464,0.0196078431372549,0.0,0.04285714285714286,0.08
CCDC78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
IQCK,0.10869565217391304,0.0,0.03773584905660377,0.009433962264150943,0.12,0.04597701149425287,0.054945054945054944,0.013513513513513514,0.07228915662650602,0.034482758620689655
PAQR4,0.06060606060606061,0.06418918918918919,0.04028436018957346,0.08146964856230032,0.04573170731707317,0.027210884353741496,0.04578313253012048,0.04013377926421405,0.04738154613466334,0.03134796238244514
ZC3H18,0.06521739130434782,0.054945054945054944,0.019801980198019802,0.08064516129032258,0.04878048780487805,0.056818181818181816,0.07092198581560284,0.052083333333333336,0.09230769230769231,0.038834951456310676
ANKS3,0.05714285714285714,0.03225806451612903,0.109375,0.112,0.0,0.017857142857142856,0.028169014084507043,0.04838709677419355,0.03225806451612903,0.03389830508474576
UBALD1,0.047619047619047616,0.013888888888888888,0.07042253521126761,0.03773584905660377,0.09836065573770492,0.06306306306306306,0.07246376811594203,0.05384615384615385,0.08666666666666667,0.128
ZNF720,0.020833333333333332,0.02666666666666667,0.0,0.01818181818181818,0.018867924528301886,0.02666666666666667,0.047619047619047616,0.0,0.010869565217391304,0.01694915254237288
TMEM219,0.013888888888888888,0.0,0.01680672268907563,0.004672897196261682,0.02127659574468085,0.006097560975609756,0.006666666666666667,0.012738853503184714,0.0,0.0
EARS2,0.01263157894736842,0.027298850574712645,0.027939464493597205,0.03961038961038961,0.01715686274509804,0.023837902264600714,0.02399232245681382,0.014957264957264958,0.015023474178403756,0.031335149863760216
SNX20,0.08450704225352113,0.05555555555555555,0.01818181818181818,0.0784313725490196,0.018691588785046728,0.07547169811320754,0.05555555555555555,0.12195121951219512,0.10112359550561797,0.06153846153846154
TMEM170A,0.0972644376899696,0.07675438596491228,0.08743169398907104,0.1218872870249017,0.0944700460829493,0.05901116427432217,0.07418856259659969,0.05536912751677853,0.08347245409015025,0.04703476482617587
METTL23,0.0625,0.01818181818181818,0.06358381502890173,0.09141274238227147,0.09302325581395349,0.052132701421800945,0.024271844660194174,0.04072398190045249,0.0593607305936073,0.03488372093023256
MSI2,0.01871657754010695,0.01498751040799334,0.016455696202531647,0.02557544757033248,0.01991150442477876,0.011160714285714286,0.025602409638554216,0.011742892459826947,0.024824952259707194,0.013675213675213675
SLC38A10,0.0,0.023529411764705882,0.078125,0.06666666666666667,0.0,0.03636363636363636,0.0,0.013888888888888888,0.02564102564102564,0.06557377049180328
CANT1,0.03759398496240601,0.0798611111111111,0.07272727272727272,0.10309278350515463,0.06763285024154589,0.07339449541284404,0.0625,0.05747126436781609,0.05466237942122187,0.06589147286821706
CD300LB,0.0,0.0,0.0,0.09523809523809523,0.1,0.06896551724137931,0.0,0.26666666666666666,0.0,0.07142857142857142
CYB5D1,0.059322033898305086,0.036585365853658534,0.0410958904109589,0.0638002773925104,0.04892966360856269,0.02056555269922879,0.059734513274336286,0.028205128205128206,0.03862660944206009,0.03215434083601286
OVCA2,0.06153846153846154,0.036101083032490974,0.04040404040404041,0.06991525423728813,0.03690036900369004,0.05531914893617021,0.059006211180124224,0.030303030303030304,0.047021943573667714,0.04149377593360996
USP43,0.0,0.08333333333333333,0.0,0.047619047619047616,0.13333333333333333,0.0,0.0,0.0,0.1,0.0
KRBA2,0.3333333333333333,0.0,0.0,0.07142857142857142,0.3333333333333333,0.0,0.0,0.0,1.0,1.0
C17orf64,0.0,0.1,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEXIM2,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.25,0.14285714285714285,0.0
LSM12,0.017208413001912046,0.013078470824949699,0.015,0.032119914346895075,0.013215859030837005,0.014585232452142206,0.013552758954501452,0.009708737864077669,0.01987353206865402,0.00935672514619883
CCDC43,0.0334051724137931,0.028838659392049885,0.022939677145284623,0.04802604802604803,0.03893805309734513,0.028031687995124923,0.03678304239401496,0.03877005347593583,0.02858744394618834,0.029801324503311258
CNTD1,0.0,0.0010080645161290322,0.00375,0.0,0.0,0.0,0.0,0.0,0.0007158196134574087,0.0
RSKR,0.08888888888888889,0.07692307692307693,0.0196078431372549,0.08163265306122448,0.06779661016949153,0.03225806451612903,0.09278350515463918,0.013513513513513514,0.09574468085106383,0.0
ANKRD13B,0.07142857142857142,0.12,0.05555555555555555,0.0,0.0,0.0,0.027777777777777776,0.07407407407407407,0.05128205128205128,0.05405405405405406
SLC43A2,0.0,0.1,0.125,0.0,0.0,0.0,0.08333333333333333,0.0,0.047619047619047616,0.0
CYB5D2,0.05263157894736842,0.018518518518518517,0.014492753623188406,0.049773755656108594,0.008064516129032258,0.02097902097902098,0.01818181818181818,0.02158273381294964,0.006802721088435374,0.01652892561983471
C17orf49,0.052083333333333336,0.03184713375796178,0.015151515151515152,0.017595307917888565,0.01282051282051282,0.022123893805309734,0.02032520325203252,0.01507537688442211,0.023166023166023165,0.018518518518518517
SPNS2,0.0,0.012987012987012988,0.018823529411764704,0.020028612303290415,0.021634615384615384,0.01891891891891892,0.01763668430335097,0.021164021164021163,0.026717557251908396,0.022277227722772276
EFCAB13,0.0,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,0.030303030303030304,0.0,0.0
MRPL10,0.08024691358024691,0.06876790830945559,0.05942622950819672,0.04336043360433604,0.08597285067873303,0.05963302752293578,0.06666666666666667,0.05804749340369393,0.0625,0.027777777777777776
WDR81,0.18181818181818182,0.043478260869565216,0.16666666666666666,0.21739130434782608,0.23076923076923078,0.13333333333333333,0.11428571428571428,0.10810810810810811,0.08333333333333333,0.05263157894736842
RN7SK,0.0,0.0,0.007366482504604052,0.005027422303473492,0.01647058823529412,0.006329113924050633,0.0037105751391465678,0.0,0.004597701149425287,0.0
TBC1D16,0.03361344537815126,0.016877637130801686,0.039568345323741004,0.05029585798816568,0.0784313725490196,0.05855855855855856,0.047021943573667714,0.08695652173913043,0.06645569620253164,0.061946902654867256
AFMID,0.008771929824561403,0.029069767441860465,0.01694915254237288,0.022670025188916875,0.018518518518518517,0.004761904761904762,0.04513888888888889,0.022900763358778626,0.021505376344086023,0.02976190476190476
SNHG29,0.019445350734094615,0.01578418084036553,0.01843334402966449,0.02017596809892261,0.018221522159375673,0.011178593433676613,0.012936577985121675,0.011748742388138734,0.013102468019123919,0.010004835050396102
ZSWIM7,0.050505050505050504,0.022222222222222223,0.047619047619047616,0.016877637130801686,0.02112676056338028,0.015625,0.01762114537444934,0.013071895424836602,0.023923444976076555,0.014285714285714285
MIEF2,0.18181818181818182,0.23076923076923078,0.05263157894736842,0.17391304347826086,0.10526315789473684,0.1,0.1111111111111111,0.06666666666666667,0.15384615384615385,0.0
FAM210A,0.07125890736342043,0.044189852700491,0.06118143459915612,0.064453125,0.05219206680584551,0.03443526170798898,0.05570291777188329,0.05211267605633803,0.043835616438356165,0.037102473498233215
INO80C,0.06944444444444445,0.018018018018018018,0.03289473684210526,0.09771986970684039,0.01282051282051282,0.03076923076923077,0.024630541871921183,0.011834319526627219,0.02564102564102564,0.0
TTC39C,0.0546448087431694,0.034722222222222224,0.05063291139240506,0.059907834101382486,0.03896103896103896,0.057057057057057055,0.054285714285714284,0.0584958217270195,0.049315068493150684,0.034482758620689655
CLDND2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF816,0.4444444444444444,0.47058823529411764,0.38461538461538464,0.44,0.48148148148148145,0.38461538461538464,0.3888888888888889,0.2222222222222222,0.5454545454545454,0.5454545454545454
ZNF543,0.5384615384615384,0.34615384615384615,0.5714285714285714,0.42592592592592593,0.4827586206896552,0.5294117647058824,0.5,0.34782608695652173,0.4444444444444444,0.5833333333333334
RAVER1,0.0661764705882353,0.0482897384305835,0.04294478527607362,0.06626506024096386,0.058577405857740586,0.03966597077244259,0.04081632653061224,0.03442622950819672,0.049679487179487176,0.037383177570093455
COX6B2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
MICOS13,0.0,0.003937007874015748,0.0196078431372549,0.007653061224489796,0.00423728813559322,0.01607717041800643,0.0027247956403269754,0.00946372239747634,0.0,0.0036496350364963502
TRAPPC5,0.0,0.016666666666666666,0.0297029702970297,0.022598870056497175,0.017543859649122806,0.00966183574879227,0.02304147465437788,0.00966183574879227,0.02,0.016216216216216217
PCP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OSCAR,0.05714285714285714,0.015625,0.06896551724137931,0.02631578947368421,0.04054054054054054,0.0625,0.09782608695652174,0.09195402298850575,0.038461538461538464,0.05263157894736842
SWSAP1,0.15789473684210525,0.1875,0.0,0.2,0.1875,0.03571428571428571,0.175,0.1,0.02857142857142857,0.0
CCDC159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JOSD2,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.03225806451612903,0.03333333333333333,0.0,0.03225806451612903
ALDH16A1,0.0,0.023809523809523808,0.038461538461538464,0.041666666666666664,0.038461538461538464,0.0,0.017857142857142856,0.0,0.0,0.07692307692307693
ZNF787,0.0625,0.07471264367816093,0.04878048780487805,0.05191873589164785,0.05901639344262295,0.03767123287671233,0.04279279279279279,0.05454545454545454,0.06265664160401002,0.0469208211143695
ZNF573,0.3333333333333333,0.25,0.2857142857142857,0.0,0.42857142857142855,0.0,0.0,0.0,0.2,0.0
WDR88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EID2B,0.3333333333333333,0.375,0.2692307692307692,0.43157894736842106,0.45161290322580644,0.23076923076923078,0.5555555555555556,0.2916666666666667,0.36363636363636365,0.2857142857142857
TNFAIP8L1,0.12790697674418605,0.06976744186046512,0.023952095808383235,0.08627450980392157,0.09929078014184398,0.10483870967741936,0.09268292682926829,0.06870229007633588,0.0970873786407767,0.05142857142857143
ZNF57,0.25,0.3333333333333333,0.5,0.30434782608695654,0.5,0.13333333333333333,0.3333333333333333,0.0,0.14285714285714285,0.2
IRGQ,0.10317460317460317,0.16756756756756758,0.15584415584415584,0.10299003322259136,0.12650602409638553,0.18907563025210083,0.1867816091954023,0.17573221757322174,0.19444444444444445,0.13257575757575757
ZNF428,0.0,0.0,0.02564102564102564,0.0,0.02127659574468085,0.0410958904109589,0.0,0.0,0.0,0.0
MOB3A,0.13286713286713286,0.0962772785622593,0.1022514071294559,0.12673130193905818,0.1039426523297491,0.10382513661202186,0.09668508287292818,0.1140754369825207,0.11329661683713611,0.103515625
MFSD12,0.05660377358490566,0.046296296296296294,0.024193548387096774,0.03125,0.011363636363636364,0.041666666666666664,0.03597122302158273,0.02727272727272727,0.03676470588235294,0.017699115044247787
NDUFA11,0.004711425206124852,0.002777777777777778,0.0014402304368698992,0.003408122692416927,0.0051466803911477095,0.0028625954198473282,0.0016116035455278,0.0,0.002571795970852979,0.005583472920156337
LRRC25,0.0,0.14285714285714285,0.2727272727272727,0.45454545454545453,0.0,0.0,0.09090909090909091,0.2,0.07692307692307693,0.0
ZNF792,0.3333333333333333,0.4,0.2222222222222222,0.125,0.3157894736842105,0.5,0.2727272727272727,0.3333333333333333,0.1111111111111111,0.18181818181818182
NR2C2AP,0.12056737588652482,0.052,0.036923076923076927,0.055449330783938815,0.07540983606557378,0.047619047619047616,0.05161290322580645,0.05,0.07191780821917808,0.032520325203252036
RINL,0.030927835051546393,0.07079646017699115,0.06321839080459771,0.05092592592592592,0.044642857142857144,0.013513513513513514,0.021052631578947368,0.019736842105263157,0.054878048780487805,0.025477707006369428
C19orf47,0.12962962962962962,0.11538461538461539,0.11016949152542373,0.07476635514018691,0.06741573033707865,0.043478260869565216,0.037037037037037035,0.056179775280898875,0.0967741935483871,0.08641975308641975
ANKLE1,0.08225108225108226,0.06407322654462243,0.10444874274661509,0.12646675358539766,0.10675381263616558,0.08714596949891068,0.0891089108910891,0.05739514348785872,0.08346972176759411,0.05737704918032787
GABPB2,0.021739130434782608,0.0410958904109589,0.0,0.026785714285714284,0.03125,0.0,0.0,0.0273972602739726,0.030612244897959183,0.0
CCDC163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.07692307692307693,0.16666666666666666
KDF1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
