GENE,MV411-MYB-dTAG-DMSO_1h,MV411-MYB-dTAG-VHL_1h,MONOMAC1-MYB-dTAG-DMSO_1h,MONOMAC1-MYB-dTAG-VHL_1h,NOMO1-MYB-dTAG-DMSO_1h,NOMO1-MYB-dTAG-VHL_1h,P31FUJ-MYB-dTAG-DMSO_1h,P31FUJ-MYB-dTAG-VHL_1h,THP1-MYB-dTAG-DMSO_1h,THP1-MYB-dTAG-VHL_1h
100033438,1.5,1.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,2.0
100033820,2.5,2.0,0.5,0.5,0.0,0.0,2.0,1.0,2.0,1.0
SNORD115-48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
100034743,32.5,26.0,10.0,16.0,80.0,74.0,31.0,29.0,32.0,20.5
CDKN2B-AS1,195.5,167.0,259.0,241.0,52.5,34.5,253.0,251.0,0.0,0.0
100049076,68.5,68.0,44.0,43.0,45.5,45.5,38.5,32.5,56.0,43.0
SIGLEC14,18.5,17.0,197.0,182.0,120.5,191.0,0.0,0.0,187.5,212.0
NINJ2-AS1,155.5,181.0,237.5,156.0,341.0,302.5,183.0,167.0,249.5,252.5
SNHG8,1998.5,1713.0,1551.0,1074.5,2384.0,2759.0,2370.5,2507.5,2108.5,2198.5
GTF2IP4,779.0,803.0,566.0,542.5,2150.5,2358.5,1562.5,1462.5,533.5,422.5
TTTY8B,0.0,0.0,0.5,0.0,0.5,0.0,0.0,1.0,1.0,0.0
100101148,135.5,148.0,172.0,144.0,179.0,147.5,189.5,181.5,95.0,80.5
POM121C,2006.5,1917.0,1525.0,1323.0,2665.5,2558.0,3013.5,2915.0,1617.0,1425.0
100101440,2.5,2.0,5.5,4.0,6.0,5.0,7.0,5.0,2.5,2.0
ZSCAN30,136.0,135.0,190.5,160.0,309.0,331.5,112.5,112.0,308.5,272.5
100101478,0.0,0.0,0.0,0.0,0.5,0.0,2.5,2.5,1.0,1.0
ANKRD26P3,0.0,0.0,0.0,1.0,1.5,3.0,0.0,0.0,104.5,108.5
SNORD125,17.0,25.0,14.5,14.5,26.5,16.0,20.5,16.5,16.0,9.5
100113381,38.5,35.0,36.0,24.0,33.0,16.0,35.0,24.0,39.0,17.0
100113389,0.0,1.0,2.0,1.0,2.0,1.0,1.0,0.5,0.0,0.0
100113392,2.0,1.0,2.0,2.0,1.5,1.0,4.0,1.5,1.0,3.0
100113393,10.0,10.0,10.5,4.0,10.5,3.5,10.0,7.5,9.0,9.5
TMEM170B,2151.0,2059.0,12305.5,10792.5,5951.5,4407.0,5280.0,4848.0,2618.0,2261.0
100124516,10.0,10.0,27.5,16.5,34.5,18.5,33.0,24.5,31.5,31.0
100124533,12.0,9.0,5.5,7.0,12.5,13.5,9.5,6.5,3.5,1.5
SNORA84,9.5,9.0,6.0,3.5,4.5,2.5,12.0,14.5,5.0,1.0
SNORA36C,0.0,0.0,0.0,1.0,2.5,0.0,0.0,0.0,1.5,0.5
SNORA38B,2.0,2.0,2.5,3.5,1.5,0.5,1.5,2.0,1.0,0.5
HOTAIR,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZGLP1,8.5,9.0,21.5,24.5,8.5,17.5,9.0,4.5,13.5,19.5
FAM86JP,33.5,31.0,18.0,16.0,107.0,93.5,97.5,106.0,40.0,36.5
FMR1-AS1,1.5,1.0,4.0,4.0,2.0,4.0,0.0,0.0,4.0,0.0
100126299,0.0,0.0,1.5,1.0,1.5,3.0,0.0,0.0,2.0,1.0
MIR147B,2.5,2.0,10.5,5.5,0.5,0.0,1.0,0.5,1.0,4.0
MIR374B,2.0,1.0,2.5,3.0,3.0,2.0,1.5,0.0,2.0,1.0
MIR922,28.5,27.0,17.0,16.0,38.5,35.5,28.0,25.5,13.5,11.0
MIR940,2.0,3.0,3.5,2.5,5.5,4.5,2.0,2.5,4.5,4.0
MIR941-4,0.5,1.0,2.5,2.0,2.0,2.5,0.0,1.5,1.0,0.0
MIR942,0.5,1.0,1.0,0.5,0.5,0.5,1.5,0.0,0.5,0.5
MIR943,33.5,43.0,13.5,12.5,22.5,28.5,36.0,35.0,14.0,14.5
MIR937,126.0,175.0,56.0,53.0,48.0,63.5,38.5,32.5,79.0,62.5
MIR941-2,0.5,0.0,1.0,3.0,4.5,2.5,1.5,0.5,1.5,3.5
MIR933,1.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,1.5,0.0
MIR939,111.5,115.0,72.0,63.5,67.5,64.0,41.5,47.0,75.0,72.0
100126784,0.0,0.0,0.0,0.0,2.0,0.0,1.5,3.5,0.0,0.0
EGOT,5.0,7.0,27.5,20.0,14.5,9.0,10.0,4.0,16.0,6.5
GHRLOS,157.5,151.0,90.5,86.5,95.0,83.0,110.0,105.0,127.5,114.5
MINAR2,1.5,0.0,0.5,1.5,0.0,0.0,2.0,0.5,0.0,0.0
SLCO4A1-AS1,191.0,203.0,83.5,60.5,120.5,86.5,116.5,98.0,56.0,38.0
100127889,0.5,2.0,0.0,0.0,0.5,1.5,3.5,4.5,0.5,0.0
C8orf88,110.0,122.0,37.5,25.0,2.5,3.0,2.0,0.0,190.0,186.0
100128023,0.0,0.0,3.0,6.5,1.5,4.0,0.0,0.0,3.5,1.5
WWTR1-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,7.5
100128055,339.5,324.0,207.5,166.5,199.5,206.5,105.5,119.0,226.0,115.0
FAM229A,4.0,1.0,4.5,4.0,5.5,5.5,12.5,11.0,6.0,5.0
ST8SIA6-AS1,0.0,0.0,8.0,3.5,3.5,2.5,0.5,3.0,0.0,2.0
100128108,0.0,0.0,9.5,4.0,10.0,4.0,2.0,2.0,7.0,5.5
STAU2-AS1,7.0,7.0,8.0,5.5,7.5,5.0,2.5,0.0,10.5,14.0
AC008040.1,23.5,18.0,20.0,24.0,9.0,9.5,31.0,30.0,11.0,8.0
100128176,3.0,1.0,1.0,0.0,3.5,3.5,3.0,5.0,3.0,5.5
TMPO-AS1,2255.5,2268.0,596.5,542.5,2092.5,2054.0,1437.0,1394.5,3014.5,2437.5
LINC02731,4.5,7.0,0.5,1.0,0.0,0.5,0.0,0.0,0.0,0.0
100128285,68.0,56.0,16.5,12.0,18.5,16.5,17.5,16.5,79.5,59.5
100128288,13.0,8.0,11.5,6.5,33.0,39.0,8.0,10.0,10.5,13.5
100128338,90.0,89.0,60.0,56.0,30.5,31.5,0.5,0.5,79.5,63.5
100128378,5.0,5.0,0.0,0.0,0.5,0.5,2.0,0.0,1.5,0.5
FAM225B,10.0,12.0,40.0,34.0,16.0,15.5,48.5,56.5,43.5,36.0
ARHGAP42-AS1,0.0,0.0,3.0,4.5,5.5,4.0,1.5,6.0,3.5,1.5
LINC00892,0.5,0.0,1.0,0.0,0.0,1.0,4.0,5.5,3.5,2.5
AP002490.1,2063.5,2351.0,1625.0,1570.0,1506.5,1551.0,1622.0,1607.0,2550.5,1614.5
100128537,8.0,7.0,15.0,13.5,33.5,20.5,24.5,15.0,4.0,6.0
CTAGE4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,11.5,7.5
AC011444.1,34.0,28.0,22.0,15.5,11.5,15.0,22.0,17.5,35.0,24.0
C19orf71,25.0,25.0,16.5,9.5,15.0,11.5,17.5,16.0,10.5,2.5
100128573,7.0,3.0,5.0,4.5,9.5,4.0,27.5,19.5,4.0,5.5
SLC8A1-AS1,1.0,2.0,5.0,1.0,4.5,5.5,4.0,2.0,21.5,21.0
ACVR2B-AS1,4.0,6.0,2.0,2.5,16.5,13.0,27.0,29.5,16.0,9.5
GPR50-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
OST4,3390.5,3167.0,3625.5,2969.0,3401.0,3425.0,2725.5,3118.0,2838.5,2947.5
AC108134.1,38.5,48.0,4.5,3.0,2.5,2.0,17.0,17.0,2.0,3.0
LINC00476,575.5,513.0,234.5,203.5,429.5,420.5,350.0,357.0,174.5,134.0
SRRM2-AS1,43.5,42.0,32.5,31.0,36.0,22.0,30.5,31.0,109.5,101.0
GPR158-AS1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0
100128822,125.5,140.0,109.5,112.0,133.0,101.5,101.0,125.0,191.0,203.0
VPS9D1-AS1,1225.0,1377.0,403.5,369.0,284.5,293.5,233.0,207.0,453.0,329.0
100128890,0.0,0.0,2.5,3.5,20.5,18.5,0.0,0.0,18.0,15.0
GATA6-AS1,0.0,0.0,0.0,0.0,0.5,2.0,10.0,8.5,1.5,1.0
ZBTB42,67.0,76.0,99.0,95.0,100.0,113.0,132.5,167.5,142.5,149.0
100129027,0.0,0.0,1.0,1.0,7.5,0.5,3.0,2.5,2.0,4.5
PKP4-AS1,87.5,75.0,68.0,54.0,171.5,164.5,176.0,180.5,128.0,90.5
SEMA3F-AS1,475.5,470.0,575.0,528.0,536.0,461.0,507.0,471.5,467.5,435.5
KTN1-AS1,76.5,53.0,31.5,27.5,61.0,55.0,66.0,69.0,17.0,18.5
100129083,21.5,26.0,120.5,118.5,95.5,88.5,273.0,254.0,54.5,31.0
KHDC1L,1.0,2.0,4.0,2.0,0.0,0.0,0.5,0.5,1.0,1.5
AC092506.1,24.5,49.0,16.0,10.5,26.5,26.0,12.5,17.0,23.0,29.0
100129148,1611.0,1557.0,603.0,516.5,1022.5,965.5,2290.5,2276.0,935.5,833.0
ZSCAN16-AS1,254.0,190.0,403.5,291.0,193.0,205.5,149.0,166.5,132.5,115.0
MATN1-AS1,45.0,44.0,43.5,38.0,76.5,71.5,68.5,73.5,43.5,51.5
DEFB131B,10.5,12.0,12.5,12.5,16.5,20.0,8.0,7.5,5.0,7.5
SMIM27,134.5,122.0,188.5,139.0,134.0,133.5,131.5,137.5,171.5,147.5
100129269,10.0,8.0,22.0,19.0,18.5,14.0,18.0,32.5,33.0,31.5
100129316,2.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMIM10L1,1335.0,1117.0,1965.5,1599.5,1476.5,1107.0,1110.0,942.0,901.0,857.0
100129424,1565.0,1716.0,1570.5,813.5,1588.0,1543.5,1422.5,2004.0,1057.0,1120.0
AC007743.1,1.0,0.0,1.5,1.5,1.0,1.5,1.0,0.5,15.0,10.0
100129460,180.5,204.0,348.5,317.5,209.5,183.0,75.0,70.5,200.0,138.5
100129461,156.5,165.0,109.5,110.0,111.0,106.0,14.0,12.5,30.5,34.5
MKRN2OS,0.5,2.0,2.5,1.0,1.5,1.5,0.5,1.5,0.0,0.5
ZNF37BP,997.0,1005.0,439.0,380.5,1237.5,1129.5,893.5,681.5,681.5,585.0
SOD2-OT1,126.5,165.0,196.0,155.0,167.5,194.5,190.5,208.0,72.0,51.5
AL513477.1,50.0,53.0,5.5,7.0,13.0,8.0,13.0,10.0,74.5,77.5
ZNF730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.5,43.0
LINC02035,25.0,25.0,39.0,38.0,162.0,96.5,427.5,250.5,123.5,85.0
FAM47E,0.5,2.0,0.5,0.0,1.5,1.5,1.5,4.0,11.0,11.5
LINC00462,0.0,3.0,0.0,0.0,1.0,1.0,5.0,6.0,0.0,2.5
TCF24,0.0,0.0,1.5,0.0,0.5,1.0,0.0,0.0,17.5,12.5
100129697,6.0,4.0,4.0,4.5,0.5,2.0,1.0,1.0,1.5,1.0
STPG3-AS1,4.0,4.0,10.0,11.5,39.5,41.5,84.5,81.5,3.5,4.0
CCDC152,1.0,2.0,29.5,21.0,87.5,75.5,9.5,16.0,74.5,73.0
IRAG1-AS1,0.0,0.0,0.0,0.0,1.5,2.0,5.0,7.5,0.5,0.5
ZNF737,0.0,0.0,0.0,0.0,19.0,17.5,156.5,166.0,163.0,165.0
PCOLCE-AS1,12.0,11.0,13.0,14.0,34.0,41.5,24.5,32.0,12.0,12.5
SCOC-AS1,37.0,33.0,107.5,89.5,122.0,128.0,40.5,44.0,109.0,133.0
AC139887.2,189.0,202.0,99.5,115.5,143.0,162.5,56.0,57.5,77.5,43.0
AC097382.2,2937.0,2785.0,2759.0,2361.5,2252.5,2064.0,1527.5,1456.0,4498.0,3569.0
HMGA2-AS1,0.0,1.0,0.0,0.0,27.0,43.0,0.5,0.0,16.0,9.5
100129961,76.0,78.0,48.5,46.5,47.0,38.5,50.5,37.5,78.5,76.0
FAM205C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269.5,248.5
URAHP,125.0,123.0,84.5,87.5,158.0,155.0,115.0,126.5,116.5,138.5
HSFX2,0.0,0.0,0.0,0.0,1.5,0.5,0.0,0.0,0.5,0.5
100130172,29.5,21.0,34.5,32.5,38.0,26.5,64.5,68.5,86.0,41.0
EFCAB14-AS1,95.0,85.0,75.0,67.0,103.5,95.0,149.5,152.0,265.5,147.0
LINC00861,9.0,4.0,2.5,0.0,0.0,0.0,0.0,0.0,2.0,0.5
SLC24A3-AS1,0.5,0.0,0.5,0.5,0.0,1.0,4.0,1.0,0.0,0.0
100130298,0.5,0.0,3.0,2.0,1.0,1.5,2.0,3.0,5.0,10.5
C17orf107,17.5,13.0,101.0,85.5,17.0,28.5,1.0,1.0,14.5,12.0
AL359924.1,42.0,56.0,56.0,29.0,44.0,25.0,21.0,21.0,37.5,35.5
TMEM262,11.0,9.0,9.0,4.5,12.0,9.0,8.0,6.5,11.0,11.0
AL008729.1,76.5,35.0,96.0,65.5,111.0,81.5,83.0,43.5,101.5,55.0
LINC00552,4.0,2.0,0.0,0.0,2.0,0.0,6.5,2.5,7.5,10.0
LINC02593,29.0,31.0,5.0,6.0,143.0,126.5,263.0,188.5,41.5,35.5
100130418,0.0,0.0,0.0,0.0,254.0,210.5,0.0,0.0,119.0,104.0
AC110619.1,1.0,3.0,2.0,2.0,0.0,0.5,1.5,1.0,1.0,1.0
WAKMAR2,48.0,32.0,12.5,6.5,16.0,10.5,46.5,29.5,30.5,16.0
TMEM221,27.5,42.0,2.0,2.0,22.0,20.5,16.5,17.0,8.5,10.5
PARD6G-AS1,0.5,1.0,20.0,9.5,16.5,9.5,0.0,0.0,11.0,4.0
AL445931.1,7.5,5.0,2.0,5.0,7.0,4.0,9.5,6.5,11.5,5.5
100130557,117.0,119.0,127.0,110.0,139.5,116.5,112.0,80.0,1634.5,1285.5
100130581,37.5,31.0,85.0,61.0,119.5,103.5,33.0,29.0,99.0,90.0
PRR32,14.0,5.0,0.0,0.0,0.0,0.0,5.0,7.0,6.5,12.5
AC019080.1,133.5,136.0,147.5,118.5,171.5,152.5,77.5,75.5,106.0,95.0
ATP6V1FNB,45.5,43.0,59.0,66.5,26.0,17.5,141.0,123.5,56.0,51.5
HDHD5-AS1,2.0,2.0,6.5,4.5,8.5,6.0,0.0,0.0,3.0,2.0
LRRC70,0.0,0.0,3.0,0.5,0.0,0.0,2.5,1.0,2.0,2.5
EFCAB10,213.5,235.0,112.0,93.0,101.0,82.0,230.0,255.0,117.5,111.5
AGAP2-AS1,267.5,257.0,133.0,147.0,187.5,198.0,299.0,308.5,360.5,293.5
100130855,356.5,402.0,321.0,273.5,188.5,162.0,181.5,201.5,271.0,247.0
100130872,556.5,537.0,642.0,532.5,333.0,326.0,392.0,377.5,111.5,69.5
ATE1-AS1,38.5,34.0,21.0,17.0,23.5,29.0,23.0,23.5,167.5,178.0
100130889,0.0,0.0,0.0,0.0,3.0,6.5,1.5,0.5,1.0,2.0
TSTD3,27.0,40.0,42.0,35.0,48.5,37.0,0.0,0.0,68.5,73.5
VAC14-AS1,30.0,27.0,44.5,29.0,30.5,31.0,56.0,46.5,35.5,27.0
SMIM6,12.0,17.0,6.0,5.5,4.0,7.5,1.5,1.0,5.0,4.0
CSAG4,0.0,0.0,0.0,0.0,10.5,12.0,0.0,0.0,0.0,0.0
AC087500.1,59.5,64.0,17.0,12.0,59.0,57.5,39.0,42.0,25.0,17.0
SYCE1L,0.5,0.0,4.5,4.0,24.0,20.0,10.0,19.0,3.0,2.5
C6orf99,0.0,0.0,1.5,1.0,0.5,0.0,0.0,0.0,1.5,2.0
ZNF316,782.0,770.0,637.5,571.0,530.5,563.5,261.0,231.5,800.0,856.0
100131047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0
100131060,0.5,0.0,1.0,0.5,0.0,0.0,1.0,0.0,1.5,0.0
CKMT2-AS1,157.0,146.0,149.0,117.5,140.5,108.5,75.0,63.5,118.0,111.0
SRP14-AS1,109.5,129.0,76.0,57.0,58.0,56.0,33.5,25.0,80.0,90.0
DPP9-AS1,370.0,431.0,186.5,179.0,164.0,177.5,354.5,343.5,207.5,146.0
100131096,56.5,70.0,102.0,110.5,285.0,350.0,338.5,349.0,253.5,287.0
TSTD1,0.0,0.0,40.0,36.0,0.0,0.5,0.0,0.5,0.0,0.5
CCDC183-AS1,57.5,43.0,80.0,106.0,101.5,137.5,109.5,94.0,149.5,82.0
100131205,1334.0,1330.0,706.5,619.0,1067.5,1155.0,1356.5,1515.0,630.5,673.5
NEMP2,859.5,735.0,951.0,888.5,1084.0,1015.5,234.5,257.5,832.5,789.5
ZNF503-AS2,17.5,17.0,120.5,117.5,33.0,38.0,62.5,64.0,23.0,24.0
100131234,41.0,15.0,10.0,10.5,1.5,2.5,3.5,1.0,0.0,0.0
ANKRD63,2.0,11.0,9.0,19.0,66.5,68.0,98.0,102.5,112.0,124.5
100131257,1.0,0.0,0.0,0.0,1.0,0.5,0.5,0.0,0.0,1.5
AC090877.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.5
RAB6C-AS1,262.0,249.0,217.0,179.5,237.0,228.5,289.0,246.0,190.5,110.0
RDM1P5,3.5,6.0,6.0,4.5,11.5,7.5,0.5,1.0,12.5,16.0
C11orf91,0.0,0.0,0.0,0.0,0.5,0.0,2.5,1.0,0.0,0.0
SP9,8.5,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1706.5,1533.5
LINC00893,75.5,67.0,42.0,40.5,33.0,37.0,75.0,63.5,84.0,60.0
100131454,18.0,20.0,16.0,18.5,48.0,37.0,47.5,33.0,15.0,12.5
AL031666.2,1.5,3.0,3.0,4.5,6.0,5.5,6.5,3.5,5.0,4.5
ZNF705E,12.5,7.0,8.5,7.5,10.0,14.0,10.5,9.0,10.5,5.5
100131551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,9.0
100131564,558.5,535.0,1036.0,897.0,967.0,807.0,460.0,393.5,1773.0,1738.0
100131626,153.5,147.0,119.0,100.0,104.5,92.5,90.0,80.0,100.5,72.0
AC072022.1,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF236-DT,54.5,52.0,57.0,43.5,32.5,48.5,28.5,22.0,92.0,98.5
MZF1-AS1,440.0,376.0,219.0,164.5,198.5,185.5,329.0,296.5,281.0,220.5
100131733,15.0,20.0,26.0,32.0,22.0,19.0,10.0,5.5,23.5,23.0
ARMCX4,0.0,0.0,3.0,2.5,2.5,3.5,5.0,5.0,18.0,20.0
PET100,423.5,345.0,236.0,188.0,303.5,298.5,482.0,519.0,235.0,233.0
LINC00271,0.0,1.0,0.5,0.0,0.0,1.5,0.0,0.0,1.5,1.0
100131825,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0
ZNF717,0.0,0.0,69.0,67.0,0.0,0.0,0.0,0.0,49.0,58.0
INSYN2B,3.0,0.0,1.0,0.5,1.5,2.0,2.0,1.0,0.0,0.0
FAM27E3,65.5,68.0,7.5,5.5,20.0,22.0,19.5,26.0,31.5,33.0
100131998,220.0,243.0,261.0,237.0,281.5,251.0,244.0,231.0,191.0,154.5
100132062,7.0,9.0,18.0,18.0,16.5,12.0,23.5,17.5,8.5,5.0
FOXO6,9.0,14.0,25.5,40.0,115.5,172.5,26.5,36.0,33.5,47.0
100132077,1.0,2.0,0.5,1.5,120.5,95.5,48.5,37.5,1.5,1.0
100132101,3.0,1.0,2.0,0.0,5.5,0.5,0.0,1.0,1.0,0.5
100132116,2.0,2.0,7.5,12.0,201.5,181.0,68.0,73.0,36.0,26.0
100132159,0.0,0.0,0.0,0.0,0.0,0.0,4.5,3.5,7.0,2.5
WASIR2,0.5,1.0,24.5,27.0,40.5,36.5,12.5,17.0,6.0,7.5
AC007098.1,152.0,131.0,102.5,98.0,89.5,77.0,116.0,112.5,530.5,445.0
NPIPB5,79.0,78.0,74.5,71.0,57.0,44.5,52.0,42.0,50.0,43.0
AL845472.1,32.5,25.0,21.0,18.0,3.0,2.5,1.0,0.0,20.0,12.0
100132273,33.0,42.0,25.0,27.5,39.5,44.0,36.0,32.5,31.5,27.5
KIR2DS2,1.5,1.0,3.5,1.0,0.5,0.5,0.0,0.0,0.0,0.0
100132287,7.0,9.0,18.0,18.0,16.5,12.0,23.5,17.5,8.5,5.0
TEKT4P2,114.0,126.0,16.0,10.0,434.5,449.0,244.0,253.5,27.0,22.5
100132356,186.0,184.0,152.0,151.5,254.0,216.0,129.5,98.0,120.5,133.0
100132403,0.0,0.0,1.0,1.0,1.5,0.5,0.0,0.0,1.0,2.5
NBPF10,36.0,30.0,43.0,46.5,79.5,73.5,63.0,46.5,106.5,82.5
100132417,88.0,92.0,172.5,138.5,123.5,144.0,245.5,270.5,537.0,554.5
TAT-AS1,0.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,1.0,0.5
BSN-DT,3.0,0.0,1.0,1.5,5.0,5.0,9.5,9.0,9.0,5.0
100132774,460.5,399.0,497.5,329.0,430.0,365.0,365.5,323.5,1740.5,1345.5
100132815,102.0,89.0,218.5,184.5,32.0,22.5,68.5,55.5,112.0,95.0
100132831,42.5,42.0,37.0,23.0,34.0,34.5,32.5,34.0,36.0,45.0
100132911,40.5,48.0,43.0,39.5,21.0,32.5,33.5,22.5,68.5,34.5
SHISAL2B,3.0,5.0,2.5,2.0,7.5,3.0,11.5,12.5,8.5,19.5
100132948,14.5,15.0,1.0,1.0,4.5,3.5,5.0,5.5,5.0,5.5
LINC00856,6.5,7.0,3.5,2.0,1.0,0.5,1.0,1.0,0.0,0.0
FAM95B1,1.0,0.0,1.0,0.5,0.0,0.0,0.5,1.0,6.0,2.0
100133050,3.0,0.0,1.0,3.0,1.0,0.0,0.5,1.0,1.0,0.0
AC004980.1,307.5,296.0,217.0,218.0,310.0,285.0,288.0,310.0,172.5,158.5
100133121,79.5,77.0,6.5,5.5,16.0,16.0,16.5,21.5,23.0,22.5
100133161,2.0,5.0,9.0,8.5,9.5,12.0,3.0,1.5,5.0,1.0
GOLGA6L3,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SBF1P1,87.0,133.0,59.0,57.0,61.5,74.5,29.5,46.0,34.5,34.5
AP000688.1,7.0,9.0,417.0,415.5,540.0,610.0,0.5,0.0,132.5,129.5
HOXA-AS3,4.0,4.0,1775.0,1767.5,1236.5,1294.0,1707.0,2031.5,78.0,77.0
AP002495.1,112.5,115.0,134.0,109.0,83.5,87.0,73.0,80.5,79.0,82.5
100133319,0.0,0.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0
100133331,83.5,71.0,85.0,92.5,115.0,121.5,42.5,36.5,94.0,48.0
MRPL23-AS1,2.0,3.0,0.0,0.0,1.5,3.0,1.0,0.0,0.5,0.0
100133669,0.0,0.0,1.0,0.0,3.5,4.5,0.0,0.5,2.5,2.5
CD24,0.0,0.0,1.0,0.0,204.0,169.0,461.5,402.5,32.0,37.5
UXT-AS1,421.5,447.0,359.5,254.0,405.5,428.0,468.5,609.5,332.5,331.5
LINC01816,3.5,2.0,5.0,3.5,2.5,3.0,3.5,4.0,3.5,4.0
100133991,58.0,64.0,30.0,32.5,46.0,54.0,15.5,13.0,121.5,80.0
UBOX5-AS1,43.5,43.0,32.5,28.0,29.0,17.5,53.5,45.5,17.0,17.5
KDM7A-DT,0.5,1.0,4.5,3.0,41.5,47.5,58.5,40.0,12.0,10.0
Z97634.1,16.0,22.0,16.5,10.5,11.0,20.5,20.5,17.5,37.5,21.5
NDUFB2-AS1,356.5,339.0,122.0,73.0,250.0,252.5,572.5,729.0,327.0,339.5
TEN1,138.0,139.0,116.0,78.0,143.5,158.5,158.0,172.0,93.5,96.0
UPK3BL1,474.0,505.0,165.5,159.5,148.0,126.0,454.0,461.0,240.5,253.5
JMJD7,71.0,74.0,87.0,76.5,85.0,64.5,72.5,79.5,73.5,56.0
PLA2G4B,21.0,23.0,16.0,19.5,20.5,15.5,21.0,26.5,21.0,17.0
C17orf99,0.0,0.0,0.0,0.0,0.0,0.5,4.5,4.0,0.0,0.0
CTAGE8,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,11.5,7.5
CHKB-DT,51.5,54.0,19.0,14.0,28.0,35.0,41.0,51.5,40.5,33.5
KLLN,49.0,30.0,28.5,26.5,79.5,58.0,51.5,40.0,148.5,74.5
RNU7-1,23.0,17.0,17.5,16.5,10.5,7.5,20.5,17.5,9.0,9.0
RNU4ATAC,5.5,5.0,5.5,6.0,4.5,2.5,3.0,5.5,4.5,5.5
RNU6ATAC,11.0,8.0,16.0,11.0,9.5,13.5,12.5,16.0,15.0,9.0
RNA5S1,29.0,30.0,58.0,66.5,23.0,17.0,16.0,25.0,21.5,20.0
RNA5S2,29.0,30.0,58.0,66.5,23.0,17.0,16.0,25.0,21.5,20.0
RNA5S3,29.0,30.0,58.0,66.5,23.0,17.0,16.0,25.0,21.5,20.0
RNA5S4,29.0,30.0,58.0,66.5,23.0,17.0,16.0,25.0,21.5,20.0
RNA5S5,29.0,30.0,58.0,66.5,23.0,17.0,16.0,25.0,21.5,20.0
RNA5S6,29.0,30.0,58.0,66.5,23.0,17.0,16.0,25.0,21.5,20.0
RNA5S7,29.0,30.0,58.0,66.5,23.0,17.0,16.0,25.0,21.5,20.0
RNA5S8,29.0,30.0,58.0,66.5,23.0,17.0,16.0,25.0,21.5,20.0
RNA5S9,4.0,1.0,3.0,1.5,2.5,0.5,0.5,1.0,1.5,0.5
RNA5S10,29.0,30.0,58.0,66.5,23.0,17.0,16.0,25.0,21.5,20.0
RNA5S11,29.0,30.0,58.0,66.5,23.0,17.0,16.0,25.0,21.5,20.0
RNA5S12,29.0,30.0,58.0,66.5,23.0,17.0,16.0,25.0,21.5,20.0
RNA5S13,29.0,30.0,58.0,66.5,23.0,17.0,16.0,25.0,21.5,20.0
RNA5S14,29.0,30.0,58.0,66.5,23.0,17.0,16.0,25.0,21.5,20.0
RNA5S15,29.0,30.0,58.0,66.5,23.0,17.0,16.0,25.0,21.5,20.0
RNA5S16,29.0,30.0,58.0,66.5,23.0,17.0,16.0,25.0,21.5,20.0
RNA5S17,29.0,30.0,58.0,66.5,23.0,17.0,16.0,25.0,21.5,20.0
PATE3,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,3.0
DBIL5P2,3.5,2.0,3.5,2.5,3.0,6.0,8.0,3.5,2.5,3.0
100170220,0.5,0.0,0.0,0.0,2.0,0.0,0.0,1.0,8.5,11.5
100170228,0.0,0.0,0.0,0.0,0.0,0.0,1.5,3.0,0.0,0.0
SRRM5,190.5,214.0,147.5,134.0,126.5,114.5,208.5,256.0,132.0,126.5
ERICH4,14.5,16.0,18.5,19.5,1.5,1.0,1.0,0.5,22.0,21.5
EPOP,688.0,719.0,245.5,214.0,601.0,656.5,1794.0,2030.0,352.0,374.0
MIR1224,0.5,0.0,0.5,0.5,0.0,1.5,0.5,1.5,0.0,0.0
MIR1225,18.0,19.0,10.0,15.5,9.5,11.0,14.0,11.5,20.0,22.0
TOMM6,6338.5,5323.0,5478.5,4302.0,4604.5,4750.0,3527.5,3776.0,6571.0,6913.5
100188947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,11.0
