,mr343-MV411-DMSO-r1_tcount,mr344-MV411-DMSO-r2_tcount,mr345-MV411-DMSO-r3_tcount,mr346-MV411-DMSO-r4_tcount,mr347-MV411-YLK-r1_tcount,mr348-MV411-YLK-r2_tcount,mr349-MV411-YLK-r3_tcount,mr350-MV411-YLK-r4_tcount
UBE2K,0.021781408012446518,0.019349411104879418,0.018222070844686647,0.02314179250833497,0.011404133998574484,0.013708920187793428,0.01660556394220401,0.01862379925504803
HINT1,0.01422118119457922,0.009763617677286743,0.014391392064559515,0.01135208403930871,0.010298102981029811,0.010059972915457535,0.010046367851622875,0.011099121319562201
HIVEP1,0.3333333333333333,0.42857142857142855,0.5,0.0,0.0,0.4,0.5,0.2222222222222222
HK1,0.018159806295399514,0.014227642276422764,0.016477857878475798,0.0076045627376425855,0.016194331983805668,0.01718213058419244,0.009823182711198428,0.016166281755196306
HK2,0.08114035087719298,0.08027965284474446,0.07642099537666576,0.09643605870020965,0.07201225740551584,0.07439252336448599,0.08806029353431179,0.08335823125186734
HK3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZBTB48,0.047619047619047616,0.0,0.18181818181818182,0.0,0.06896551724137931,0.05,0.08695652173913043,0.023255813953488372
HLA-A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HLA-B,0.002331002331002331,0.004201680672268907,0.004132231404958678,0.005037783375314861,0.003401360544217687,0.0,0.007751937984496124,0.0023923444976076554
HLA-DQB1,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HLA-DRA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HLA-DRB3,0.0,0.015384615384615385,0.0,0.0,0.0,0.0,0.0,0.0
MR1,0.05060918462980318,0.05258964143426295,0.05291828793774319,0.05258215962441314,0.05622489959839357,0.06756756756756757,0.061898211829436035,0.05350553505535055
HLCS,0.03265940902021773,0.03841676367869616,0.024783147459727387,0.019938650306748466,0.010050251256281407,0.02613240418118467,0.02197802197802198,0.027149321266968326
HLX,0.22784810126582278,0.24607329842931938,0.19718309859154928,0.1839080459770115,0.2594594594594595,0.22727272727272727,0.33689839572192515,0.23387096774193547
HMBS,0.014354066985645933,0.019230769230769232,0.017421602787456445,0.01809954751131222,0.034722222222222224,0.02577319587628866,0.02702702702702703,0.028368794326241134
HMGB1,0.010263157894736842,0.012468104848063094,0.007882793216020383,0.010172570390554041,0.006042296072507553,0.006832763936338638,0.008950442811381194,0.0107940142284733
HMGB2,0.021067703006749847,0.02944188428059396,0.023783185840707963,0.02468415937803693,0.024705014749262538,0.01935624184428012,0.019269776876267748,0.021806853582554516
HMGB3,0.027543150936467132,0.02879232204745401,0.02292713567839196,0.03430531732418525,0.0350076103500761,0.039073305670816044,0.044226044226044224,0.045427901524032824
HMGN1,0.008690723597203855,0.009136652542372881,0.009707331208345406,0.009131633356305995,0.006671608598962194,0.0047302032235459,0.009924487594390506,0.009819727392642533
HMGN2,0.004957264957264958,0.005707762557077625,0.007135101597642315,0.004601932811780948,0.0026822726164350157,0.005812987875768145,0.005633255633255633,0.005366985784740354
HMGCL,0.01048951048951049,0.022408963585434174,0.027472527472527472,0.02922077922077922,0.01935483870967742,0.03463203463203463,0.017341040462427744,0.011976047904191617
HMGCR,0.08443708609271523,0.08426635238656452,0.07649513212795549,0.09247135842880523,0.06306306306306306,0.06676783004552352,0.06722689075630252,0.1020260492040521
HMGCS1,0.0393569844789357,0.030694668820678513,0.03773584905660377,0.04294478527607362,0.03274760383386582,0.031856645097063215,0.04114285714285714,0.04358844399391789
HMGA1,0.012212594664665347,0.011997177134791814,0.013141351852960547,0.012314493211240922,0.01302710378465148,0.0121006502685892,0.013279782341128457,0.012220618981713243
HMMR,0.02414113277623027,0.028405422853453842,0.012367491166077738,0.028444444444444446,0.01174496644295302,0.023579849946409433,0.018244013683010263,0.02385685884691849
HMOX1,0.23076923076923078,0.0967741935483871,0.17647058823529413,0.0625,0.18181818181818182,0.16666666666666666,0.26666666666666666,0.13636363636363635
HMOX2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NR4A1,0.2962962962962963,0.2564102564102564,0.10526315789473684,0.25,0.3090909090909091,0.3029871977240398,0.29482758620689653,0.26716917922948075
HMX2,0.18198198198198198,0.21158690176322417,0.19142857142857142,0.18914473684210525,0.22456140350877193,0.18051575931232092,0.2289156626506024,0.18181818181818182
FOXA1,0.3333333333333333,0.30158730158730157,0.2916666666666667,0.4084507042253521,0.3888888888888889,0.2619047619047619,0.35714285714285715,0.3055555555555556
HNF4G,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0
HNMT,0.017738359201773836,0.01979414093428345,0.016159695817490494,0.023894862604540025,0.012433392539964476,0.005274261603375527,0.02243211334120425,0.02423603793466807
SLC29A2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02631578947368421
HNRNPA1,0.012116892373485389,0.014749262536873156,0.009859154929577466,0.015043808894032071,0.005029864822382898,0.010871837758728832,0.009375665885361177,0.010809938689899969
HNRNPA2B1,0.012270576613112878,0.008935381933093603,0.010418057967143048,0.010414178569722448,0.007867705980913528,0.011751509000587575,0.01089223638470452,0.012338062924120914
HNRNPAB,0.03538461538461538,0.03483226266952177,0.03158613624722554,0.035388340473086234,0.024390243902439025,0.029922338967565097,0.039250897896357106,0.03234903782349038
HNRNPC,0.01393819855358317,0.01761272141706924,0.016412940057088488,0.01570753405615791,0.010090609555189456,0.013537295248409367,0.014663691424928276,0.01521454891239748
HNRNPD,0.008631319358816275,0.010447761194029851,0.00830945558739255,0.009933283914010379,0.006069094304388422,0.008716458725004273,0.010667183863460047,0.009866511897852582
HNRNPF,0.04740550928891736,0.05346329936493871,0.04644305197198673,0.05934718100890208,0.04905206139030996,0.040319583797844664,0.0545983441485791,0.056656694091249064
HNRNPH1,0.016082711085583,0.009273790840348123,0.010809785700739616,0.012093188689311755,0.009009009009009009,0.009752291788570315,0.011521739130434782,0.01261674586269048
HNRNPH2,0.029818956336528223,0.03337000366703337,0.023582538886101356,0.02749867794817557,0.02177293934681182,0.024964672633066416,0.02300052273915316,0.03469010175763182
HNRNPH3,0.0302734375,0.023660403618649965,0.023993144815766924,0.027548209366391185,0.018917155903457272,0.01978891820580475,0.022738756947953513,0.031496062992125984
HNRNPK,0.01359687775399723,0.015466575012888813,0.012528350793822227,0.015375854214123007,0.00776173285198556,0.01321036889332004,0.015615615615615615,0.015137821961138725
HNRNPL,0.01652892561983471,0.01592294082956556,0.013867143815701186,0.0144014401440144,0.011698265429608713,0.014975550122249388,0.012287676183592338,0.016230253191949793
HNRNPU,0.035369562342985585,0.03356995649187085,0.030495049504950494,0.033852520259785045,0.02701729106628242,0.03518353867648927,0.0372089800443459,0.04262830646011171
TLX1,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.5,0.2
HOXA1,0.20833333333333334,0.14634146341463414,0.22727272727272727,0.1509433962264151,0.15789473684210525,0.2,0.14285714285714285,0.11428571428571428
HOXA2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HOXA4,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.5
HOXA5,0.0,0.0,0.0,0.5,0.3333333333333333,0.0,0.0,0.16666666666666666
HOXA7,0.0,0.25,0.0,0.14285714285714285,0.0,0.16666666666666666,0.0,0.0
HOXA9,0.1488970588235294,0.16152527849185946,0.12727272727272726,0.13821618428824572,0.11373390557939914,0.10748299319727891,0.13236419280795717,0.14260666277030976
HOXA10,0.09103385178408051,0.0817385663314953,0.07268370607028754,0.09467455621301775,0.063441712926249,0.07407407407407407,0.09302325581395349,0.0907928388746803
HOXA11,0.13636363636363635,0.19047619047619047,0.18571428571428572,0.09859154929577464,0.15789473684210525,0.18571428571428572,0.2558139534883721,0.1780821917808219
HOXA13,0.0,0.0,0.2857142857142857,0.375,0.0,0.0,0.2,0.5
HOXB3,0.1320754716981132,0.06521739130434782,0.08571428571428572,0.16279069767441862,0.15384615384615385,0.10714285714285714,0.03333333333333333,0.125
HOXB4,0.033003300330033,0.09734513274336283,0.0967741935483871,0.10894941634241245,0.06535947712418301,0.08064516129032258,0.08333333333333333,0.11583011583011583
HOXB6,0.0,0.0,0.0,0.16666666666666666,0.0,0.06666666666666667,0.0,0.06666666666666667
HOXB7,0.0,0.0,0.0,0.05128205128205128,0.09090909090909091,0.03333333333333333,0.0,0.029411764705882353
HOXC6,0.20930232558139536,0.09615384615384616,0.10606060606060606,0.2033898305084746,0.125,0.09523809523809523,0.05263157894736842,0.24390243902439024
HOXC9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HOXC10,0.043478260869565216,0.0,0.13043478260869565,0.037037037037037035,0.0,0.125,0.0,0.0
HOXC11,0.029850746268656716,0.03508771929824561,0.07692307692307693,0.08823529411764706,0.09090909090909091,0.0,0.0625,0.10416666666666667
HPCAL1,0.01875,0.020604997807978958,0.015720081135902637,0.01899736147757256,0.012524084778420038,0.010924369747899159,0.021890547263681594,0.015717092337917484
HPD,0.016304347826086956,0.011627906976744186,0.008547008547008548,0.0091324200913242,0.0,0.017094017094017096,0.0,0.007067137809187279
HPRT1,0.0020646937370956643,0.0022634676324128564,0.006345177664974619,0.004201680672268907,0.006507592190889371,0.003094059405940594,0.003703703703703704,0.005118362124120281
HPS1,0.018108651911468814,0.020370370370370372,0.011278195488721804,0.01818181818181818,0.01639344262295082,0.006756756756756757,0.047244094488188976,0.02356902356902357
AGFG1,0.028789161727349702,0.02776101388050694,0.01809954751131222,0.02386634844868735,0.014204545454545454,0.015557476231633534,0.01651376146788991,0.020634920634920634
AGFG2,0.040983606557377046,0.03636363636363636,0.007692307692307693,0.008695652173913044,0.0273972602739726,0.0,0.03333333333333333,0.0390625
HRH1,0.38461538461538464,0.2698412698412698,0.3125,0.26666666666666666,0.12,0.375,0.4,0.23636363636363636
HRH2,0.29577464788732394,0.24050632911392406,0.18604651162790697,0.19387755102040816,0.13157894736842105,0.16666666666666666,0.1875,0.25
PRMT2,0.031026252983293555,0.02167487684729064,0.021494370522006142,0.025220680958385876,0.018604651162790697,0.01171303074670571,0.03305785123966942,0.03470031545741325
PRMT1,0.01090909090909091,0.0060882800608828,0.012618296529968454,0.011458333333333333,0.002758620689655172,0.017735334242837655,0.0137221269296741,0.015522875816993464
HSBP1,0.026025584472871635,0.024842767295597486,0.021124239169351952,0.023174464363795364,0.021710526315789475,0.014214046822742474,0.018613308515588647,0.02608362102032988
HSD11B1,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0
HSD17B1,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0
HSD17B4,0.0,0.004629629629629629,0.0036496350364963502,0.006369426751592357,0.019230769230769232,0.00392156862745098,0.013043478260869565,0.00558659217877095
HSF1,0.016518424396442185,0.008101851851851851,0.012387387387387387,0.011734028683181226,0.013157894736842105,0.013008130081300813,0.0069605568445475635,0.007874015748031496
HSF2,0.08284023668639054,0.09574468085106383,0.08241758241758242,0.052980132450331126,0.07207207207207207,0.06451612903225806,0.08870967741935484,0.05527638190954774
HSF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666
DNAJB2,0.08496732026143791,0.07109004739336493,0.09142857142857143,0.06428571428571428,0.08547008547008547,0.07692307692307693,0.0761904761904762,0.10267857142857142
DNAJA1,0.029905776321179845,0.03343903142115884,0.027632039174536552,0.04028719585161548,0.024906600249066,0.01911544227886057,0.04543409806567701,0.040348101265822785
HSPA1B,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0
HSPA2,0.02857142857142857,0.05172413793103448,0.038461538461538464,0.06,0.07692307692307693,0.0,0.06976744186046512,0.09836065573770492
HSPA4,0.029503105590062112,0.03094059405940594,0.025139664804469275,0.02923076923076923,0.028169014084507043,0.026533996683250415,0.03112033195020747,0.026604068857589983
HSPA5,0.03718073068218558,0.038750854798267606,0.029823172340987067,0.04228041462084015,0.03936348408710218,0.03612365404654394,0.042159180457052796,0.042524377031419286
HSPA8,0.07826335332762067,0.0665049524964625,0.05992164093109011,0.0730277185501066,0.050157977883096366,0.0641357492090883,0.06987201660325147,0.06952231442027361
HSPA9,0.023633212541358122,0.02488231338264963,0.022823438902423387,0.021279739914289938,0.024413145539906103,0.023930753564154784,0.025,0.025481088254810883
HSPB1,0.0077279752704791345,0.004895960832313341,0.003500583430571762,0.016,0.0078125,0.0032520325203252032,0.008048289738430584,0.0035087719298245615
HSP90AA1,0.01410535481062255,0.014339395761310688,0.012975256487628244,0.015423316425419605,0.011660157355521594,0.012692553952770141,0.01703345690019239,0.017266136658144502
HSP90AB1,0.022362807120788582,0.02204313818440389,0.020979883993582624,0.022547144028423068,0.024682971014492752,0.0173053152039555,0.028306374881065653,0.02219006271104679
HSPD1,0.013702310585706609,0.014087225009648784,0.007374631268436578,0.012265512265512266,0.007874015748031496,0.01002865329512894,0.010958904109589041,0.014447236180904523
HSPE1,0.02185792349726776,0.005649717514124294,0.008363201911589008,0.01056338028169014,0.010121457489878543,0.0,0.008103727714748784,0.010044642857142858
DNAJB1,0.26211015262110154,0.2557150451887294,0.19868735083532219,0.22604884157795868,0.20838627700127066,0.21327967806841047,0.24798154555940022,0.22498364944408109
DNAJC4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HSPG2,0.010482180293501049,0.004918032786885246,0.013157894736842105,0.006980802792321117,0.01773049645390071,0.012861736334405145,0.004347826086956522,0.010574018126888218
NDST1,0.041379310344827586,0.04028436018957346,0.056338028169014086,0.0440251572327044,0.018867924528301886,0.0547945205479452,0.03,0.08012820512820513
FOXN2,0.2236503856041131,0.24344569288389514,0.19631410256410256,0.24978466838931956,0.13390928725701945,0.177734375,0.2127659574468085,0.2169898430286242
HTR7,0.11194029850746269,0.10714285714285714,0.13095238095238096,0.08856088560885608,0.14814814814814814,0.13257575757575757,0.16470588235294117,0.14590747330960854
HUS1,0.057766367137355584,0.06679764243614932,0.05698324022346369,0.04415584415584416,0.04878048780487805,0.06140350877192982,0.04709576138147567,0.07086614173228346
HYAL1,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0
IARS1,0.008948072993729303,0.007463118310673995,0.008247922857662683,0.007864531670681593,0.00802485115195444,0.008493381283954396,0.009101040118870729,0.012986049272781242
ICA1,0.14285714285714285,0.0,0.05555555555555555,0.0,0.0,0.0,0.08333333333333333,0.07692307692307693
ICAM1,0.1839080459770115,0.14220183486238533,0.19306930693069307,0.19428571428571428,0.1927710843373494,0.16535433070866143,0.19166666666666668,0.1897810218978102
ICAM2,0.058823529411764705,0.125,0.0,0.05555555555555555,0.0,0.09375,0.041666666666666664,0.13157894736842105
ICAM3,0.02702702702702703,0.0,0.02857142857142857,0.0,0.0,0.045454545454545456,0.0,0.0
ICAM4,0.0,0.0,0.0,0.007936507936507936,0.0,0.058823529411764705,0.02702702702702703,0.008333333333333333
IRF8,0.0717870586126546,0.07037449990162,0.06943689320388349,0.08258396035969903,0.06862745098039216,0.06872708224201153,0.06192065257693734,0.08213328868050904
MRPL58,0.02,0.029498525073746312,0.036544850498338874,0.026923076923076925,0.060109289617486336,0.029411764705882353,0.015463917525773196,0.046875
ID1,0.28703703703703703,0.2828282828282828,0.28703703703703703,0.3055555555555556,0.32558139534883723,0.4117647058823529,0.4406779661016949,0.3541666666666667
ID2,0.27380952380952384,0.31382978723404253,0.2950310559006211,0.2607449856733524,0.2878787878787879,0.36160714285714285,0.36123348017621143,0.3706293706293706
ID3,0.0,0.5,0.2857142857142857,0.2857142857142857,1.0,1.0,0.0,0.4
IDE,0.01429190125595496,0.01633333333333333,0.008846153846153846,0.01513840830449827,0.006008583690987125,0.01165396683101748,0.012630422844590884,0.012464046021093002
IDH1,0.01627339300244101,0.028641072516758074,0.026657060518731988,0.030969845150774247,0.01978891820580475,0.021479713603818614,0.02235597592433362,0.02501954652071931
IDH2,0.005607476635514018,0.00994263862332696,0.006543967280163599,0.007180469123982767,0.006299212598425197,0.01154891304347826,0.00963855421686747,0.007471980074719801
IDH3A,0.022685469037400367,0.017338534893801473,0.015633423180592992,0.02362669816893089,0.014299332697807437,0.014943960149439602,0.014482758620689656,0.023028209556706966
IDH3B,0.010646199554345134,0.009390609390609391,0.013322231473771857,0.014909478168264111,0.0149508756941478,0.009797917942437232,0.009415457041977247,0.01544943820224719
IDH3G,0.015822784810126583,0.01078167115902965,0.008522727272727272,0.011428571428571429,0.0,0.008583690987124463,0.0,0.007712082262210797
IDI1,0.04416586306653809,0.053631135482145244,0.048984272608125816,0.06139646869983949,0.04714086471408647,0.04861441013460016,0.058907170424537886,0.07214934409687185
IDS,0.03800675675675676,0.033860045146726865,0.02450592885375494,0.03538331929233361,0.02337228714524207,0.02920443101711984,0.036105032822757115,0.03195635229929852
IDUA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616
IFI16,0.12195121951219512,0.05555555555555555,0.0,0.0,0.041666666666666664,0.0,0.08333333333333333,0.017241379310344827
IFI35,0.018867924528301886,0.047619047619047616,0.015873015873015872,0.020833333333333332,0.0,0.0,0.0,0.057692307692307696
SP110,0.023255813953488372,0.07692307692307693,0.08108108108108109,0.02702702702702703,0.07692307692307693,0.03333333333333333,0.10810810810810811,0.0
IFIT2,0.36363636363636365,0.2727272727272727,0.25,0.2,0.0,0.0,0.05555555555555555,0.3
IFIT3,0.0,0.2222222222222222,0.09090909090909091,0.1,0.0,0.0,0.0,0.0
