,mr371-MV411-IRF2BP2-dTAG-DMSO_3h-r1_tcount,mr372-MV411-IRF2BP2-dTAG-DMSO_3h-r2_tcount,mr373-MV411-IRF2BP2-dTAG-DMSO_3h-r3_tcount,mr374-MV411-IRF2BP2-dTAG-DMSO_3h-r4_tcount,mr375-MV411-IRF2BP2-dTAG-VHL_3h-r1_tcount,mr376-MV411-IRF2BP2-dTAG-VHL_3h-r2_tcount,mr377-MV411-IRF2BP2-dTAG-VHL_3h-r3_tcount,mr378-MV411-IRF2BP2-dTAG-VHL_3h-r4_tcount,mr379-MV411-IRF2BP2-dTAG-DMSO_6h-r1_tcount,mr380-MV411-IRF2BP2-dTAG-DMSO_6h-r2_tcount,mr381-MV411-IRF2BP2-dTAG-DMSO_6h-r3_tcount,mr382-MV411-IRF2BP2-dTAG-DMSO_6h-r4_tcount,mr383-MV411-IRF2BP2-dTAG-VHL_6h-r1_tcount,mr384-MV411-IRF2BP2-dTAG-VHL_6h-r2_tcount,mr385-MV411-IRF2BP2-dTAG-VHL_6h-r3_tcount,mr386-MV411-IRF2BP2-dTAG-VHL_6h-r4_tcount
ATP6V0D2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATP6V1C2,0.0,0.0001490757304710793,0.0,0.0,0.0,0.00019391118867558658,0.00020622808826562179,0.00034458993797381116,0.00018825301204819278,0.00012312238364934746,0.0003728560775540641,0.0001644195988161789,0.0,0.0,0.0001918649270913277,0.0
CNOT6L,0.07696030977734754,0.06459948320413436,0.030325443786982247,0.01079136690647482,0.014365522745411013,0.015693112467306015,0.02280130293159609,0.015804597701149427,0.01235657546337158,0.009783368273934312,0.010597302504816955,0.011701170117011701,0.009191176470588236,0.010526315789473684,0.02237136465324385,0.01394700139470014
246181,0.30569948186528495,0.34759358288770054,0.19827586206896552,0.07692307692307693,0.07936507936507936,0.13043478260869565,0.12987012987012986,0.07407407407407407,0.10810810810810811,0.037037037037037035,0.1625,0.07936507936507936,0.11688311688311688,0.13043478260869565,0.16901408450704225,0.030303030303030304
CDC26,0.07407407407407407,0.07142857142857142,0.09523809523809523,0.0,0.0,0.09090909090909091,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNASEH1,0.09718875502008033,0.08961748633879782,0.059045226130653265,0.060034305317324184,0.04220183486238532,0.041666666666666664,0.05592105263157895,0.04927536231884058,0.02878787878787879,0.032157676348547715,0.015503875968992248,0.021032504780114723,0.022321428571428572,0.014925373134328358,0.04152249134948097,0.015384615384615385
AFG1L,0.04838709677419355,0.0851063829787234,0.058823529411764705,0.02631578947368421,0.0,0.0,0.08108108108108109,0.0,0.0,0.017543859649122806,0.0,0.15625,0.0,0.0,0.0,0.0
C21orf91-OT1,0.14736842105263157,0.025974025974025976,0.017241379310344827,0.016666666666666666,0.03333333333333333,0.06779661016949153,0.1111111111111111,0.0,0.023255813953488372,0.0,0.03571428571428571,0.0,0.0,0.0,0.027777777777777776,0.2857142857142857
STAC3,0.04055944055944056,0.05389221556886228,0.013736263736263736,0.019305019305019305,0.003663003663003663,0.023310023310023312,0.011904761904761904,0.02127659574468085,0.007853403141361256,0.011131725417439703,0.00796812749003984,0.010309278350515464,0.021834061135371178,0.014705882352941176,0.005763688760806916,0.00819672131147541
PELI3,0.02654867256637168,0.02321724709784411,0.02404809619238477,0.006578947368421052,0.01764705882352941,0.004123711340206186,0.011695906432748537,0.012195121951219513,0.012903225806451613,0.012318029115341545,0.005063291139240506,0.006607929515418502,0.031545741324921134,0.014705882352941176,0.014373716632443531,0.005988023952095809
POLR2J2,0.014778325123152709,0.016976556184316895,0.008743169398907104,0.008522727272727272,0.003194888178913738,0.006734006734006734,0.008215962441314555,0.006944444444444444,0.0024242424242424242,0.004842615012106538,0.0,0.0013966480446927375,0.0,0.003861003861003861,0.0035211267605633804,0.004250797024442083
246754,0.2222222222222222,0.4,0.0,0.0,0.36363636363636365,0.4,0.8,0.5,0.3333333333333333,0.0,0.5,0.3333333333333333,0.5,0.0,0.2857142857142857,0.2
TMEM9,0.033003300330033,0.021101992966002344,0.015965166908563134,0.015037593984962405,0.01263537906137184,0.007267441860465116,0.0064516129032258064,0.014577259475218658,0.012773722627737226,0.015990159901599015,0.00558659217877095,0.013071895424836602,0.020202020202020204,0.019083969465648856,0.02914798206278027,0.0
ZNF396,0.1956521739130435,0.10204081632653061,0.0,0.12903225806451613,0.0,0.0,0.08823529411764706,0.0,0.05555555555555555,0.07894736842105263,0.0,0.03125,0.0,0.04,0.0,0.0
NEIL2,0.05172413793103448,0.0625,0.02247191011235955,0.006802721088435374,0.029411764705882353,0.010416666666666666,0.0,0.010869565217391304,0.004201680672268907,0.0028011204481792717,0.014778325123152709,0.01327433628318584,0.007462686567164179,0.0,0.029661016949152543,0.013333333333333334
STXBP4,0.1103448275862069,0.18095238095238095,0.03529411764705882,0.022988505747126436,0.0945945945945946,0.10588235294117647,0.04918032786885246,0.09090909090909091,0.008695652173913044,0.0,0.010101010101010102,0.018867924528301886,0.008695652173913044,0.0,0.022222222222222223,0.047619047619047616
FNDC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HCG27,0.5833333333333334,0.6046511627906976,0.5263157894736842,0.25,0.2857142857142857,0.375,0.4074074074074074,0.2222222222222222,0.2727272727272727,0.25806451612903225,0.4166666666666667,0.3333333333333333,0.2857142857142857,0.16666666666666666,0.4827586206896552,0.0
CUTALP,0.07875457875457875,0.07837837837837838,0.046822742474916385,0.05555555555555555,0.04938271604938271,0.03257328990228013,0.054901960784313725,0.0449438202247191,0.01384083044982699,0.0049382716049382715,0.009174311926605505,0.011857707509881422,0.02830188679245283,0.004739336492890996,0.025454545454545455,0.0
PRR14L,0.16213821618428825,0.16091081593927894,0.08597285067873303,0.08742774566473989,0.05495356037151703,0.0705521472392638,0.06015960712093309,0.06467661691542288,0.04103671706263499,0.02896451846488052,0.016570605187319884,0.024154589371980676,0.04411764705882353,0.04021937842778794,0.05825242718446602,0.01595298068849706
SERHL2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RICTOR,0.1366649668536461,0.1324815063887021,0.060829493087557605,0.04520990312163617,0.03056768558951965,0.03134479271991911,0.04308390022675737,0.03939393939393939,0.03317535545023697,0.025339366515837104,0.01818181818181818,0.022857142857142857,0.02904040404040404,0.028368794326241134,0.042833607907743,0.004545454545454545
IPMK,0.12117177097203728,0.09215017064846416,0.03248259860788863,0.02956989247311828,0.01893939393939394,0.008695652173913044,0.04076086956521739,0.03666666666666667,0.02577319587628866,0.014519056261343012,0.00936768149882904,0.00804289544235925,0.025495750708215296,0.021671826625386997,0.037037037037037035,0.01327433628318584
ZBTB38,0.12745098039215685,0.06862745098039216,0.07936507936507936,0.034482758620689655,0.014925373134328358,0.05555555555555555,0.07407407407407407,0.0,0.012345679012345678,0.015151515151515152,0.03389830508474576,0.0,0.031746031746031744,0.021739130434782608,0.05128205128205128,0.0
SLC25A30,0.24447174447174447,0.21585160202360876,0.13896457765667575,0.052980132450331126,0.06050955414012739,0.07650273224043716,0.09782608695652174,0.056818181818181816,0.04461942257217848,0.04339250493096647,0.037037037037037035,0.03058103975535168,0.05319148936170213,0.022857142857142857,0.16091954022988506,0.028368794326241134
LCLAT1,0.12795698924731183,0.13384615384615384,0.0736196319018405,0.03153988868274583,0.01228878648233487,0.032432432432432434,0.04703476482617587,0.035256410256410256,0.021241830065359478,0.015193370165745856,0.010638297872340425,0.009884678747940691,0.011650485436893204,0.02386117136659436,0.03836930455635491,0.004842615012106538
GPATCH11,0.1026536312849162,0.09527934170636639,0.04515135967162647,0.04116529449018366,0.022508038585209004,0.032467532467532464,0.031399317406143344,0.021839080459770115,0.018027040560841263,0.009574875526618154,0.015209125475285171,0.012015292190060076,0.015414258188824663,0.011574074074074073,0.03343023255813953,0.007640878701050621
ZNF620,0.1111111111111111,0.16666666666666666,0.07142857142857142,0.08333333333333333,0.0,0.13636363636363635,0.05,0.0,0.0,0.0,0.0,0.027777777777777776,0.047619047619047616,0.0,0.21739130434782608,0.0
ANKRD18A,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MMS22L,0.11047619047619048,0.09267059814658804,0.038461538461538464,0.024709302325581394,0.023809523809523808,0.040453074433656956,0.03367003367003367,0.026239067055393587,0.022727272727272728,0.012224938875305624,0.013872832369942197,0.005649717514124294,0.01098901098901099,0.012326656394453005,0.03104575163398693,0.009478672985781991
253724,0.21052631578947367,0.125,0.0,0.06896551724137931,0.0,0.0,0.0,0.0,0.058823529411764705,0.058823529411764705,0.0,0.0,0.0,0.16666666666666666,0.0,0.0
WASHC2C,0.06129032258064516,0.07731958762886598,0.017543859649122806,0.05714285714285714,0.0111731843575419,0.018867924528301886,0.035211267605633804,0.02531645569620253,0.014705882352941176,0.02040816326530612,0.017167381974248927,0.004,0.0,0.017045454545454544,0.022727272727272728,0.005970149253731343
EBF3,0.10679611650485436,0.11165048543689321,0.05660377358490566,0.017699115044247787,0.02666666666666667,0.05128205128205128,0.030303030303030304,0.06578947368421052,0.030864197530864196,0.028112449799196786,0.019230769230769232,0.014705882352941176,0.01904761904761905,0.027777777777777776,0.04938271604938271,0.04424778761061947
WDR27,0.11538461538461539,0.07142857142857142,0.5,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.1,0.07692307692307693,0.0,0.0,0.0,0.0
CERS6,0.04152557476385671,0.04061523672194184,0.01623635879691243,0.01171875,0.0076249646992375035,0.007624633431085044,0.009388038942976356,0.009448818897637795,0.00912981455064194,0.006712962962962963,0.010576595018764927,0.003788982803847275,0.004632929436920884,0.003898635477582846,0.009534706331045004,0.0054107230693556324
MSRB3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZDHHC20,0.030207677784770296,0.029550102249488754,0.011719684286055968,0.012785122766235653,0.006581398236681982,0.008844813722862504,0.006692160611854685,0.005517545795630104,0.005989078738770477,0.006198971877834896,0.004759844223279966,0.004213483146067416,0.003972758229284903,0.004298302170642596,0.005546177959971064,0.001968503937007874
253868,0.0,0.25,0.0,0.0,0.0,0.3333333333333333,0.5,0.0,0.0,0.2,0.0,0.0,1.0,0.0,0.0,0.0
YTHDF3,0.14261682242990653,0.13392857142857142,0.06520090978013647,0.04,0.027603974972396025,0.035,0.032368808239333004,0.02851182197496523,0.01775147928994083,0.013119533527696793,0.009320388349514564,0.009800362976406534,0.015526647083508182,0.012164216928535226,0.03180011357183418,0.00676818950930626
RALGAPA1,0.09047619047619047,0.060240963855421686,0.014705882352941176,0.027777777777777776,0.014285714285714285,0.022058823529411766,0.06481481481481481,0.025974025974025976,0.01694915254237288,0.013100436681222707,0.0,0.0223463687150838,0.0,0.05504587155963303,0.023255813953488372,0.0
KCTD13,0.09954233409610984,0.1056338028169014,0.09873949579831932,0.08,0.038922155688622756,0.06237424547283702,0.06342494714587738,0.05426356589147287,0.037366548042704624,0.011544011544011544,0.025889967637540454,0.02666666666666667,0.02258064516129032,0.029304029304029304,0.060784313725490195,0.016286644951140065
ASPHD1,0.08,0.0967741935483871,0.09523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0
ETFBKMT,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.1111111111111111
METAP1D,0.028,0.023076923076923078,0.017142857142857144,0.023809523809523808,0.004132231404958678,0.003194888178913738,0.003676470588235294,0.020512820512820513,0.003367003367003367,0.0024390243902439024,0.005025125628140704,0.011764705882352941,0.01990049751243781,0.007633587786259542,0.006872852233676976,0.0
UBN2,0.16378433367243134,0.16,0.07452830188679245,0.06455266138165346,0.04435483870967742,0.045098039215686274,0.0403530895334174,0.04251700680272109,0.023084025854108958,0.015503875968992248,0.020293122886133032,0.008781558726673985,0.02025586353944563,0.014084507042253521,0.03296703296703297,0.018255578093306288
BRWD3,0.0697211155378486,0.0663265306122449,0.019097222222222224,0.012048192771084338,0.011342155009451797,0.021367521367521368,0.016018306636155607,0.013513513513513514,0.006024096385542169,0.01054481546572935,0.01182033096926714,0.005305039787798408,0.00228310502283105,0.013966480446927373,0.014925373134328358,0.023809523809523808
254100,0.08695652173913043,0.29411764705882354,0.23529411764705882,0.06666666666666667,0.3333333333333333,0.23076923076923078,0.1875,0.125,0.0,0.0625,0.0,0.0,0.8,0.0,0.058823529411764705,0.1111111111111111
EHBP1L1,0.005434782608695652,0.008,0.0,0.0,0.0,0.007936507936507936,0.0,0.011494252873563218,0.0,0.022727272727272728,0.0,0.0,0.0379746835443038,0.0,0.008130081300813009,0.0
NIFK-AS1,0.10144927536231885,0.13942307692307693,0.034782608695652174,0.05521472392638037,0.026041666666666668,0.026200873362445413,0.0196078431372549,0.0364963503649635,0.038910505836575876,0.005235602094240838,0.014084507042253521,0.006514657980456026,0.02857142857142857,0.029239766081871343,0.05263157894736842,0.011494252873563218
FBXO33,0.1576980568011958,0.12365591397849462,0.07094133697135062,0.06446280991735537,0.04415954415954416,0.032208588957055216,0.02729044834307992,0.05412371134020619,0.01908957415565345,0.023579849946409433,0.016971279373368148,0.021468926553672316,0.01775147928994083,0.02531645569620253,0.049800796812749,0.026041666666666668
TSGA10IP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNF169,0.18899733806566105,0.15406006674082315,0.09008327024981075,0.0576171875,0.04473902236951118,0.05736434108527132,0.062196307094266275,0.05522388059701493,0.023776223776223775,0.03410936654033568,0.022284122562674095,0.019080659150043366,0.04382929642445214,0.025149700598802394,0.044444444444444446,0.011984021304926764
LCORL,0.027230046948356807,0.022129186602870814,0.007236842105263158,0.006436041834271922,0.0047522063815342835,0.005251312828207052,0.004291845493562232,0.005263157894736842,0.003616636528028933,0.003050640634533252,0.0032626427406199023,0.0027913468248429866,0.0021810250817884407,0.0024449877750611247,0.015209125475285171,0.00247320692497939
CNIH2,0.015625,0.0,0.02857142857142857,0.0,0.0,0.0,0.07407407407407407,0.0,0.018867924528301886,0.011627906976744186,0.0,0.0,0.0,0.0,0.019230769230769232,0.0
ZDHHC24,0.040268456375838924,0.016260162601626018,0.06451612903225806,0.0,0.0,0.009433962264150943,0.009900990099009901,0.046511627906976744,0.0,0.012987012987012988,0.0,0.019230769230769232,0.018518518518518517,0.015625,0.021505376344086023,0.0
MCM9,0.1807909604519774,0.16535433070866143,0.0761904761904762,0.053475935828877004,0.0365296803652968,0.07142857142857142,0.04375,0.05825242718446602,0.029411764705882353,0.024096385542168676,0.004739336492890996,0.01845018450184502,0.03982300884955752,0.024630541871921183,0.011904761904761904,0.016666666666666666
PROSER2,0.1323529411764706,0.21153846153846154,0.10416666666666667,0.027777777777777776,0.029411764705882353,0.12903225806451613,0.125,0.0,0.0,0.08695652173913043,0.0,0.0,0.0,0.18181818181818182,0.1875,0.0
SLC41A1,0.04961240310077519,0.057034220532319393,0.034482758620689655,0.02702702702702703,0.011627906976744186,0.017142857142857144,0.014005602240896359,0.028735632183908046,0.014285714285714285,0.019305019305019305,0.0,0.0,0.018691588785046728,0.015463917525773196,0.02735562310030395,0.01098901098901099
LPCAT4,0.1134020618556701,0.033707865168539325,0.03125,0.022727272727272728,0.08771929824561403,0.0375,0.02666666666666667,0.0,0.029850746268656716,0.025210084033613446,0.023255813953488372,0.0,0.02127659574468085,0.0,0.012658227848101266,0.02
NUDT8,0.03125,0.08571428571428572,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.03389830508474576,0.0,0.0,0.08333333333333333,0.0,0.038461538461538464,0.0
MIR9-3HG,0.07872696817420435,0.08653846153846154,0.06514657980456026,0.07894736842105263,0.024875621890547265,0.023529411764705882,0.02158273381294964,0.008064516129032258,0.004464285714285714,0.012738853503184714,0.02027027027027027,0.02197802197802198,0.04411764705882353,0.011904761904761904,0.0,0.017241379310344827
LYG2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM256,0.017094017094017096,0.0,0.00625,0.0,0.0,0.012422360248447204,0.0,0.0125,0.006493506493506494,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZDHHC23,0.12440191387559808,0.09375,0.05172413793103448,0.058823529411764705,0.019417475728155338,0.0,0.0,0.0,0.019230769230769232,0.031007751937984496,0.0,0.0,0.01694915254237288,0.0,0.07575757575757576,0.0
AC107959.4,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CALHM1,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MPV17L,0.0644122383252818,0.08704061895551257,0.052924791086350974,0.025889967637540454,0.022284122562674095,0.0297029702970297,0.008450704225352112,0.019867549668874173,0.020958083832335328,0.015086206896551725,0.004545454545454545,0.0035714285714285713,0.009345794392523364,0.01809954751131222,0.01444043321299639,0.01675977653631285
TMEM86B,0.20918367346938777,0.2119205298013245,0.14166666666666666,0.19696969696969696,0.0425531914893617,0.06796116504854369,0.11224489795918367,0.045454545454545456,0.054945054945054944,0.08029197080291971,0.1016949152542373,0.013333333333333334,0.10714285714285714,0.018867924528301886,0.10476190476190476,0.02702702702702703
CBARP,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0
TAC4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CASC2,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMCO4,0.08379888268156424,0.049586776859504134,0.02531645569620253,0.037037037037037035,0.013888888888888888,0.05,0.01904761904761905,0.03773584905660377,0.0425531914893617,0.007142857142857143,0.061224489795918366,0.028169014084507043,0.02702702702702703,0.02857142857142857,0.0375,0.014285714285714285
IGFBP7-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CSNK1G2-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0
MCOLN2,0.030131826741996232,0.04398826979472141,0.019169329073482427,0.0037174721189591076,0.011627906976744186,0.00749063670411985,0.008333333333333333,0.0,0.0,0.0,0.01744186046511628,0.004761904761904762,0.0,0.0,0.041666666666666664,0.005780346820809248
LRRC57,0.06996381182147166,0.0946843853820598,0.03663003663003663,0.021686746987951807,0.02534562211981567,0.03435114503816794,0.023706896551724137,0.021834061135371178,0.011013215859030838,0.012237762237762238,0.01791044776119403,0.00437636761487965,0.023255813953488372,0.013468013468013467,0.022222222222222223,0.0
EPGN,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MBLAC1,0.1111111111111111,0.045454545454545456,0.0,0.0,0.14285714285714285,0.0625,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.11764705882352941,0.0
TCP11L2,0.06666666666666667,0.0,0.023809523809523808,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF718,0.0423728813559322,0.0410958904109589,0.03225806451612903,0.044444444444444446,0.0,0.0,0.0196078431372549,0.0,0.0,0.0,0.0,0.0,0.05405405405405406,0.04081632653061224,0.0,0.0
TEX49,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNF144B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOLLIP-AS1,0.06060606060606061,0.08695652173913043,0.07692307692307693,0.08333333333333333,0.0,0.0,0.08,0.0,0.05,0.045454545454545456,0.09090909090909091,0.0,0.2,0.0,0.1,0.1111111111111111
ELMOD2,0.03134796238244514,0.022294725394236,0.008594229588704727,0.008736559139784945,0.0013377926421404682,0.003543586109142452,0.010291595197255575,0.002285714285714286,0.006785411365564037,0.0036518563603164943,0.0015290519877675841,0.0014378145219266715,0.0030511060259344014,0.0026041666666666665,0.01017293997965412,0.0009345794392523365
COL24A1,0.07352941176470588,0.03636363636363636,0.021739130434782608,0.022727272727272728,0.0,0.0,0.06976744186046512,0.0,0.029411764705882353,0.031746031746031744,0.0,0.0,0.0,0.047619047619047616,0.0,0.0
255649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCTEX1D2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PDZD9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INAFM1,0.056338028169014086,0.07746478873239436,0.11578947368421053,0.043478260869565216,0.02197802197802198,0.032,0.007407407407407408,0.014705882352941176,0.024096385542168676,0.02112676056338028,0.022727272727272728,0.016666666666666666,0.016129032258064516,0.0,0.05747126436781609,0.03225806451612903
C19orf38,0.036585365853658534,0.05555555555555555,0.022222222222222223,0.03333333333333333,0.0,0.01639344262295082,0.05555555555555555,0.0,0.045454545454545456,0.0,0.0,0.0,0.21428571428571427,0.0,0.047619047619047616,0.0
SDHAP1,0.2473404255319149,0.2727272727272727,0.14207650273224043,0.12857142857142856,0.15126050420168066,0.12631578947368421,0.08974358974358974,0.0594059405940594,0.06896551724137931,0.05964912280701754,0.07142857142857142,0.07317073170731707,0.11504424778761062,0.06542056074766354,0.07975460122699386,0.056
CNEP1R1,0.2098138747884941,0.15604395604395604,0.07514450867052024,0.07272727272727272,0.02710843373493976,0.06289308176100629,0.04132231404958678,0.03571428571428571,0.009569377990430622,0.012269938650306749,0.012077294685990338,0.015779092702169626,0.031446540880503145,0.01556420233463035,0.03424657534246575,0.02214022140221402
PAN3,0.0687532663608385,0.06731916925280497,0.028845184064548664,0.018612321828248322,0.012720334363074686,0.016651436694080618,0.019594440647072227,0.0134308058483509,0.013084471810659996,0.013316423589093214,0.008176100628930818,0.007937613145801421,0.014422270669126278,0.012646457132229868,0.01941337834986284,0.006005459508644222
LINC01619,0.05263157894736842,0.125,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF549,0.3643835616438356,0.33455882352941174,0.1717171717171717,0.1415929203539823,0.08670520231213873,0.16184971098265896,0.1056338028169014,0.12380952380952381,0.06382978723404255,0.040123456790123455,0.08085106382978724,0.02577319587628866,0.047619047619047616,0.11016949152542373,0.06289308176100629,0.04929577464788732
SYCE2,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAPSB,0.03198781416603199,0.02878787878787879,0.017321785476349102,0.012897678417884782,0.01264591439688716,0.012307692307692308,0.00909090909090909,0.010723860589812333,0.011166253101736972,0.013422818791946308,0.014373716632443531,0.007220216606498195,0.021052631578947368,0.0219435736677116,0.0064,0.01953125
NUDT14,0.04395604395604396,0.0,0.017241379310344827,0.038461538461538464,0.0,0.0,0.0,0.043478260869565216,0.029411764705882353,0.014084507042253521,0.0,0.0,0.0,0.0196078431372549,0.04411764705882353,0.0
NATD1,0.03980099502487562,0.036036036036036036,0.049019607843137254,0.038461538461538464,0.01680672268907563,0.014084507042253521,0.019138755980861243,0.043859649122807015,0.02032520325203252,0.006896551724137931,0.0,0.055900621118012424,0.0,0.032,0.015151515151515152,0.0
LMNTD2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256355,0.08571428571428572,0.038461538461538464,0.09210526315789473,0.041666666666666664,0.03571428571428571,0.06060606060606061,0.06756756756756757,0.0,0.0784313725490196,0.06896551724137931,0.0,0.024390243902439025,0.0,0.16666666666666666,0.16,0.022727272727272728
GK5,0.07824427480916031,0.07027649769585254,0.036243822075782535,0.030592734225621414,0.012915129151291513,0.0353356890459364,0.025,0.01948051948051948,0.022336769759450172,0.020172910662824207,0.0049504950495049506,0.015355086372360844,0.018691588785046728,0.023809523809523808,0.02663934426229508,0.0
EML3,0.011235955056179775,0.0273972602739726,0.02,0.0,0.02702702702702703,0.0,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.023809523809523808,0.017241379310344827,0.0
ST6GALNAC3,0.022222222222222223,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MFSD8,0.1645021645021645,0.12751677852348994,0.06827309236947791,0.03896103896103896,0.044673539518900345,0.03018867924528302,0.04926108374384237,0.044444444444444446,0.004651162790697674,0.0379746835443038,0.00881057268722467,0.014388489208633094,0.023809523809523808,0.03626943005181347,0.010362694300518135,0.011363636363636364
LYSMD2,0.07816711590296496,0.08372093023255814,0.03289473684210526,0.03162055335968379,0.0035842293906810036,0.03007518796992481,0.016260162601626018,0.006666666666666667,0.005434782608695652,0.0033112582781456954,0.014018691588785047,0.02181818181818182,0.01485148514851485,0.0,0.025974025974025976,0.00749063670411985
BCLAF3,0.11867364746945899,0.12614678899082568,0.07267441860465117,0.046875,0.02097902097902098,0.02422145328719723,0.05531914893617021,0.023668639053254437,0.037267080745341616,0.020161290322580645,0.014925373134328358,0.024509803921568627,0.029940119760479042,0.034722222222222224,0.04678362573099415,0.022388059701492536
MAP7D2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NPB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KANK3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEATR9,0.125,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
SUN3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SERINC5,0.0934833204034135,0.10098906819364914,0.05028644175684278,0.037719298245614034,0.03766617429837518,0.042986425339366516,0.04374158815612382,0.033136094674556214,0.036833424958768554,0.03188539741219963,0.032562125107112254,0.02577710386656558,0.03162393162393162,0.04939626783754116,0.03943217665615142,0.036605657237936774
257000,0.33766233766233766,0.2698412698412698,0.06976744186046512,0.22727272727272727,0.07142857142857142,0.17857142857142858,0.16666666666666666,0.125,0.0,0.05555555555555555,0.25,0.125,0.0,0.0625,0.1111111111111111,0.06666666666666667
FRMD3,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0
