GENE,DMSO_3h,VHL_3h,DMSO_6h,VHL_6h
WEE1,747.25,497.75,754.5,510.25
NSD2,3872.5,2537.0,3108.0,2220.75
NELFA,410.0,235.0,411.5,310.25
WNT1,2.75,4.25,4.75,5.0
WNT3,12.5,7.5,7.25,3.25
WNT6,61.25,35.75,87.5,59.25
WNT10B,487.75,288.25,462.0,374.5
WNT11,5.0,2.75,14.75,16.0
WNT2B,2.5,3.25,4.0,2.75
GET1,632.0,464.75,520.25,397.25
WRN,315.75,224.25,248.75,203.25
WT1,1395.0,846.25,1206.0,739.5
XBP1,12559.0,9026.5,6348.25,4377.0
XK,1182.25,871.25,404.75,262.25
XPA,1075.0,769.5,883.75,757.25
XPC,1465.25,952.75,1415.5,1040.0
XPNPEP1,3126.0,2370.25,2565.0,2039.25
XPNPEP2,4.0,5.0,1.0,0.25
XPO1,4620.5,3258.5,4954.0,4011.0
XRCC1,112.25,72.0,98.25,84.0
XRCC2,1281.25,826.5,803.25,469.25
XRCC3,643.0,410.5,437.25,334.75
XRCC4,301.5,177.25,182.0,142.5
XRCC5,6895.5,4824.25,5803.25,4652.5
YES1,1325.25,843.5,881.25,588.75
YY1,3297.5,2239.25,2632.25,2227.25
YWHAB,18303.25,13086.0,15405.75,14145.75
YWHAE,30775.75,24321.25,25758.5,21721.0
YWHAG,24950.25,16168.0,21039.75,17007.25
YWHAH,5152.5,3523.5,4878.0,3906.0
YWHAZ,61726.5,43922.0,42344.5,37401.0
SF1,20624.25,12932.25,11556.75,8805.5
ZFP36,698.5,352.5,589.25,303.5
ZFP37,11.0,7.5,13.5,8.0
ZBTB14,293.25,207.5,315.5,193.0
ZFPL1,123.0,90.0,106.75,83.75
ZFX,1391.75,843.0,1199.5,705.25
ZFY,340.25,197.25,305.0,202.25
ZIC1,4.5,1.5,1.25,0.0
ZIC2,306.25,161.5,289.75,162.0
ZNF2,73.25,38.0,100.25,61.25
ZNF3,1211.75,708.75,1091.25,672.5
ZNF7,117.5,63.25,111.25,65.25
ZNF8,93.25,52.5,55.75,35.75
CNBP,31179.5,24230.75,27305.75,24757.5
ZNF10,121.5,73.5,104.25,67.75
ZNF12,577.5,256.5,398.25,232.5
ZNF708,550.0,288.5,366.25,220.0
ZNF16,78.0,32.75,55.0,34.0
ZNF17,81.75,37.75,73.75,49.25
ZNF18,156.5,100.0,190.25,132.25
ZNF182,239.5,153.5,240.75,152.0
ZNF22,2256.75,1544.75,1707.5,1371.75
ZNF23,127.5,76.75,135.25,100.0
ZNF24,6431.75,3887.25,4330.0,2940.0
ZNF26,477.5,276.75,298.5,230.5
ZNF28,416.0,279.25,194.25,116.5
ZSCAN20,34.0,18.75,26.0,22.5
ZNF32,59.25,47.0,78.25,58.5
ZNF33A,1008.0,687.25,770.5,536.5
ZNF33B,540.25,328.75,396.5,265.25
ZKSCAN1,4156.75,2742.75,4363.25,3479.5
ZNF37A,1310.0,860.0,1213.75,1105.0
ZSCAN21,59.0,44.75,68.75,48.0
ZNF41,397.0,269.0,290.0,191.5
MZF1,128.75,99.5,78.5,60.0
ZNF45,430.5,258.25,451.5,305.5
ZBTB25,414.0,299.75,385.0,284.75
ZNF70,157.5,85.75,91.5,61.25
ZNF74,447.0,300.5,489.5,320.25
ZNF75D,228.5,167.25,270.75,202.5
ZNF75A,372.0,235.75,267.25,195.25
ZNF76,300.0,214.25,221.5,158.5
ZNF79,24.75,16.75,29.75,16.75
ZNF84,839.5,532.75,643.5,502.0
ZNF221,13.75,10.25,7.0,5.5
ZNF85,253.25,163.25,276.5,175.75
ZNF99,2.25,0.0,0.0,0.0
ZNF222,4.25,3.0,8.0,4.5
ZNF121,169.0,81.0,84.5,45.25
ZNF124,1667.0,1005.25,1260.75,725.25
MKRN3,31.75,18.0,26.75,18.25
7686,11.25,5.75,7.5,5.25
ZNF131,847.5,541.25,724.0,552.75
ZNF132,14.75,7.25,11.25,6.0
ZNF133,14.5,11.75,12.5,9.25
ZNF134,677.0,337.25,394.75,222.5
ZNF136,379.25,168.5,225.0,115.25
ZNF138,1112.5,733.0,867.25,494.0
ZNF140,456.0,289.0,419.0,303.0
ZNF142,1961.0,1199.75,1067.5,657.75
ZNF143,258.25,162.25,322.75,226.0
PCGF2,216.75,129.0,171.25,138.25
ZBTB16,8.75,4.25,11.75,8.0
ZNF146,9693.75,6590.5,9914.0,7331.25
TRIM25,6612.25,5020.5,6124.75,5215.75
ZNF148,1975.0,1169.0,1713.0,1264.25
ZBTB17,25.75,17.5,34.5,20.75
ZNF154,155.25,82.0,75.5,51.25
ZNF155,183.5,100.75,190.75,116.75
VEZF1,1737.0,1221.25,1893.0,1284.25
ZNF165,5.75,4.5,3.5,2.5
TRIM26,1146.5,801.0,765.5,638.5
ZNF174,84.75,51.0,96.0,61.5
ZNF175,212.5,98.5,293.5,123.0
ZNF177,54.5,39.75,81.75,78.75
ZNF180,156.25,59.75,131.75,71.5
RNF113A,30.0,16.75,28.25,24.25
ZNF184,76.75,33.25,117.0,54.5
ZNF185,1676.25,1232.75,1710.0,1398.25
ZSCAN26,334.25,214.75,457.25,310.75
ZNF189,1299.0,807.0,1309.0,761.0
ZKSCAN8,2825.25,1698.0,1829.25,1122.5
ZSCAN9,79.5,42.25,70.0,40.0
ZNF195,3313.75,2238.5,2823.5,1844.25
ZMYM2,1278.25,794.75,844.75,632.5
ZNF200,414.25,222.75,426.75,238.75
ZNF202,451.0,290.25,449.5,314.75
7754,4.25,3.0,6.5,2.75
ZNF207,3004.0,1939.0,2742.75,2209.25
ZNF213,214.75,158.25,165.25,111.25
ZFAND5,1421.25,1113.25,1575.0,1184.0
ZNF217,1272.75,710.25,1748.5,947.75
ZNF224,476.0,282.0,458.0,344.25
ZNF225,171.0,86.5,189.0,101.0
ZNF226,47.0,31.25,32.25,21.0
ZNF227,202.75,125.0,275.75,197.75
ZNF230,79.0,35.5,97.5,39.75
ZNF232,8.75,3.5,7.75,5.75
ZNF236,278.25,180.75,255.0,168.25
SLC30A1,239.75,168.75,112.5,76.75
SLC30A3,18.25,14.5,13.75,14.0
ZP3,7.25,4.0,8.0,5.0
MAP3K12,280.5,195.75,226.5,180.0
ZXDA,59.5,28.75,50.75,21.0
ZYX,2859.5,1817.75,2038.25,1455.75
LUZP1,566.0,317.5,491.75,265.0
PRDM2,391.0,232.5,452.25,262.5
DNALI1,174.75,115.75,160.25,155.5
PTP4A1,4344.25,2779.5,2804.25,2184.75
LRP8,3289.0,2096.75,2744.75,2514.25
LAPTM5,13919.5,10523.75,12859.75,11005.0
CSDE1,12454.0,8065.0,8989.25,7992.0
EVI5,157.5,91.25,178.25,130.25
DAP3,833.0,595.5,743.25,646.5
BTG2,1245.5,1015.0,930.0,809.75
ALMS1,39.25,23.25,46.25,40.0
MOGS,154.5,110.75,158.75,136.0
RNF103,171.0,95.5,126.75,73.0
TUBA1A,324.75,237.25,256.5,288.0
PAX8,105.75,58.75,41.25,28.5
CXCR4,477.0,289.25,1067.75,383.5
FZD5,149.5,76.5,140.25,70.5
BRPF1,466.75,225.0,294.0,205.0
IFRD2,621.75,423.25,629.75,549.0
MAPKAPK3,1769.25,1229.75,1392.0,1128.5
SEMA3B,10.25,6.0,3.0,3.0
SLMAP,928.5,601.25,1119.25,888.75
MANF,588.5,402.5,747.25,708.0
USP7,11936.0,9062.0,9644.0,8081.75
RAB7A,16114.25,11368.0,10921.0,8394.75
KCNAB1,35.5,22.25,17.75,14.75
SLBP,3572.0,2613.25,3222.0,2526.0
ST8SIA4,521.75,375.5,621.5,423.0
REEP5,2118.0,1489.75,1461.5,1251.75
DEK,13384.5,9569.0,9791.25,7888.75
ALDH5A1,2372.75,1619.75,1320.25,1069.0
PRRC2A,836.5,572.5,759.0,722.0
BAG6,435.25,313.25,351.0,301.75
GPANK1,144.75,93.25,135.5,90.25
DDX39B,15415.75,11348.25,13033.0,9633.75
ABHD16A,1112.5,796.5,1012.75,750.75
SLC39A7,1817.0,1100.0,1883.25,1472.25
HSD17B8,54.0,34.5,49.0,50.0
NELFE,305.0,228.0,310.5,254.0
LST1,3653.0,2802.25,3436.75,2653.0
TFEB,197.75,113.75,146.25,117.0
EPM2A,351.25,244.0,297.5,241.5
AIMP2,381.25,252.25,402.75,321.5
MAFK,1013.25,569.5,547.0,389.0
FZD3,737.75,446.75,618.5,479.0
MTERF1,395.25,254.0,341.0,240.5
SEM1,1038.75,772.5,1049.75,923.0
ST7,110.75,81.0,103.0,66.25
ZNF212,359.75,233.25,296.0,220.5
UBXN8,446.5,286.0,313.75,264.75
KAT6A,2160.75,1294.75,1735.0,1151.25
PSCA,6.25,3.5,3.0,2.0
NR4A3,15.0,15.5,16.25,44.0
BRD3,2272.25,1358.0,2375.0,1738.5
NUP214,392.25,249.0,439.0,332.5
LHX3,2.25,2.0,0.5,0.25
STAM,141.75,82.75,140.0,92.25
MLLT10,302.0,195.75,317.75,199.5
CUBN,5.75,4.25,4.5,2.5
CCDC6,1854.25,1262.75,1864.5,1565.25
NCOA4,5542.25,4063.5,5278.25,3986.75
SLC25A16,332.5,233.75,279.0,227.5
SHOC2,1985.75,1369.5,1565.75,1089.25
RASSF7,65.25,41.0,61.75,48.75
PDHX,685.25,450.25,640.5,522.75
FOSL1,1001.25,702.5,510.5,327.25
CUL5,2054.5,1443.5,1772.0,1320.25
PTP4A2,7487.0,5265.5,5119.75,4704.75
FGF23,1.25,0.75,2.75,0.5
USP5,595.75,387.5,587.0,478.25
MLF2,6040.5,3858.5,4866.0,3620.75
KMT2D,1789.75,937.5,1139.75,996.5
AAAS,43.0,40.5,54.0,50.25
FXR1,1637.0,1113.25,1583.0,1059.25
YEATS4,593.75,429.5,530.0,387.5
CDK2AP1,1266.5,961.75,1373.5,1265.5
IFT88,25.75,19.0,19.75,16.5
PABPN1,5386.75,2360.25,2981.25,2356.25
DPF3,112.0,62.0,57.0,24.0
GPR68,262.0,137.25,176.25,160.0
ANP32A,10430.0,7504.5,7535.5,6653.25
NPRL3,368.25,263.75,349.25,263.0
GAN,143.0,93.25,108.0,79.25
SLC7A5,20704.5,13194.5,11088.0,10016.5
TAF15,1634.5,793.5,926.5,649.5
RND2,6.75,1.5,6.75,1.25
COIL,580.0,382.0,583.25,407.0
AKAP1,1419.0,1038.75,1545.5,1420.25
SF3A2,184.0,135.25,179.0,173.5
ELL,895.5,434.5,591.0,431.25
SYMPK,73.75,50.25,77.75,66.0
CLPP,364.0,252.5,305.75,238.5
DPF1,25.5,10.75,7.75,3.0
MKKS,770.25,649.75,1016.25,830.75
NCOA3,1176.5,727.5,890.5,680.75
NRIP1,5112.5,3254.25,6388.25,3247.75
CHAF1B,403.75,283.0,416.75,303.0
GATD3A,1211.25,966.5,1059.25,874.5
DGCR6,17.25,21.25,27.75,21.0
LZTR1,488.0,330.5,405.0,380.25
CLTCL1,109.25,69.0,134.25,80.25
ESS2,726.75,428.5,664.75,462.25
GTPBP6,227.0,148.0,207.25,161.5
PUDP,536.75,437.0,507.25,371.0
AKAP17A,898.5,593.0,778.5,641.75
PNPLA4,75.25,55.75,35.0,26.5
ZRSR2,7.75,2.5,9.25,5.25
USP11,546.25,345.0,427.25,341.0
USP9X,908.25,676.0,736.25,671.0
RBM10,204.5,123.75,171.75,122.5
KDM5C,200.0,145.75,141.0,123.75
SMC1A,5987.25,4121.75,4930.75,4025.75
NAA10,178.25,122.25,163.0,164.25
F8A1,989.25,686.5,991.5,773.25
UBL4A,1681.25,1106.25,1534.75,1248.5
TMEM187,35.0,28.5,29.75,27.5
LAGE3,183.0,117.75,187.25,172.0
SLC10A3,78.5,51.5,83.5,79.5
TKTL1,102.25,114.25,21.75,24.25
KDM5D,253.75,173.0,239.0,173.75
EPX,10.5,8.5,6.25,7.5
ARID1A,3555.5,2554.5,3466.25,2910.75
COLQ,20.75,8.75,16.75,17.25
SERF1A,98.75,63.5,112.75,81.25
H4C9,2.5,1.75,2.25,0.5
TRRAP,535.25,368.5,639.0,536.0
PICALM,3035.75,2170.25,2341.5,1926.0
KLRC4,8.25,6.0,3.25,1.25
SNN,1245.0,948.75,993.0,720.75
ACOX3,178.5,122.0,154.25,135.0
AXIN1,1638.5,922.5,1135.5,729.75
AXIN2,24.25,10.0,14.0,6.75
BAP1,1213.75,761.5,1037.25,731.75
BRAP,935.0,632.25,895.5,661.0
CDC7,1002.75,651.0,1033.75,650.5
CDC45,156.5,102.5,133.0,89.25
EOMES,8.0,5.25,7.75,6.0
FZD1,295.75,170.5,278.25,172.5
FZD6,246.75,146.0,115.25,109.5
FZD7,196.25,122.5,170.5,112.75
FZD8,0.0,0.0,1.25,0.0
H2AC13,6.5,7.0,7.0,5.0
H2AC15,1.25,2.0,2.25,1.25
H2AC14,11.25,8.0,7.75,4.75
H2AC16,3.5,4.5,5.0,3.75
H2AC6,34.25,23.5,12.25,11.25
H2AC17,12.25,8.0,11.75,9.5
H2AC18,37.25,28.0,25.75,29.75
H2AC20,24.5,13.5,18.75,15.25
H2BC8,1.5,0.5,3.0,2.5
H2BC13,1.75,4.25,1.75,1.25
H2BC15,1.5,2.25,1.0,1.0
H2BC14,1.75,2.0,0.75,0.0
H2BC7,1.75,1.5,1.0,0.5
H2BC9,27.0,15.5,21.5,23.5
H2BC4,2.5,1.25,3.0,2.0
H2BC21,55.0,33.75,45.25,32.75
H3C1,1.25,1.0,2.25,0.25
H3C4,3.0,2.0,4.0,3.25
H3C3,3.25,1.25,6.5,2.25
H3C12,2.25,0.5,2.25,0.25
H3C10,7.5,6.5,11.25,4.75
H3C2,2.25,2.25,1.5,1.0
H4C1,4.75,3.5,2.25,2.75
H4C11,10.0,9.0,8.5,7.5
H4C3,57.0,32.0,38.25,26.0
H4C8,1.25,0.75,0.75,2.0
H4C5,5.5,1.25,1.0,0.75
H4C14,17.0,9.25,6.5,4.0
HYAL3,70.5,53.5,89.25,72.25
MAD1L1,256.75,204.5,212.0,186.75
PIP5K1A,2081.25,1243.25,1288.5,889.5
PIP4K2B,3938.75,2339.75,3060.25,2453.75
PLA2G6,46.75,31.5,27.25,25.25
PLA2G10,5.5,5.25,1.75,2.5
SLC25A11,888.75,610.25,863.5,623.25
SPOP,1792.5,1141.5,1588.75,1376.5
TAGLN2,12370.0,8220.0,11208.5,8932.25
ULK1,715.75,443.25,738.5,493.25
UXT,1374.75,1058.0,1359.75,1118.5
EEA1,604.75,305.25,424.75,310.0
BCAR3,1.75,1.5,4.0,0.75
ANXA9,74.75,38.25,51.5,35.75
STX7,1104.0,685.5,910.0,682.75
8418,210.75,235.25,255.25,272.5
LTBP4,37.75,22.5,30.75,32.5
ZNF282,644.0,399.25,518.5,366.0
STK24,1265.0,901.5,926.25,819.75
UTF1,17.0,13.5,11.0,17.75
RECK,155.25,96.5,112.5,69.5
RAD54L,122.5,81.5,139.0,139.75
NSMAF,2182.25,1612.0,2261.75,1968.75
NCK2,1262.75,861.0,1059.25,716.25
GNPAT,933.25,657.5,955.0,768.0
DYRK3,7.5,6.0,9.5,10.75
DYRK2,939.75,618.25,604.25,369.5
DUSP11,125.25,92.25,124.25,125.0
DOC2A,723.5,525.25,580.25,495.0
DHX16,152.5,91.25,143.25,118.0
CUL4B,1784.0,1260.0,1194.0,1041.5
CUL4A,761.75,536.5,802.25,775.5
CUL3,1085.75,679.0,894.25,628.25
CUL2,262.75,184.5,251.25,182.25
CUL1,567.0,414.75,686.5,589.5
ATRN,2140.75,1311.5,2845.0,2099.0
TTF2,883.0,654.75,1163.75,899.25
TPST2,774.75,588.0,638.0,722.25
KLF11,806.5,545.5,697.5,360.0
TEAD2,16.5,9.75,7.0,4.5
SUPT3H,283.75,212.5,125.0,105.5
SMARCA5,1909.0,1228.75,1540.75,1288.0
OGT,3082.75,1999.25,2385.25,1961.5
GPR65,55.5,29.25,56.0,34.75
HIRIP3,442.75,325.5,347.75,282.5
RAE1,329.5,244.5,389.5,314.75
OFD1,34.0,22.25,21.5,22.25
SEMA7A,254.0,124.5,118.5,113.25
GALR3,3.25,0.75,0.75,1.75
GEMIN2,114.0,77.25,153.75,126.25
RGS5,157.75,109.0,121.25,74.5
MAP4K3,122.5,87.25,124.25,88.25
PRSS12,3.5,0.75,3.0,0.25
PPM1D,154.25,76.25,138.0,63.75
PPFIBP2,29.25,16.5,25.5,14.5
PPFIBP1,503.5,328.0,423.75,201.5
PPFIA4,53.25,43.75,24.25,15.0
RANBP3,1244.75,751.25,1225.0,916.75
PPFIA1,462.0,282.75,457.0,297.0
SLC43A1,617.75,420.5,573.0,448.25
PKP4,698.5,457.75,832.25,674.75
PIK3R3,585.5,401.75,645.0,462.25
PEX3,124.0,85.5,115.25,72.75
PARG,1397.5,1008.75,1358.5,999.25
CNTNAP1,2.25,0.75,0.25,0.5
ENC1,91.0,43.25,189.5,114.25
NIPSNAP1,2246.5,1593.0,1357.0,1023.25
NDST2,187.5,111.25,147.5,110.75
MBL1P,4.25,3.25,6.75,5.5
KCNAB2,14268.0,8461.5,9631.25,6969.0
IKBKG,20.75,13.75,21.5,15.25
ELP1,434.25,282.0,392.0,316.0
IFITM1,738.25,533.75,345.25,302.75
HAT1,654.0,518.5,691.75,623.0
GAS7,3298.25,2306.5,2169.5,1514.5
DGKZ,494.0,301.25,417.5,350.75
DGKE,935.0,630.25,671.25,436.25
DGKD,872.25,536.0,784.5,533.25
DDO,4.5,4.25,2.0,1.0
CST7,282.5,211.0,119.0,92.5
YBX3,1954.5,1456.5,1439.25,1408.5
CPZ,3.5,3.0,1.75,2.0
COPS3,1320.75,941.75,1192.25,968.25
CBX4,479.75,355.25,414.75,286.25
CAMK1,55.75,32.0,44.75,31.25
BARX2,0.0,0.25,1.75,0.25
API5,3649.25,2684.5,2855.0,2358.75
AGPS,2787.75,2108.75,2311.75,1961.75
PPFIA3,175.25,107.5,115.0,116.75
APOL1,193.0,129.0,131.75,147.25
LMO4,1576.0,981.75,1226.75,932.0
PIR,27.25,18.5,60.5,53.5
CGGBP1,5374.75,3780.25,4219.5,3089.5
AP3B1,714.25,473.5,535.75,412.25
BLZF1,295.0,188.5,244.0,188.25
MAPKAPK5,195.5,137.25,178.25,142.0
INE2,92.0,63.25,58.0,50.0
INE1,34.75,18.75,26.25,10.75
BHLHE40,1887.75,1968.75,1376.25,1368.5
PIAS1,1609.25,1021.25,1338.5,947.5
CDC14B,2.25,2.75,2.0,1.5
CDC14A,171.25,86.5,174.5,60.75
TCAP,5.25,2.75,3.25,2.25
CDK10,372.0,255.5,321.75,268.25
PRPF18,159.75,108.5,145.5,117.75
DEGS1,3338.25,2442.5,3110.25,2374.0
DENR,6477.25,4679.5,5130.0,4278.75
THOC5,146.0,102.75,159.5,129.5
KMO,6044.25,4800.0,7291.5,5071.25
YARS1,3774.25,2696.25,2293.75,1853.0
PDXK,2028.75,1147.0,1305.0,1017.25
MADD,626.0,390.5,676.25,538.0
RRP1,433.5,276.5,411.75,356.0
MKNK1,2856.0,2014.0,2271.75,1857.0
KHSRP,7436.0,4360.25,5777.0,5045.5
CASK,155.5,115.75,125.0,77.0
AKR7A2,1726.0,1277.0,1415.75,1158.5
PRKRA,907.5,713.5,814.5,714.75
STK16,297.25,169.5,236.5,170.5
TMEFF1,16.0,7.5,14.25,9.75
SCARF1,17.25,8.5,7.75,6.25
RGS20,3.0,3.25,3.5,1.75
NOP14,933.75,573.25,914.25,730.75
FAM193A,199.5,120.25,226.25,153.75
SLC25A12,611.75,455.5,615.75,408.5
PLA2G4C,1.5,2.75,4.75,2.5
RUVBL1,2135.5,1416.5,1697.5,1305.25
RDH16,5.75,3.5,5.5,2.75
KLF7,675.0,504.75,487.25,283.0
PLPP1,767.25,629.5,765.25,665.75
STC2,138.25,110.75,76.5,69.25
USO1,1070.75,834.25,1065.75,987.25
NPFF,10.0,3.5,8.0,5.0
CDK13,1077.25,679.25,809.5,682.0
PDE8B,51.25,33.0,35.0,20.75
ASMTL,125.0,102.25,93.25,85.75
PSMG1,2272.0,1814.75,2502.0,2181.25
RFXANK,633.75,474.75,590.25,467.5
TP63,0.0,1.25,2.0,1.5
JRK,1714.25,923.25,1254.75,886.0
HSD17B6,16.25,12.0,12.0,9.0
DNAH17,53.0,24.25,38.25,30.5
UNC5C,3061.25,2336.0,3661.5,2886.25
RTCA,677.0,394.0,411.75,289.5
RNASET2,295.75,203.5,188.5,148.75
SSNA1,517.5,391.25,600.5,470.0
EIF4EBP3,430.75,322.25,258.5,237.25
OASL,35.0,27.75,63.75,95.0
AOC3,7.0,5.25,1.75,2.25
PCDHGB4,2101.0,1426.5,1273.5,781.25
DCHS1,5.25,1.75,1.25,1.0
PTCH2,2.75,0.5,1.0,2.0
AKR1C3,6.5,6.5,3.0,2.5
KCNK5,284.75,161.0,269.25,137.0
NCOA1,520.25,320.5,556.5,418.5
LAMTOR3,961.75,757.5,1013.75,763.25
NUMB,1303.25,982.0,1172.5,871.5
SOCS1,405.25,443.0,127.0,137.75
DDX3Y,3656.75,2750.25,2799.5,2047.0
PDE5A,100.25,87.5,80.5,66.25
DYNLL1,3551.75,2659.25,3136.0,2215.75
TNKS,2402.25,1591.25,2240.5,1608.75
ALDH4A1,223.25,156.75,229.5,144.25
IRS2,33.0,17.5,42.0,22.5
EIF3A,3572.25,2473.25,3181.0,2893.5
EIF3B,1542.0,1066.5,1533.5,1312.5
EIF3C,766.25,544.5,732.25,683.5
EIF3D,828.5,548.5,683.0,583.0
EIF3F,370.75,294.25,324.5,283.5
EIF3G,612.75,417.5,482.5,448.5
EIF3H,3520.5,2495.25,2638.75,2298.25
EIF3I,3018.75,2312.75,3476.0,3070.25
EIF3J,6070.0,4339.75,5415.0,4652.5
SLC4A4,1.5,1.0,3.75,1.0
EIF4G3,991.5,693.0,866.25,624.25
VAMP8,3286.5,2407.5,3220.5,2618.75
VAMP4,343.5,261.25,287.0,215.5
STX16,3021.75,2028.75,2363.5,1856.5
STX11,32.0,34.0,55.75,26.0
STX10,370.75,264.0,253.75,236.25
BECN1,1785.5,1238.0,1648.75,1439.75
JMJD7-PLA2G4B,34.25,18.75,33.25,26.5
PEA15,6167.5,4102.5,4931.5,4818.25
SRSF9,2666.0,1824.25,2240.5,1882.75
JRKL,141.5,77.25,134.75,91.75
HYAL2,42.0,35.0,63.75,50.25
GALNT4,157.5,104.5,101.25,71.75
DGAT1,601.75,414.25,615.5,530.75
CDC23,1326.25,892.0,1491.0,1030.5
DNAH11,624.75,494.75,448.75,361.25
B4GALT4,359.0,202.5,325.25,228.0
B4GALT3,320.25,219.5,322.75,260.75
B4GALT2,491.75,290.0,404.25,355.5
B3GALT4,22.0,18.5,18.75,20.0
B3GALT2,1.0,1.25,1.5,0.5
TNK1,1.75,1.25,1.25,1.25
TRADD,94.0,71.75,136.25,94.25
MBTPS1,665.0,394.25,552.25,453.0
EDF1,1270.75,1019.25,1260.75,1110.5
CTSF,19.75,13.5,12.25,16.25
SNX4,3431.5,2503.0,3101.25,2288.75
SNX3,4530.25,3297.75,3858.5,3029.75
URI1,2044.5,1368.75,1619.25,1463.0
EED,90.75,52.5,96.75,69.75
CTNNAL1,43.75,24.0,57.75,34.75
GBF1,231.0,147.75,269.5,198.0
RNMT,2846.5,1957.25,2459.0,1874.75
RNGTT,1276.5,868.25,1445.0,1066.0
GPAA1,367.75,273.5,355.0,321.0
MYOM1,27.25,22.5,21.0,34.75
RIPK1,424.25,277.5,382.0,320.5
CRADD,96.75,69.25,89.5,73.0
TNFSF14,1427.75,622.0,1139.5,749.0
TNFSF13,1589.25,1077.5,1492.5,1152.5
TNFSF10,2065.25,1793.75,1564.25,2227.25
TNFSF9,79.75,42.75,103.25,53.5
ADAM23,2.75,3.0,0.0,0.5
ADAM15,156.0,110.25,174.75,145.75
ADAM9,1128.0,596.75,402.25,381.0
CDS2,1417.5,889.75,828.75,626.75
PABPC4,1075.75,581.25,744.5,641.5
CD164,9583.0,6061.5,5239.25,4224.5
TNFRSF14,117.25,81.25,78.5,69.25
RAB11A,3516.0,2554.5,2765.5,2230.25
RIPK2,105.5,70.0,79.25,56.5
TNFRSF6B,3.0,3.0,3.5,2.25
FADD,496.5,309.25,437.5,296.25
SNAP23,1865.75,1269.0,1155.0,994.5
NAPG,1382.5,873.25,1036.5,777.25
NAPA,2818.5,1965.25,2630.25,1955.5
MTMR1,439.25,282.25,264.25,197.0
SIGLEC5,181.0,126.25,214.75,97.0
RIOK3,1855.0,1424.0,1331.0,1169.0
FPGT,389.0,266.0,400.75,341.0
TNFRSF11A,3.25,1.25,1.0,0.5
TNFRSF10D,1229.25,627.25,375.75,160.5
TNFRSF10C,57.5,30.25,12.75,2.5
TNFRSF10B,1710.25,1136.75,1254.5,579.75
TNFRSF10A,135.0,76.0,109.0,57.0
DYRK4,24.5,15.5,11.75,11.5
PEX11B,830.25,479.25,674.75,470.25
PEX11A,64.75,44.75,62.0,53.25
SUCLG2,1352.25,995.0,909.0,725.75
SUCLG1,479.5,370.0,454.75,323.75
SUCLA2,269.5,152.25,178.75,158.25
CREG1,3814.5,3038.0,3818.5,3232.0
TRIM24,865.5,551.5,797.25,559.5
CCNK,1386.0,902.25,1242.75,1004.25
DPM1,2345.75,1888.0,2415.5,1854.25
CDKL1,198.25,140.75,114.25,93.75
BANF1,2486.5,1816.0,2506.5,2066.25
DCAF5,1384.0,833.75,1156.25,993.0
FGF18,8.5,3.5,11.0,3.0
DPM2,802.0,595.25,773.75,644.5
SAP30,155.25,114.0,137.0,101.5
HESX1,2.5,2.25,1.5,1.25
CES2,1593.25,1029.5,1255.25,1137.0
IQGAP1,5584.0,3834.0,3370.5,2678.0
NRP2,2.75,1.5,2.5,1.5
NRP1,2491.75,1757.25,3698.75,2363.25
SYNGAP1,236.25,135.25,193.0,178.25
CD84,275.75,184.75,61.75,35.75
GMPS,223.25,144.75,162.0,110.0
TMEM11,1228.5,867.25,1203.5,724.5
SOCS2,648.75,432.75,372.75,278.5
GGH,257.25,92.0,113.25,109.75
CFLAR,4463.0,2475.25,2860.5,1685.75
CCN4,2.25,1.0,0.75,0.0
HDAC3,1634.75,1096.5,1438.25,1238.25
HCAR3,1.25,3.5,3.5,1.75
KSR1,163.75,139.5,84.5,89.5
ALKBH1,337.25,223.75,385.25,254.25
DLEU2,538.25,356.0,299.5,264.75
TSC22D1,30.0,26.0,57.0,43.75
KAT2B,292.25,209.0,200.5,144.75
CDK5R1,240.75,90.75,139.75,54.25
ASAP2,26.75,10.0,20.25,14.0
ALDH1A2,3.5,3.5,1.25,1.0
NR1I2,1.75,3.0,0.5,1.0
PROZ,5.0,3.25,0.25,2.0
STK19,30.75,18.75,30.0,22.5
LDB1,1688.75,1006.75,1206.25,1017.0
APLN,46.25,30.5,7.5,9.5
PER3,38.5,31.25,26.0,22.25
PER2,600.25,375.25,482.75,300.5
SYNJ1,531.5,330.25,440.25,279.25
ST3GAL5,23.5,14.25,15.75,14.0
IER3,1522.0,658.5,620.5,262.0
SYNJ2,689.0,458.25,652.0,407.0
CDC123,334.0,236.75,335.75,241.5
ARHGEF7,721.0,453.0,714.5,497.25
VNN2,59.25,44.75,13.25,9.5
SPHK1,65.25,51.0,48.25,46.25
SQSTM1,1376.5,860.25,1339.25,1209.5
SGPL1,1650.5,1063.75,1030.25,763.25
FUBP1,4579.0,3063.0,4228.5,2731.5
CDC16,171.75,123.0,169.5,130.75
ZPR1,1142.25,758.5,1068.25,882.5
NAE1,188.25,106.0,160.25,139.5
SLC5A6,2191.5,1527.0,2254.5,1747.5
DDX18,5271.75,3865.5,4900.25,3811.0
TAX1BP1,902.25,587.25,722.25,579.75
MCM3AP,105.25,70.0,102.5,86.5
EIF2B4,97.5,69.75,152.25,116.5
EIF2B3,80.75,50.25,82.25,66.5
EIF2B2,260.75,198.75,263.75,206.0
EIF2B5,449.0,287.5,496.75,421.25
