GENE,DMSO_3h,VHL_3h,DMSO_6h,VHL_6h
ARHGAP9,5.25,0.25,2.0,1.75
HS1BP3,5.25,1.25,0.5,1.25
AZI2,18.0,3.0,4.75,2.5
NXN,0.25,0.0,0.0,0.0
SIL1,1.5,0.25,0.25,0.0
IKZF4,108.0,28.5,12.75,12.75
IKZF5,133.0,43.0,21.25,17.75
MMP25,4.0,0.5,2.25,0.0
ZMAT3,56.75,10.0,8.5,6.25
GMCL1,30.0,7.25,6.5,5.0
GMCL2,10.5,1.5,0.5,2.25
ZNF106,156.25,38.0,38.25,29.25
MPP5,20.5,4.0,3.5,1.25
AKTIP,4.75,2.75,0.75,0.5
CDH24,3.25,1.75,1.0,1.5
CDH22,0.0,0.25,0.25,0.0
RGS18,1.5,0.0,0.25,0.25
KLHL25,9.75,2.0,3.75,1.75
ARAP3,0.25,0.5,0.75,0.25
GZF1,88.25,28.5,15.0,18.25
TMEM267,13.0,4.0,2.5,3.5
TMEM168,39.75,7.75,7.0,5.0
MTMR14,43.25,12.25,10.5,9.75
SUSD1,19.25,8.25,4.25,3.5
DCLRE1C,156.75,38.5,42.0,30.0
ATG3,20.5,4.75,2.75,3.75
INF2,24.5,6.0,4.5,5.5
POLR1E,42.0,11.5,7.5,10.25
SUDS3,133.5,28.75,20.0,13.75
TTC31,36.25,6.0,6.5,3.5
CIAO3,8.25,2.0,1.5,1.0
ZDHHC6,38.25,10.0,8.0,4.25
PCNX4,16.0,1.0,3.5,1.5
ACTR6,7.25,0.75,2.25,2.0
MRPS25,158.25,28.25,21.75,21.25
NOM1,134.0,34.5,19.5,20.0
CSMD1,0.0,0.0,0.0,0.0
64493,0.25,0.5,0.0,0.0
TPSB2,0.25,0.0,0.0,0.0
CPEB1,0.0,0.0,0.0,0.0
ALDH8A1,0.75,0.0,0.25,0.25
CLEC7A,0.0,0.0,0.0,0.0
GPR135,1.75,0.25,0.0,0.25
MOSPD3,0.25,0.25,0.25,0.0
GIGYF1,117.25,28.25,16.25,23.25
PLA2G2F,0.0,0.0,0.0,0.0
VPS16,1.5,0.0,0.25,0.0
MFSD14A,94.25,24.25,19.0,14.5
CSRNP1,59.25,17.5,12.75,14.75
ANAPC1,22.0,5.25,6.5,3.5
GORASP1,24.0,5.5,4.75,3.0
TMPRSS3,0.25,0.0,0.0,0.0
COPS7B,53.5,15.0,13.0,8.75
NUCKS1,464.25,80.25,76.0,85.25
UNKL,48.0,17.0,11.5,17.25
WDR13,0.25,0.25,0.0,0.0
SMAP2,86.0,32.25,16.75,22.25
METTL17,6.5,1.75,1.0,2.0
ACBD3,108.25,25.75,8.25,18.0
MFSD1,70.75,12.5,24.5,15.0
PLPPR2,22.0,5.75,1.75,1.75
SMURF2,28.0,6.5,3.25,4.25
SMYD3,13.25,5.0,7.5,5.75
RUSF1,19.75,3.5,4.5,7.5
ATPAF1,22.0,4.0,2.5,2.0
MTARC1,0.75,0.25,0.0,0.0
TNS3,26.25,10.0,14.25,5.25
FAM160B2,24.25,12.25,6.75,10.25
PARP12,9.25,4.0,0.5,3.25
GAREM1,7.25,1.25,0.75,1.0
ZNF574,53.75,17.0,11.5,9.25
CREB3L2,173.25,48.75,22.5,13.5
S100PBP,59.75,10.0,13.5,10.0
IPPK,51.5,13.75,9.5,7.5
MEAF6,88.5,23.5,8.5,14.25
CCDC14,45.25,7.75,5.75,4.75
ILRUN,178.25,48.5,36.25,39.0
ENGASE,27.0,6.75,2.75,5.25
PCED1A,0.75,0.5,0.5,0.25
C11orf1,3.0,1.25,0.75,0.5
RMND5B,9.5,1.5,0.75,1.0
FNDC3B,360.0,83.75,55.25,33.75
MTHFSD,30.75,6.25,7.25,8.25
MICAL1,0.5,0.75,0.75,0.5
CERK,113.5,27.0,23.75,18.25
AEN,253.25,82.75,67.75,52.0
RBM15,77.0,15.25,13.0,11.25
CRTC3,106.75,29.25,18.75,13.0
GINS3,106.25,27.0,23.5,19.5
TBC1D15,18.25,2.5,3.25,2.5
EPS8L2,0.0,0.25,0.0,0.0
LMF1,1.25,0.5,0.0,1.0
EXO5,4.5,0.25,0.25,0.25
IFT22,3.25,1.0,2.25,1.25
CEP85,183.5,43.5,23.5,26.25
DDX31,98.0,34.0,20.25,21.25
RMND5A,181.75,38.75,22.75,22.0
DEPTOR,4.75,1.5,2.0,1.25
IQCH,0.0,0.25,0.0,0.0
ARV1,21.25,8.0,6.75,4.5
NMNAT1,4.25,1.5,1.25,0.5
ELOVL1,71.0,27.0,11.5,15.75
KLC2,12.0,5.25,0.75,1.0
FBXL17,1.5,0.5,0.25,0.25
PORCN,0.75,0.25,0.0,0.5
GNPNAT1,117.5,22.25,18.75,14.25
ISL2,36.0,13.75,14.0,14.0
MARCHF7,184.75,37.75,18.75,17.5
SPATA20,2.75,0.5,0.75,1.0
YTHDC2,69.75,17.25,14.0,11.5
SLC13A3,4.0,1.25,0.0,0.5
TUT1,2.25,0.5,0.25,0.25
AIDA,32.5,8.75,4.75,4.75
USP46,56.75,12.75,7.75,6.5
NIBAN2,80.75,20.0,11.0,12.75
VWA1,4.75,1.0,0.5,2.25
PLEKHG2,37.75,10.25,3.25,2.5
DCLRE1B,84.25,19.0,17.5,14.75
NABP1,26.5,4.5,2.75,5.0
ARMCX5,6.25,2.25,0.75,1.25
METTL4,10.5,1.5,2.75,1.5
RFX7,67.25,12.0,9.5,3.75
CDCP1,0.75,0.25,0.0,1.0
PAPOLG,72.25,13.75,10.25,7.75
C12orf43,77.25,25.5,12.25,19.5
LPIN3,0.5,0.25,0.0,0.0
RANBP17,0.25,0.5,0.25,0.0
BCL11B,1.0,0.25,0.25,0.25
CASD1,19.25,1.0,1.75,1.25
LRRC19,0.0,0.0,0.0,0.0
SLC30A5,56.0,11.75,11.75,10.25
CCDC71,10.25,1.75,2.75,4.75
RASAL3,3.25,0.25,1.0,1.75
TTC23,4.0,1.25,3.75,2.0
MRPL14,29.0,15.0,7.0,4.25
STAG3L4,43.75,16.25,4.75,6.5
NT5DC2,13.25,5.0,1.75,3.5
CENPH,9.25,2.5,2.75,1.5
MRPS26,42.5,19.25,6.75,10.25
MRPS24,16.0,7.0,3.75,3.5
MRPS15,1.0,0.75,1.0,0.75
MRPS11,36.0,13.0,5.5,9.25
MRPS9,7.5,2.0,2.5,1.25
MRPS6,27.0,10.0,5.5,9.25
MRPS5,62.5,15.5,9.0,15.0
MRPL41,6.0,2.0,3.0,2.25
MRPL40,3.0,0.75,2.0,0.25
MRPL38,14.0,5.0,3.0,5.5
MRPL36,115.5,45.5,28.25,25.75
MRPL34,57.0,18.0,13.25,12.25
MRPL32,25.75,9.75,5.5,4.25
MRPL11,70.75,23.0,13.5,9.25
MRPL9,149.25,42.25,29.5,24.75
MRPL1,7.5,1.25,1.5,1.75
NDRG4,0.0,0.0,0.0,0.0
SLC26A6,3.75,2.0,0.25,0.75
PINK1,28.25,7.25,2.0,4.25
REEP1,0.25,0.0,0.25,0.0
GPBP1,69.25,17.25,15.5,14.25
ACD,0.75,0.75,0.0,1.0
RAPH1,4.0,0.5,0.0,0.5
TMEM237,4.75,0.5,1.0,0.0
NBEAL1,0.25,0.25,0.0,0.0
CFLAR-AS1,0.0,0.0,0.0,0.0
RTN4R,0.25,0.0,0.0,0.0
MRPL44,41.0,12.0,12.0,10.5
VPS33A,23.25,5.0,3.5,2.75
NOL6,145.75,51.0,28.0,34.25
TMEM135,6.25,1.5,1.5,1.0
JMJD4,20.0,9.5,1.75,4.5
KRI1,96.25,37.75,22.75,25.0
MARCKSL1,238.25,87.25,70.0,44.75
UPF3B,34.75,5.5,3.5,4.5
UPF3A,14.0,4.5,0.75,2.5
RSRC2,623.5,182.5,155.25,134.5
INTS3,12.5,5.75,4.75,2.5
WNK1,171.5,35.5,29.5,27.5
NADK,43.0,9.5,4.5,7.5
ZFP69B,3.5,0.0,0.75,0.0
SPATS2,9.75,2.5,0.75,3.0
ZSWIM4,11.5,2.0,3.0,2.5
ZNF649,10.75,1.25,0.75,0.5
MPPE1,32.5,7.0,5.5,3.75
COA7,134.25,35.25,24.5,23.75
PYCR3,22.25,5.5,3.25,9.5
UBE2Z,199.75,59.25,36.5,29.5
C8orf33,405.75,116.75,101.0,74.0
WNK3,0.0,0.0,0.25,0.0
PLEKHA3,24.5,5.25,5.0,4.25
PHACTR4,89.25,18.75,19.25,21.0
BRD9,326.75,106.75,58.0,65.25
CAPRIN2,3.0,0.5,0.0,0.25
GRAMD2B,19.75,3.75,5.0,3.25
AACS,8.5,3.25,1.25,2.5
ZBTB10,138.75,31.0,19.5,15.0
KCTD14,0.75,0.0,0.25,0.0
ZNF747,78.75,17.0,8.0,9.75
DLK2,0.0,0.0,0.0,0.0
ANTKMT,1.75,0.25,0.0,1.25
FUNDC2,18.0,6.0,4.75,1.75
DDRGK1,11.25,2.75,4.75,1.5
MRPS34,77.5,32.0,20.0,27.75
CENPBD1P1,69.75,18.25,15.75,22.0
RASL11B,4.75,2.5,1.5,1.0
C11orf95,70.75,15.0,9.0,7.5
LRRC61,4.75,0.25,0.25,0.25
LYNX1,0.0,0.0,0.0,0.0
CHID1,9.5,2.75,1.75,2.0
TRAK2,15.0,3.75,2.5,2.5
SLC2A11,4.25,2.75,0.75,1.25
MTMR9,158.0,36.0,26.0,25.0
CRELD1,4.25,0.5,0.25,1.25
MRPL57,303.25,86.75,61.25,53.75
OTUB2,2.5,0.25,0.25,0.5
PCYOX1L,10.75,4.75,3.5,3.75
YIPF2,33.5,8.75,8.0,4.75
PRR14,6.0,3.0,2.0,1.75
HROB,14.75,5.25,7.5,4.0
CYREN,124.5,35.75,32.25,26.75
GDAP1L1,0.25,0.0,0.25,0.0
RHPN1-AS1,2.0,0.5,1.0,1.0
LRFN4,18.5,6.25,3.5,1.75
AUNIP,35.75,9.0,6.75,5.25
VKORC1,7.25,4.75,1.5,1.25
TRIR,203.25,76.25,47.25,43.25
MIS12,210.25,53.5,35.5,35.5
CUEDC2,2.0,2.5,1.75,1.25
SCNM1,20.0,7.5,9.5,5.0
METRN,11.75,4.75,3.5,4.0
DBNDD1,6.25,1.0,0.75,0.0
SLX1B,2.0,1.25,0.25,0.0
DDX50,19.0,5.75,5.0,2.75
CAMKV,3.25,1.0,3.0,1.5
79015,2.5,0.5,0.25,0.25
DDA1,168.5,49.5,26.0,25.25
GGCT,100.5,23.25,24.75,19.75
GID4,29.25,9.5,7.0,9.25
CENPM,15.0,5.0,2.5,4.75
C7orf25,12.75,4.25,2.5,2.75
TMEM106C,16.0,1.75,4.5,1.25
NUP37,3.0,0.0,1.5,1.25
AHNAK,82.0,38.5,19.0,18.25
ZNF655,151.75,33.0,11.75,13.75
SPATA5L1,3.5,0.25,0.5,2.0
PDCL3,10.75,4.0,3.75,1.5
ERI3,15.25,5.25,2.0,4.5
C7orf26,28.5,7.75,3.75,4.0
NABP2,16.0,4.75,3.75,5.25
KXD1,55.75,22.5,11.75,15.25
PVRIG,0.0,0.0,0.0,0.0
ZFYVE21,12.75,3.25,2.0,1.75
DDX54,25.75,10.0,6.5,4.25
TMEM38A,0.0,0.0,0.0,0.25
TSEN34,35.25,10.0,6.5,4.5
KCTD15,118.25,32.75,11.0,17.25
SECISBP2,22.25,6.75,2.75,2.0
NOC4L,0.5,0.0,0.5,1.0
ALG8,3.0,0.5,1.75,0.5
TRPM8,0.25,0.0,0.0,0.0
PRRG4,28.25,5.75,3.0,2.5
ASPSCR1,0.75,0.5,0.0,0.25
TMEM223,44.25,14.75,14.25,14.25
ATG9A,59.0,15.25,7.75,7.0
METTL16,196.5,46.5,42.0,41.75
FTO,40.0,11.0,8.25,9.25
ELOVL6,0.25,0.0,0.0,0.0
FASTKD3,74.75,13.5,12.0,9.75
TMEM109,137.0,38.5,35.0,23.25
C2orf49,97.75,23.75,14.25,12.5
DSCC1,29.75,7.5,4.75,6.25
DCTPP1,142.0,57.25,31.75,29.25
C1orf50,9.0,1.75,2.5,2.0
CCDC86,79.5,34.5,19.5,17.0
LBHD1,79.75,28.0,24.75,27.5
MLPH,0.5,0.0,0.25,0.0
WDR77,75.75,21.5,10.5,10.5
SLC25A23,5.25,1.75,0.75,1.75
SMIM7,162.0,42.5,31.25,25.75
ALG12,6.25,0.5,1.5,2.0
ZNF426,134.0,34.5,23.25,25.5
TMUB2,33.25,11.75,8.25,8.0
TRAPPC6A,0.5,0.5,0.0,0.5
METTL22,1.0,0.5,0.0,1.0
CARD14,0.0,0.0,0.0,0.0
CHAC1,9.5,3.0,14.5,10.5
C9orf16,4.0,2.25,2.0,3.5
C11orf49,3.75,1.25,1.75,1.25
C1orf116,0.25,0.0,0.0,0.0
TAF1D,207.5,49.0,35.75,36.5
RNF26,69.75,25.25,20.75,14.25
MAPKAP1,33.0,8.75,10.5,10.5
DHX58,0.5,0.5,1.0,0.75
NDUFAF5,5.75,2.25,3.0,1.25
TMEM185B,134.75,46.0,30.5,22.25
APOO,2.0,1.0,1.0,1.0
RETREG2,83.5,23.5,15.75,14.25
DERL1,241.25,56.25,43.5,29.5
CCDC28B,3.0,2.0,1.25,1.0
PHF23,110.0,35.75,20.5,17.5
MBOAT7,40.5,12.75,11.75,7.25
PPDPF,9.75,8.0,4.0,7.5
CHCHD7,81.75,19.5,24.5,20.0
FKRP,64.0,26.0,9.0,10.75
ZSCAN5A,15.25,1.75,3.75,4.25
GDPD3,0.0,0.0,0.25,0.0
DHRS11,7.5,1.75,2.25,0.5
TNIP2,23.25,5.75,4.75,8.0
PLEKHF1,48.0,16.75,7.75,14.75
MFSD11,5.0,0.0,0.5,1.75
GNPTAB,23.5,4.5,2.5,3.75
NOL12,52.5,18.0,24.75,20.0
TMEM243,3.75,1.0,0.25,0.75
LENG1,4.25,2.0,1.0,2.5
LILRA6,0.5,0.0,0.0,0.0
C1orf35,88.75,27.25,17.25,20.5
PRR15L,0.0,0.0,0.0,0.0
RBM42,14.0,4.75,3.5,4.0
CENPO,129.0,44.25,45.5,24.0
C19orf57,0.5,0.0,0.5,0.0
CRELD2,5.0,1.75,2.0,0.25
ZNF343,37.75,12.75,11.25,9.25
FBXL15,1.5,1.25,0.25,1.25
ZNF576,31.0,11.5,7.0,8.5
THTPA,5.0,1.75,1.25,4.0
EFHD2,131.75,39.0,16.75,23.0
TTPAL,62.0,12.25,10.25,9.25
BRCC3,63.75,17.75,7.25,9.0
FSD1,0.0,0.0,0.0,0.0
TMEM43,88.0,23.5,15.25,14.75
IRX3,266.25,63.75,47.75,37.75
THOC6,0.75,0.75,0.75,0.0
ZNF557,254.25,59.75,35.75,37.0
MMEL1,0.0,0.0,0.0,0.0
DCAF10,133.25,29.25,15.0,15.0
OR13A1,0.25,0.0,0.25,0.0
CPLANE2,0.25,0.0,0.0,0.25
ZXDC,312.5,93.75,64.75,47.75
BHLHE41,0.0,0.0,0.0,0.0
HMGN5,2.0,0.25,1.0,0.0
GLB1L,0.25,0.25,0.25,0.75
KREMEN2,0.0,0.0,0.25,0.0
LRFN3,0.25,0.0,0.25,0.25
CYBC1,144.5,54.75,37.0,36.25
HAUS3,1.0,0.25,0.0,0.0
LRRC2,1.5,0.5,0.0,0.0
FYCO1,34.0,11.0,7.5,5.5
WDR25,1.0,1.25,0.5,0.5
PAGR1,96.75,23.75,15.0,17.25
ULBP3,3.75,2.0,1.0,0.25
RIPOR1,6.25,2.75,0.25,1.0
MAIP1,12.25,3.5,1.5,1.25
GCC1,112.0,26.75,16.0,20.5
ATP13A3,280.5,50.25,30.25,30.25
TTC13,15.75,3.5,2.5,3.0
ABHD8,1.0,0.5,0.5,0.5
NKAP,4.25,1.5,1.0,1.75
CDC73,69.25,11.25,7.25,4.75
SLC52A2,26.0,11.0,4.5,7.5
TMEM231,4.0,0.75,1.5,0.5
CORO7,12.0,2.75,1.75,2.5
CHPF,4.75,1.75,1.0,1.75
CARS2,0.75,0.0,0.25,0.25
MRPL24,4.25,1.5,1.0,1.0
ARMH3,24.5,7.25,7.5,4.0
MUL1,75.75,34.0,20.75,17.5
SAP130,42.0,8.75,6.5,6.5
OBI1,44.5,7.75,6.0,10.0
CEP97,72.5,14.25,12.25,9.75
TCTN1,3.5,0.25,0.25,0.5
ADIPOR2,306.5,100.0,58.0,49.0
PGBD5,30.75,7.0,2.0,2.5
FAM118B,12.0,4.0,3.0,2.5
VCPKMT,79.5,23.75,14.75,15.75
NAA16,8.0,1.25,0.5,2.0
TANGO6,10.5,3.5,4.5,2.5
CCNJL,0.0,0.0,0.0,0.0
HMBOX1,37.0,9.0,5.0,4.25
RNASEH2B,2.75,0.5,0.5,0.25
SNRNP25,29.0,9.75,3.75,5.25
ARMT1,8.25,1.5,1.25,1.5
NDNF,0.0,0.0,0.0,0.0
TNFAIP8L2,128.5,49.5,29.75,33.75
OGFRL1,7.75,1.25,2.25,1.75
SH3TC2,0.25,0.0,0.0,0.0
OCEL1,3.75,1.75,0.5,2.5
C1orf54,0.0,0.0,0.25,0.25
EFL1,51.25,16.5,11.0,10.0
SCRN3,12.25,2.5,1.75,2.0
CCDC121,3.25,0.75,1.0,1.25
ARMC7,21.5,6.25,4.5,6.0
TMEM53,3.25,0.25,0.25,0.5
C22orf46,59.0,13.0,7.0,14.5
ROGDI,8.0,2.75,2.0,2.75
CHMP6,11.75,4.25,2.75,4.25
SRD5A3,19.0,5.5,2.75,3.5
PANK3,117.75,23.0,7.0,7.0
AKIRIN1,382.5,96.5,55.0,56.0
MCPH1,126.25,28.25,20.75,19.0
MAP7D3,20.0,5.0,3.0,1.5
USB1,78.25,24.75,13.0,15.25
RHBDF2,6.5,2.5,1.0,2.75
TMEM204,0.0,0.5,0.0,0.0
HECTD3,17.0,4.75,4.75,5.0
RPAP3,4.75,1.25,1.0,0.0
ARHGAP10,1.25,0.25,2.0,1.25
DYNC2H1,0.0,0.0,0.5,0.0
PPP1R3B,40.0,7.0,10.5,5.0
NEIL1,0.0,0.0,0.0,0.0
HSPBAP1,2.5,0.5,0.5,0.5
ICE2,28.25,6.75,4.25,4.25
DHX40,24.75,5.25,5.75,3.25
PLEKHF2,88.25,20.75,19.5,14.75
79667,0.0,0.0,0.0,0.0
PARP8,288.75,69.5,62.75,39.75
C3orf52,0.75,0.0,0.25,0.0
TUT7,5.75,1.25,1.75,1.25
NLRX1,2.0,2.5,2.5,0.75
FN3KRP,31.0,7.75,6.5,6.75
ZNF329,19.0,7.5,3.25,6.5
FASTKD1,55.0,9.75,9.0,5.75
OGFOD2,6.75,0.75,1.5,4.5
SMC6,20.0,5.0,3.5,4.0
RTL10,196.75,60.0,27.75,30.75
CENPU,157.5,46.5,27.25,23.75
ZDHHC14,9.0,2.0,1.75,1.75
MSANTD2,22.0,5.25,2.25,4.0
SAP30L,48.5,13.5,4.0,5.0
79686,93.0,29.25,16.0,20.0
GAL3ST4,0.25,0.5,0.0,0.0
QTRT2,112.5,25.5,25.75,21.5
ZNF322,41.25,11.75,10.0,5.25
YRDC,230.25,67.25,55.75,40.75
MANEA,16.0,0.25,1.75,2.0
ZC2HC1C,0.25,0.0,0.0,0.0
RIOX1,58.5,12.75,12.75,7.5
ZYG11B,13.5,1.5,3.0,1.25
OGFOD3,29.5,6.0,3.5,7.25
C11orf80,0.0,0.75,0.25,0.25
LRRK1,38.75,14.75,10.5,9.75
PRKRIP1,94.75,35.0,23.0,20.5
NOL9,138.0,39.5,19.75,17.5
COLGALT1,371.5,113.0,63.0,57.75
IPO4,77.0,32.75,13.5,19.25
GTDC1,10.25,1.5,3.25,1.25
IGFLR1,2.5,0.0,0.0,0.25
CCDC51,7.25,1.5,1.0,1.5
NPEPL1,1.25,0.5,0.75,0.25
PPCS,70.25,12.25,19.75,14.5
TBL1XR1,255.75,45.75,27.5,33.75
AAGAB,79.0,16.75,9.25,10.0
VPS37B,44.5,13.5,6.5,9.0
SUV39H2,24.25,6.75,3.25,2.75
ZNF768,11.75,2.75,3.25,1.5
THAP9,6.25,3.25,2.0,1.25
WDR59,8.0,2.5,1.0,1.0
LIN28A,0.0,0.0,0.0,0.0
PALB2,9.25,2.75,1.0,1.75
SH3D21,0.25,0.0,0.0,0.25
NARS2,14.25,4.0,3.0,2.5
E2F8,23.25,2.0,2.25,1.5
KCTD17,1.25,0.0,0.0,0.75
TBC1D17,0.25,0.5,0.25,0.0
TEFM,4.75,0.0,0.25,0.5
BBS10,9.0,1.0,1.0,1.25
ZNF419,31.0,9.0,6.25,8.75
SLC25A22,29.25,14.0,7.25,8.25
ZFAND1,117.25,25.75,23.25,13.25
SNIP1,124.0,31.25,19.25,16.5
ASB13,14.0,2.75,2.5,2.75
DHRS12,0.25,0.25,0.0,0.25
ZNF668,11.75,5.5,4.25,2.75
GEMIN7,46.5,15.25,7.75,7.25
ISOC2,25.25,8.75,5.5,7.25
ELMO3,1.25,0.25,0.5,0.0
KATNBL1,25.5,5.25,3.25,2.0
TXNDC15,19.0,1.75,1.5,1.75
MCTP1,3.25,0.5,0.0,0.0
GRTP1,0.0,0.0,0.0,0.0
ZFHX4,0.25,0.25,0.25,0.25
ACBD4,2.0,0.75,0.75,1.5
MICALL2,0.5,0.0,0.25,0.0
CCDC82,16.75,2.25,2.25,2.0
KLHL36,43.25,9.0,5.5,6.5
CLMN,4.5,1.25,0.5,0.75
FBXO31,86.25,38.0,20.25,21.0
GSDMD,1.75,1.0,1.5,3.25
SPRING1,89.5,16.25,11.25,10.0
ALG9,21.5,5.5,3.0,2.25
ZNF408,3.0,2.75,1.0,2.5
ARMC5,68.75,29.75,15.75,16.75
CARF,14.25,2.75,1.75,2.25
SHCBP1,75.75,17.5,12.0,13.25
HPS6,25.25,9.25,4.25,6.25
VASH2,1.0,0.0,0.75,0.25
GSTCD,19.25,4.0,4.5,4.0
TTC21B,11.25,0.75,1.75,2.0
PTCD2,8.0,2.75,2.5,1.25
SLTM,540.5,154.25,96.25,97.5
MMRN2,0.25,0.0,0.0,0.5
EHMT1,43.0,8.5,4.25,8.0
AGMAT,0.75,0.0,0.25,0.0
NIPAL2,20.5,5.0,3.0,2.25
MOB3B,66.0,12.75,5.5,3.75
ZNF552,9.75,1.25,3.0,2.0
DNAI4,0.0,0.25,0.0,0.0
CAMKMT,0.0,0.25,0.25,0.0
METTL8,56.75,18.0,14.25,9.75
NAA40,35.5,6.25,9.5,6.75
ZMYM1,7.5,0.5,0.75,0.5
KDM8,13.5,4.5,3.75,2.5
QSER1,110.75,16.5,7.5,7.0
GEMIN6,5.0,2.5,1.0,1.0
PEAK1,22.0,3.25,1.75,3.25
LONRF3,7.5,1.75,0.75,0.25
PIP4K2C,63.75,16.5,8.25,8.75
TMC5,0.75,0.0,0.0,0.75
NHEJ1,21.0,6.75,6.5,5.5
ZBTB3,25.25,7.25,5.0,5.0
ZDHHC11,1.0,0.5,0.0,1.0
RNF122,56.25,29.25,19.5,22.0
MFSD13A,2.75,0.75,0.75,1.25
CSPP1,19.0,5.5,2.75,2.75
TLCD3A,30.5,11.0,3.25,3.5
TM4SF20,0.0,0.0,0.0,0.0
LINC00115,4.0,1.5,1.25,0.75
SNX22,1.0,0.0,0.5,0.5
79857,0.0,0.0,0.0,0.0
NEK11,0.75,0.0,0.5,0.0
ZNF669,57.0,20.0,18.5,12.25
RBFA,31.5,12.25,4.5,5.25
TREML2,83.75,28.5,11.75,16.25
BORA,32.0,7.5,3.75,5.5
TCTN2,2.75,1.0,0.25,0.0
ALG13,15.75,2.25,4.0,1.5
CPSF7,424.25,109.25,69.75,54.75
RPAP2,16.75,3.0,2.25,0.5
CBLL1,168.0,28.5,25.25,15.5
NUDT18,5.75,3.5,2.75,5.0
RABEP2,8.25,3.5,1.25,2.25
THSD4,1.0,0.0,0.0,0.0
UBA5,53.25,9.0,9.0,7.5
DCAKD,22.25,8.0,4.5,1.75
CCDC134,8.5,2.75,0.75,0.25
ZC3H14,29.75,6.5,2.5,6.25
PODNL1,0.0,0.0,0.0,0.25
HDAC11,0.0,0.25,0.0,0.25
CAAP1,13.75,2.25,4.5,1.75
LPCAT1,655.75,153.5,85.25,110.75
RIN3,20.0,7.0,6.0,10.25
ZNF671,12.75,3.5,2.0,1.0
MCMBP,210.75,42.0,35.0,31.5
GGNBP2,45.25,10.25,6.75,5.25
ZNF672,43.25,13.75,10.0,10.0
ATP8B4,254.75,56.0,19.0,34.25
THNSL1,0.5,0.0,0.25,0.25
RPP21,2.0,0.25,0.0,0.0
ZNF613,3.5,0.75,1.5,0.5
PRR5L,22.25,7.25,5.75,6.5
CYBRD1,40.5,7.5,2.5,4.75
NUP85,4.5,1.0,0.5,1.25
NAA60,46.25,15.75,8.75,12.5
TMC7,0.0,0.0,0.0,0.0
MORN1,3.25,1.0,0.5,2.0
PYROXD1,49.75,12.75,11.25,6.25
ACTR5,11.25,4.5,3.75,3.0
ATAD5,16.5,5.25,5.5,3.25
MAGIX,2.5,0.0,0.75,0.5
SETD6,58.25,10.5,8.75,5.0
MRM1,14.25,5.5,4.25,6.25
ADM2,19.0,6.25,8.0,9.75
SPEF2,0.25,0.75,0.0,0.0
MAP6D1,24.75,5.25,4.0,4.0
DOK3,66.5,16.0,3.0,7.0
KIAA0319L,19.5,8.5,6.25,6.25
SYNPO2L,0.75,0.0,0.0,0.0
COQ8B,7.0,2.5,2.5,2.25
SLC35E1,190.5,52.0,23.5,20.25
ZNF696,162.75,42.75,28.0,29.75
L2HGDH,15.0,3.75,2.75,1.25
C10orf95,1.25,0.5,1.0,1.25
DHDDS,56.75,18.0,7.75,9.75
PLPPR3,3.25,0.5,0.25,0.25
PLEKHS1,0.25,0.0,0.5,0.0
NOL10,147.0,39.5,28.75,31.5
PDZD7,5.0,0.5,0.25,0.75
ERMP1,25.25,5.0,9.75,5.0
PAQR6,8.25,2.75,2.75,2.25
DENND1C,3.5,1.0,0.5,1.5
CEP76,76.75,22.0,15.0,8.75
JADE1,177.75,46.25,40.5,30.75
DENND2D,21.0,7.0,3.5,3.25
ABCA11P,4.5,2.5,0.0,1.0
SCD5,1.25,0.25,0.0,0.0
WDR76,48.25,4.25,5.0,3.25
ATAT1,64.5,19.0,10.75,11.75
ZNF767P,94.25,26.5,11.5,12.5
CPED1,1.0,0.0,0.0,0.25
GRHL2,0.5,0.5,0.0,0.0
TRMT2B,8.25,2.5,1.0,1.5
DSN1,42.75,6.75,9.25,8.75
DNAJB14,119.25,22.5,17.5,11.5
TTC26,11.0,2.25,1.25,2.0
PLEKHH3,0.5,0.25,0.0,0.0
STN1,8.75,3.0,1.0,2.25
79992,6.5,1.25,0.5,1.25
79999,1.25,0.25,0.0,0.5
PCNX2,0.0,0.0,0.0,0.0
ESRP2,0.25,0.0,0.0,0.0
DOCK5,405.75,113.25,49.25,37.25
TRAPPC13,14.0,1.5,1.0,3.25
C10orf88,25.5,5.0,2.5,3.25
TMEM156,0.25,0.0,0.0,0.0
RMI1,15.75,3.75,3.75,3.25
PSME3IP1,53.75,10.0,13.25,14.5
PHC3,316.75,71.25,40.25,38.25
MINDY3,11.0,0.75,2.5,0.75
WWC2,11.0,3.0,1.0,0.75
DGLUCY,7.75,3.0,2.0,2.5
NAA25,145.25,28.25,25.25,25.25
UBTD1,3.75,0.25,0.5,0.5
FOXRED2,78.5,21.75,10.75,15.25
TMEM62,3.0,2.5,0.5,0.5
MYO15B,0.75,0.0,0.0,0.5
SLC8B1,7.25,0.5,2.75,2.0
PANK2,36.0,5.25,7.75,4.75
FBXL18,44.5,9.0,7.25,7.0
ZNF556,5.25,1.25,1.0,2.5
80035,13.5,5.5,3.75,1.75
CEBPA-DT,42.25,11.25,8.75,13.75
PGAP1,12.5,2.25,3.0,0.0
ATF7IP2,28.75,7.25,7.25,6.75
DCAF17,55.25,14.25,14.0,11.0
CCDC15,5.5,0.5,0.75,0.25
HEXA-AS1,1.5,0.75,0.25,0.25
