,MV4.11_DMSO,K562_DMSO,K562_JQ1,MV4.11_JQ1
12299,9.0,0.0,0.0,6.0
12300,16.0,0.0,0.0,6.0
12301,20.0,30.0,23.0,31.0
12302,1.0,0.0,2.0,3.0
12303,17.0,1.0,0.0,15.0
12304,5.0,0.0,0.0,5.0
12305,2.0,1.0,0.0,2.0
12306,34.0,19.0,24.0,21.0
12307,36.0,0.0,0.0,39.0
12308,0.0,2.0,3.0,0.0
12309,0.0,2.0,4.0,1.0
12310,16.0,10.0,9.0,16.0
12311,0.0,0.0,0.0,0.0
12312,4.0,7.0,6.0,3.0
12313,1.0,31.0,12.0,2.0
12314,67.0,38.0,41.0,60.0
12315,195.0,30.0,27.0,169.0
12316,57.0,1.0,2.0,56.0
12317,0.0,11.0,7.0,0.0
12318,1.0,0.0,0.0,1.0
12319,4.0,0.0,0.0,2.0
12320,0.0,20.0,15.0,0.0
12321,6.0,0.0,0.0,5.0
12322,5.0,1.0,3.0,2.0
12323,8.0,6.0,10.0,12.0
12324,0.0,0.0,1.0,0.0
12325,10.0,4.0,4.0,2.0
12326,16.0,16.0,14.0,14.0
12327,3.0,3.0,4.0,2.0
12328,55.0,28.0,26.0,35.0
12329,22.0,111.0,85.0,19.0
12330,22.0,7.0,6.0,18.0
12331,0.0,0.0,0.0,0.0
12332,8.0,17.0,18.0,7.0
12333,1.0,0.0,0.0,1.0
12334,3.0,6.0,2.0,1.0
12335,82.0,0.0,0.0,31.0
12336,0.0,0.0,0.0,0.0
12337,5.0,10.0,9.0,4.0
12338,0.0,0.0,0.0,0.0
12339,0.0,0.0,0.0,0.0
12340,3.0,0.0,0.0,3.0
12341,15.0,13.0,10.0,10.0
12342,15.0,1.0,0.0,16.0
12343,19.0,12.0,4.0,9.0
12344,1.0,4.0,7.0,5.0
12345,25.0,20.0,22.0,21.0
12346,5.0,0.0,0.0,2.0
12347,185.0,119.0,122.0,157.0
12348,19.0,52.0,34.0,14.0
12349,13.0,437.0,291.0,29.0
12350,0.0,0.0,0.0,0.0
12351,61.0,66.0,70.0,53.0
12352,62.0,32.0,36.0,49.0
12353,6.0,2.0,4.0,7.0
12354,2.0,0.0,0.0,0.0
12355,11.0,18.0,17.0,11.0
12356,5.0,2.0,7.0,2.0
12357,137.0,120.0,119.0,160.0
12358,31.0,13.0,11.0,27.0
12359,0.0,11.0,0.0,0.0
12360,24.0,15.0,7.0,17.0
12361,9.0,32.0,40.0,9.0
12362,49.0,55.0,42.0,68.0
12363,9.0,10.0,11.0,11.0
12364,10.0,9.0,12.0,8.0
12365,147.0,96.0,100.0,114.0
12366,1.0,0.0,0.0,0.0
12367,1.0,4.0,2.0,0.0
12368,0.0,2.0,3.0,0.0
12369,12.0,4.0,8.0,11.0
12370,16.0,7.0,13.0,10.0
12371,9.0,5.0,2.0,3.0
12372,70.0,35.0,33.0,71.0
12373,109.0,82.0,88.0,114.0
12374,0.0,23.0,22.0,0.0
12375,5.0,2.0,2.0,2.0
12376,3.0,3.0,2.0,1.0
12377,0.0,0.0,0.0,0.0
12378,5.0,1.0,0.0,1.0
12379,0.0,1.0,5.0,0.0
12380,1.0,0.0,0.0,0.0
12381,5.0,0.0,0.0,3.0
12382,27.0,47.0,31.0,17.0
12383,1.0,0.0,0.0,0.0
12384,22.0,5.0,3.0,32.0
12385,8.0,3.0,13.0,10.0
12386,0.0,0.0,2.0,0.0
12387,39.0,27.0,28.0,33.0
12388,6.0,2.0,2.0,1.0
12389,35.0,40.0,24.0,37.0
12390,5.0,5.0,3.0,6.0
12391,18.0,8.0,11.0,15.0
12392,1.0,0.0,1.0,0.0
12393,16.0,0.0,1.0,9.0
12394,0.0,1.0,0.0,0.0
12395,84.0,60.0,64.0,96.0
12396,72.0,75.0,47.0,65.0
12397,0.0,16.0,17.0,0.0
12398,22.0,28.0,32.0,24.0
12399,67.0,66.0,44.0,65.0
12400,0.0,5.0,3.0,0.0
12401,3.0,0.0,0.0,0.0
12402,27.0,1.0,0.0,25.0
12403,23.0,17.0,24.0,22.0
12404,85.0,96.0,111.0,79.0
12405,3.0,0.0,0.0,0.0
12406,116.0,88.0,87.0,153.0
12407,11.0,2.0,0.0,5.0
12408,0.0,7.0,2.0,0.0
12409,686.0,239.0,255.0,669.0
12410,10.0,5.0,9.0,7.0
12411,8.0,3.0,4.0,5.0
12412,2.0,4.0,0.0,0.0
12413,0.0,0.0,0.0,0.0
12414,184.0,33.0,34.0,161.0
12415,49.0,77.0,54.0,34.0
12416,22.0,10.0,20.0,34.0
12417,22.0,24.0,19.0,20.0
12418,24.0,29.0,27.0,20.0
12419,11.0,2.0,5.0,13.0
12420,0.0,0.0,0.0,0.0
12421,44.0,0.0,1.0,21.0
12422,31.0,9.0,5.0,27.0
12423,0.0,0.0,0.0,0.0
12424,0.0,2.0,1.0,0.0
12425,86.0,96.0,85.0,90.0
12426,2.0,0.0,1.0,0.0
12427,35.0,0.0,0.0,20.0
12428,3.0,0.0,0.0,1.0
12429,0.0,0.0,1.0,0.0
12430,1.0,2.0,2.0,1.0
12431,168.0,119.0,109.0,140.0
12432,0.0,0.0,0.0,1.0
12433,191.0,0.0,0.0,183.0
12434,16.0,9.0,7.0,10.0
12435,31.0,6.0,8.0,22.0
12436,5.0,7.0,13.0,2.0
12437,5.0,6.0,2.0,4.0
12438,290.0,264.0,220.0,195.0
12439,10.0,8.0,7.0,4.0
12440,8.0,12.0,15.0,13.0
12441,298.0,197.0,176.0,266.0
12442,6.0,1.0,2.0,7.0
12443,1.0,1.0,2.0,3.0
12444,189.0,236.0,126.0,144.0
12445,7.0,0.0,0.0,2.0
12446,31.0,10.0,15.0,22.0
12447,71.0,28.0,21.0,57.0
12448,2.0,3.0,3.0,3.0
12449,17.0,1.0,0.0,11.0
12450,264.0,166.0,133.0,195.0
12451,0.0,1.0,2.0,0.0
12452,0.0,0.0,0.0,0.0
12453,0.0,4.0,2.0,0.0
12454,145.0,200.0,153.0,110.0
12455,24.0,16.0,18.0,22.0
12456,1.0,0.0,0.0,0.0
12457,0.0,97.0,112.0,0.0
12458,0.0,0.0,0.0,0.0
12459,0.0,10.0,7.0,0.0
12460,20.0,0.0,2.0,11.0
12461,0.0,20.0,11.0,0.0
12462,151.0,56.0,64.0,107.0
12463,0.0,0.0,0.0,0.0
12464,1.0,18.0,10.0,1.0
12465,6.0,0.0,0.0,7.0
12466,95.0,47.0,42.0,100.0
12467,38.0,2.0,5.0,40.0
12468,3.0,0.0,0.0,1.0
12469,214.0,89.0,87.0,193.0
12470,98.0,33.0,22.0,64.0
12471,11.0,3.0,6.0,6.0
12472,1.0,3.0,2.0,1.0
12473,0.0,1.0,0.0,1.0
12474,9.0,1.0,1.0,13.0
12475,23.0,34.0,22.0,20.0
12476,19.0,23.0,13.0,24.0
12477,0.0,1.0,0.0,0.0
12478,68.0,26.0,27.0,84.0
12479,8.0,0.0,0.0,0.0
12480,38.0,10.0,9.0,45.0
12481,0.0,3.0,3.0,0.0
12482,2.0,0.0,1.0,8.0
12483,8.0,0.0,0.0,5.0
12484,0.0,8.0,11.0,0.0
12485,16.0,8.0,6.0,18.0
12486,47.0,19.0,19.0,32.0
12487,6.0,0.0,0.0,2.0
12488,1.0,0.0,0.0,0.0
12489,0.0,1.0,1.0,0.0
12490,39.0,65.0,44.0,30.0
12491,0.0,0.0,0.0,1.0
12492,10.0,9.0,11.0,9.0
12493,71.0,26.0,19.0,49.0
12494,26.0,0.0,0.0,19.0
12495,10.0,0.0,0.0,3.0
12496,5.0,0.0,0.0,2.0
12497,14.0,11.0,12.0,10.0
12498,0.0,0.0,1.0,0.0
12499,57.0,38.0,42.0,65.0
12500,0.0,3.0,1.0,0.0
12501,2.0,0.0,0.0,2.0
12502,0.0,0.0,1.0,0.0
12503,150.0,108.0,64.0,131.0
12504,5.0,0.0,0.0,3.0
12505,0.0,0.0,0.0,0.0
12506,126.0,0.0,0.0,79.0
12507,3.0,0.0,0.0,2.0
12508,4.0,0.0,0.0,1.0
12509,0.0,7.0,3.0,0.0
12510,0.0,0.0,0.0,1.0
12511,36.0,33.0,34.0,25.0
12512,3.0,5.0,4.0,0.0
12513,54.0,67.0,58.0,28.0
12514,17.0,18.0,16.0,13.0
12515,0.0,0.0,0.0,1.0
12516,0.0,0.0,0.0,0.0
12517,60.0,45.0,41.0,67.0
12518,0.0,9.0,7.0,0.0
12519,38.0,0.0,0.0,25.0
12520,90.0,75.0,54.0,93.0
12521,1.0,0.0,0.0,3.0
12522,0.0,0.0,0.0,0.0
12523,19.0,10.0,5.0,18.0
12524,35.0,19.0,19.0,19.0
12525,165.0,106.0,73.0,147.0
12526,0.0,0.0,0.0,0.0
12527,19.0,18.0,21.0,21.0
12528,31.0,38.0,42.0,35.0
12529,42.0,18.0,18.0,29.0
12530,14.0,35.0,21.0,17.0
12531,34.0,30.0,23.0,33.0
12532,40.0,33.0,26.0,54.0
12533,27.0,18.0,14.0,27.0
12534,26.0,16.0,17.0,28.0
12535,2.0,4.0,0.0,2.0
12536,117.0,147.0,114.0,110.0
12537,1.0,4.0,1.0,0.0
12538,0.0,0.0,0.0,0.0
12539,7.0,1.0,0.0,5.0
12540,16.0,9.0,4.0,24.0
12541,5.0,2.0,1.0,6.0
12542,0.0,0.0,0.0,1.0
12543,7.0,4.0,1.0,8.0
12544,4.0,0.0,0.0,4.0
12545,97.0,38.0,38.0,113.0
12546,190.0,44.0,57.0,142.0
12547,2.0,0.0,0.0,0.0
12548,0.0,1.0,1.0,0.0
12549,32.0,18.0,15.0,16.0
12550,1.0,0.0,0.0,1.0
12551,17.0,1.0,1.0,12.0
12552,2.0,0.0,0.0,4.0
12553,8.0,10.0,9.0,7.0
12554,10.0,8.0,3.0,0.0
12555,65.0,106.0,128.0,78.0
12556,122.0,105.0,88.0,110.0
12557,0.0,4.0,1.0,0.0
12558,8.0,14.0,14.0,6.0
12559,0.0,0.0,0.0,0.0
12560,1.0,0.0,1.0,0.0
12561,1.0,0.0,3.0,1.0
12562,412.0,572.0,497.0,311.0
12563,3.0,2.0,4.0,1.0
12564,15.0,0.0,0.0,4.0
12565,277.0,235.0,213.0,230.0
12566,9.0,0.0,1.0,8.0
12567,1.0,10.0,7.0,3.0
12568,8.0,14.0,16.0,15.0
12569,24.0,0.0,0.0,7.0
12570,0.0,0.0,0.0,0.0
12571,19.0,8.0,14.0,17.0
12572,8.0,8.0,16.0,14.0
12573,0.0,0.0,0.0,2.0
12574,60.0,33.0,36.0,57.0
12575,19.0,5.0,2.0,12.0
12576,27.0,32.0,30.0,19.0
12577,44.0,15.0,25.0,38.0
12578,4.0,6.0,6.0,2.0
12579,4.0,0.0,0.0,1.0
12580,19.0,7.0,12.0,10.0
12581,1.0,0.0,0.0,0.0
12582,43.0,2.0,1.0,21.0
12583,84.0,22.0,28.0,81.0
12584,46.0,1.0,1.0,36.0
12585,0.0,0.0,0.0,0.0
12586,33.0,37.0,57.0,22.0
12587,11.0,0.0,1.0,4.0
12588,6.0,6.0,8.0,7.0
12589,25.0,19.0,31.0,30.0
12590,132.0,0.0,0.0,98.0
12591,159.0,92.0,45.0,121.0
12592,14.0,13.0,18.0,14.0
12593,14.0,2.0,6.0,6.0
12594,83.0,64.0,44.0,55.0
12595,1.0,0.0,2.0,1.0
12596,8.0,6.0,6.0,9.0
12597,183.0,0.0,0.0,119.0
12598,98.0,169.0,138.0,70.0
12599,217.0,215.0,184.0,190.0
12600,2.0,1.0,1.0,3.0
12601,20.0,7.0,9.0,17.0
12602,0.0,3.0,1.0,0.0
12603,4.0,1.0,4.0,6.0
12604,1.0,166.0,93.0,5.0
12605,1.0,0.0,1.0,1.0
12606,23.0,34.0,35.0,16.0
12607,35.0,38.0,47.0,27.0
12608,0.0,0.0,0.0,0.0
12609,0.0,1.0,1.0,0.0
12610,10.0,0.0,0.0,10.0
12611,13.0,8.0,15.0,10.0
12612,0.0,0.0,2.0,0.0
12613,70.0,17.0,16.0,33.0
12614,1.0,0.0,0.0,0.0
12615,141.0,52.0,56.0,134.0
12616,15.0,12.0,12.0,9.0
12617,0.0,23.0,24.0,0.0
12618,0.0,1.0,0.0,0.0
12619,8.0,0.0,0.0,1.0
12620,4.0,0.0,0.0,1.0
12621,0.0,0.0,0.0,0.0
12622,16.0,3.0,5.0,9.0
12623,52.0,4.0,4.0,46.0
12624,20.0,20.0,10.0,11.0
12625,0.0,7.0,5.0,0.0
12626,0.0,0.0,0.0,0.0
12627,22.0,7.0,6.0,9.0
12628,19.0,8.0,13.0,14.0
12629,1.0,0.0,0.0,0.0
12630,2.0,0.0,3.0,1.0
12631,59.0,5.0,6.0,75.0
12632,7.0,7.0,13.0,7.0
12633,31.0,48.0,56.0,29.0
12634,0.0,0.0,4.0,0.0
12635,16.0,6.0,15.0,12.0
12636,0.0,0.0,0.0,2.0
12637,63.0,55.0,39.0,56.0
12638,222.0,181.0,128.0,152.0
12639,16.0,16.0,17.0,15.0
12640,32.0,16.0,17.0,42.0
12641,226.0,154.0,96.0,147.0
12642,13.0,15.0,28.0,9.0
12643,39.0,34.0,44.0,30.0
12644,108.0,54.0,41.0,95.0
12645,18.0,14.0,6.0,6.0
12646,26.0,10.0,8.0,28.0
12647,1.0,5.0,3.0,1.0
12648,0.0,0.0,0.0,0.0
12649,104.0,145.0,121.0,105.0
12650,3.0,10.0,10.0,4.0
12651,1.0,4.0,4.0,1.0
12652,99.0,124.0,154.0,100.0
12653,3.0,0.0,0.0,0.0
12654,84.0,51.0,48.0,50.0
12655,8.0,0.0,0.0,4.0
12656,35.0,9.0,5.0,38.0
12657,5.0,3.0,2.0,1.0
12658,0.0,0.0,1.0,0.0
12659,114.0,29.0,24.0,72.0
12660,0.0,1.0,0.0,0.0
12661,40.0,0.0,0.0,48.0
12662,17.0,0.0,0.0,27.0
12663,18.0,0.0,0.0,25.0
12664,0.0,0.0,0.0,0.0
12665,2.0,0.0,3.0,1.0
12666,4.0,0.0,0.0,1.0
12667,0.0,0.0,0.0,0.0
12668,15.0,11.0,12.0,14.0
12669,0.0,1.0,0.0,0.0
12670,47.0,6.0,2.0,34.0
12671,85.0,0.0,0.0,31.0
12672,0.0,0.0,0.0,1.0
12673,40.0,16.0,19.0,34.0
12674,5.0,0.0,0.0,0.0
12675,0.0,1.0,0.0,0.0
12676,12.0,7.0,7.0,6.0
12677,2.0,0.0,1.0,0.0
12678,0.0,0.0,0.0,0.0
12679,12.0,3.0,0.0,13.0
12680,1.0,3.0,1.0,1.0
12681,0.0,1.0,0.0,2.0
12682,114.0,15.0,15.0,102.0
12683,0.0,0.0,0.0,0.0
12684,1.0,0.0,0.0,3.0
12685,27.0,72.0,90.0,47.0
12686,103.0,107.0,85.0,102.0
12687,0.0,0.0,0.0,1.0
12688,147.0,113.0,85.0,115.0
12689,388.0,90.0,76.0,381.0
12690,7.0,0.0,0.0,2.0
12691,4.0,1.0,3.0,2.0
12692,37.0,35.0,33.0,35.0
12693,0.0,4.0,2.0,0.0
12694,15.0,4.0,7.0,18.0
12695,0.0,0.0,0.0,0.0
12696,28.0,58.0,33.0,22.0
12697,0.0,0.0,0.0,0.0
12698,1.0,1.0,1.0,0.0
12699,0.0,1.0,2.0,0.0
12700,0.0,2.0,0.0,0.0
12701,2.0,0.0,0.0,1.0
12702,2.0,0.0,1.0,4.0
12703,19.0,2.0,2.0,16.0
12704,0.0,4.0,1.0,0.0
12705,50.0,17.0,13.0,42.0
12706,68.0,2.0,0.0,54.0
12707,0.0,1.0,2.0,0.0
12708,3.0,13.0,20.0,2.0
12709,0.0,1.0,0.0,0.0
12710,0.0,4.0,2.0,0.0
12711,2.0,0.0,0.0,3.0
12712,9.0,6.0,3.0,6.0
12713,0.0,1.0,1.0,0.0
12714,3.0,4.0,1.0,4.0
12715,2.0,8.0,3.0,2.0
12716,148.0,0.0,0.0,86.0
12717,1.0,0.0,0.0,0.0
12718,0.0,18.0,8.0,0.0
12719,61.0,84.0,69.0,38.0
12720,5.0,0.0,0.0,6.0
12721,0.0,6.0,3.0,1.0
12722,45.0,28.0,34.0,31.0
12723,0.0,7.0,6.0,0.0
12724,0.0,1.0,0.0,0.0
12725,2.0,0.0,0.0,0.0
12726,7.0,12.0,9.0,6.0
12727,152.0,126.0,90.0,158.0
12728,3.0,3.0,5.0,2.0
12729,56.0,20.0,22.0,43.0
12730,0.0,1.0,1.0,0.0
12731,53.0,40.0,51.0,63.0
12732,0.0,0.0,1.0,3.0
12733,1.0,0.0,0.0,0.0
12734,29.0,29.0,50.0,44.0
12735,1.0,3.0,3.0,1.0
12736,60.0,6.0,2.0,41.0
12737,6.0,3.0,4.0,14.0
12738,58.0,90.0,90.0,63.0
12739,7.0,1.0,2.0,5.0
12740,5.0,0.0,0.0,1.0
12741,5.0,2.0,1.0,16.0
12742,4.0,0.0,2.0,3.0
12743,0.0,4.0,2.0,0.0
12744,0.0,2.0,3.0,2.0
12745,5.0,2.0,2.0,5.0
12746,0.0,0.0,0.0,0.0
12747,0.0,6.0,8.0,0.0
12748,1.0,2.0,1.0,0.0
12749,43.0,40.0,43.0,31.0
12750,13.0,24.0,33.0,11.0
12751,7.0,23.0,8.0,13.0
12752,0.0,0.0,0.0,0.0
12753,0.0,0.0,0.0,0.0
12754,4.0,4.0,4.0,6.0
12755,955.0,11.0,11.0,640.0
12756,4979.0,556.0,412.0,4014.0
12757,89.0,87.0,104.0,91.0
12758,9.0,0.0,0.0,6.0
12759,22.0,39.0,28.0,15.0
12760,9.0,4.0,5.0,2.0
12761,7.0,3.0,4.0,5.0
12762,14.0,17.0,10.0,9.0
12763,33.0,15.0,10.0,14.0
12764,15.0,0.0,0.0,9.0
12765,47.0,14.0,26.0,42.0
12766,0.0,0.0,0.0,0.0
12767,25.0,3.0,1.0,11.0
12768,0.0,1.0,0.0,0.0
12769,0.0,10.0,4.0,0.0
12770,109.0,37.0,17.0,70.0
12771,93.0,47.0,52.0,69.0
12772,0.0,1.0,0.0,0.0
12773,0.0,0.0,0.0,1.0
12774,0.0,0.0,0.0,0.0
12775,15.0,2.0,4.0,10.0
12776,5.0,0.0,0.0,3.0
12777,8.0,6.0,5.0,9.0
12778,24.0,6.0,4.0,9.0
12779,25.0,4.0,5.0,20.0
12780,0.0,0.0,0.0,0.0
12781,44.0,2.0,1.0,38.0
12782,10.0,0.0,0.0,7.0
12783,4.0,1.0,0.0,4.0
12784,25.0,2.0,2.0,14.0
12785,65.0,0.0,0.0,48.0
12786,74.0,64.0,60.0,59.0
12787,46.0,28.0,15.0,18.0
12788,0.0,33.0,11.0,0.0
12789,2.0,2.0,1.0,4.0
12790,44.0,53.0,51.0,33.0
12791,47.0,114.0,87.0,48.0
12792,23.0,88.0,82.0,17.0
12793,0.0,0.0,0.0,0.0
12794,6.0,1.0,0.0,9.0
12795,7.0,5.0,5.0,3.0
12796,7.0,13.0,4.0,6.0
12797,1.0,0.0,0.0,0.0
12798,35.0,16.0,13.0,31.0
12799,28.0,9.0,10.0,34.0
12800,276.0,26.0,16.0,147.0
12801,9.0,17.0,20.0,13.0
12802,6.0,82.0,82.0,7.0
12803,54.0,38.0,34.0,49.0
12804,13.0,8.0,6.0,16.0
12805,0.0,0.0,0.0,0.0
12806,0.0,0.0,0.0,0.0
12807,0.0,0.0,0.0,1.0
12808,2.0,0.0,0.0,1.0
12809,102.0,42.0,34.0,85.0
12810,51.0,23.0,23.0,66.0
12811,8.0,12.0,15.0,9.0
12812,2.0,0.0,0.0,2.0
12813,5.0,13.0,6.0,1.0
12814,0.0,1.0,1.0,0.0
12815,0.0,0.0,0.0,0.0
12816,16.0,0.0,0.0,15.0
12817,11.0,1.0,3.0,20.0
12818,0.0,2.0,0.0,0.0
12819,0.0,8.0,4.0,1.0
12820,2.0,1.0,0.0,1.0
12821,29.0,25.0,17.0,33.0
12822,6.0,8.0,6.0,10.0
12823,901.0,2290.0,2869.0,1110.0
12824,1.0,0.0,2.0,1.0
12825,108.0,84.0,93.0,134.0
12826,18.0,5.0,4.0,12.0
12827,0.0,0.0,0.0,0.0
12828,10.0,4.0,10.0,21.0
12829,4.0,0.0,2.0,3.0
12830,54.0,30.0,40.0,55.0
12831,0.0,0.0,0.0,0.0
12832,330.0,815.0,882.0,334.0
12833,67.0,64.0,52.0,58.0
12834,14.0,120.0,122.0,8.0
12835,21.0,19.0,11.0,19.0
12836,274.0,218.0,175.0,269.0
12837,118.0,123.0,122.0,87.0
12838,2.0,0.0,0.0,0.0
12839,102.0,76.0,83.0,94.0
12840,84.0,105.0,76.0,74.0
12841,0.0,0.0,0.0,0.0
12842,0.0,8.0,2.0,0.0
12843,11.0,25.0,10.0,17.0
12844,2.0,0.0,0.0,2.0
12845,4.0,0.0,0.0,3.0
12846,4.0,26.0,20.0,8.0
12847,12.0,3.0,7.0,8.0
12848,16.0,16.0,16.0,20.0
12849,25.0,0.0,1.0,9.0
12850,157.0,0.0,0.0,91.0
12851,141.0,180.0,136.0,108.0
12852,8.0,5.0,3.0,12.0
12853,0.0,0.0,0.0,0.0
12854,0.0,4.0,3.0,0.0
12855,3.0,0.0,1.0,2.0
12856,13.0,1.0,0.0,11.0
12857,0.0,0.0,0.0,1.0
12858,176.0,86.0,62.0,146.0
12859,4.0,0.0,0.0,4.0
12860,5.0,0.0,0.0,2.0
12861,6.0,1.0,0.0,4.0
12862,0.0,0.0,0.0,0.0
12863,3.0,2.0,2.0,1.0
12864,0.0,4.0,0.0,0.0
12865,20.0,5.0,4.0,13.0
12866,13.0,11.0,17.0,14.0
12867,0.0,32.0,30.0,0.0
12868,9.0,1.0,1.0,7.0
12869,1.0,0.0,0.0,2.0
12870,116.0,32.0,29.0,76.0
12871,0.0,0.0,1.0,0.0
12872,26.0,60.0,65.0,25.0
12873,0.0,0.0,0.0,1.0
12874,0.0,0.0,0.0,0.0
12875,11.0,13.0,13.0,17.0
12876,32.0,5.0,7.0,17.0
12877,1.0,1.0,1.0,1.0
12878,0.0,0.0,1.0,0.0
12879,0.0,1.0,1.0,0.0
12880,0.0,1.0,4.0,0.0
12881,10.0,1.0,3.0,4.0
12882,0.0,26.0,18.0,0.0
12883,13.0,5.0,6.0,6.0
12884,7.0,0.0,0.0,5.0
12885,2.0,11.0,9.0,1.0
12886,2.0,6.0,9.0,12.0
12887,5.0,5.0,20.0,10.0
12888,144.0,199.0,135.0,108.0
12889,1.0,0.0,0.0,0.0
12890,168.0,230.0,189.0,179.0
12891,0.0,0.0,0.0,2.0
12892,1.0,0.0,0.0,0.0
12893,0.0,2.0,2.0,0.0
12894,0.0,21.0,5.0,0.0
12895,112.0,149.0,122.0,110.0
12896,2.0,0.0,0.0,2.0
12897,43.0,22.0,30.0,42.0
12898,0.0,3.0,1.0,0.0
12899,35.0,1.0,4.0,50.0
12900,0.0,0.0,0.0,0.0
12901,15.0,4.0,2.0,15.0
12902,0.0,0.0,0.0,1.0
12903,0.0,1.0,0.0,0.0
12904,0.0,0.0,0.0,1.0
12905,51.0,50.0,33.0,42.0
12906,0.0,1.0,0.0,0.0
12907,5.0,0.0,1.0,7.0
12908,8.0,15.0,12.0,7.0
12909,20.0,71.0,44.0,21.0
12910,0.0,234.0,128.0,0.0
12911,0.0,4.0,2.0,0.0
12912,1.0,1.0,1.0,0.0
12913,1.0,0.0,0.0,2.0
12914,5.0,2.0,2.0,8.0
12915,23.0,8.0,11.0,23.0
12916,30.0,4.0,6.0,18.0
12917,216.0,127.0,132.0,227.0
12918,0.0,5.0,12.0,5.0
12919,2.0,0.0,0.0,2.0
12920,1.0,0.0,1.0,0.0
12921,16.0,2.0,4.0,18.0
12922,1.0,1.0,0.0,1.0
12923,0.0,0.0,0.0,0.0
12924,0.0,0.0,0.0,0.0
12925,10.0,23.0,14.0,8.0
12926,6.0,5.0,2.0,3.0
12927,0.0,1.0,2.0,0.0
12928,38.0,39.0,32.0,27.0
12929,0.0,1.0,0.0,0.0
12930,0.0,2.0,1.0,1.0
12931,0.0,0.0,0.0,0.0
12932,356.0,216.0,150.0,318.0
12933,1.0,0.0,0.0,1.0
12934,0.0,1.0,1.0,0.0
12935,146.0,66.0,60.0,126.0
12936,0.0,0.0,0.0,0.0
12937,0.0,1.0,0.0,0.0
12938,4.0,5.0,4.0,1.0
12939,0.0,3.0,2.0,0.0
12940,60.0,69.0,52.0,56.0
12941,52.0,27.0,37.0,50.0
12942,0.0,0.0,1.0,0.0
12943,0.0,1.0,1.0,0.0
12944,3.0,1.0,0.0,3.0
12945,113.0,142.0,159.0,149.0
12946,26.0,50.0,89.0,54.0
12947,34.0,21.0,12.0,19.0
12948,25.0,20.0,22.0,14.0
12949,0.0,1.0,3.0,0.0
12950,0.0,0.0,0.0,0.0
12951,8.0,5.0,6.0,5.0
12952,32.0,22.0,16.0,27.0
12953,3.0,0.0,0.0,1.0
12954,0.0,0.0,2.0,0.0
12955,6.0,1.0,0.0,1.0
12956,5.0,4.0,6.0,4.0
12957,4.0,0.0,4.0,3.0
12958,39.0,42.0,24.0,43.0
12959,80.0,51.0,46.0,53.0
12960,0.0,1.0,3.0,0.0
12961,65.0,38.0,39.0,49.0
12962,6.0,0.0,0.0,1.0
12963,0.0,0.0,0.0,1.0
12964,9.0,12.0,14.0,12.0
12965,21.0,4.0,5.0,23.0
12966,57.0,73.0,55.0,39.0
12967,1.0,0.0,0.0,0.0
12968,37.0,0.0,1.0,38.0
12969,29.0,15.0,17.0,27.0
12970,0.0,0.0,2.0,1.0
12971,4.0,2.0,1.0,7.0
12972,0.0,0.0,0.0,0.0
12973,0.0,0.0,0.0,0.0
12974,7.0,11.0,9.0,4.0
12975,0.0,1.0,5.0,0.0
12976,46.0,21.0,18.0,53.0
12977,2.0,0.0,0.0,3.0
12978,46.0,0.0,0.0,31.0
12979,4.0,0.0,3.0,4.0
12980,0.0,0.0,1.0,4.0
12981,86.0,14.0,11.0,72.0
12982,0.0,0.0,0.0,0.0
12983,0.0,0.0,0.0,0.0
12984,0.0,0.0,0.0,0.0
12985,1.0,1.0,2.0,1.0
12986,37.0,53.0,47.0,18.0
12987,0.0,0.0,1.0,0.0
12988,1.0,0.0,1.0,1.0
12989,0.0,0.0,0.0,0.0
12990,2.0,5.0,2.0,3.0
12991,0.0,0.0,0.0,0.0
12992,0.0,4.0,2.0,0.0
12993,0.0,15.0,8.0,0.0
12994,23.0,4.0,0.0,21.0
12995,17.0,5.0,2.0,8.0
12996,0.0,1.0,0.0,0.0
12997,6.0,3.0,1.0,6.0
12998,3.0,4.0,7.0,7.0
12999,95.0,64.0,38.0,89.0
13000,7.0,3.0,3.0,3.0
13001,8.0,66.0,60.0,7.0
13002,0.0,1.0,0.0,0.0
13003,24.0,27.0,26.0,21.0
13004,14.0,0.0,0.0,10.0
13005,4.0,16.0,16.0,4.0
13006,0.0,1.0,0.0,0.0
13007,12.0,5.0,3.0,12.0
13008,0.0,0.0,0.0,0.0
13009,0.0,0.0,1.0,0.0
13010,0.0,2.0,1.0,0.0
13011,80.0,121.0,84.0,72.0
13012,0.0,0.0,0.0,2.0
13013,0.0,3.0,3.0,0.0
13014,156.0,93.0,72.0,158.0
13015,0.0,0.0,0.0,0.0
13016,0.0,0.0,0.0,1.0
13017,2.0,0.0,0.0,0.0
13018,351.0,651.0,470.0,312.0
13019,5.0,1.0,0.0,7.0
13020,10.0,5.0,9.0,12.0
13021,56.0,14.0,14.0,16.0
13022,1.0,0.0,0.0,1.0
13023,22.0,0.0,0.0,12.0
13024,24.0,48.0,26.0,21.0
13025,4.0,0.0,0.0,0.0
13026,46.0,16.0,15.0,29.0
13027,4.0,0.0,0.0,4.0
13028,4.0,0.0,1.0,0.0
13029,8.0,5.0,10.0,10.0
13030,0.0,0.0,0.0,0.0
13031,1.0,0.0,0.0,0.0
13032,54.0,32.0,16.0,60.0
