task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
856	f7/34e360	9329087836136733063	MERGED_BAM_FILTER (mp116-MV411-MYB_R1)	COMPLETED	0	2020-11-10 02:56:57.061	10m 36s	6m 56s	126.7%	15.6 MB	23.1 MB	5.7 GB	2.1 GB
883	52/1fd2d2	13895039040933737444	PRESEQ (mp316-SKNO1-INPUT_R1)	COMPLETED	0	2020-11-10 02:58:00.890	9m 34s	5m 32s	100.2%	9.8 MB	243.6 MB	1.8 GB	505.4 KB
888	74/e64a54	2102429570233505911	PRESEQ (mp309-KG1-INPUT_R1)	COMPLETED	0	2020-11-10 02:58:15.834	9m 20s	5m 32s	100.2%	9.7 MB	243.6 MB	1.9 GB	507.1 KB
891	ad/b1877c	12950387465881667626	PRESEQ (mp568-MV411-ZEB2_R1)	COMPLETED	0	2020-11-10 02:58:20.627	9m 17s	6m 6s	100.1%	18.2 MB	251.4 MB	1.6 GB	459.3 KB
894	ce/50a17b	13944324247333594950	PRESEQ (mp134-MV411-IGG_R1)	COMPLETED	0	2020-11-10 02:58:33.375	9m 5s	5m 41s	100.2%	9.7 MB	243.6 MB	1.8 GB	480.2 KB
936	98/a0c598	10492514319862448521	BIGWIG (mp233-SKNO1-RUNX1_R1)	COMPLETED	0	2020-11-10 03:00:51.439	6m 49s	3m 38s	129.9%	1.9 GB	1.9 GB	5.4 GB	3.3 GB
937	1b/ce192c	2264049944028158062	PHANTOMPEAKQUALTOOLS (mp233-SKNO1-RUNX1_R1)	COMPLETED	0	2020-11-10 03:00:52.128	6m 49s	4m 4s	68.7%	763.6 MB	1.2 GB	5.4 GB	4.7 GB
945	26/13a0c8	3532798745615528749	BIGWIG (db55-MV411-RUNX1_R1)	COMPLETED	0	2020-11-10 03:01:31.837	6m 10s	3m 13s	130.4%	1.9 GB	1.9 GB	4.6 GB	2.8 GB
944	2c/f9bb60	10547886022314242897	PHANTOMPEAKQUALTOOLS (db55-MV411-RUNX1_R1)	COMPLETED	0	2020-11-10 03:01:32.335	6m 11s	3m 27s	67.7%	690.8 MB	1.1 GB	4.3 GB	3.7 GB
994	52/faa8bb	1867078140669426627	BIGWIG (mp568-MV411-ZEB2_R1)	COMPLETED	0	2020-11-10 03:03:49.787	3m 57s	1m 16s	128.7%	1.9 GB	1.9 GB	1.7 GB	1 GB
992	53/951b73	10008500189224096718	PHANTOMPEAKQUALTOOLS (mp568-MV411-ZEB2_R1)	COMPLETED	0	2020-11-10 03:03:50.370	3m 58s	1m 32s	70.8%	335.5 MB	791 MB	2.1 GB	1.8 GB
746	0c/bb6bf9	13903559398477422898	MERGED_BAM (mp35-D9-INPUT_R1)	COMPLETED	0	2020-11-10 02:44:29.509	23m 26s	18m	106.9%	24.4 GB	40 GB	16.9 GB	3.4 GB
775	fb/7e5319	18220114349761815276	MERGED_BAM (db42-MV411-WDR5_D9E1_R1)	COMPLETED	0	2020-11-10 02:44:51.102	23m 7s	19m 55s	112.0%	23.1 GB	40 GB	9.8 GB	2 GB
845	00/7ed085	1396748234872196922	MERGED_BAM_FILTER (mp118-MV411-SP1_R1)	COMPLETED	0	2020-11-10 02:56:30.685	11m 29s	7m 32s	125.8%	17 MB	24.7 MB	6.1 GB	2.3 GB
865	69/832684	16496054116904089225	MERGED_BAM_FILTER (db56-MV411-MLL_KTM2A_R1)	COMPLETED	0	2020-11-10 02:57:23.643	10m 37s	6m 36s	125.6%	15.9 MB	23.5 MB	5.7 GB	2.2 GB
886	15/9350e2	4726904239919620569	PRESEQ (mp427-MV411-LMO2_R1)	COMPLETED	0	2020-11-10 02:58:02.974	9m 59s	6m 29s	100.1%	9.9 MB	243.6 MB	1.7 GB	460 KB
885	6b/5354eb	12215726941400529388	MERGED_BAM_FILTER (mp427-MV411-LMO2_R1)	COMPLETED	0	2020-11-10 02:58:03.552	10m	5m 39s	128.4%	13.9 MB	22.6 MB	5.2 GB	1.7 GB
889	3c/24423e	8646649195018537889	PRESEQ (mp106-MV411-MYB_R1)	COMPLETED	0	2020-11-10 02:58:18.257	9m 46s	6m 22s	100.2%	9.7 MB	243.6 MB	1.7 GB	459.6 KB
896	96/8b1fa5	6550614449566415277	PRESEQ (mp565-MV411-CDK13_R1)	COMPLETED	0	2020-11-10 02:58:36.806	9m 29s	6m 27s	100.2%	16.2 MB	249.5 MB	1.5 GB	459.5 KB
897	08/dd55a9	5792332009199449100	MERGED_BAM_FILTER (mp584-MV411-MYC_R1)	COMPLETED	0	2020-11-10 02:58:52.720	9m 14s	5m 14s	129.6%	19.4 MB	27.3 MB	5.3 GB	1.8 GB
907	9c/cdf146	1611586718471097738	MERGED_BAM_FILTER (mp607-MV411-ELF2_R1)	COMPLETED	0	2020-11-10 02:59:24.037	8m 44s	4m 55s	129.2%	14.1 MB	22.6 MB	4.7 GB	1.5 GB
941	d5/49293b	5535544309154474078	BIGWIG (mp4-D9-IGG_R1)	COMPLETED	0	2020-11-10 03:01:18.404	6m 52s	3m 37s	130.8%	1.9 GB	1.9 GB	5.3 GB	3.2 GB
942	93/63791f	6034874385955716088	PHANTOMPEAKQUALTOOLS (mp4-D9-IGG_R1)	COMPLETED	0	2020-11-10 03:01:18.789	6m 52s	4m 15s	67.2%	798.6 MB	1.2 GB	5.2 GB	4.5 GB
950	5e/912174	4692015468788054220	BIGWIG (mp100-U937-INPUT_R1)	COMPLETED	0	2020-11-10 03:01:58.440	6m 14s	3m 14s	132.1%	1.9 GB	1.9 GB	5.5 GB	3.3 GB
993	34/fcba1d	722485949707667212	PICARD_METRICS (mp568-MV411-ZEB2_R1)	COMPLETED	0	2020-11-10 03:03:50.777	4m 25s	39.2s	129.3%	1.1 GB	39.3 GB	3.2 GB	667.8 KB
1027	18/0c67e9	6347608755973041057	PHANTOMPEAKQUALTOOLS (mp650-MV411-LDB1_R1)	COMPLETED	0	2020-11-10 03:04:55.072	3m 23s	19.6s	84.4%	146.3 MB	601.8 MB	373.3 MB	314.7 MB
1026	e3/d4cbee	12744807023377967788	BIGWIG (mp650-MV411-LDB1_R1)	COMPLETED	0	2020-11-10 03:04:55.545	3m 24s	30s	118.2%	1.9 GB	1.9 GB	182.4 MB	89.5 MB
917	6f/2e87d0	17770657823332431230	PRESEQ (db48-MV411-INPUT_R1)	COMPLETED	0	2020-11-10 02:59:41.609	8m 47s	5m 31s	100.2%	13.5 MB	246.2 MB	1.6 GB	482.6 KB
922	f9/fec495	17745556203740869856	PRESEQ (mp587-MV411-IKZF1_R1)	COMPLETED	0	2020-11-10 02:59:46.142	8m 43s	5m 32s	100.2%	13.8 MB	247.1 MB	1.9 GB	484.8 KB
929	52/c8bbbe	1016947752290199835	PRESEQ (mp311-MOLM13-INPUT_R1)	COMPLETED	0	2020-11-10 03:00:28.042	8m 3s	4m 43s	100.2%	9.8 MB	243.6 MB	2.1 GB	504.8 KB
737	8b/ab808e	15836868973845768475	MERGED_BAM (mp773-MV411-HOXA9_R1)	COMPLETED	0	2020-11-10 02:44:26.965	24m 16s	19m 51s	107.6%	23.7 GB	39.9 GB	14.3 GB	2.9 GB
843	eb/34c391	9773635310005380636	MERGED_BAM_FILTER (mp312-NB4-INPUT_R1)	COMPLETED	0	2020-11-10 02:56:28.599	12m 18s	8m 12s	125.7%	21.6 MB	29.8 MB	6.9 GB	2.6 GB
847	eb/3a9879	8568778149437054796	MERGED_BAM_FILTER (mp611-P31FUJ-INPUT_R1)	COMPLETED	0	2020-11-10 02:56:34.307	12m 15s	8m 30s	126.0%	21.3 MB	29.2 MB	6.9 GB	2.7 GB
890	e4/bc93ec	14950721779029401176	MERGED_BAM_FILTER (mp106-MV411-MYB_R1)	COMPLETED	0	2020-11-10 02:58:18.805	10m 33s	6m 25s	128.2%	17.2 MB	24.8 MB	5.6 GB	1.9 GB
898	a1/662eca	10666158329855847598	PRESEQ (mp584-MV411-MYC_R1)	COMPLETED	0	2020-11-10 02:58:52.041	10m 2s	6m 28s	100.2%	9.8 MB	243.6 MB	1.7 GB	459.5 KB
904	c6/65aaf9	16269938721654951663	PRESEQ (mp8-D0-INPUT_R1)	COMPLETED	0	2020-11-10 02:59:20.841	9m 35s	6m 13s	100.2%	9.8 MB	243.6 MB	1.9 GB	479.6 KB
982	f1/ee0457	18268716129356759197	MERGED_BAM_FILTER (mp425-MV411-ETV6_R1)	COMPLETED	0	2020-11-10 03:03:33.996	5m 25s	1m 42s	143.6%	14 MB	22.6 MB	2.9 GB	523.3 MB
1004	80/475659	1680935455120926904	PICARD_METRICS (mp590-MV411-GATA2_R1)	COMPLETED	0	2020-11-10 03:04:05.439	4m 56s	1m 22s	113.2%	1.1 GB	39.7 GB	3.6 GB	669.8 KB
743	91/19531d	932038686742709705	MERGED_BAM (mp637-SKNO1-ERG_R1)	COMPLETED	0	2020-11-10 02:44:26.485	24m 43s	19m 59s	107.6%	17.5 GB	39.9 GB	13.5 GB	2.7 GB
903	11/b6b70c	1776046710798199366	PRESEQ (mp601-MV411-RUNX2_R1)	COMPLETED	0	2020-11-10 02:59:17.077	9m 56s	6m 30s	100.1%	18.1 MB	251.3 MB	1.7 GB	469 KB
902	30/e9fc71	13515392865870212106	MERGED_BAM_FILTER (mp601-MV411-RUNX2_R1)	COMPLETED	0	2020-11-10 02:59:17.750	9m 56s	5m 58s	127.7%	20.8 MB	28.8 MB	5.3 GB	1.8 GB
949	e2/b3723d	1937324715254949261	PHANTOMPEAKQUALTOOLS (mp100-U937-INPUT_R1)	COMPLETED	0	2020-11-10 03:01:59.065	7m 18s	4m 17s	66.4%	862.4 MB	1.3 GB	5.6 GB	4.8 GB
959	6d/739cd9	10477303820354078431	PICARD_METRICS (mp102-UT7-INPUT_R1)	COMPLETED	0	2020-11-10 03:02:48.545	6m 30s	1m 28s	111.2%	1.3 GB	39.6 GB	3.9 GB	670.7 KB
966	94/c71951	10518986653030223116	PICARD_METRICS (mp125-M6-ETV6_R1)	COMPLETED	0	2020-11-10 03:02:50.984	6m 29s	1m 38s	112.7%	1.5 GB	39.4 GB	3.8 GB	669.8 KB
985	cd/e21a17	13865162499643884114	PICARD_METRICS (mp120-HL60-INPUT_R1)	COMPLETED	0	2020-11-10 03:03:41.347	5m 41s	1m 15s	114.9%	1.2 GB	39.3 GB	3.6 GB	669.7 KB
990	eb/2179be	2176768352501028231	BIGWIG (mp585-MV411-MYC_R1)	COMPLETED	0	2020-11-10 03:03:43.486	5m 39s	2m 49s	132.3%	1.9 GB	1.9 GB	4.7 GB	2.9 GB
1019	d5/35083a	12475026608232573148	MERGED_BAM_FILTER (mp739-DFAM71927V3-RUNX1_R1)	COMPLETED	0	2020-11-10 03:04:40.219	4m 45s	57.9s	154.7%	17 MB	23.8 MB	2.9 GB	274.7 MB
1025	57/460d13	10078875085729265756	PICARD_METRICS (mp650-MV411-LDB1_R1)	COMPLETED	0	2020-11-10 03:04:55.858	4m 31s	21.3s	155.5%	1016.6 MB	39.7 GB	3 GB	671.1 KB
766	8c/5b01b6	9967676864375610186	MERGED_BAM (mp716-MV411-GSE1_R1)	COMPLETED	0	2020-11-10 02:44:36.508	24m 59s	21m 6s	108.4%	20.6 GB	40 GB	15.5 GB	3.2 GB
854	aa/24aa0a	3543539213612624983	MERGED_BAM_FILTER (mp310-Kasumi1-INPUT_R1)	COMPLETED	0	2020-11-10 02:56:50.724	12m 48s	8m 56s	124.8%	21.4 MB	29.2 MB	7.5 GB	2.9 GB
906	28/3b19fe	10867308371970804615	PRESEQ (mp607-MV411-ELF2_R1)	COMPLETED	0	2020-11-10 02:59:23.359	10m 17s	6m 43s	100.2%	9.9 MB	243.6 MB	1.7 GB	460.9 KB
972	d8/a37869	6316944165425809015	PICARD_METRICS (mp121-UCSDAML1-INPUT_R1)	COMPLETED	0	2020-11-10 03:03:15.183	6m 28s	1m 35s	112.9%	1.4 GB	39.3 GB	3.8 GB	670.3 KB
1002	99/675abe	2090942899740896889	PICARD_METRICS (mp101-NOMO1-INPUT_R1)	COMPLETED	0	2020-11-10 03:04:03.873	5m 41s	1m 38s	111.6%	1.1 GB	39.3 GB	3.8 GB	670.7 KB
1020	73/a8a103	9951074805661794180	PICARD_METRICS (mp583-MV411-ELF2_R1)	COMPLETED	0	2020-11-10 03:04:46.059	5m 1s	1m 14s	113.3%	1.2 GB	39.3 GB	3.5 GB	669.2 KB
1031	92/e8b715	16382302666785563085	BIGWIG (mp565-MV411-CDK13_R1)	COMPLETED	0	2020-11-10 03:05:11.070	4m 38s	1m 51s	127.8%	1.9 GB	1.9 GB	2.4 GB	1.4 GB
749	17/f0040e	3615784641638654411	MERGED_BAM (db37-MV411-WDR5_429A_R1)	COMPLETED	0	2020-11-10 02:44:34.207	25m 24s	21m 35s	112.7%	23 GB	39.9 GB	13.6 GB	2.8 GB
964	0f/fbccd5	7014151108935707118	PLOTFINGERPRINT (mp125-M6-ETV6_R1 vs mp98-M6-INPUT_R1)	COMPLETED	0	2020-11-10 03:02:50.459	7m 12s	3m 53s	651.8%	1.3 GB	4.7 GB	104.7 GB	24.5 MB
987	97/c636fb	11653595083554870482	BIGWIG (mp120-HL60-INPUT_R1)	COMPLETED	0	2020-11-10 03:03:40.661	6m 24s	3m 38s	129.8%	1.9 GB	1.9 GB	5.1 GB	3.1 GB
989	d2/807103	1094458560675348794	PICARD_METRICS (mp585-MV411-MYC_R1)	COMPLETED	0	2020-11-10 03:03:44.466	6m 22s	1m 22s	115.1%	1 GB	39.3 GB	3.6 GB	669.4 KB
1022	93/567670	7317533289423854765	BIGWIG (mp583-MV411-ELF2_R1)	COMPLETED	0	2020-11-10 03:04:45.531	5m 23s	2m 57s	128.6%	1.9 GB	1.9 GB	4.3 GB	2.6 GB
1028	41/ebf5c2	18226603347696395285	MERGED_BAM_FILTER (mp570-MV411-CTCF_R1)	COMPLETED	0	2020-11-10 03:05:01.937	5m 8s	51.8s	170.4%	13.9 MB	22.6 MB	2.6 GB	251.8 MB
1106	bd/fb8db2	11016189481317421704	PLOTPROFILE (mp568-MV411-ZEB2_R1)	FAILED	14	2020-11-10 03:07:48.728	2m 28s	1m 51s	-	-	-	-	-
860	46/ab8042	13463617521667119563	MERGED_BAM_FILTER (mp314-OCIAML3-INPUT_R1)	COMPLETED	0	2020-11-10 02:56:57.958	13m 24s	8m 57s	126.2%	19.6 MB	27.5 MB	7.2 GB	2.8 GB
863	6e/f3510f	1577140573618431553	MERGED_BAM_FILTER (mp315-MONOMAC6-INPUT_R1)	COMPLETED	0	2020-11-10 02:57:12.740	13m 10s	8m 20s	127.2%	17.8 MB	25.6 MB	7.7 GB	2.9 GB
867	88/4404b5	7316928536203488083	MERGED_BAM_FILTER (mp610-HEL9217-INPUT_R1)	COMPLETED	0	2020-11-10 02:57:26.462	12m 58s	8m 53s	126.6%	17.5 MB	25.3 MB	7 GB	2.7 GB
927	45/54957b	6695968574124902247	PRESEQ (mp582-MV411-MEIS1_R1)	COMPLETED	0	2020-11-10 03:00:24.550	10m 2s	6m 47s	100.2%	9.9 MB	243.6 MB	1.9 GB	479.9 KB
955	73/4c8c4e	2031987865497413842	PLOTPROFILE (db36-MV411-INPUT_R1)	FAILED	14	2020-11-10 03:02:34.004	7m 54s	7m 23s	-	-	-	-	-
963	ef/d7dd3d	13241210417693144782	BIGWIG (mp125-M6-ETV6_R1)	COMPLETED	0	2020-11-10 03:02:49.879	7m 38s	4m 18s	129.0%	1.9 GB	1.9 GB	6.9 GB	4.5 GB
1009	71/37fffd	3385354421133312082	PICARD_METRICS (mp604-MV411-IKZF1_R1)	COMPLETED	0	2020-11-10 03:04:21.544	6m 10s	1m 22s	114.4%	1.1 GB	39.7 GB	3.7 GB	670.2 KB
1030	e4/f06960	9931048147355124085	PICARD_METRICS (mp565-MV411-CDK13_R1)	COMPLETED	0	2020-11-10 03:05:11.491	5m 23s	51.9s	122.1%	1.2 GB	39.7 GB	3.3 GB	668.4 KB
1034	9b/0375b4	550994176844059705	MERGED_BAM_FILTER (mp690-MV411_DMSO-MAX_R1)	COMPLETED	0	2020-11-10 03:05:23.241	5m 12s	1m 26s	148.6%	14.6 MB	22.6 MB	2.7 GB	426.5 MB
909	ef/d4c29b	8054813826176181829	PRESEQ (mp569-MV411-ETV6_R1)	COMPLETED	0	2020-11-10 02:59:26.615	11m 20s	8m 4s	100.1%	21.8 MB	254.6 MB	1.6 GB	460.4 KB
960	77/0cacd6	17462352007450444279	BIGWIG (mp102-UT7-INPUT_R1)	COMPLETED	0	2020-11-10 03:02:47.390	8m 1s	4m 25s	130.9%	1.9 GB	1.9 GB	7.3 GB	4.8 GB
973	58/e3c801	3222657850214353901	BIGWIG (mp121-UCSDAML1-INPUT_R1)	COMPLETED	0	2020-11-10 03:03:14.084	7m 36s	4m 10s	128.7%	1.9 GB	1.9 GB	6.9 GB	4.5 GB
974	40/afce95	3767296412987289297	PHANTOMPEAKQUALTOOLS (mp121-UCSDAML1-INPUT_R1)	COMPLETED	0	2020-11-10 03:03:14.667	7m 36s	4m 49s	64.7%	814.8 MB	1.2 GB	6.1 GB	5.3 GB
986	69/75d521	13044429916445060259	PHANTOMPEAKQUALTOOLS (mp120-HL60-INPUT_R1)	COMPLETED	0	2020-11-10 03:03:40.042	7m 13s	4m 30s	73.4%	706.8 MB	1.1 GB	5.2 GB	4.5 GB
1005	9e/912951	15141743505533670358	BIGWIG (mp590-MV411-GATA2_R1)	COMPLETED	0	2020-11-10 03:04:05.079	6m 50s	3m 38s	128.7%	1.9 GB	1.9 GB	5.1 GB	3.1 GB
1023	41/40963f	5822773707802749897	PHANTOMPEAKQUALTOOLS (mp156-D9-SP1_R1)	COMPLETED	0	2020-11-10 03:04:46.722	6m 10s	3m 31s	77.1%	490.5 MB	1 GB	3.6 GB	3.1 GB
1032	a7/77771a	8842351326528768988	PHANTOMPEAKQUALTOOLS (mp565-MV411-CDK13_R1)	COMPLETED	0	2020-11-10 03:05:10.517	5m 48s	2m 34s	74.7%	427.7 MB	883.1 MB	2.8 GB	2.4 GB
893	96/40dd73	9150011258109691343	MERGED_BAM_FILTER (mp134-MV411-IGG_R1)	COMPLETED	0	2020-11-10 02:58:33.745	12m 36s	7m 56s	128.2%	17 MB	24.6 MB	7 GB	2.6 GB
1021	e2/298896	12549142836704571120	PHANTOMPEAKQUALTOOLS (mp583-MV411-ELF2_R1)	COMPLETED	0	2020-11-10 03:04:45.023	6m 30s	3m 52s	72.2%	709 MB	1.1 GB	4.4 GB	3.9 GB
1042	34/6242cd	16080032636561094497	PICARD_METRICS (mp623-MV411-MEF2D_R1)	COMPLETED	0	2020-11-10 03:05:33.253	5m 44s	1m 46s	110.1%	1.4 GB	39.3 GB	3.8 GB	670.4 KB
938	ce/b18e58	10343757067252033028	PRESEQ (mp99-MV411-INPUT_R1)	COMPLETED	0	2020-11-10 03:01:13.391	10m 14s	6m 7s	100.2%	9.9 MB	243.6 MB	2.1 GB	498.8 KB
1003	19/b6793b	18180830392721670104	BIGWIG (mp101-NOMO1-INPUT_R1)	COMPLETED	0	2020-11-10 03:04:02.881	7m 28s	4m 19s	128.5%	1.9 GB	1.9 GB	7 GB	4.6 GB
1001	22/9e90f8	6377517956383798377	PHANTOMPEAKQUALTOOLS (mp101-NOMO1-INPUT_R1)	COMPLETED	0	2020-11-10 03:04:03.387	7m 29s	4m 49s	65.4%	805.8 MB	1.2 GB	6.3 GB	5.4 GB
1011	e8/c5c87e	1941349992158046760	BIGWIG (mp604-MV411-IKZF1_R1)	COMPLETED	0	2020-11-10 03:04:20.551	7m 14s	4m 1s	128.3%	1.9 GB	1.9 GB	6.6 GB	4.3 GB
1036	f9/43685f	14984910604873291390	MERGED_BAM_FILTER (db43-MV411-IGG_R1)	COMPLETED	0	2020-11-10 03:05:25.675	6m 11s	2m 36s	134.8%	20.1 MB	28.1 MB	3.5 GB	877.5 MB
758	8d/5d0432	2849526931880954359	MERGED_BAM (mp768-MV411-FOXP1_R1)	COMPLETED	0	2020-11-10 02:44:28.265	27m 18s	22m 56s	107.6%	18.4 GB	39.9 GB	16.7 GB	3.4 GB
916	01/31295c	9206923893015759492	MERGED_BAM_FILTER (mp309-KG1-INPUT_R1)	COMPLETED	0	2020-11-10 02:59:38.412	12m 11s	8m 22s	125.8%	19.5 MB	27.4 MB	8.1 GB	3.1 GB
931	f2/a83abd	10636911056265850648	PRESEQ (mp650-MV411-LDB1_R1)	COMPLETED	0	2020-11-10 03:00:44.743	11m 7s	8m 23s	100.1%	10 MB	243.6 MB	1.3 GB	451 KB
946	71/523480	6627188278595271334	MERGED_BAM_FILTER (mp774-MV411-HOXA9_R1)	COMPLETED	0	2020-11-10 03:01:56.318	9m 56s	5m 16s	129.6%	16.6 MB	24.2 MB	5.1 GB	1.6 GB
957	c3/ebf773	2357890346593861680	MERGED_BAM_FILTER (mp581-MV411-MEF2C_R1)	COMPLETED	0	2020-11-10 03:02:42.446	9m 12s	5m 36s	129.9%	18.2 MB	26 MB	6 GB	2 GB
961	9d/3b9f70	14729025220965049992	PHANTOMPEAKQUALTOOLS (mp102-UT7-INPUT_R1)	COMPLETED	0	2020-11-10 03:02:47.943	9m 7s	6m 14s	68.8%	848 MB	1.3 GB	6.4 GB	5.5 GB
962	18/5d9ad7	3133974834904211815	PHANTOMPEAKQUALTOOLS (mp125-M6-ETV6_R1)	COMPLETED	0	2020-11-10 03:02:51.572	9m 5s	5m 50s	72.7%	825.3 MB	1.3 GB	6 GB	5.2 GB
969	ae/18debf	8687601232220477496	MERGED_BAM_FILTER (mp424-MV411-RUNX1_R1)	COMPLETED	0	2020-11-10 03:03:08.183	8m 50s	4m 50s	132.4%	21 MB	28.9 MB	5.8 GB	1.7 GB
1053	8d/454da8	5371330708239562876	PICARD_METRICS (mp313-TF1-INPUT_R1)	COMPLETED	0	2020-11-10 03:06:13.094	5m 49s	1m 51s	108.6%	1.2 GB	39.3 GB	4.1 GB	670.3 KB
1066	8f/7b08e1	4790450182541748924	MERGED_BAM_FILTER (mp742-DFAM71927V3-MYC_R1)	COMPLETED	0	2020-11-10 03:06:35.489	5m 28s	1m 41s	142.7%	14 MB	22.6 MB	3.3 GB	485.7 MB
1112	5e/b966e0	17663771945876647310	PHANTOMPEAKQUALTOOLS (mp118-MV411-SP1_R1)	FAILED	14	2020-11-10 03:08:01.263	4m 6s	3m 27s	-	-	-	-	-
761	8e/30bd41	16562028328942908826	MERGED_BAM (mp751-DFAM71927V3-FLI1_R1)	COMPLETED	0	2020-11-10 02:44:47.442	27m 26s	23m 34s	107.6%	27.9 GB	39.9 GB	16.2 GB	3.4 GB
884	cb/6951b4	9121889273975865017	MERGED_BAM_FILTER (mp316-SKNO1-INPUT_R1)	COMPLETED	0	2020-11-10 02:58:01.266	14m 14s	9m 32s	126.9%	21.6 MB	29.4 MB	7.6 GB	2.9 GB
921	8b/3bf8b5	18050432900710055135	MERGED_BAM_FILTER (mp587-MV411-IKZF1_R1)	COMPLETED	0	2020-11-10 02:59:46.561	12m 30s	7m 59s	127.4%	21 MB	29 MB	6.6 GB	2.4 GB
958	f8/5fdf43	15086444221413482135	PRESEQ (mp581-MV411-MEF2C_R1)	COMPLETED	0	2020-11-10 03:02:41.866	9m 36s	6m 9s	100.2%	18.8 MB	251.9 MB	2 GB	467.6 KB
1073	09/d8765d	4916677810723156161	PICARD_METRICS (mp609-MONOMAC1-INPUT_R1)	COMPLETED	0	2020-11-10 03:06:42.913	5m 40s	1m 57s	108.3%	1.2 GB	39.3 GB	4.1 GB	671.2 KB
1090	89/9a4aac	7076371074706101949	MERGED_BAM_FILTER (mp748-DFAM71927V3-ELF2_R1)	COMPLETED	0	2020-11-10 03:07:29.503	4m 55s	1m 10s	154.3%	14 MB	22.6 MB	3.1 GB	328.5 MB
1151	74/cce063	6496012578639675527	PHANTOMPEAKQUALTOOLS (mp739-DFAM71927V3-RUNX1_R1)	COMPLETED	0	2020-11-10 03:09:27.434	3m 2s	41.9s	81.4%	204.4 MB	659.8 MB	1 GB	911.3 MB
918	07/06f7ed	14682844831852099886	MERGED_BAM_FILTER (db48-MV411-INPUT_R1)	COMPLETED	0	2020-11-10 02:59:42.031	12m 54s	8m 55s	125.4%	19.6 MB	27.4 MB	7.1 GB	2.7 GB
1010	f6/df81d4	6496982209885833434	PHANTOMPEAKQUALTOOLS (mp604-MV411-IKZF1_R1)	COMPLETED	0	2020-11-10 03:04:21.065	8m 18s	5m 20s	73.7%	867 MB	1.3 GB	5.9 GB	5.1 GB
1041	e5/ecd173	4202634725597982143	MERGED_BAM_FILTER (mp724-MV411_DMSO-MYC_R1)	COMPLETED	0	2020-11-10 03:05:29.078	7m 12s	3m 23s	133.1%	19.9 MB	27.8 MB	4.1 GB	1002 MB
1046	d5/1eb614	14760698646246809135	PICARD_METRICS (mp127-M6-SP1_R1)	COMPLETED	0	2020-11-10 03:05:51.442	6m 52s	1m 54s	108.6%	1.3 GB	39.3 GB	4 GB	670.4 KB
1056	d6/209b6b	1399183877497149902	PICARD_METRICS (mp117-MV411-POLII_R1)	COMPLETED	0	2020-11-10 03:06:15.667	6m 29s	1m 34s	112.9%	1.2 GB	39.3 GB	3.9 GB	670.5 KB
1076	ac/3adf52	4931276481366801897	PICARD_METRICS (mp429-MV411-IRF8_R1)	COMPLETED	0	2020-11-10 03:06:45.146	6m 1s	1m 39s	113.2%	1.3 GB	39.3 GB	3.7 GB	670.3 KB
1089	20/7f8da6	252813321221095677	BIGWIG (mp569-MV411-ETV6_R1)	COMPLETED	0	2020-11-10 03:07:10.536	5m 38s	2m 53s	131.2%	1.9 GB	1.9 GB	5 GB	3 GB
756	a7/8d152b	1305585760474526296	MERGED_BAM (mp33-OCIAML2-INPUT_R1)	COMPLETED	0	2020-11-10 02:44:29.138	28m 29s	23m 11s	105.5%	23.8 GB	39.9 GB	19.5 GB	3.9 GB
769	86/b91959	5775985255256723799	MERGED_BAM (db44-MV411-IGG_R1)	COMPLETED	0	2020-11-10 02:44:35.890	28m 24s	24m 45s	123.2%	25.6 GB	39.9 GB	12.8 GB	2.7 GB
771	a8/254eb5	12203121340427255529	MERGED_BAM (mp636-SKNO1-MYC_R1)	COMPLETED	0	2020-11-10 02:44:37.766	28m 23s	24m 33s	110.3%	24.7 GB	39.9 GB	18.2 GB	3.7 GB
768	12/a7c843	13007346383990283033	MERGED_BAM (db45-MV411-IGG_R1)	COMPLETED	0	2020-11-10 02:44:39.037	28m 23s	24m 26s	116.0%	23.9 GB	39.9 GB	11.8 GB	2.5 GB
905	e0/042b58	5124934278473017746	MERGED_BAM_FILTER (mp8-D0-INPUT_R1)	COMPLETED	0	2020-11-10 02:59:20.120	13m 44s	9m 12s	125.6%	19.6 MB	27.4 MB	7.6 GB	2.9 GB
919	47/39e4e3	11071983033322899188	MERGED_BAM_FILTER (mp7-D0-EZH2_R1)	COMPLETED	0	2020-11-10 02:59:43.809	13m 22s	9m 32s	126.6%	21.2 MB	29 MB	7.6 GB	2.9 GB
947	ad/48fad7	13113020793262368813	PRESEQ (mp774-MV411-HOXA9_R1)	COMPLETED	0	2020-11-10 03:01:55.737	11m 11s	7m 53s	100.1%	12.7 MB	245.8 MB	1.9 GB	454.6 KB
952	cd/cd9722	10389469451049884494	PRESEQ (mp426-MV411-SP1_R1)	COMPLETED	0	2020-11-10 03:02:08.311	10m 59s	7m 34s	100.2%	10 MB	243.6 MB	2.1 GB	480.1 KB
971	7e/79b36e	15500933306879786106	PRESEQ (mp359-MV411-LMO2_R1)	COMPLETED	0	2020-11-10 03:03:09.401	9m 59s	6m 53s	100.1%	9.7 MB	243.6 MB	2.5 GB	479.6 KB
