"GENE","mr291.MV411.RNP_AAVS1.r8","mr292.MV411.RNP_AAVS1.r9","mr293.MV411.RNP_AAVS1.r10","mr294.MV411.RNP_AAVS1.r11","mr303.MV411.RNP_MEF2C.r11","mr304.MV411.RNP_MEF2C.r12","mr305.MV411.RNP_MEF2C.r13","mr306.MV411.RNP_MEF2C.r14"
"UNC5A",72.2523,65.48285,59.67393,62.40282,56.2917,32.67153,49.23846,83.67728
"UNC5B",23.30719,7.393225,15.34472,33.0924,14.68479,19.88702,40.37553,31.23952
"UNC5C",2972.833,3222.39,3148.226,3910.577,3414.214,3164.877,2532.826,2787.011
"UNC5CL",8.157518,3.168525,3.409939,1.890995,0,1.420501,0,5.578485
"UNC79",3.496079,9.505575,2.557454,9.454973,3.671198,12.07426,9.847691,2.231394
"UNC80",34.96079,29.5729,18.75466,28.36492,23.25092,21.30752,17.72584,10.04127
"UNC93B1",3038.093,2182.058,2883.103,2049.838,2420.543,2529.202,2962.185,2871.804
"UNC93B6",0,0,0,0,1.223733,0,0,0
"UNCX",0,1.056175,0.8524847,0,0,0,8.862922,1.115697
"UNG",1988.104,1958.149,2011.864,1723.641,2104.82,2302.632,2181.264,2201.27
"UNK",612.9792,567.166,583.952,492.6041,600.8528,519.1932,565.2575,579.0467
"UNKL",80.40982,63.3705,63.93635,77.53077,96.67488,98.01458,133.9286,81.44588
"UPB1",25.63791,32.74143,23.01709,19.85544,13.46106,9.233258,13.78677,20.08255
"UPF1",3067.227,2363.72,2785.068,2302.286,2464.598,2350.219,3476.235,3096.059
"UPF2",2321.396,2961.515,2285.511,3219.418,3253.905,2865.151,2349.659,2607.384
"UPF3A",1338.998,1704.667,1248.038,1595.054,1423.201,1314.674,1481.093,1499.497
"UPF3AP1",1.16536,2.11235,0,0,3.671198,0.7102506,2.954307,1.115697
"UPF3AP2",2.330719,3.168525,5.967393,4.727486,6.118664,2.841002,2.954307,4.462788
"UPF3AP3",12.81896,14.78645,2.557454,4.727486,8.566129,6.392255,6.893384,3.347091
"UPF3B",679.4047,1097.366,593.3294,968.1892,1008.356,952.4461,767.1351,850.1611
"UPK1A",0,0,0,2.836492,0,0.7102506,0,1.115697
"UPK2",0,0,0,0,0,0,0.9847691,0
"UPK3A",30.29935,15.84263,28.98448,13.23696,19.57972,15.62551,34.46692,26.77673
"UPK3B",4.661439,6.33705,1.704969,0,3.671198,3.551253,8.862922,4.462788
"UPK3BL1",271.5288,256.6505,177.3168,148.4431,215.377,184.6652,432.3136,310.1638
"UPK3BL2",22.14183,12.6741,23.01709,4.727486,31.81705,23.43827,46.28415,26.77673
"UPP1",72.2523,69.70755,57.11648,52.00235,31.81705,35.51253,31.51261,45.74358
"UPRT",203.9379,330.5828,263.4178,317.6871,277.7873,213.0752,167.4107,218.6766
"UQCC1",702.7119,621.0309,664.9381,641.9926,748.9244,822.4702,816.3736,812.2274
"UQCC2",1153.706,748.8281,970.1276,611.7367,851.718,937.5308,1338.301,1235.077
"UQCC3",461.4824,285.1673,323.0917,208.9549,358.5537,343.051,515.0342,463.0143
"UQCR10",1978.781,1401.544,1609.491,1208.345,1634.907,1746.506,2125.132,2174.493
"UQCR11",3647.576,2046.867,2712.606,1639.492,2435.228,2431.188,3900.67,4048.864
"UQCRB",7761.295,8825.399,7403.83,7834.39,8263.867,7978.245,6367.517,7702.772
"UQCRBP1",0,2.11235,1.704969,0,1.223733,0.7102506,1.969538,2.231394
"UQCRBP2",0,1.056175,0,0,0,0,0,0
"UQCRC1",5310.544,4242.655,5068.874,3843.446,4628.157,5014.369,5828.848,5519.353
"UQCRC2",4409.721,4121.195,4859.163,4498.676,4319.776,4751.577,3847.493,4337.83
"UQCRC2P1",0,1.056175,0,0,0,2.130752,0,0
"UQCRFS1",5273.252,3979.668,5045.004,3895.449,4423.794,5184.119,5165.114,5273.9
"UQCRFS1P1",94.39413,52.80875,83.5435,30.25591,53.84424,93.04283,80.75107,95.94994
"UQCRH",5048.338,4326.093,4472.135,3549.397,4562.076,5029.995,5847.559,5543.898
"UQCRHL",180.6307,101.3928,115.9379,79.42177,123.597,139.2091,144.7611,140.5778
"UQCRQ",1752.701,1038.22,1555.785,884.9854,1217.614,1467.378,1807.051,1896.685
"URAD",2.330719,3.168525,3.409939,7.563978,0,2.130752,1.969538,0
"URAHP",0,3.168525,0,0,0,0,0,4.462788
"URB1",1488.164,1151.231,1370.795,1115.687,1042.62,1184.698,1341.256,1145.821
"URB1-AS1",64.09478,67.5952,54.55902,50.11135,67.3053,63.92255,86.65968,65.82612
"URB2",723.6884,725.5923,680.2828,726.1419,751.3719,723.0351,766.1504,730.7815
"URGCP",491.7818,344.3131,374.2408,382.9264,401.3843,494.3344,573.1356,488.6753
"URGCP-MRPS24",0,6.33705,1.704969,0,8.566129,3.551253,6.893384,0
"URI1",3264.172,4533.103,3675.914,4771.925,4084.82,4172.722,2948.399,3299.116
"URM1",1338.998,1029.771,1206.266,915.2413,1065.871,1234.416,1379.662,1497.265
"UROD",1082.619,834.3783,963.3077,795.1632,936.1555,1014.238,1193.54,1207.184
"UROS",1496.322,1264.242,1359.713,1234.819,1261.668,1434.706,1438.748,1342.183
"USB1",1292.384,1318.106,1290.662,1214.018,1370.581,1331.72,1471.245,1422.514
"USE1",903.1537,762.5584,814.1229,628.7557,769.7279,796.9012,1060.596,1076.648
"USF1",974.2407,765.7269,867.8294,723.3054,821.1246,774.1732,1186.647,1038.714
"USF2",1273.738,1091.029,1050.261,892.5494,1122.163,1011.397,1229.977,1198.259
"USF3",583.8452,780.5134,681.1353,1013.573,696.3039,598.7413,423.4507,428.4276
"USH1G",1.16536,0,0,0,4.894931,0.7102506,0,3.347091
"USHBP1",3.496079,0,0,0,0,0,0,0
"USO1",1891.379,2579.179,2468.796,3165.525,2295.723,2184.731,1445.641,1655.694
"USP1",2529.996,4260.61,3644.372,5191.725,4141.111,3423.408,1892.726,2405.443
"USP10",2153.585,2266.552,2438.959,2545.279,2479.282,2734.465,2240.35,2205.733
"USP11",1496.322,1086.804,1220.758,1120.414,1062.2,1287.684,1361.936,1250.696
"USP12",885.6733,1355.073,980.3574,1593.163,1280.024,1061.114,735.6225,783.2193
"USP12PY",1.16536,0,0,0,0,0,0,0
"USP13",328.6314,393.9533,375.0933,497.3316,409.9505,386.3763,315.1261,410.5765
"USP14",2074.34,2986.863,2589.849,3261.966,2823.151,2688.299,1763.721,1987.056
"USP15",1639.661,2599.247,2108.195,3014.245,2341.001,1878.613,1384.585,1416.935
"USP16",1669.96,2729.156,1926.615,2884.712,2240.655,1951.058,1345.195,1499.497
"USP18",57.10262,38.0223,52.00157,54.83884,33.04078,39.77403,44.31461,36.818
"USP19",2134.939,1583.206,2134.622,1595.054,1634.907,1793.383,2164.522,2033.916
"USP2",321.6393,248.2011,283.8774,221.2464,173.77,149.8629,153.624,146.1563
"USP2-AS1",36.12615,19.01115,21.31212,37.81989,22.02719,21.30752,34.46692,20.08255
"USP20",994.0518,772.064,913.8636,728.0329,1080.556,1090.235,1542.148,1383.464
"USP21",548.8844,426.6947,533.6554,422.6373,480.927,531.9777,622.3741,579.0467
"USP22",5982.957,5276.651,5842.078,5381.77,4611.025,4662.085,4395.025,4804.191
"USP24",1718.906,1825.07,1908.713,2255.956,1906.576,2005.037,1560.859,1688.05
"USP25",798.2714,1174.467,966.7177,1159.18,1020.593,946.0538,553.4402,704.0048
"USP27X",36.12615,46.4717,38.36181,52.94785,51.39677,36.93303,30.52784,24.54533
"USP27X-AS1",3.496079,5.280875,1.704969,0,7.342396,7.102506,1.969538,8.925576
"USP28",272.6942,287.2796,335.0265,367.7984,336.5265,300.436,247.177,300.1225
"USP3",1410.085,1873.655,1643.591,1931.651,1654.487,1603.746,1265.428,1365.613
"USP3-AS1",39.62223,45.41553,24.72206,52.94785,44.05438,26.27927,37.42123,46.85927
"USP30",114.2052,183.7745,157.7097,156.9525,171.3226,194.6087,136.8829,172.933
"USP30-AS1",11.6536,1.056175,2.557454,4.727486,3.671198,1.420501,2.954307,1.115697
"USP31",787.7831,922.0408,820.9428,1047.611,774.6228,698.1763,781.9067,798.8391
"USP32",1796.985,2079.609,2126.097,2224.755,1402.398,1706.732,1449.58,1462.679
"USP32P1",201.6072,209.1227,148.3323,239.2108,155.4141,210.9444,297.4003,172.933
"USP32P2",2.330719,0,5.114908,0.9454973,2.447465,8.523007,5.908615,2.231394
"USP32P3",4.661439,10.56175,7.672362,8.509475,13.46106,6.392255,29.54307,11.15697
"USP33",756.3184,1078.355,1085.213,1345.443,1057.305,886.3928,581.9985,673.881
"USP34",2035.883,2787.246,2384.4,3142.833,2512.323,2192.544,1705.62,1682.471
"USP35",110.7092,54.9211,45.18169,41.60188,50.17304,46.16629,70.90338,93.71855
"USP37",372.9151,414.0206,405.7827,503.95,392.8182,320.323,292.4764,272.2301
"USP38",391.5608,575.6154,515.7532,622.1372,622.8799,460.2424,336.791,370.4114
"USP39",2394.814,2003.564,2296.594,2154.788,2126.847,2396.386,2210.807,2323.997
"USP4",2309.743,2077.496,2342.628,2081.039,1987.342,2184.021,2063.091,2233.625
"USP40",518.5851,540.7616,560.9349,625.9192,521.3101,509.2497,541.623,480.8654
"USP41",39.62223,34.85378,34.95187,32.14691,42.83064,48.29704,46.28415,55.78485
"USP42",289.0092,335.8637,306.8945,370.6349,304.7094,296.1745,262.9334,267.7673
"USP43",54.7719,59.1458,37.50933,47.27486,47.72558,36.22278,40.37553,43.51218
"USP44",2.330719,4.2247,4.262424,11.34597,3.671198,2.130752,9.847691,0
"USP45",76.91374,168.988,107.4131,186.263,152.9666,140.6296,88.62922,117.1482
"USP46",196.9458,257.7067,246.3681,315.7961,256.9839,281.2592,201.8777,207.5196
"USP46-AS1",20.97647,28.51673,26.42703,32.14691,18.35599,24.85877,10.83246,15.61976
"USP47",1720.071,2287.675,1745.036,2582.153,2247.997,2174.077,1366.86,1651.232
"USP48",4382.918,5315.729,4449.118,5761.86,5534.943,5440.52,4283.746,4402.54
"USP49",231.9066,349.5939,271.9426,409.4003,346.3164,242.9057,290.5069,249.9161
"USP5",2489.208,1895.834,2443.221,1731.205,1899.233,1979.468,2285.649,2262.634
"USP51",25.63791,19.01115,43.47672,25.52843,36.71198,34.09203,24.61923,32.35521
"USP53",11.6536,25.3482,19.60715,38.76539,18.35599,15.62551,21.66492,11.15697
"USP54",304.1589,262.9876,330.7641,330.924,247.194,288.3617,260.9638,276.6929
"USP6",5.826798,10.56175,5.114908,9.454973,7.342396,2.841002,6.893384,10.04127
"USP6NL",117.7013,123.5725,104.0031,149.3886,145.6242,129.2656,96.50737,99.29703
"USP7",4463.328,5741.368,5108.088,6217.59,5236.352,4847.46,3870.143,4211.756
"USP8",1397.266,1907.452,1560.899,2153.843,1771.965,1561.841,1095.063,1110.119
"USP9X",1821.457,2243.316,2284.659,2504.622,2039.962,2040.55,1527.377,1517.348
"USP9Y",15.14968,11.61793,11.93479,4.727486,14.68479,11.36401,2.954307,8.925576
"USPL1",265.702,400.2903,301.7796,398.0543,381.8046,330.2665,351.5626,328.0149
"UST",1.16536,7.393225,3.409939,7.563978,4.894931,6.392255,4.923846,3.347091
"UTF1",241.2295,138.3589,149.1848,110.6232,129.7157,145.6014,281.644,218.6766
"UTP11",1672.291,1886.329,1835.4,2050.784,1737.7,1785.57,1513.59,1561.976
"UTP14A",1265.581,1370.915,1357.156,1314.241,1298.38,1316.805,1432.839,1391.274
"UTP14C",491.7818,528.0875,461.1942,497.3316,559.2458,522.7444,391.9381,363.7172
"UTP15",406.7105,629.4803,517.4582,736.5424,484.5981,489.3627,368.3036,417.2707
"UTP18",2016.072,2125.024,2276.987,2276.757,2294.499,2268.54,1795.234,2016.064
"UTP20",773.7988,834.3783,895.9614,961.5707,734.2396,807.5549,585.9376,586.8566
"UTP23",1334.337,1905.34,1491.848,2048.893,1559.035,1333.851,922.7287,992.9703
"UTP25",400.8837,437.2565,378.5032,491.6586,450.3336,461.6629,392.9229,340.2876
"UTP3",1362.305,1684.599,1382.73,1585.599,1385.265,1368.653,1293.002,1431.439
"UTP4",1727.063,1602.218,1739.921,1628.146,1704.66,1764.973,1476.169,1599.909
"UTP6",3187.259,3562.478,3432.103,3837.773,3083.806,3116.58,2735.689,2859.531
"UTRN",721.3576,810.0863,725.4645,913.3503,626.5511,605.1335,461.8567,522.1462
"UTS2",1.16536,0,1.704969,0,0,2.130752,0.9847691,6.694182
"UTS2R",1.16536,0,0,0,0,0,0,2.231394
"UTY",284.3478,373.886,365.7159,401.8363,291.2484,284.1002,222.5578,167.3546
"UVRAG",1278.4,1258.961,1327.319,1525.087,1253.102,1370.784,1294.971,1171.482
"UVRAG-DT",2.330719,0,0,1.890995,0,0,0.9847691,2.231394
"UVSSA",488.2857,403.4589,468.8666,560.6799,458.8998,394.1891,521.9276,459.6672
"UXS1",1170.021,1484.982,1268.497,1504.286,1578.615,1573.205,1294.971,1365.613
"UXT",1115.249,915.7038,1034.064,734.6514,923.9182,1060.404,1327.469,1261.853
"UXT-AS1",17.48039,9.505575,13.63976,6.618481,4.894931,5.682005,11.81723,3.347091
"VAC14",1055.816,720.3114,826.9102,653.3386,925.1419,815.3677,985.7539,982.9291
"VAC14-AS1",6.992158,8.4494,7.672362,14.18246,29.36958,22.01777,50.22322,33.47091
"VAMP1",72.2523,87.66253,75.87114,69.0213,62.41037,70.31481,153.624,124.9581
"VAMP2",755.1531,922.0408,690.5126,776.2532,762.3855,833.8342,876.4445,797.7234
"VAMP3",459.1517,559.7728,562.6399,643.8836,565.3645,487.9422,374.2123,419.5021
"VAMP4",87.40197,159.4824,137.25,179.6445,144.4005,149.8629,87.64445,90.37146
"VAMP5",43.11831,17.95498,31.54193,4.727486,19.57972,17.04601,39.39076,47.97497
"VAMP8",7250.868,5773.053,6137.89,5157.688,7172.297,7392.999,8332.131,8545.123
"VANGL1",216.7569,216.5159,217.3836,269.4667,190.9023,208.8137,170.3651,161.7761
"VANGL2",0,0,0,0,0,0,0,1.115697
"VAPA",4459.831,6130.04,5274.323,6873.765,5505.573,5284.264,3773.635,4163.781
"VAPB",539.5615,615.75,555.82,732.7604,684.0666,593.7695,563.2879,548.9229
"VARS1",5464.371,3549.804,4802.899,3488.885,4048.108,4109.51,5011.49,4787.456
"VARS2",492.9471,323.1896,444.997,301.6136,477.2558,458.8219,514.0495,546.6915
"VASH1",969.5792,656.9409,641.0685,633.4832,686.514,646.328,816.3736,811.1117
"VASH1-AS1",87.40197,104.5613,121.9053,87.93124,121.1495,131.3964,184.1518,146.1563
"VASH2",0,3.168525,0,0,1.223733,2.841002,0,0
"VASN",8.157518,7.393225,0,1.890995,7.342396,2.130752,4.923846,1.115697
"VASP",5505.159,4185.622,4797.784,3674.202,4192.508,4219.599,4939.602,5001.67
"VAT1",6161.257,4771.799,5293.078,4910.913,6747.662,7113.16,7731.422,8146.82
"VAT1L",279.6863,241.8641,282.1724,300.6681,233.7329,208.1034,147.7154,193.0156
"VAV1",3893.467,3071.357,3466.203,3138.105,3154.783,3341.019,3914.457,3776.634
"VAV2",1421.739,1161.793,1253.153,1147.834,1189.468,1044.779,1338.301,1327.679
"VAV3",533.7347,675.952,681.1353,745.0518,614.3138,588.0875,458.9024,528.8404
"VAV3-AS1",0,0,0,0,0,0,0,1.115697
"VBP1",906.6498,1286.421,1223.316,1307.623,1360.791,1161.26,721.8358,837.8884
"VCAN",3.496079,3.168525,0,3.781989,1.223733,1.420501,0,1.115697
"VCL",2140.766,2239.091,2271.872,2260.684,2060.766,2079.614,1793.265,1999.329
"VCP",9328.704,7688.954,9349.2,7962.978,7417.044,8240.327,8630.516,8532.851
"VCPIP1",749.3263,1079.411,852.4847,1240.492,996.1184,917.6438,561.3184,582.3938
"VCPKMT",136.3471,217.5721,152.5948,209.9004,212.9295,211.6547,173.3194,140.5778
"VDAC1",9125.932,9445.373,9373.069,9387.842,9576.932,10091.95,8174.568,9009.253
"VDAC1P1",4.661439,6.33705,0.8524847,7.563978,4.894931,9.943508,2.954307,4.462788
"VDAC1P11",3.496079,0,0.8524847,1.890995,1.223733,7.102506,0.9847691,0
"VDAC1P2",1.16536,3.168525,0.8524847,0.9454973,1.223733,0,4.923846,2.231394
"VDAC1P3",1.16536,0,0,0,0,0,0,0
"VDAC1P4",0,0,0,0,0,0.7102506,0,0
"VDAC1P6",1.16536,0,0,0,0,0,0.9847691,0
"VDAC1P8",20.97647,35.90995,16.19721,18.90995,24.47465,26.27927,36.43646,18.96685
"VDAC2",4738.352,4814.046,5271.765,4927.932,5036.884,5456.855,4398.964,4922.455
"VDAC3",8009.517,7223.181,8367.99,7808.862,8068.07,8880.263,7015.495,8016.283
"VDR",1186.336,913.5914,948.8155,911.4594,1182.126,1115.804,1334.362,1154.746
"VEGFA",459.1517,418.2453,484.2113,435.8742,447.8862,399.1608,522.9124,437.3532
"VEGFB",370.5844,273.5493,248.073,229.7558,282.6823,332.3973,355.5016,398.3038
"VEGFD",3.496079,0,0.8524847,0,0,0,0,0
"VENTX",293.6706,310.5155,203.7438,265.6847,280.2348,214.4957,282.6287,268.883
"VEZF1",1044.162,1306.489,1070.721,1408.791,1174.783,1033.415,777.9676,897.0204
"VEZF1P1",2.330719,0,0,0,0,0,0,0
"VEZT",377.5765,502.7393,496.9986,589.0448,555.5746,469.4756,362.395,396.0724
"VGF",20.97647,12.6741,9.377332,17.01895,14.68479,26.27927,26.58877,12.27267
"VGLL4",673.5779,664.3341,670.9055,794.2177,493.1643,500.7267,429.3593,470.8241
"VHL",1174.683,1518.78,1258.267,1687.713,1366.909,1220.211,1185.662,1123.507
"VIL1",97.89021,121.4601,84.39599,138.9881,157.8615,149.1526,135.8981,130.5365
"VILL",205.1033,125.6848,180.7268,141.8246,173.77,177.5627,276.7201,243.2219
"VIM",19813.45,21712.85,21220.05,21935.54,16721.08,17222.87,16491.93,17173.92
"VIM-AS1",76.91374,135.1904,118.4954,134.2606,127.2682,156.9654,136.8829,120.4953
"VIPAS39",492.9471,546.0425,521.7206,493.5496,507.8491,544.052,588.8919,545.5758
"VIPR1",0,3.168525,0,2.836492,11.01359,1.420501,9.847691,3.347091
"VIRMA",2277.113,2824.212,2700.672,3300.731,2463.374,2482.326,1886.818,2010.486
"VIT",110.7092,102.449,101.4457,119.1327,188.4548,224.4392,210.7406,179.6272
"VKORC1",1103.596,865.0074,1130.395,877.4215,1156.427,1339.533,1450.565,1602.141
"VKORC1L1",1217.801,1512.443,1463.716,1677.312,1563.93,1481.583,1034.008,1239.539
"VLDLR",1294.715,1413.162,1483.323,1491.049,1122.163,1161.26,1003.48,985.1605
"VLDLR-AS1",6.992158,5.280875,8.524847,2.836492,1.223733,8.523007,0,10.04127
"VMA21",1772.512,2851.673,2005.897,3057.738,2761.965,2514.997,1752.889,2011.602
"VMAC",82.74054,80.2693,68.19878,73.74879,84.43756,78.83782,105.3703,87.02437
"VMO1",0,0,1.704969,0,1.223733,0,2.954307,0
"VMP1",1405.424,1800.778,1499.521,1864.521,1660.605,1573.205,1252.626,1373.423
"VN1R1",8.157518,11.61793,6.819878,16.07345,14.68479,9.233258,16.74107,20.08255
"VN1R105P",1.16536,0,0,0,0,0.7102506,0,0
"VN1R108P",0,3.168525,0,0,0,6.392255,1.969538,3.347091
"VN1R21P",0,0,0,0,1.223733,0,0,0
"VN1R42P",3.496079,0,0,0.9454973,0,0,0,0
"VN1R5",1.16536,0,0,0.9454973,1.223733,0,1.969538,0
"VN1R80P",0,0,1.704969,0,0,0,0,0
"VN1R81P",2.330719,7.393225,2.557454,7.563978,4.894931,6.392255,6.893384,10.04127
"VN1R82P",0,0,0,0,0,0,0.9847691,0
"VN1R83P",1.16536,0,0,0.9454973,1.223733,0,0.9847691,0
"VN2R17P",0,1.056175,0.8524847,0,3.671198,0,11.81723,4.462788
"VN2R19P",0,2.11235,0,0,0,0,0,0
"VNN1",0,0,0,0,0,0,0.9847691,0
"VNN2",4.661439,2.11235,2.557454,5.672984,0,0,0,0
"VOPP1",932.2877,763.6146,910.4537,824.4736,925.1419,866.5057,821.2974,1021.978
"VPREB1",0,0,1.704969,0,1.223733,0,0,0
"VPREB3",8.157518,2.11235,0,0.9454973,0,1.420501,0.9847691,1.115697
"VPS11",1032.509,802.693,995.7021,849.0565,834.5857,921.9053,1038.931,952.8052
"VPS13A",437.0099,652.7162,549.0002,873.6395,644.9071,570.3312,425.4203,387.1469
"VPS13B",844.8858,893.5241,977.8,1205.509,837.0332,897.0465,792.7391,756.4426
"VPS13B-DT",23.30719,20.06733,31.54193,21.74644,22.02719,28.41002,33.48215,40.16509
"VPS13C",1228.289,1546.24,1508.045,1915.577,1398.726,1331.01,1094.078,1258.506
"VPS13D",1015.028,889.2994,992.2922,1001.282,892.1011,875.739,856.7491,823.3844
"VPS16",813.421,622.0871,761.2688,558.7889,680.3954,771.3322,866.5968,806.6489
"VPS18",1239.943,771.0078,1010.194,786.6537,960.6302,865.7955,1039.916,1010.821
"VPS25",1561.582,1306.489,1485.028,1249.947,1395.055,1493.657,1582.524,1715.942
"VPS26A",2048.702,2886.526,2459.418,3332.878,2933.287,2512.867,1731.224,1984.825
"VPS26B",2689.65,2470.393,2714.311,2389.272,2618.788,2742.988,2790.836,2801.515
"VPS26C",1229.454,1265.298,1256.562,1343.552,1187.021,1244.359,1159.073,1086.689
"VPS28",1838.938,1245.23,1599.261,1044.774,1489.283,1651.333,2207.852,2022.759
"VPS29",1130.399,1324.444,1275.317,1472.139,1436.662,1402.745,1183.692,1249.581
"VPS33A",999.8786,1031.883,1040.031,1060.848,1003.461,1063.955,873.4902,920.45
"VPS33B",227.2451,144.696,213.9737,145.6066,227.6143,215.9162,243.238,222.0237
"VPS33B-DT",0,14.78645,6.819878,5.672984,9.789862,5.682005,2.954307,2.231394
"VPS35",3513.559,4405.306,4063.795,4934.55,4175.376,4202.553,2837.12,3141.803
"VPS35L",1152.541,1068.849,1137.215,1115.687,1040.173,1125.747,1022.19,1077.763
"VPS36",780.791,1058.287,973.5375,1253.729,1151.532,1112.963,924.6982,822.2687
"VPS37A",400.8837,603.0759,564.3449,752.6158,584.9442,559.6775,453.9786,469.7084
"VPS37B",567.5302,465.7732,510.6383,447.2202,505.4016,487.2319,539.6535,500.948
"VPS37C",640.9478,572.4469,624.0188,499.2225,567.812,559.6775,613.5112,676.1124
"VPS37D",0,5.280875,4.262424,0.9454973,2.447465,0,0,3.347091
"VPS39",1650.149,1441.679,1619.721,1408.791,1458.689,1556.159,1782.432,1586.521
"VPS41",955.5949,1163.905,1140.625,1248.056,1042.62,1107.281,785.8457,866.8966
"VPS45",382.238,404.515,418.57,451.0022,412.3979,384.2456,353.5321,379.337
"VPS4A",1940.324,1762.756,1993.109,1589.381,1730.358,1718.096,1992.188,2128.75
"VPS4B",1084.95,1493.432,1407.452,1852.229,1395.055,1270.638,923.7134,986.2761
"VPS50",188.7883,318.9649,237.8432,337.5425,228.838,248.5877,222.5578,162.8918
"VPS51",1858.749,1132.22,1579.654,1029.647,1503.967,1382.858,1816.899,1729.33
"VPS52",974.2407,918.8723,900.2239,872.694,920.247,994.3508,1104.911,972.8878
"VPS53",1125.737,1044.557,1018.719,1006.009,1086.675,1133.56,1222.098,1273.01
"VPS54",304.1589,463.6608,382.7656,516.2415,493.1643,387.0866,233.3903,283.387
"VPS72",1044.162,1058.287,970.1276,913.3503,1096.464,969.4921,1232.931,1274.126
"VPS8",369.419,385.5039,459.4893,433.9832,413.6217,433.9631,440.1918,336.9405
"VPS9D1",103.717,82.38165,92.92083,62.40282,72.20023,77.41732,102.416,103.7598
"VPS9D1-AS1",298.3321,233.4147,307.747,181.5355,286.3535,183.9549,367.3189,354.7916
"VRK1",2165.238,2836.886,2476.468,3017.082,2724.029,2854.497,1996.127,2312.84
"VRK2",397.3876,573.503,443.292,582.4263,537.2187,509.2497,314.1413,375.9899
"VRK3",1452.038,1262.129,1392.96,1179.035,1270.235,1365.812,1549.042,1662.389
"VSIG10",68.75622,59.1458,48.59163,45.38387,58.73917,65.34306,65.97953,69.17321
"VSIG10L",30.29935,12.6741,29.83696,24.58293,36.71198,40.48428,26.58877,42.39649
"VSIG10L2",0,4.2247,0,0,0,4.261504,0,0
"VSIG2",3.496079,1.056175,0.8524847,0,4.894931,4.971754,4.923846,3.347091
"VSIG4",3.496079,1.056175,0.8524847,0,0,4.261504,0.9847691,1.115697
"VSIR",2105.805,1460.69,1845.629,1262.239,1775.636,1902.761,2235.426,2297.22
"VSNL1",0,5.280875,0,4.727486,1.223733,0.7102506,0.9847691,1.115697
"VSTM2L",13.98432,9.505575,3.409939,3.781989,9.789862,1.420501,7.878153,1.115697
"VSTM4",0,2.11235,0,0,0,0,0,0
"VTA1",1285.392,1847.25,1536.177,2157.625,1928.603,1730.17,1071.429,1140.242
"VTI1A",679.4047,828.0412,710.1198,829.2011,757.4905,808.2652,672.5973,671.6496
"VTI1B",1964.796,2027.856,2030.619,2117.914,2162.336,2190.413,1965.599,1988.172
"VTI1BP1",0,1.056175,0.8524847,0,0,0,0,0
"VTI1BP2",0,1.056175,0,0.9454973,2.447465,0,1.969538,0
"VTN",3.496079,0,0.8524847,0,1.223733,1.420501,3.939076,7.809879
"VTRNA2-1",0,0,0.8524847,0,0,1.420501,0,0
"VWA1",95.55949,50.6964,70.75623,42.54738,93.00369,43.32529,74.84245,90.37146
"VWA5A",45.44903,50.6964,69.05126,79.42177,36.71198,69.60456,58.10138,51.32206
"VWA5B2",0,0,0,0,0,1.420501,0,0
"VWA7",6.992158,0,2.557454,0.9454973,0,0,0,1.115697
"VWA8",589.672,721.3676,682.8403,745.9973,640.0122,683.2611,508.1409,562.3113
"VWCE",11.6536,6.33705,5.967393,2.836492,7.342396,9.233258,0,13.38836
"VWF",0,0,1.704969,3.781989,1.223733,7.812757,0,1.115697
"VWFP1",0,0,0,0,0,0,0.9847691,0
"WAC",2540.484,3730.41,2947.892,4071.311,3173.139,3226.668,2361.476,2441.145
"WAC-AS1",695.7197,1036.108,761.2688,1103.395,894.5486,880.0005,648.9628,711.8147
"WAKMAR2",30.29935,34.85378,30.68945,34.9834,15.90853,23.43827,13.78677,17.85115
"WAPL",2485.712,3202.323,2873.726,3769.698,2974.894,2778.5,1852.351,2162.221
"WARS1",3454.126,3456.861,3888.183,3419.864,3584.313,3659.921,3514.641,3715.271
"WARS2",339.1197,351.7063,368.2734,513.405,370.791,447.4579,242.2532,301.2382
"WARS2-AS1",104.8824,92.9434,68.19878,102.1137,96.67488,95.88383,87.64445,118.2639
"WARS2-IT1",0,3.168525,0,5.672984,0,0,0.9847691,0
"WAS",3283.984,2908.706,2687.884,2555.679,2672.632,2732.334,3679.097,3286.843
"WASF1",180.6307,159.4824,161.9721,224.0828,161.5327,147.7321,111.2789,114.9168
"WASF2",6098.327,5432.964,5744.894,5616.254,5205.759,4855.983,4810.597,5031.793
"WASF3",15.14968,20.06733,17.90218,8.509475,3.671198,25.56902,8.862922,16.73546
"WASF4P",1.16536,1.056175,2.557454,0.9454973,1.223733,3.551253,1.969538,0
"WASH2P",231.9066,212.2912,195.219,119.1327,177.4412,172.5909,443.1461,312.3952
"WASH3P",233.0719,228.1338,210.5637,141.8246,161.5327,171.8806,348.6083,304.5853
"WASH4P",61.76406,43.30318,48.59163,52.94785,37.93571,51.13804,34.46692,56.90055
"WASH5P",470.8053,431.9756,420.275,393.3269,395.2657,383.5353,742.5159,517.6834
"WASH7P",103.717,128.8534,109.9705,102.1137,113.8071,99.43508,191.0452,155.0819
"WASH8P",234.2373,234.4709,168.792,192.8814,197.021,198.8702,416.5573,294.544
"WASH9P",148.0007,79.21313,105.7081,119.1327,61.18664,117.9016,151.6544,107.1069
"WASHC1",182.9615,145.7522,156.0047,88.87674,72.20023,113.6401,268.842,145.0406
