"GENE","mr221.MV411.RNP_AAVS1.r5.new","mr228.MV411.RNP_RUNX2.r7","mr231.MV411.RNP_RUNX2.r10","mr291.MV411.RNP_AAVS1.r8","mr294.MV411.RNP_AAVS1.r11","mr316.MV411.RNP_RUNX2.r12"
"NDUFS3",1757.296,1820.927,2048.834,2495.889,1444.623,1951.761
"NDUFS4",778.5592,818.6646,858.7024,943.2363,835.0727,955.3254
"NDUFS5",2946.055,2565.099,2999.085,4450.937,3262.635,3675.458
"NDUFS5P4",0,0,0,0,0,0
"NDUFS5P5",0,0,0,0,0,0
"NDUFS6",1627.673,1399.555,1392.929,2048.207,1261.651,1441.798
"NDUFS6P1",0,0,0,0,0,0
"NDUFS7",1143.637,1246.808,1194.767,1631.579,793.585,1143.258
"NDUFS8",991.863,1011.292,1002.399,1433.616,795.7126,871.1472
"NDUFV1",3425.988,3371.724,3517.087,4815.81,3015.836,3880.031
"NDUFV2",2877.962,2988.728,3228.536,3331.733,3458.371,3203.668
"NDUFV2-AS1",6.563196,7.524491,6.953056,5.175508,1.063787,3.915268
"NDUFV2P1",13.12639,13.54408,20.85917,6.469385,7.446508,14.68226
"NDUFV3",1568.604,1480.82,1610.791,1694.979,1523.343,1454.522
"NEAT1",1172.351,1806.63,1224.897,1371.51,1082.935,547.1587
"NEB",31.99558,45.14694,34.76528,29.75917,43.61526,57.75021
"NEBL",0.8203995,0,0,1.293877,0,0.9788171
"NECAB1",25.43239,36.87,30.12991,12.93877,23.40331,19.57634
"NECAB2",4.922397,9.781838,8.111899,7.763262,4.255148,2.936451
"NECAB3",210.0223,209.9333,173.8264,217.3713,125.5269,161.5048
"NECAP1",277.295,279.9111,241.0393,285.9468,338.2842,300.4968
"NECAP1P2",0,1.504898,0,2.587754,0,0
"NECAP2",1207.628,1196.394,1216.785,1089.444,945.7066,1089.423
"NECTIN1",1174.812,716.3315,756.7243,1317.167,989.3218,1038.525
"NECTIN1-AS1",0,0,0,0,0,0
"NECTIN2",1786.83,1184.355,1221.42,1764.848,1266.97,917.1516
"NECTIN3",0,0,0,0,0,0
"NECTIN4",32.81598,24.83082,15.06495,14.23265,7.446508,2.936451
"NECTIN4-AS1",0,0,0,0,0,0
"NEDD1",420.0446,465.0135,370.8297,273.008,454.237,319.0944
"NEDD4",165.7207,180.5878,188.8914,131.9754,231.9055,262.323
"NEDD4L",8.203995,8.27694,4.635371,2.587754,5.318935,9.788171
"NEDD8",2155.19,1744.929,2129.953,2692.558,2025.45,2122.075
"NEDD8-MDP1",2.461199,0.7524491,4.635371,6.469385,3.191361,3.915268
"NEDD8P1",0,0,0,0,0,0
"NEDD9",382.3062,300.2272,359.2412,280.7713,321.2637,444.3829
"NEFH",446.2973,421.3715,407.9126,518.8447,548.9141,621.5488
"NEFHP1",0,0,0,0,0,0
"NEFL",0,0,0,0,0,0
"NEFLP1",2.461199,6.019593,1.158843,1.293877,2.127574,5.872902
"NEFM",0,0,0,0,0,0
"NEFMP1",0,0,0,0,0,0
"NEGR1",0.8203995,3.009796,3.476528,2.587754,5.318935,0
"NEIL1",53.32597,69.97776,46.35371,49.16732,48.9342,25.44924
"NEIL2",289.601,272.3866,294.346,379.1059,254.2451,282.8781
"NEIL3",370.0002,392.7784,361.5589,261.3631,410.6218,406.2091
"NEK1",256.7851,292.7027,289.7107,177.2611,256.3726,323.0096
"NEK10",0,0,0,0,0,0
"NEK11",18.86919,25.58327,25.49454,32.34692,15.9568,25.44924
"NEK2",568.5369,616.2558,609.5512,530.4896,859.5398,779.1384
"NEK2P1",0,0,0,0,0,0
"NEK2P2",0,0,0,0,0,0
"NEK2P4",0,0,0,0,0,0
"NEK3",132.0843,167.0437,164.5557,187.6122,204.2471,194.7846
"NEK4",627.6056,660.6503,632.7281,568.012,748.906,734.1128
"NEK4P2",0.8203995,0.7524491,1.158843,0,0,4.894085
"NEK4P3",0,0,0,0,0,0
"NEK5",9.844794,3.009796,5.794213,2.587754,2.127574,5.872902
"NEK6",2402.95,2142.222,2314.209,2121.958,1899.923,2502.835
"NEK7",1543.992,1571.866,1357.005,663.7589,1365.902,965.1136
"NEK8",43.48118,36.87,34.76528,59.51834,38.29633,31.32215
"NEK9",3069.115,3048.924,3251.713,2545.056,2724.358,4443.829
"NELFA",746.5636,714.0742,712.6882,754.3303,584.019,674.4049
"NELFB",1653.925,1605.726,1596.885,1945.991,1311.649,1352.725
"NELFCD",2237.23,2291.207,2335.068,2876.288,2663.722,2695.662
"NELFE",1413.548,1152,1239.962,1789.432,1193.569,1432.988
"NELL1",0,0,0,0,0,0
"NELL2",0.8203995,1.504898,2.317685,0,0,0
"NEMF",2083.815,2299.484,2218.025,1675.571,2863.714,1897.926
"NEMP1",1171.531,1198.651,1109.012,837.1384,1171.229,1246.034
"NEMP2",302.7274,322.0482,376.6239,216.0775,365.9427,350.4165
"NENF",409.3794,364.9378,361.5589,534.3712,271.2657,326.9249
"NENFP1",0,0.7524491,0,0,0,0
"NEO1",46.76277,35.36511,47.51255,56.93059,61.69964,46.0044
"NEPNP",0.8203995,1.504898,0,0,0,0
"NEPRO",1183.016,1326.568,1412.629,966.5261,1308.458,1113.894
"NES",2.461199,1.504898,3.476528,6.469385,0,0
"NET1",967.2511,928.5221,921.2799,918.6526,1396.752,1038.525
"NETO2",1454.568,1647.111,1625.856,1213.657,1888.222,1335.106
"NEU1",1018.936,769.7554,851.7494,1066.155,818.0521,787.9477
"NEU2",0,0,0,0,0,0
"NEU3",328.9802,297.2174,324.4759,326.057,285.0949,892.6812
"NEU4",0,0,0,0,0,0
"NEURL1",4.922397,6.019593,6.953056,1.293877,0,1.957634
"NEURL1-AS1",0,0,0,0,0,0
"NEURL1B",3.281598,6.772042,4.635371,1.293877,2.127574,10.76699
"NEURL2",13.12639,23.32592,23.17685,14.23265,15.9568,14.68226
"NEURL3",0,0,0,0,0,0
"NEURL4",626.7852,687.7384,536.5442,613.2977,455.3008,521.7095
"NEUROD1",0,0.7524491,0,0,0,0
"NEUROD2",0,0,1.158843,0,0,0
"NEUROD4",0,0,0,0,0,0
"NEUROD6",0,0,0,0,0,0
"NEUROG1",0,1.504898,1.158843,0,0,0
"NEUROG2",0,0,0,0,1.063787,0
"NEUROG2-AS1",0,0,0,0,0,0
"NEUROG3",166.5411,100.0757,120.5196,122.9183,61.69964,55.79257
"NEXMIF",0,0,0,0,0,0
"NEXN",196.0755,179.8353,173.8264,218.6652,399.9839,194.7846
"NEXN-AS1",0,2.257347,4.635371,2.587754,1.063787,3.915268
"NF1",1492.307,1452.979,1550.531,948.4118,1668.018,1596.451
"NF1P1",0,0,0,0,0,0
"NF1P10",0,0,0,0,0,0
"NF1P12",0,0,0,0,0,0
"NF1P7",0,0,0,0,0,0
"NF1P8",0,0,0,0,0,0
"NF1P9",0,0,0,0,0,0
"NF2",1401.242,1309.261,1368.593,2052.089,1710.569,1576.874
"NFAM1",415.1222,502.636,531.9088,338.9958,268.0743,353.353
"NFASC",0,0.7524491,1.158843,0,0,0
"NFAT5",446.2973,498.8737,422.9776,213.4897,455.3008,278.9629
"NFATC1",906.5415,804.3681,804.2368,907.0077,916.9843,743.901
"NFATC2",655.4992,639.5817,651.2696,443.7998,630.8256,620.57
"NFATC2IP",979.557,1098.576,1098.583,1168.371,1077.616,1043.419
"NFATC3",3287.341,2570.366,2862.341,2823.24,3686.022,3231.075
"NFATC4",0,0,0,1.293877,0,0
"NFE2",336.3638,282.9208,270.0103,124.2122,109.5701,91.02999
"NFE2L1",2907.496,2477.815,2551.772,3220.46,2891.373,2772.989
"NFE2L1-DT",0,0,0,0,0,0
"NFE2L2",3587.607,3653.893,3648.037,4044.659,5721.046,4951.835
"NFE2L3",607.9161,600.4544,543.4972,448.9753,807.4143,474.7263
"NFE2L3P1",0,0,0,0,0,0
"NFE4",67.27276,54.92878,56.78329,77.63262,70.20994,55.79257
"NFIA",6.563196,4.514694,2.317685,3.881631,2.127574,1.957634
"NFIA-AS1",0,0,0,0,0,0
"NFIB",0,1.504898,1.158843,0,0,0
"NFIC",3169.203,3271.649,3176.388,3252.807,3146.682,3019.651
"NFIL3",799.0691,577.1284,562.0387,864.3098,914.8568,636.2311
"NFIX",558.6921,662.1552,641.9988,856.5465,832.9452,813.397
"NFKB1",1118.205,976.6789,1112.489,1287.408,1310.585,1380.132
"NFKB2",310.111,288.188,266.5338,404.9835,261.6916,251.556
"NFKBIA",623.5036,659.8978,658.2226,822.9057,815.9246,692.0237
"NFKBIB",676.0092,671.937,623.4574,905.7139,573.3812,516.8154
"NFKBID",167.3615,160.2717,143.6965,172.0856,124.4631,114.5216
"NFKBIE",251.0423,269.3768,246.8335,284.6529,173.3973,190.8693
"NFKBIL1",370.8206,280.6635,281.5988,388.1631,211.6936,186.9541
"NFKBIZ",64.81156,69.97776,83.43667,72.45711,107.4425,82.22063
"NFRKB",904.0803,861.5542,914.3269,859.1343,776.5645,1292.039
"NFS1",615.2997,646.3537,680.2406,702.5752,689.3339,732.1552
"NFU1",330.621,302.4845,366.1943,384.2815,418.0683,393.4845
"NFX1",1804.879,1720.099,2007.115,1218.832,1243.567,2088.796
"NFXL1",227.2507,246.0508,246.8335,119.0367,153.1853,242.7466
"NFYA",2078.072,2181.35,2216.866,1473.726,1979.707,1943.931
"NFYB",838.4483,914.9781,835.5256,690.9303,1097.828,779.1384
"NFYC",1151.841,988.7181,1144.937,1186.485,975.4926,1233.309
"NFYC-AS1",31.17518,37.62245,15.06495,27.17142,14.89302,23.49161
"NGB",0,0,0,0,0,0
"NGDN",580.8429,607.2264,611.8689,684.4609,705.2907,685.1719
"NGEF",0,0.7524491,0,1.293877,0,0
"NGFR",43.48118,5.267143,5.794213,36.22855,19.14816,16.63989
"NGLY1",1549.735,1719.346,1760.282,1662.632,2202.039,1760.892
"NGRN",937.7167,963.8873,949.0921,957.4689,1004.215,937.7067
"NHEJ1",514.3905,430.4009,493.667,522.7263,465.9387,582.3961
"NHLH1",4.101998,2.257347,1.158843,1.293877,0,1.957634
"NHLH2",0,0,0,0,0,0
"NHLRC1",0,0,0,0,0,0
"NHLRC2",429.8894,479.3101,409.0715,230.3101,407.4304,374.8869
"NHLRC3",159.1575,200.1515,186.5737,97.04077,207.4385,175.2083
"NHLRC4",52.50557,56.43368,44.03602,31.05305,7.446508,28.38569
"NHP2",2901.753,2693.768,2831.053,3853.166,2267.994,3056.846
"NHP2P1",2.461199,5.267143,4.635371,0,0,0.9788171
"NHP2P2",0,0,0,0,0,0
"NHS",3.281598,2.257347,5.794213,1.293877,2.127574,4.894085
"NHSL1",73.83596,75.24491,70.6894,49.16732,78.72023,43.06795
"NHSL2",205.0999,232.5068,251.4689,185.0244,255.3089,290.7087
"NIBAN1",232.9935,170.0535,188.8914,186.3183,208.5022,253.5136
"NIBAN2",872.0847,597.4446,621.1397,743.9793,414.8769,346.5012
"NIBAN3",9.024395,5.267143,4.635371,10.35102,2.127574,4.894085
"NICN1",301.0866,259.5949,303.6168,302.7672,230.8418,323.9884
"NID1",3.281598,3.009796,3.476528,3.881631,4.255148,6.851719
"NID2",0,0,1.158843,0,0,0.9788171
"NIF3L1",658.7808,608.7313,593.3274,731.0405,787.2023,702.7906
"NIFK",2423.46,2607.236,2700.103,2094.787,3015.836,2444.106
"NIFK-AS1",137.8271,146.7276,156.4438,142.3265,157.4405,112.564
"NIFKP1",0,0,0,0,0,0
"NIFKP3",0,0.7524491,1.158843,0,0,0
"NIFKP4",0,0,0,1.293877,0,0
"NIFKP6",0,0.7524491,0,0,0,0
"NIFKP8",0,0,0,0,0,0
"NIM1K",9.844794,9.781838,9.270741,15.52652,21.27574,10.76699
"NIN",3549.869,3925.527,3767.397,2792.186,3973.244,4952.814
"NINJ1",347.8494,239.2788,288.5518,333.8203,215.9487,211.4245
"NINJ2",233.8139,224.2298,258.4219,341.5835,252.1175,252.5348
"NINJ2-AS1",105.8315,94.80858,126.3139,95.74689,136.1647,107.6699
"NINL",0.8203995,0,4.635371,1.293877,4.255148,7.830536
"NIP7",1813.083,2060.958,2061.581,2237.113,2476.496,2311.966
"NIP7P2",0,0,0,0,0,0.9788171
"NIP7P3",0,0,0,0,0,0
"NIPA1",318.315,309.2566,290.8695,160.4407,301.0517,222.1915
"NIPA2",3340.667,3510.927,3654.99,2931.925,4225.362,3593.237
"NIPA2P1",0,0,0,0,0,0
"NIPA2P2",0.8203995,3.009796,0,0,0,0
"NIPA2P4",0,0,0,0,0,0
"NIPAL1",4.922397,3.762245,2.317685,0,0,0.9788171
"NIPAL2",1123.127,1132.436,1126.395,1000.167,1343.563,1299.869
"NIPAL3",561.9737,609.4837,687.1937,570.5997,702.0994,816.3334
"NIPAL4",0,0,0,0,0,0
"NIPBL",2855.811,2790.834,2815.988,2101.256,3699.851,3422.923
"NIPBL-DT",303.5478,397.2931,322.1583,297.5917,454.237,391.5268
"NIPSNAP1",724.4128,673.4419,730.0709,841.02,668.0582,697.8966
"NIPSNAP2",1050.111,1124.159,1162.319,829.3751,1211.653,1083.55
"NIPSNAP3A",1184.657,1365.695,1382.499,1090.738,1271.225,1402.645
"NIPSNAP3B",24.61199,39.8798,32.44759,28.46529,39.36012,36.21623
"NISCH",1367.606,1243.046,1124.077,1387.036,1120.168,1466.268
"NIT1",219.8671,204.6661,238.7216,279.4774,202.1195,205.5516
"NIT2",1050.932,1179.088,1220.261,1080.387,1074.425,1152.068
"NKAIN1",4.922397,3.009796,2.317685,6.469385,4.255148,0
"NKAIN1P1",0,0,0,0,0,0
"NKAIN2",0,0,0,0,0,0
"NKAIN3",0,0,0,0,0,0
"NKAIN3-IT1",0,0,0,0,0,0
"NKAIN4",0,0,0,0,0,0
"NKAP",492.2397,497.3688,538.8618,570.5997,705.2907,567.7139
"NKAPD1",1563.682,1632.062,1630.492,1451.73,2036.088,1779.489
"NKAPL",30.35478,30.09796,37.08297,20.70203,44.67905,30.34333
"NKAPP1",249.4015,231.7543,238.7216,216.0775,322.3274,312.2426
"NKD1",230.5323,179.0829,202.7975,243.2489,175.5248,316.1579
"NKD2",1279.003,1607.231,1361.64,1493.134,992.5132,1220.585
"NKG7",726.0536,550.0403,533.0676,622.3548,315.9447,338.6707
"NKILA",11.48559,15.80143,19.70033,6.469385,9.574082,4.894085
"NKIRAS1",103.3703,81.2645,112.4077,131.9754,145.7388,74.3901
"NKIRAS2",1473.438,1352.903,1431.171,1594.056,1511.641,1567.086
"NKPD1",2.461199,3.762245,2.317685,2.587754,1.063787,0.9788171
"NKRF",1077.185,1142.97,1202.879,904.42,1198.888,988.6052
"NKTR",1909.89,2681.728,2289.873,1489.252,2324.374,1662.031
"NKX1-2",0,0,0,0,0,0
"NKX2-1",0,0,0,0,0,0
"NKX2-1-AS1",0,0,0,0,0,0
"NKX2-2",0,0,0,0,0,0
"NKX2-2-AS1",0,0,0,0,0,0
"NKX2-3",0,0,0,0,0,0
"NKX2-4",0,0,0,0,0,0
"NKX2-5",0,0,0,0,0,0
"NKX3-1",0.8203995,0.7524491,0,0,2.127574,0.9788171
"NKX3-2",9.844794,13.54408,5.794213,5.175508,3.191361,2.936451
"NKX6-1",0.8203995,0.7524491,1.158843,1.293877,2.127574,1.957634
"NKX6-2",0.8203995,4.514694,0,0,2.127574,1.957634
"NKX6-3",0,0,0,0,0,0
"NLE1",697.3396,709.5595,738.1828,861.7221,553.1692,807.5241
"NLGN1",0,0,1.158843,0,0,0
"NLGN2",208.3815,204.6661,192.3679,292.4162,163.8232,194.7846
"NLGN3",8.203995,8.27694,11.58843,7.763262,11.70166,3.915268
"NLGN4X",0,0,1.158843,0,0,0
"NLGN4Y",0.8203995,3.762245,3.476528,0,0,6.851719
"NLK",394.6122,447.7072,392.8477,232.8979,376.5806,294.6239
"NLN",2216.72,2601.216,2638.685,2001.628,3064.77,3209.541
"NLRC3",164.9003,143.7178,144.8553,148.7959,125.5269,132.1403
"NLRC4",117.3171,70.73021,92.70741,120.3306,104.2511,95.92407
"NLRC5",559.5125,517.685,505.2554,580.9508,444.6629,660.7015
"NLRP1",231.3527,196.3892,197.0033,197.9632,193.6092,154.6531
"NLRP11",4.922397,7.524491,5.794213,3.881631,4.255148,17.61871
"NLRP12",6.563196,7.524491,1.158843,1.293877,4.255148,0.9788171
"NLRP13",0,0,0,0,0,0
"NLRP14",0,0,0,0,0,0
"NLRP2",52.50557,50.41409,60.25982,53.04896,31.91361,41.11032
"NLRP2B",0,0,0,0,0,0
"NLRP3",1712.994,1494.364,1603.838,2308.276,2173.317,2848.358
"NLRP4",7.383596,3.009796,5.794213,5.175508,4.255148,0.9788171
"NLRP5",0,0,0,0,0,0
"NLRP6",63.99116,67.72042,62.5775,65.98772,47.87041,43.06795
"NLRP7",0,0,0,0,0,0
"NLRP9",0,0,0,0,0,0
"NLRP9P1",0,0,0,0,0,0
"NLRX1",385.5878,388.2637,399.8007,408.8651,282.9673,376.8446
"NMB",210.0223,231.7543,161.0791,260.0693,84.03917,157.5895
"NMBR",0,0,0,0,0,0
"NMD3",1804.059,2040.642,2102.141,1368.922,2341.395,1994.829
"NMD3P1",0,0,0,0,0,0
"NMD3P2",0.8203995,0,0,0,0,0
"NME1",3768.915,3637.339,3834.61,5136.692,3787.081,4179.549
"NME1-NME2",330.621,358.1658,301.2991,459.3263,223.3953,293.6451
"NME2",8955.481,9073.031,9419.073,11963.19,7292.259,9425.029
"NME2P1",4.101998,4.514694,8.111899,3.881631,0,0
"NME3",426.6078,486.8345,403.2772,524.0202,241.4796,319.0944
"NME4",1963.216,1961.635,1861.101,2397.554,1819.076,1769.701
"NME5",0,0,0,0,0,0.9788171
"NME6",691.5968,627.5425,686.0349,556.3671,468.0662,664.6168
"NME7",182.1287,212.1906,260.7396,188.906,227.6504,189.8905
"NME8",1.640799,0,4.635371,1.293877,0,1.957634
"NME9",8.203995,10.53429,5.794213,3.881631,4.255148,2.936451
"NMI",2442.329,2626.8,2723.28,2410.493,3755.168,2525.348
"NMNAT1",326.519,320.5433,320.9994,269.1264,299.9879,406.2091
"NMNAT1P1",0,0,0,0,3.191361,0
"NMNAT2",19.68959,23.32592,28.97107,14.23265,15.9568,20.55516
"NMNAT3",383.947,385.2539,391.6888,388.1631,342.5394,385.6539
"NMRAL1",1041.087,984.9558,974.5867,1340.457,925.4946,1000.351
"NMRAL2P",0.8203995,1.504898,0,0,1.063787,0
"NMRK1",139.4679,133.1835,157.6026,120.3306,169.1421,102.7758
"NMRK2",0,0,0,0,0,0
"NMS",0,0,0,0,0,0
"NMT1",3357.895,3000.014,3205.359,3584.039,3093.492,3496.335
"NMT2",41.01998,36.11756,31.28875,38.81631,12.76544,53.83494
"NMUR1",173.9247,127.9163,144.8553,151.3836,128.7182,120.3945
"NMUR2",0,0,0,0,0,0
"NNAT",5.742797,1.504898,5.794213,6.469385,0,3.915268
"NNMT",0,0,0,0,0,0
"NNT",4215.213,4638.848,4751.255,3969.615,4626.409,6358.396
"NNT-AS1",330.621,359.6707,348.8116,192.7877,284.0311,255.4713
"NOA1",803.9915,851.0199,844.7963,868.1914,804.2229,971.9653
"NOB1",1924.657,1833.718,1924.838,2354.856,1976.516,2217.021
"NOBOX",0,0,0,0,0,0
"NOC2L",3398.095,3248.323,3169.435,4308.61,2860.523,3348.533
"NOC2LP1",1.640799,3.009796,4.635371,0,1.063787,0.9788171
"NOC2LP2",0.8203995,5.267143,3.476528,3.881631,1.063787,2.936451
"NOC3L",1233.061,1387.516,1273.568,702.5752,1216.972,1266.589
"NOC4L",692.4172,652.3733,724.2767,812.5547,511.6815,582.3961
"NOCT",550.4881,538.7535,478.602,557.661,556.3606,573.5868
"NOD1",314.213,348.3839,385.8946,324.7631,319.1361,386.6327
"NOD2",310.9314,316.0286,320.9994,175.9673,165.9508,181.0812
"NODAL",0,4.514694,0,3.881631,0,2.936451
"NOG",19.68959,30.85041,20.85917,31.05305,30.84982,25.44924
"NOL10",1863.127,2024.088,2228.454,1870.946,2569.045,2424.53
"NOL11",1921.376,2149.747,2213.389,1616.052,2729.677,2158.292
"NOL12",520.9537,508.6556,519.1615,772.4445,506.3626,595.1208
"NOL3",9.844794,8.27694,9.270741,10.35102,5.318935,2.936451
"NOL4",0,0,0,0,0,0
"NOL4L",644.0136,656.888,617.6631,692.2242,708.4821,783.0536
"NOL4L-DT",0,0.7524491,0,0,0,0
"NOL6",2251.176,2263.367,2235.407,2768.897,1899.923,2694.683
"NOL7",1676.897,1682.476,1767.235,1917.526,2179.699,1858.774
"NOL8",2284.813,2553.812,2490.353,1889.06,2848.821,2755.37
"NOL8P1",0,0.7524491,0,0,0,0
"NOL9",884.3907,935.2942,915.4857,843.6078,901.0275,717.4729
"NOLC1",6328.562,6890.176,7107.182,6399.515,7958.19,8998.265
"NOM1",1375.81,1530.481,1401.041,1269.293,1406.326,1655.18
"NOMO1",3936.277,3555.322,3908.776,4417.296,4149.833,5749.571
"NOMO2",5416.278,4897.691,5242.604,6734.63,5704.025,7290.229
"NOMO3",1806.52,1494.364,1770.712,1951.166,1712.697,2968.752
"NONO",13192.84,12348.44,13624.51,14219.71,15000.46,14706.73
"NONOP2",13.12639,15.04898,10.42958,16.8204,22.33953,14.68226
"NOP10",1910.711,1617.765,1846.036,2449.309,1595.68,1862.689
"NOP14",3535.922,3434.178,3718.726,4333.194,4522.158,4920.513
"NOP14-AS1",226.4303,211.4382,242.1981,301.4733,203.1833,220.2338
"NOP16",1861.487,1861.559,1799.683,2468.717,1942.475,2029.088
"NOP2",2166.675,2192.637,2240.043,2776.66,2302.035,2511.645
"NOP53",10540.49,10299.52,10294,13733.21,8781.561,10384.27
"NOP53-AS1",0.8203995,0,0,0,0,0
"NOP56",6269.493,6440.212,6876.572,8817.771,7763.517,7989.105
"NOP56P1",0,0,0,0,0,0
"NOP56P2",0,0,0,0,0,0
"NOP56P3",0,0,0,0,0,0
"NOP58",4359.603,4545.545,4595.97,5145.749,6976.315,5636.029
"NOP9",2016.542,1903.696,1981.621,2717.142,2321.183,2286.517
"NOPCHAP1",0,0,0,0,0,0
"NORAD",6002.043,6022.602,6041.047,4340.957,6841.214,6257.577
"NOS1",0,0,0,0,0,0
"NOS1AP",2.461199,3.009796,4.635371,1.293877,3.191361,0.9788171
"NOS2",63.99116,12.79163,22.01801,16.8204,5.318935,7.830536
"NOS2P2",0.8203995,0,0,0,0,0
"NOS2P3",0,0,2.317685,0,0,0
"NOS2P4",0,0,0,0,0,0
"NOS3",70.55436,82.7694,84.59551,95.74689,40.4239,95.92407
"NOSIP",1299.513,1173.821,1206.355,1652.281,1005.279,1093.339
"NOSTRIN",5.742797,7.524491,8.111899,1.293877,2.127574,5.872902
"NOTCH1",2727.008,2051.929,1976.986,1947.285,1687.166,2020.278
"NOTCH2",2879.602,2528.981,2569.154,2899.578,3673.256,5789.703
"NOTCH2NLA",249.4015,257.3376,237.5627,258.7754,205.3109,357.2682
"NOTCH3",0.8203995,0,0,0,0,0
"NOTCH4",12.30599,14.29653,11.58843,11.64489,7.446508,5.872902
"NOTO",0,0,0,0,0,0
"NOTUM",13.12639,9.029389,13.90611,19.40815,25.53089,10.76699
"NOVA1",0,0,0,0,0,0
"NOVA2",0,0,0,0,0,0
"NOX1",0,0.7524491,0,0,0,1.957634
"NOX3",0,0,0,0,0,0
"NOX4",0,0,0,0,0,0
"NOX5",3.281598,1.504898,0,2.587754,0,0
"NOXA1",9.024395,15.80143,5.794213,6.469385,7.446508,8.809353
"NOXO1",0,3.762245,0,0,0,0
"NOXRED1",9.844794,14.29653,6.953056,16.8204,15.9568,9.788171
"NPAP1",0,0,0,0,0,0
"NPAP1L",0,0,0,0,0,0
"NPAP1P2",0,0,0,0,0,0
"NPAP1P3",0,0,0,0,0,0
"NPAS1",23.79159,30.09796,32.44759,56.93059,23.40331,23.49161
"NPAS2",4.101998,1.504898,4.635371,1.293877,2.127574,1.957634
"NPAS2-AS1",0,0,0,0,0,0
"NPAS3",0,0,0,0,0,0
"NPAS4",0.8203995,0,1.158843,9.057139,1.063787,0
"NPAT",644.834,682.4713,668.6522,358.4039,701.0356,662.6591
"NPB",10.66519,15.04898,38.24181,50.4612,21.27574,30.34333
"NPBWR1",0.8203995,0,1.158843,0,0,0.9788171
"NPBWR2",0,0,0,0,0,0
"NPC1",863.0603,659.1454,715.0059,679.2854,648.91,776.2019
"NPC1L1",0,0,0,0,0,0
"NPC2",745.7432,595.1872,715.0059,869.4853,736.1406,954.3466
"NPDC1",415.1222,444.6974,400.9596,271.7142,137.2285,199.6787
"NPEPL1",303.5478,347.6315,296.6637,375.2243,201.0557,347.4801
"NPEPPS",2311.886,2365.7,2433.57,2087.024,2479.687,2756.349
"NPEPPSP1",59.88917,79.7596,55.62445,75.04486,107.4425,70.47483
"NPFF",0.8203995,0,1.158843,0,0,0
"NPFFR1",0,0.7524491,0,0,0,0
"NPHP1",0.8203995,0,0,0,1.063787,2.936451
"NPHP3",82.86035,101.5806,105.4547,41.40406,76.59266,65.58074
"NPHP3-ACAD11",2.461199,0.7524491,0,0,9.574082,0
"NPHP3-AS1",1.640799,0,0,2.587754,0,0
"NPHP4",497.9825,541.0109,499.4612,569.3059,448.9181,631.337
"NPHS1",0,0,0,0,4.255148,0
"NPIPA1",657.9604,799.1009,658.2226,865.6037,822.3073,947.4949
"NPIPA2",4.101998,8.27694,11.58843,25.87754,21.27574,5.872902
"NPIPA3",21.33039,13.54408,11.58843,25.87754,5.318935,23.49161
"NPIPA5",3.281598,24.83082,9.270741,31.05305,34.04118,20.55516
"NPIPA7",43.48118,42.8896,30.12991,71.16323,88.29431,60.68666
"NPIPA8",157.5167,185.8549,132.1081,243.2489,327.6464,235.8949
"NPIPA9",280.5766,334.0874,360.4001,364.8733,340.4118,507.0272
"NPIPB10P",0,0,0,0,0,0
"NPIPB11",72.19516,72.98756,63.73635,81.51425,35.10497,56.77139
"NPIPB12",285.499,324.3055,336.0644,204.4326,306.3706,290.7087
"NPIPB13",17.22839,34.61266,15.06495,37.52243,36.16876,32.30096
"NPIPB14P",1.640799,2.257347,0,3.881631,12.76544,5.872902
"NPIPB15",0,0,0,0,0,0
"NPIPB1P",0,0,0,0,0,0
"NPIPB2",13.94679,24.07837,17.38264,14.23265,12.76544,11.7458
"NPIPB3",130.4435,260.3474,229.4508,257.4815,134.0372,123.3309
"NPIPB4",210.0223,299.4747,232.9274,363.5794,338.2842,201.6363
"NPIPB5",740.8208,883.3752,806.5545,974.2893,741.4595,653.8498
"NPIPB6",0,0,0,0,10.63787,0
"NPIPB7",0,0,1.158843,0,0,0
"NPIPB8",0,0.7524491,0,0,0,0
"NPIPB9",12.30599,33.86021,19.70033,7.763262,0,17.61871
"NPIPP1",70.55436,100.0757,92.70741,63.39997,154.2491,95.92407
"NPL",146.0311,167.7961,188.8914,151.3836,174.4611,174.2294
"NPLOC4",2500.578,2300.989,2350.133,2833.591,2246.718,2781.798
"NPM1",29664.83,30678.85,33371.19,33653.74,45033.29,41314.89
"NPM1P10",0,0.7524491,0,0,0,0
"NPM1P11",0,0,0,0,0,0
"NPM1P12",0,0,1.158843,0,0,0.9788171
"NPM1P13",0,0,0,0,0,0
"NPM1P14",0,0,0,0,0,0
"NPM1P18",0.8203995,0,0,0,0,0
"NPM1P19",2.461199,1.504898,0,0,1.063787,0
"NPM1P2",0,0,0,0,0,0
"NPM1P20",0,0,0,0,0,0
"NPM1P21",0,0.7524491,0,0,0,0.9788171
"NPM1P22",0,0.7524491,0,0,0,0
"NPM1P23",0,0,0,0,0,0
"NPM1P24",10.66519,6.019593,9.270741,3.881631,5.318935,2.936451
"NPM1P25",0,2.257347,0,0,0,0
"NPM1P26",1.640799,3.009796,0,1.293877,1.063787,1.957634
"NPM1P27",351.9514,263.3572,366.1943,407.5712,427.6423,401.315
"NPM1P28",0,0,0,0,0,0
