"GENE","mr220.MV411.RNP_AAVS1.r4","mr222.MV411.RNP_AAVS1.r6","mr228.MV411.RNP_RUNX2.r7","mr230.MV411.RNP_RUNX2.r9","mr292.MV411.RNP_AAVS1.r9","mr294.MV411.RNP_AAVS1.r11","mr316.MV411.RNP_RUNX2.r12","mr318.MV411.RNP_RUNX2.r14"
"RBM14",2079.245,2252.736,1999.716,1987.488,2052.431,1974.175,2228.711,2297.985
"RBM14-RBM4",67.15739,53.79025,80.45734,56.84336,99.93579,96.78408,124.2663,151.1211
"RBM15",701.8605,521.4069,555.39,415.1596,614.6051,585.1038,797.1227,845.3337
"RBM15-AS1",9.217681,10.75805,12.49823,9.13554,2.498395,8.798553,6.06177,9.44507
"RBM15B",2763.987,2777.011,2801.165,2668.593,3385.325,3020.103,3097.564,3315.219
"RBM17",2396.597,2427.016,2279.364,2342.759,3311.622,3177.377,2703.549,2715.457
"RBM17P1",0,0.7172034,0.7811392,0,0,0,0,0
"RBM17P3",0,0,0,0,0,0,0,0
"RBM17P4",1.316812,5.737627,1.562278,0,0,7.698734,0,0
"RBM18",1227.268,1054.289,1016.262,1090.174,845.7066,1004.135,822.3801,731.0484
"RBM19",825.6408,756.6496,754.5805,648.6234,888.1794,835.8625,1061.82,1113.574
"RBM20",2.633623,2.868814,3.124557,1.01506,0,0,3.030885,0.944507
"RBM22",2226.728,2257.039,2232.496,2273.734,2533.372,2601.072,2322.668,2208.257
"RBM22P2",0,0,0,1.01506,1.249197,0,0,0
"RBM22P3",0,0,0,0,0,0,0,0.944507
"RBM22P4",0,0,0,0,0,0,0,0
"RBM23",1771.112,1729.895,1644.298,1518.53,1750.126,1675.024,2237.803,1958.907
"RBM24",0,0,0,0,0,0,0,0
"RBM25",6692.036,7409.428,7957.465,8238.227,10248.42,9792.789,5486.912,5316.63
"RBM25-AS1",0,0,0,0,0,0,0,0
"RBM26",2754.77,2457.856,2708.991,2606.674,2649.548,2969.512,2140.815,1872.013
"RBM26-AS1",21.06898,26.53653,25.77759,16.24096,22.48555,31.89475,20.2059,27.3907
"RBM27",2814.026,2205.4,2294.987,2203.695,2124.885,2377.809,2402.481,2117.585
"RBM28",1444.542,1483.894,1524.784,1522.59,1733.886,1838.898,1986.24,1700.113
"RBM3",8958.269,8437.898,8438.647,9787.209,10838.04,10402.09,9904.932,9684.974
"RBM33",2002.87,2082.759,2065.332,1800.716,2358.485,2496.589,2890.454,2618.173
"RBM34",1418.206,1230.004,1272.476,1329.729,1773.86,1936.781,1270.951,1344.978
"RBM38",1153.527,1290.966,1065.474,1194.726,921.9077,948.0441,919.3684,891.6146
"RBM38-AS1",0,0,0,0,0,0,0,0
"RBM39",5733.397,5014.686,5819.487,5535.122,6447.108,6504.33,6010.245,5653.819
"RBM39P1",0,0,0,0,0,0,0,0
"RBM4",1697.37,1816.676,1822.398,1896.132,2296.025,2091.856,1870.056,1943.795
"RBM41",316.0348,256.0416,242.9343,212.1475,273.5742,301.3504,206.1002,199.291
"RBM42",1858.021,2127.225,2088.766,2169.183,1696.41,1446.262,1829.644,1955.129
"RBM43",161.9678,132.6826,174.9752,164.4397,97.4374,64.88933,131.3383,134.12
"RBM44",5.267246,10.75805,6.249114,4.06024,9.993579,8.798553,8.08236,2.833521
"RBM45",297.5994,252.4556,281.2101,283.2017,311.0502,302.4503,304.0988,285.2411
"RBM47",32.92029,27.25373,16.40392,24.36144,17.48876,26.39566,26.26767,14.1676
"RBM48",300.233,278.2749,292.9272,287.262,344.7785,335.4448,265.7076,248.4053
"RBM4B",408.2116,436.0597,421.8152,486.2138,503.4266,512.5157,415.2312,425.9726
"RBM5",1294.426,1514.734,1917.697,1537.816,1862.553,1864.193,2109.496,1989.132
"RBM5-AS1",0,3.586017,12.49823,3.04518,16.23957,6.598915,4.04118,7.556056
"RBM6",1728.974,1885.528,1904.417,1892.072,2769.471,2673.66,2668.189,2286.651
"RBM7",962.5892,718.6378,782.7015,785.6565,583.3752,732.4795,581.9299,611.096
"RBM7P1",0,0,0,0,0,0,0,0
"RBM8A",3342.068,3301.287,3165.176,3272.554,4309.731,3872.463,3462.281,3584.404
"RBM8B",5.267246,3.586017,5.467975,1.01506,1.249197,5.499095,1.010295,0.944507
"RBMS1",859.8779,807.571,917.8386,925.7347,863.1954,912.8498,605.1667,636.5977
"RBMS1P1",72.42463,60.96229,75.7705,55.8283,61.21067,56.09077,71.73094,73.67154
"RBMS2",148.7997,150.6127,150.7599,142.1084,261.0823,260.6571,153.5648,192.6794
"RBMS2P1",0,0.7172034,0.7811392,0,0,2.199638,0,0.944507
"RBMS3",0,0,1.562278,0,0,0,0,5.667042
"RBMS3-AS2",0,0,0,0,0,0,0,0
"RBMX",11233.72,10660.51,10489.92,11196.11,12088.48,13046.05,12417.54,11771.39
"RBMX2",499.0716,613.2089,563.9825,655.7288,825.7195,814.966,662.7535,585.5943
"RBMX2P1",0,0,0.7811392,0,0,0,0,0
"RBMX2P2",0,0,0,0,0,0,0,0
"RBMX2P3",0,0.7172034,0,1.01506,2.498395,0,0,0
"RBMX2P5",1.316812,0.7172034,0,0,0,0,0,0
"RBMXL1",925.7185,766.6904,797.5431,797.8372,955.636,1029.431,960.7905,859.5013
"RBMXP1",0,0,0,0,0,0,0,0
"RBMXP2",9.217681,4.30322,4.686835,3.04518,0,13.19783,4.04118,3.778028
"RBMXP3",0,0,0,0,0,0,0,0
"RBMXP4",2.633623,1.434407,4.686835,1.01506,0,1.099819,0,0
"RBMXP5",0,0,0,0,0,0,0,0
"RBMY1A1",0,0,0,0,0,0,0,0
"RBMY1B",0,0,0,0,0,0,0,0
"RBMY1D",0,0,0,0,0,0,0,0
"RBMY1E",0,0,0,0,0,0,0,0
"RBMY1F",0,0,0,0,0,0,0,0
"RBMY1HP",0,0,0,0,0,0,0,0
"RBP1",0,0,0.7811392,0,0,0,0,0
"RBP2",0,0,0,0,0,0,0,0
"RBP4",0,0,0,0,0,0,0,1.889014
"RBP5",1.316812,5.020424,1.562278,1.01506,0,0,0,0
"RBP7",0,1.434407,0,0,1.249197,1.099819,3.030885,0
"RBPJ",3776.615,3260.407,3283.128,3399.436,3139.233,3689.893,2686.374,2357.489
"RBPJL",0,0,0,0,0,0,0,0
"RBPJP2",1.316812,0,0,0,0,0,0,0
"RBPJP5",0,0,0.7811392,0,0,0,0,0
"RBPJP6",0,0,0,0,0,0,0,1.889014
"RBPJP7",0,0,0.7811392,0,0,0,0,0
"RBPMS",5.267246,17.93008,29.68329,23.34638,26.23315,28.5953,22.22649,16.05662
"RBPMS-AS1",0,0,0,0,0,0,0,0
"RBPMS2",0,0,0,1.01506,0,1.099819,0,0
"RBPMS2P1",0,0,0.7811392,0,0,0,0,0
"RBPMSLP",0,0,0,0,0,0,0,0
"RBSN",367.3904,304.0942,349.9504,325.8343,249.8395,272.7551,346.5312,331.5219
"RBX1",1079.785,1043.531,1044.383,1112.506,1113.035,1216.4,1219.426,1334.588
"RBX1P2",0,0,0,0,0,0,0,0
"RC3H1",1672.351,1547.008,1795.839,1805.792,2242.309,2708.854,1532.618,1440.373
"RC3H1-IT1",0,0,0.7811392,0,2.498395,0,0,0
"RC3H2",1200.932,918.0203,930.3368,864.8311,759.512,915.0495,867.8434,727.2704
"RCAN1",1337.881,1118.837,1288.099,1422.099,1206.725,1294.487,1313.383,1294.919
"RCAN2",0,0,0,0,0,0,0,0
"RCAN3",268.6296,243.8491,242.1532,242.5993,178.6352,185.8694,172.7604,209.6805
"RCBTB1",400.3107,319.8727,388.2262,357.3011,296.0598,355.2416,421.293,448.6408
"RCBTB2",301.5498,248.1524,214.0321,257.8252,207.3668,203.4665,216.2031,247.4608
"RCC1",3277.544,3743.802,3670.573,3576.056,4555.823,4321.189,4683.728,4838.709
"RCC1L",1424.79,1563.503,1341.216,1472.852,1335.392,1288.988,1748.821,1818.176
"RCC2",8137.895,8952.85,9069.026,8914.257,9151.62,9027.315,9327.043,9582.023
"RCC2-AS1",113.2458,111.8837,115.6086,127.8976,217.3603,104.4828,95.97802,53.8369
"RCC2P3",0,0,0,0,0,0,0,0
"RCC2P4",0,0,0,1.01506,0,0,0,0
"RCC2P6",3.950435,1.434407,1.562278,0,0,0,1.010295,3.778028
"RCC2P7",0,0,0,0,0,0,0,0
"RCC2P8",0,0,0,0,0,0,0,0
"RCCD1",522.7742,613.2089,650.689,647.6083,629.5955,590.6029,524.3431,663.0439
"RCCD1-AS1",0,0,0,0,0,0,0,0
"RCE1",200.1554,243.1319,212.4699,245.6445,169.8908,134.1779,211.1517,201.18
"RCHY1",890.1646,682.0604,637.4096,617.1565,570.8832,660.9913,522.3225,493.0326
"RCL1",559.6449,504.9112,569.4505,535.9517,672.0682,651.0929,706.1962,667.7664
"RCN1",1117.973,1070.785,1083.44,1119.611,1214.22,1122.915,905.2243,990.7878
"RCN1P1",0,0,0,0,0,0,0,0
"RCN1P2",11.8513,10.75805,12.49823,12.18072,4.99679,8.798553,17.17501,5.667042
"RCN2",678.1579,520.6897,596.0092,660.8041,519.6661,708.2835,555.6622,597.8729
"RCN3",140.8988,162.8052,160.1335,169.515,182.3828,171.5718,177.8119,204.958
"RCOR1",3593.579,2783.466,2664.466,2643.216,2579.593,2972.811,3389.54,3043.201
"RCOR2",61.89014,94.67085,85.14418,73.08432,42.47271,63.78951,57.58681,61.39295
"RCOR3",817.74,814.0258,887.3742,908.4787,749.5184,739.0784,613.2491,576.1492
"RCSD1",5013.102,4945.835,4736.047,4775.857,5225.393,5270.333,5501.056,5510.254
"RCVRN",0,0.7172034,0,0,0,0,0,0
"RD3",0,0,0,0,0,0,0,0
"RD3L",0,0,0,0,0,0,0,0
"RDH10",356.8559,304.8114,359.324,346.1355,323.5421,314.5483,298.037,314.5208
"RDH10-AS1",1.316812,0.7172034,2.343418,1.01506,0,0,0,0.944507
"RDH11",933.6194,1000.499,835.0378,908.4787,968.128,954.643,743.5771,692.3236
"RDH12",0,0,0,2.03012,1.249197,2.199638,2.02059,0
"RDH13",462.2008,552.9638,569.4505,574.524,356.0213,383.8369,475.8489,453.3633
"RDH14",285.7481,289.033,264.0251,315.6837,314.7977,351.9421,216.2031,238.0158
"RDH16",0,0,1.562278,2.03012,0,0,0,0
"RDH5",0,8.606441,6.249114,10.1506,8.744382,9.898372,13.13383,7.556056
"RDM1",23.70261,23.66771,15.62278,24.36144,11.24278,7.698734,22.22649,29.27972
"RDM1P1",0,0,0,0,0,0,0,0
"RDM1P2",0,0,0,0,0,0,0,0
"RDM1P3",0,0,0,0,0,0,0,0
"RDM1P4",0,0,0,0,0,0,0,0
"RDM1P5",0,0,0.7811392,3.04518,0,1.099819,1.010295,0
"RDX",1344.465,1146.808,1180.301,1219.087,956.8852,1100.919,922.3993,847.2227
"RDXP3",0,0,0,0,0,0,0,0
"REC114",0,0,0,0,0,0,0,0
"REC8",11.8513,22.95051,17.9662,18.27108,37.47592,20.89656,10.10295,14.1676
"RECK",159.3342,163.5224,156.2278,146.1686,149.9037,120.9801,159.6266,119.0079
"RECQL",1910.694,1527.643,1618.52,1402.813,1514.027,1712.418,1842.778,1658.554
"RECQL4",1152.21,1361.969,1413.862,1238.373,1316.654,1157.01,1282.064,1261.861
"RECQL5",301.5498,339.9544,352.2938,312.6385,321.0437,266.1562,365.7268,387.2479
"REELD1",0,0,1.562278,1.01506,2.498395,0,0,2.833521
"REEP1",2.633623,0.7172034,7.030253,4.06024,0,1.099819,1.010295,6.611549
"REEP2",15.80174,14.34407,5.467975,16.24096,3.747592,1.099819,2.02059,3.778028
"REEP3",1383.969,1094.452,1066.255,1152.093,979.3708,1027.231,790.0507,809.4425
"REEP4",1214.1,1472.419,1376.367,1425.144,1231.709,1064.625,1211.344,1133.408
"REEP5",605.7333,552.9638,463.9967,546.1023,512.1709,557.6083,325.315,327.7439
"REEP6",832.2249,1019.146,992.0468,1099.31,879.435,629.0965,765.8036,840.6112
"REG3G",0,0,0,0,0,0,0,0
"REG4",3.950435,4.30322,3.124557,4.06024,0,2.199638,2.02059,3.778028
"REL",767.7011,401.6339,365.5732,256.8102,324.7913,368.4394,611.2285,415.5831
"RELA",1565.689,1623.031,1462.293,1452.551,1663.931,1517.75,1903.396,1865.401
"RELA-DT",9.217681,5.020424,5.467975,5.0753,4.99679,6.598915,12.12354,0
"RELB",314.718,312.7007,316.3614,331.9246,292.3122,222.1635,198.0178,228.5707
"RELCH",505.6556,463.3134,647.5644,531.8915,497.1806,537.8115,558.6931,477.9205
"RELL1",55.30608,41.5978,57.02316,22.33132,126.1689,118.7805,168.7193,145.4541
"RELL2",269.9464,338.52,478.8383,374.5572,409.7367,368.4394,339.4591,400.4709
"RELN",0,0,0,0,0,0,0,0
"RELT",612.3174,763.8216,823.3207,737.9486,602.1131,521.3143,586.9814,695.1571
"REM1",0,0,0,0,0,0,0,0
"REM2",0,2.868814,1.562278,1.01506,4.99679,3.299457,3.030885,0
"REN",0,0,0,0,0,0,0,0
"RENBP",43.45478,54.50746,53.89861,46.69276,18.73796,39.59349,34.35003,43.44732
"REP15",0,0,1.562278,1.01506,1.249197,0,0,0
"REPIN1",2013.405,2072.001,2193.439,2037.225,2128.632,1940.081,2413.595,2587.949
"REPIN1-AS1",0,0,0,0,0,0,0,0
"REPS1",1455.077,1285.228,1381.835,1455.596,1701.407,1574.941,1485.134,1471.542
"REPS2",73.74145,35.14297,35.15127,48.72288,27.48234,37.39385,34.35003,32.11324
"RER1",1622.312,1893.417,1814.586,1790.566,2041.189,1850.996,1963.003,1770.951
"RERE",842.7594,778.8829,800.6677,732.8733,743.2725,747.877,967.8626,958.6746
"RERE-AS1",0,0,0,0,0,0,0,0
"REREP1Y",0,0,0,0,0,0,0,0
"RERG",0,0,0,0,0,0,0,0
"RERGL",0,0,0,1.01506,0,0,0,0
"RESF1",4944.627,3745.953,4074.422,3591.282,4049.898,4798.511,3610.794,3567.403
"REST",2304.42,1857.557,1920.821,2098.129,1738.883,1888.389,1712.45,1590.55
"RET",57.93971,40.16339,80.45734,78.15962,26.23315,19.79674,27.27796,30.22422
"RETN",3.950435,8.606441,2.343418,3.04518,0,0,0,0
"RETREG1",53.98927,40.16339,39.8381,31.46686,99.93579,104.4828,43.44268,36.83577
"RETREG2",2151.67,2239.826,2179.378,2261.554,2071.169,2018.168,2034.734,2241.315
"RETREG3",1041.598,1087.28,1046.727,1204.876,838.2115,802.8679,900.1728,919.9498
"RETSAT",642.604,684.212,632.7228,587.7198,654.5794,629.0965,775.9066,828.3326
"REV1",996.8263,943.8396,1009.232,951.1112,966.8788,996.4361,915.3273,953.0075
"REV3L",1669.717,1263.712,1347.465,1014.045,948.1408,1205.402,1548.782,1293.03
"REV3L-IT1",0,0,0.7811392,0,0,0,0,0
"REX1BD",504.3388,634.725,609.2886,645.5782,558.3912,486.12,430.3857,518.5343
"REXO1",1206.199,1448.751,1468.542,1330.744,1726.391,1338.48,1392.187,1408.26
"REXO1L12P",0,0,0,0,0,0,0,0
"REXO1L1P",0,2.15161,0,0,0,0,0,18.89014
"REXO1L3P",0,0,0,0,0,0,0,0
"REXO1L6P",0,0,0,0,0,0,0,0
"REXO2",283.1145,287.5986,354.6372,316.6987,332.2865,350.8423,310.1606,361.7462
"REXO4",1631.529,1710.53,1586.494,1651.503,1751.375,1634.331,1761.954,1889.014
"REXO5",562.2785,588.1068,620.2245,623.2469,680.8126,637.8951,815.3081,816.9985
"RFC1",2894.352,2505.909,2292.644,2432.084,2463.417,2814.437,3028.864,2592.672
"RFC2",1368.167,1510.43,1402.926,1428.189,1657.685,1678.324,1686.182,1702.946
"RFC3",1345.781,1078.674,1100.625,1171.379,890.6777,1084.422,1237.611,1116.407
"RFC4",962.5892,903.6763,921.7443,980.548,1422.836,1500.153,1292.167,1149.465
"RFC5",1110.072,892.9182,888.9364,868.8914,1019.345,1048.128,1188.107,1106.962
"RFESD",26.33623,21.5161,21.8719,32.48192,23.73475,21.99638,28.28826,17.94563
"RFESDP1",0,0,0,0,0,0,0,0
"RFFL",530.675,555.8326,601.4772,566.4035,552.1453,665.3906,522.3225,528.9239
"RFK",639.9704,520.6897,519.4576,553.2077,524.6629,613.6991,527.374,496.8107
"RFLNA",0,0,0,0,0,0,0,0
"RFLNB",7993.046,8774.983,5642.169,6233.484,7030.483,6873.869,4096.746,4098.216
"RFNG",212.0067,249.5868,284.3347,297.4126,207.3668,208.9656,192.9663,270.129
"RFPL1",0,0,0,0,0,0,0,0
"RFPL1S",151.4333,138.4203,167.1638,130.9427,137.4117,125.3794,136.3898,147.3431
"RFPL2",1.316812,1.434407,0.7811392,0,0,0,0,0.944507
"RFPL3",0,0.7172034,0,0,0,0,0,0
"RFPL3S",2.633623,0,1.562278,1.01506,12.49197,0,0,1.889014
"RFPL4A",2.633623,0,2.343418,1.01506,1.249197,1.099819,2.02059,0.944507
"RFPL4AL1",0,0.7172034,0,0,0,0,2.02059,0
"RFPL4AP6",0,0,0,0,0,0,0,0
"RFPL4B",0,0,0,0,0,0,0,0
"RFT1",1164.061,1156.849,1088.127,1101.34,1126.776,1174.607,1162.85,1271.306
"RFTN1",1190.398,1234.307,987.36,1089.159,928.1537,885.3544,852.689,884.0585
"RFTN2",2.633623,5.737627,8.592531,7.10542,8.744382,7.698734,2.02059,0.944507
"RFWD3",2825.878,2517.384,2551.201,2273.734,2707.011,2782.542,2930.866,2867.523
"RFX1",356.8559,443.9489,419.4718,429.3704,314.7977,351.9421,344.5106,361.7462
"RFX2",458.2504,551.5294,563.9825,474.033,818.2243,702.7844,659.7226,569.5377
"RFX3",92.17681,76.02356,86.70645,89.32528,61.21067,65.98915,80.8236,58.55943
"RFX3-AS1",5.267246,5.737627,6.249114,3.04518,2.498395,6.598915,8.08236,5.667042
"RFX4",0,0,0,0,0,0,0,3.778028
"RFX5",1944.931,1746.39,1804.432,1789.551,1963.738,2012.669,2371.162,2495.387
"RFX5-AS1",0,0,0,0,0,0,0,0
"RFX6",0,0,0,0,0,0,0,0
"RFX7",1568.323,1168.324,1303.721,1230.253,904.4189,1171.307,1400.269,1086.183
"RFX8",47.40522,69.56873,118.7332,71.0542,91.19141,95.68426,51.52504,78.39408
"RFXANK",1186.447,1555.614,1523.221,1632.217,1224.213,1042.629,1248.725,1568.826
"RFXAP",379.2417,277.5577,303.082,313.6535,329.7881,280.4539,274.8002,247.4608
"RGCC",25.01942,32.99136,38.27582,37.55722,379.756,348.6427,123.256,131.2865
"RGL1",100.0777,90.36763,71.86481,84.24998,64.95826,78.08716,62.63829,53.8369
"RGL2",312.0843,361.4705,388.2262,378.6174,383.5036,335.4448,354.6135,345.6895
"RGL3",0,0.7172034,0,1.01506,0,1.099819,0,1.889014
"RGL4",2.633623,3.586017,1.562278,1.01506,0,4.399276,2.02059,4.722535
"RGMA",5.267246,2.868814,3.124557,6.09036,1.249197,1.099819,3.030885,10.38958
"RGMB",0,0.7172034,0,0,0,0,0,0
"RGMB-AS1",0,0,0,0,0,0,0,0
"RGN",0,0,0.7811392,2.03012,0,0,0,0
"RGP1",626.8023,655.5239,567.8882,496.3644,793.2403,773.1728,794.0919,764.1061
"RGPD1",0,5.020424,3.124557,0,0,2.199638,2.02059,11.33408
"RGPD2",0,4.30322,0,10.1506,4.99679,0,0,0
"RGPD3",0,0,0,1.01506,0,0,3.030885,0
"RGPD4",0,0,0,0,0,0,0,0
"RGPD4-AS1",0,0,0,0,0,0,0,0
"RGPD5",0,1.434407,3.124557,11.16566,0,2.199638,0,0.944507
"RGPD6",28.96985,16.49568,20.30962,15.2259,34.97753,23.0962,24.24708,25.50169
"RGPD8",5.267246,2.868814,7.030253,6.09036,1.249197,0,5.051475,8.500563
"RGS1",18.43536,35.14297,11.71709,15.2259,28.73154,31.89475,14.14413,5.667042
"RGS10",999.46,940.2536,921.7443,1062.768,989.3643,999.7356,879.9669,954.8965
"RGS11",0,0,0.7811392,1.01506,0,0,0,0
"RGS12",304.1835,340.6716,373.3845,309.5933,279.8202,298.051,328.3459,337.189
"RGS13",0,0.7172034,0,1.01506,0,0,0,0
"RGS14",485.9035,568.0251,539.7672,492.3041,554.6436,480.6209,428.3651,523.2569
"RGS16",180.4032,327.0447,133.5748,159.3644,141.1593,120.9801,115.1736,130.342
"RGS17",15.80174,12.90966,13.27937,12.18072,7.495184,12.09801,8.08236,6.611549
"RGS17P1",5.267246,10.04085,9.373671,10.1506,27.48234,17.59711,17.17501,17.94563
"RGS18",671.5739,469.051,420.2529,410.0843,294.8106,296.9512,229.337,259.7394
"RGS19",1265.456,1465.964,1340.435,1339.879,1048.077,928.2473,1144.664,1169.3
"RGS2",22.3858,14.34407,29.68329,26.39156,46.2203,43.99276,9.092655,13.2231
"RGS20",2.633623,1.434407,4.686835,3.04518,7.495184,4.399276,5.051475,0.944507
"RGS22",0,0,0,0,1.249197,0,0,0
"RGS3",19.75217,38.01178,22.65304,24.36144,38.72512,31.89475,18.18531,44.39183
"RGS4",0,0,0,0,0,0,0,0
"RGS5",27.65304,44.46661,36.71354,42.63252,17.48876,10.99819,29.29855,31.16873
"RGS6",0,0,0,0,0,0,0,0
"RGS7",0,2.15161,1.562278,1.01506,2.498395,1.099819,1.010295,0
"RGS7BP",0,0,0,0,0,0,0,0
"RGS8",6.584058,6.45483,4.686835,4.06024,2.498395,2.199638,7.072065,1.889014
"RGS9",1.316812,5.737627,7.811392,7.10542,6.245987,4.399276,1.010295,4.722535
"RGS9BP",26.33623,40.16339,31.24557,35.5271,18.73796,25.29584,9.092655,15.11211
"RGSL1",0,0,0,0,0,0,0,0
"RHBDD1",870.4124,852.7548,849.0983,865.8462,944.3932,964.5413,982.0067,876.5025
"RHBDD2",325.2524,383.7038,398.381,425.3102,448.4619,425.63,433.4166,446.7518
"RHBDD3",142.2156,149.8955,177.3186,161.3945,117.4246,97.8839,138.4104,146.3986
"RHBDF1",30.28667,30.12254,24.99646,23.34638,13.74117,13.19783,23.23678,14.1676
"RHBDF2",279.164,356.4501,339.0144,311.6234,251.0887,217.7642,337.4385,304.1312
"RHBDL1",39.50435,32.99136,55.46088,54.81324,33.72833,18.69692,21.21619,18.89014
"RHBDL2",0,0,0,0,0,0,0,0.944507
"RHBDL3",59.25652,101.1257,51.55519,33.49698,79.94863,84.68607,45.46327,57.61492
"RHBG",0,0.7172034,0,0,0,0,0,0
"RHCE",5.267246,5.737627,2.343418,7.10542,0,2.199638,5.051475,7.556056
"RHCG",0,0,0,0,0,0,0,0
"RHD",0,1.434407,0,0,0,0,0,0
"RHEB",1746.092,1495.369,1639.611,1663.683,1658.934,1723.417,1330.559,1454.541
"RHEBL1",15.80174,34.42576,28.12101,29.43674,12.49197,31.89475,38.39121,36.83577
"RHEBP1",3.950435,3.586017,3.124557,5.0753,0,5.499095,2.02059,8.500563
"RHEBP2",2.633623,0,6.249114,3.04518,11.24278,0,4.04118,0
"RHEBP3",0,0,0,0,0,0,0,0
"RHEX",5.267246,11.47525,6.249114,2.03012,31.22993,21.99638,7.072065,10.38958
"RHNO1",1351.049,1496.803,1549.78,1727.632,1760.119,1776.208,1746.8,1711.447
"RHO",0,0,0,0,1.249197,0,0,0
"RHOA",19351.86,19800.55,19461.3,21382.24,21968.39,22378.02,21166.69,19923.43
"RHOA-IT1",2.633623,0.7172034,3.124557,5.0753,0,0,2.02059,2.833521
"RHOB",218.5907,319.1555,133.5748,168.5,113.677,118.7805,50.51475,67.05999
"RHOBTB1",3.950435,2.868814,4.686835,2.03012,3.747592,3.299457,2.02059,2.833521
"RHOBTB2",1493.264,1662.477,1405.269,1374.391,1888.786,1753.112,1520.494,1573.549
"RHOBTB3",97.44405,91.80203,99.20468,99.47588,98.68659,171.5718,155.5854,114.2853
"RHOC",176.4527,300.5082,175.7563,219.253,118.6738,97.8839,93.95743,129.3975
"RHOF",646.5545,694.2529,599.9149,595.8402,324.7913,411.3323,544.549,541.2025
"RHOG",2724.483,3442.576,3281.566,3641.02,2733.244,2593.373,3005.628,2972.363
"RHOG2P",0,0,0,0,0,0,0,0
"RHOH",93.49362,91.08483,46.86835,56.84336,56.21388,60.49005,51.52504,53.8369
"RHOJ",0,0,0,0,0,0,0,0
"RHOQ",780.8692,727.2442,613.1943,610.0511,772.004,842.4614,513.2299,537.4245
"RHOQ-AS1",0,0,0,0,0,0,0,0
"RHOQP1",3.950435,11.47525,7.030253,3.04518,2.498395,6.598915,3.030885,13.2231
"RHOQP2",1.316812,0.7172034,0,0,0,0,1.010295,1.889014
"RHOQP3",0,0.7172034,0,0,0,0,0,0
"RHOT1",1345.781,1038.51,1096.719,1083.069,959.3836,1208.701,1116.376,1056.903
"RHOT1P1",0,0,0,0,0,0,1.010295,0
"RHOT1P2",0,0,0,0,0,0,0,0
"RHOT1P3",0,0,0,0,0,0,0,0
"RHOT2",1274.674,1321.089,1506.036,1311.458,1148.012,994.2365,1376.022,1381.814
"RHOU",834.8585,687.798,592.1035,621.2167,404.74,530.1128,571.827,534.5909
"RHOV",0,7.172034,3.905696,3.04518,4.99679,4.399276,3.030885,2.833521
"RHOXF1",3.950435,2.15161,5.467975,4.06024,0,1.099819,2.02059,1.889014
"RHOXF1-AS1",0,5.737627,2.343418,3.04518,4.99679,2.199638,3.030885,1.889014
"RHOXF1P1",0,0,0,0,1.249197,0,0,0
"RHOXF1P2",0,0,0,0,0,0,0,0
"RHOXF1P3",1.316812,6.45483,10.93595,6.09036,0,4.399276,4.04118,4.722535
"RHOXF2",0,12.90966,12.49823,14.21084,23.73475,15.39747,0,0
"RHOXF2B",5.267246,0,0,0,0,14.29765,8.08236,24.55718
"RHPN1",82.95913,103.9945,115.6086,112.6717,69.95505,75.88752,64.65888,72.72704
"RHPN1-AS1",26.33623,19.36449,35.9324,29.43674,37.47592,43.99276,18.18531,18.89014
"RHPN2",6.584058,2.868814,4.686835,6.09036,3.747592,7.698734,17.17501,4.722535
"RIBC1",3.950435,5.737627,4.686835,8.12048,6.245987,9.898372,8.08236,6.611549
"RIBC2",43.45478,64.5483,38.27582,41.61746,19.98716,31.89475,25.25737,16.05662
"RIC1",1326.029,921.6063,1065.474,928.7799,640.8383,838.0622,1087.077,882.1695
"RIC3",0,0,0,1.01506,0,0,0,0
"RIC8A",1886.991,2070.566,1999.716,1967.186,1761.368,1735.515,2043.827,1974.02
"RIC8B",376.6081,362.9049,329.6408,335.9849,298.5582,270.5555,244.4914,293.7417
"RICTOR",1144.309,872.8365,967.0504,835.3944,795.7387,1111.917,735.4948,653.5988
"RIDA",496.4379,459.0102,458.5287,576.5541,553.3944,534.5121,340.4694,453.3633
"RIF1",4366.547,3066.762,3102.685,2900.027,2796.953,3436.935,3037.957,2718.291
"RIIAD1",0,0,0,0,0,0,0,0
"RILP",106.6617,107.5805,110.1406,156.3192,99.93579,93.48462,99.00891,121.8414
"RILPL1",1.316812,20.7989,20.30962,26.39156,18.73796,15.39747,5.051475,14.1676
"RILPL2",2977.311,3483.457,2848.034,2969.051,3872.512,3638.202,2908.639,3103.65
"RIMBP2",0,0,0,0,0,0,0,0
"RIMBP3",129.0475,129.0966,135.1371,137.0331,57.46308,68.18878,99.00891,104.8403
"RIMBP3B",76.37507,115.4697,82.01962,96.4307,44.97111,6.598915,50.51475,14.1676
"RIMBP3C",38.18753,31.55695,54.67975,30.4518,13.74117,38.49367,51.52504,54.7814
"RIMKLA",113.2458,105.4289,74.98937,90.34034,74.95184,71.48824,126.2869,98.22872
"RIMKLB",53.98927,65.26551,92.95557,102.5211,61.21067,43.99276,57.58681,54.7814
"RIMKLBP1",0,0.7172034,3.124557,0,0,2.199638,0,0
"RIMKLBP2",0,1.434407,1.562278,4.06024,1.249197,1.099819,0,1.889014
"RIMS1",0,0,0,0,0,0,0,0
"RIMS2",0,0,0,1.01506,1.249197,0,2.02059,1.889014
