"GENE","mr351.MV411.DMSO.r1","mr352.MV411.DMSO.r2","mr353.MV411.DMSO.r3","mr354.MV411.DMSO.r4","mr355.MV411.72h_MEIS1.r1","mr356.MV411.72h_MEIS1.r2","mr357.MV411.72h_MEIS1.r3","mr358.MV411.72h_MEIS1.r4"
"ACTN4P1",0,1.44067704142469,0.725575216909247,2.04581717361234,1.25092059159025,1.345983883849,0,0.656343053543858
"ACTR10",497.164431459689,540.974229054972,565.223093972304,472.583767104452,559.16150444084,580.119053938917,659.548111132624,580.20725933277
"ACTR1A",1415.3724244905,1596.27016189856,1457.68061077068,1449.46146750435,1584.91638954484,1438.85677183458,1375.90603856028,1447.89277611775
"ACTR1B",717.201320981322,982.54174225164,940.345481114385,804.006149229651,879.397175887943,757.788926606985,839.676796946156,796.1441239487
"ACTR2",27060.9692453848,21969.6045432058,24620.2182601646,27290.1781874019,26258.0741380709,31650.8110287091,28918.9677047248,29182.9811897206
"ACTR3",8909.70994273811,7961.18133091285,9258.339767762,9384.16337535982,10044.8923504697,11312.9945437508,10914.4127550245,10718.0820643712
"ACTR3B",99.9086417287413,120.296532958962,116.817609922389,113.542853135485,147.608629807649,160.172082178031,135.789316997893,136.519355137122
"ACTR3P2",0,0,0,0,0,1.345983883849,0,0.656343053543858
"ACTR5",198.627894865474,201.694785799457,209.691237686772,187.192271385529,227.667547669425,183.053808203464,159.344606681201,200.840974384421
"ACTR6",435.31622467523,400.508217516064,503.549200535018,513.500110576698,521.633886693133,598.962828312803,587.496636807211,577.581887118595
"ACTR8",767.155641845692,687.202948759578,704.533535618879,639.317866753858,651.729628218518,621.844554338236,630.450400347361,662.250141025753
"ACTRT3",29.7347148002206,30.2542178699185,29.0230086763699,34.7788919514099,22.5165706486244,24.2277099092819,13.8560527548871,31.5044665701052
"ACVR1",129.643356528962,103.728746982578,113.915309054752,108.428310201454,93.8190443692685,118.446581778712,137.174922273382,105.671231620561
"ACVR1B",336.596971538498,353.686213669762,391.810617130994,320.170387670332,357.76328919481,304.192357749873,361.642976902552,318.982724022315
"ACVR1C",2.37877718401765,0.720338520712346,1.45115043381849,4.09163434722469,0,0,6.92802637744353,0
"ACVR2A",52.3330980483883,33.8559104734803,39.1810617130994,39.8934348854407,20.0147294654439,53.8393553539599,40.1825529891725,28.8790943559297
"ACVR2B",367.521074930727,319.109964675569,346.099378465711,363.132548316191,300.220941981659,318.998180472212,329.774055566312,327.515183718385
"ACVR2B-AS1",2.37877718401765,4.32203112427408,0.725575216909247,9.20617728125555,0,5.38393553539599,1.38560527548871,1.96902916063157
"ACVRL1",73.7420927045472,82.8389298819198,77.6365482092895,80.8097783576876,105.077329693581,106.332726824071,123.318869518495,114.203691316631
"ACY1",736.231538453463,1030.08408461865,846.020702916182,715.013102177514,805.592860984118,660.878086969857,719.129137978638,775.79748928884
"ACY3",13.0832745120971,21.6101556213704,7.25575216909247,14.3207202152864,11.2582853243122,12.113854954641,13.8560527548871,15.0958902315087
"ACYP1",124.885802160927,129.660933728222,144.38946816494,131.955207697996,118.837456201073,118.446581778712,124.704474793984,145.708157886736
"ACYP2",58.2800410084324,76.3558831955087,53.6925660512843,63.4203323819827,72.5533943122343,78.0670652632418,63.7378426724805,60.3835609260349
"ADA",601.830627556466,731.863937043743,717.593889523246,565.668448503813,637.969501711025,553.199376261937,591.653452633677,613.680755063507
"ADA2",627.99717658066,561.143707634918,528.944333126841,527.820830791985,829.360352224333,827.780088567133,920.041902924501,837.493736321963
"ADAD2",3.56816577602648,0.720338520712346,2.90230086763699,1.02290858680617,0,1.345983883849,0,0.656343053543858
"ADAL",190.302174721412,180.804968698799,196.630883782406,195.375540079979,200.147294654439,246.315050744366,185.671106915487,209.373434080491
"ADAM10",4963.31859445283,3832.92126871039,4361.43262884149,4684.92132757227,4281.90118501341,4877.84559506876,4950.76764932115,4566.17862350462
"ADAM11",32.1134919842383,29.5338793492062,31.1997343270976,30.6872576041852,17.5128882822634,22.8817260254329,37.4113424381951,33.4734957307368
"ADAM12",1.18938859200883,1.44067704142469,2.17672565072774,5.11454293403086,5.00368236636098,4.03795165154699,1.38560527548871,3.93805832126315
"ADAM15",834.950791590195,988.304450417339,815.546543805994,747.746176955312,996.983711497426,856.045750127962,949.139613709763,884.094093123577
"ADAM17",984.813754183307,785.168987576457,840.216101180908,957.442437250577,793.083655068216,1016.21783230599,877.088139384351,894.595581980278
"ADAM1A",11.8938859200883,10.8050778106852,15.2370795550942,26.5956232569605,23.7674912402147,0,44.3393688156386,26.2537221417543
"ADAM1B",4.7575543680353,2.16101556213704,6.53017695218323,4.09163434722469,2.50184118318049,5.38393553539599,8.31363165293224,7.21977358898244
"ADAM20",0,0,0,0,0,2.69196776769799,0,1.31268610708772
"ADAM20P1",0,4.32203112427408,4.35345130145548,2.04581717361234,6.25460295795123,1.345983883849,0,1.31268610708772
"ADAM20P3",0,0.720338520712346,0,0,0,0,0,0
"ADAM21",2.37877718401765,2.88135408284938,0.725575216909247,3.06872576041852,3.75276177477074,0,0,0.656343053543858
"ADAM21P1",0,0,0,0,0,0,0,0.656343053543858
"ADAM22",23.7877718401765,20.1694785799457,18.1393804227312,23.526897496542,22.5165706486244,49.8014037024129,22.1696844078193,24.9410360346666
"ADAM23",1.18938859200883,2.88135408284938,5.80460173527398,3.06872576041852,2.50184118318049,4.03795165154699,1.38560527548871,2.62537221417543
"ADAM28",5.94694296004413,5.76270816569877,3.62787608454624,2.04581717361234,1.25092059159025,1.345983883849,4.15681582646612,3.28171526771929
"ADAM32",1.18938859200883,2.16101556213704,0,1.02290858680617,1.25092059159025,1.345983883849,0,0.656343053543858
"ADAM8",49.9543208643707,78.5168987576457,79.087698643108,87.9701384653308,63.7969501711026,59.2232908893558,56.8098162950369,47.2566998551578
"ADAM9",582.800410084324,508.558995622916,578.28344787667,561.576814156589,507.87376018564,601.654796080501,558.398926021948,511.291238710665
"ADAMDEC1",1.18938859200883,2.88135408284938,2.17672565072774,3.06872576041852,2.50184118318049,0,1.38560527548871,1.96902916063157
"ADAMTS10",41.6286007203089,55.4660660948506,52.9669908343751,57.2828808611456,46.2840618888391,41.7255003993189,49.8817899175934,38.0678971055438
"ADAMTS13",11.8938859200883,24.4915097042198,18.1393804227312,23.526897496542,28.7711736065757,26.9196776769799,24.9408949587967,19.0339485527719
"ADAMTS14",88.0147558086531,84.2796069233445,79.087698643108,83.8785041181061,55.0405060299708,72.6831297278458,84.5219218048111,62.3525900866665
"ADAMTS15",9.5151087360706,3.60169260356173,2.17672565072774,4.09163434722469,3.75276177477074,4.03795165154699,0,0
"ADAMTS16",0,0,0,0,1.25092059159025,0,0,0
"ADAMTS17",11.8938859200883,11.5254163313975,7.98132738600172,6.13745152083703,5.00368236636098,9.42188718694297,8.31363165293224,10.5014888567017
"ADAMTS2",0,0.720338520712346,4.35345130145548,2.04581717361234,1.25092059159025,0,0,1.31268610708772
"ADAMTS4",7.13633155205295,7.20338520712346,12.3347786874572,7.16036010764321,12.5092059159025,2.69196776769799,6.92802637744353,6.56343053543858
"ADAMTS5",0,0,0.725575216909247,0,1.25092059159025,4.03795165154699,1.38560527548871,0.656343053543858
"ADAMTS6",16.6514402881236,20.1694785799457,17.4138052058219,32.7330747777975,11.2582853243122,13.45983883849,9.69923692842094,17.7212624456842
"ADAMTS7",1.18938859200883,3.60169260356173,0,1.02290858680617,1.25092059159025,2.69196776769799,4.15681582646612,0
"ADAMTS7P4",0,0,0.725575216909247,0,0,0,0,0
"ADAMTS8",4.7575543680353,1.44067704142469,0.725575216909247,1.02290858680617,0,0,1.38560527548871,0
"ADAMTS9",0,0.720338520712346,0,0,0,0,0,0
"ADAMTSL2",105.855584688785,105.889762544715,98.6782294996576,95.130498572974,63.7969501711026,67.2991941924498,60.9666321215031,51.8511012299648
"ADAMTSL4",239.067106993774,235.550696272937,233.635219844778,186.169362798723,227.667547669425,195.167663158104,198.141554394885,201.497317437964
"ADAMTSL4-AS1",11.8938859200883,6.48304668641111,1.45115043381849,0,2.50184118318049,8.07590330309398,6.92802637744353,8.53245969607015
"ADAMTSL4-AS2",0,0,0,0,0,0,1.38560527548871,0
"ADAMTSL5",46.3861550883442,30.2542178699185,19.5905308565497,34.7788919514099,25.0184118318049,39.0335326316209,37.4113424381951,30.8481235165613
"ADAP1",711.254378021277,850.719792961281,657.371146519778,654.66149555595,675.497119458733,549.161424610391,570.869373501347,555.922566351648
"ADAP2",3.56816577602648,7.20338520712346,5.07902651836473,6.13745152083703,3.75276177477074,10.767871070792,2.77121055097741,5.25074442835086
"ADAR",5198.81753567058,5394.61518161476,4620.46298127809,4505.91232488119,4558.35463575486,4352.91188036765,4302.30438039243,4354.17981720995
"ADARB1",863.496117798407,888.177396038323,835.137074662544,851.059944222735,703.017372473718,658.186119202159,695.57384829533,638.621791098174
"ADAT1",230.741386849712,254.279497811458,224.928317241867,196.398448666785,218.911103528293,208.627501996594,182.899896364509,238.25252843642
"ADAT2",337.786360130506,326.313349882693,310.546192837158,358.01800538216,341.501321504137,399.757213503152,353.32934524962,380.022628001894
"ADAT3",66.6057611524942,105.889762544715,79.087698643108,83.8785041181061,70.0515531290538,60.5692747732048,72.0514743254127,57.1018456583156
"ADCK1",123.696413568918,158.474474556716,138.584866429666,144.23011073967,163.870597498322,160.172082178031,135.789316997893,141.113756511929
"ADCK2",174.840123025297,218.262571775841,182.84495466113,176.963185517468,196.394532879669,149.404211107239,166.272633058645,148.989873154456
"ADCK5",183.165843169359,193.050723550909,190.100706830223,152.41337943412,180.132565188995,160.172082178031,199.527159670374,206.091718812771
"ADCY1",19.0302174721412,18.0084630178086,21.0416812903682,23.526897496542,10.007364732722,6.72991941924498,16.6272633058645,9.84514580315787
"ADCY10",1.18938859200883,1.44067704142469,1.45115043381849,0,0,1.345983883849,1.38560527548871,0
"ADCY10P1",17.8408288801324,12.2457548521099,18.1393804227312,15.3436288020926,23.7674912402147,16.151806606188,18.0128685813532,14.4395471779649
"ADCY2",3.56816577602648,0,0.725575216909247,0,2.50184118318049,4.03795165154699,1.38560527548871,0.656343053543858
"ADCY3",1534.31128369138,1719.44804894037,1426.48087644358,1408.5451240321,1307.21201821181,1125.24252689776,1180.53569471638,1206.35853241361
"ADCY4",33.3028805762471,29.5338793492062,31.9253095440069,31.7101661909913,17.5128882822634,20.1897582577349,16.6272633058645,22.3156638204912
"ADCY5",1.18938859200883,2.16101556213704,2.90230086763699,5.11454293403086,2.50184118318049,1.345983883849,0,1.31268610708772
"ADCY6",32.1134919842383,48.9830194084395,45.7112386652826,40.9163434722469,30.0220941981659,43.0714842831679,34.6401318872176,38.0678971055438
"ADCY7",2228.91422142454,2455.63401710839,2237.67396894812,2028.42772763664,3017.22046691567,2387.77540994812,2604.93791791877,2648.34422104947
"ADCY9",4070.0877618542,3532.54010557334,3250.57697175343,3526.98880730768,2576.89641867591,2342.01195789725,2351.37215250433,2561.05059492813
"ADCYAP1R1",2.37877718401765,4.32203112427408,5.80460173527398,3.06872576041852,0,1.345983883849,2.77121055097741,1.96902916063157
"ADD1",3370.72726975301,3565.67567752611,3341.27387386708,3414.468862759,2984.69653153433,2911.36314076538,2980.43694757621,2943.6985951442
"ADD2",5590.12638244148,4915.59006534105,4938.26492628434,4979.51900057245,4091.7612550917,4183.31791100268,4307.84680149439,4060.1381292223
"ADD3",825.435682854125,700.1690421324,795.230437732535,870.495207372053,526.637569059494,637.996360944424,590.267847358189,502.758779014595
"ADD3-AS1",0,0.720338520712346,0.725575216909247,0,0,1.345983883849,1.38560527548871,0
"ADGB",4.7575543680353,4.32203112427408,2.90230086763699,3.06872576041852,5.00368236636098,9.42188718694297,12.4704474793984,6.56343053543858
"ADGRA2",4476.85866032122,4295.37859900772,3891.25988828429,4279.84952719702,3606.40406555468,3352.84585466785,3397.50413549831,3378.85403964378
"ADGRA3",354.43780041863,320.550641716994,341.020351947346,353.926371034936,382.781701026615,378.221471361568,322.846029188868,370.177482198736
"ADGRB1",49.9543208643707,61.2287742605494,76.185397775471,58.3057894479518,56.2914266215611,51.1473875862619,66.5090532234579,50.5384151228771
"ADGRB2",0,1.44067704142469,0,0,0,0,0,0
"ADGRB3",1.18938859200883,0,0.725575216909247,1.02290858680617,0,0,0,0
"ADGRD1",13.0832745120971,17.2881244970963,26.8462830256422,13.2978116284802,17.5128882822634,16.151806606188,12.4704474793984,22.3156638204912
"ADGRD2",0,0,0,1.02290858680617,0,0,0,0
"ADGRE1",13.0832745120971,19.4491400592333,10.8836282536387,18.4123545625111,22.5165706486244,29.6116454446779,30.4833160607515,23.6283499275789
"ADGRE2",1253.6155759773,1167.66874207471,1239.28247048099,1154.86379450417,1098.30827941624,1150.81622069089,1235.95990573593,1126.9410229348
"ADGRE4P",41.6286007203089,61.2287742605494,63.8506190880138,66.4890581424012,60.0441883963318,84.7969846824868,95.6067640087207,56.4455026047718
"ADGRE5",3718.02873861959,4095.8448287704,4081.36059511452,3826.70102324189,2910.8922166305,2932.89888290696,3017.8482900144,2580.08454348091
"ADGRF3",16.6514402881236,18.728801538521,10.8836282536387,14.3207202152864,11.2582853243122,13.45983883849,18.0128685813532,19.6902916063157
"ADGRG1",1.18938859200883,1.44067704142469,0.725575216909247,1.02290858680617,0,2.69196776769799,1.38560527548871,0.656343053543858
"ADGRG2",2.37877718401765,2.88135408284938,5.07902651836473,5.11454293403086,7.50552354954148,2.69196776769799,2.77121055097741,1.96902916063157
"ADGRG3",16.6514402881236,7.20338520712346,7.98132738600172,11.2519944548679,1.25092059159025,4.03795165154699,8.31363165293224,2.62537221417543
"ADGRG5",1485.54635141902,1571.05831367363,1326.3514965101,1377.85786642791,984.474505581524,932.766831507354,954.682034811718,891.313866712559
"ADGRL1",216.468723745606,244.194758521485,206.788936819136,229.131523444583,146.357709216059,139.982323920296,164.887027783156,155.553303689894
"ADGRL1-AS1",197.438506273465,162.79650568099,172.686901624401,173.894459757049,177.630724005815,156.134130526484,134.403711722404,175.24359529621
"ADGRL2",3.56816577602648,5.04236964498642,3.62787608454624,4.09163434722469,2.50184118318049,2.69196776769799,1.38560527548871,0.656343053543858
"ADGRL3",1188.19920341682,863.685886334103,861.257782471277,971.763157465864,923.179396593602,1051.21341328607,1007.33503528029,991.078010851225
"ADGRV1",0,0,0,0,0,0,0,0.656343053543858
"ADH5",1385.63770969028,1593.38880781571,1689.13910496473,1520.04215999397,1793.82012834041,1733.62724239751,1736.16341018735,1816.7575722094
"ADH5P4",1.18938859200883,5.76270816569877,4.35345130145548,2.04581717361234,3.75276177477074,8.07590330309398,5.54242110195482,1.96902916063157
"ADH6",0,0.720338520712346,0,0,0,0,0,0
"ADHFE1",0,0,0.725575216909247,2.04581717361234,0,1.345983883849,0,0
"ADI1",2551.23852985893,2639.32033989004,2607.71732957184,2474.41587148413,3096.02846418586,2881.7514953207,2840.49081475185,3016.55267408757
"ADIPOR1",1625.89420527606,1658.93961320053,1501.94069900214,1602.89775552527,1443.56236269514,1494.04211107239,1443.80069705923,1356.00474862161
"ADIPOR2",3675.21074930727,3940.97204681724,4058.14218817342,4064.01581538092,3533.85067124245,3238.43722454069,3446.00032014041,3365.7271785729
"ADIRF",0,0,1.45115043381849,3.06872576041852,0,0,0,3.93805832126315
"ADIRF-AS1",196.249117681456,245.63543556291,216.221414638956,229.131523444583,218.911103528293,212.665453648141,185.671106915487,207.404404919859
"ADK",1399.91037279439,1396.73639166124,1613.67928240617,1461.73637054602,1646.21149853276,1698.63166141743,1677.96798861682,1772.12624456842
"ADM",3.56816577602648,12.9660933728222,34.1020351947346,34.7788919514099,1.25092059159025,10.767871070792,2.77121055097741,8.53245969607015
"ADM2",253.33977009788,299.660824616336,337.3924758628,284.368587132116,110.081012059942,121.13854954641,134.403711722404,95.1697427638594
"ADM5",67.795149744503,84.9999454440568,66.0273447387415,67.5119667292074,82.5607590449562,51.1473875862619,34.6401318872176,51.8511012299648
"ADNP",3412.35587047332,2986.52350687339,3215.74936134178,3432.88121732151,3507.58133881905,3620.6966475538,3601.18811099515,3377.54135353669
"ADNP-AS1",10.7044973280794,5.76270816569877,5.07902651836473,11.2519944548679,1.25092059159025,6.72991941924498,9.69923692842094,9.84514580315787
"ADNP2",1291.67601092158,1248.3466563945,1271.207780025,1224.42157840699,1194.62916496869,1251.76501197957,1245.65914266435,1187.98092691438
"ADO",681.519663221057,579.872509173439,630.524863494136,688.417478920554,704.268293065309,798.168443122455,674.789769163,702.943410345472
"ADORA1",2.37877718401765,4.32203112427408,1.45115043381849,2.04581717361234,5.00368236636098,5.38393553539599,2.77121055097741,8.53245969607015
"ADORA2A",23.7877718401765,40.3389571598914,26.8462830256422,23.526897496542,12.5092059159025,9.42188718694297,16.6272633058645,15.0958902315087
"ADORA2A-AS1",0,0.720338520712346,0,3.06872576041852,0,0,0,0.656343053543858
