GENE,MV411-MYB-dTAG-DMSO_1h,MV411-MYB-dTAG-VHL_1h,MV411-MYB-dTAG-DMSO_2h,MV411-MYB-dTAG-VHL_2h,MV411-MYB-dTAG-DMSO_4h,MV411-MYB-dTAG-VHL_4h,MV411-MYB-dTAG-DMSO_8h,MV411-MYB-dTAG-VHL_8h,MV411-MYB-dTAG-DMSO_12h,MV411-MYB-dTAG-VHL_12h,MV411-MYB-dTAG-DMSO_24h,MV411-MYB-dTAG-VHL_24h,MV411-MYB-dTAG-DMSO_48h,MV411-MYB-dTAG-VHL_48h
RHOG,1058.2,1017.0,1070.4,972.4,917.6,640.6,692.2,1077.8,657.4,1310.4,986.6,1613.8,915.6,1220.8
ARHGAP1,1117.4,984.2,991.2,753.2,901.0,391.8,623.4,651.6,469.0,740.6,775.4,974.2,630.6,640.6
ARHGAP4,463.2,341.6,356.2,299.2,300.8,157.2,210.8,233.2,208.4,245.2,350.8,375.0,398.2,454.6
ARHGAP5,1.6,3.0,1.4,2.6,0.0,0.8,0.0,0.8,0.6,0.6,0.2,0.2,0.4,2.0
ARHGAP6,3.6,6.0,5.0,5.0,4.6,2.6,3.4,4.8,1.6,8.0,5.0,18.2,4.2,9.4
ARHGDIA,6531.6,6102.0,6516.0,5446.8,5052.4,2762.8,3584.8,3917.2,2792.2,4249.2,4545.4,4773.6,3992.4,2718.0
ARHGDIB,30442.2,29913.4,44250.2,37525.2,35890.8,23754.6,23743.8,25655.0,18184.0,28295.0,26572.2,31359.0,32423.2,20496.8
RHOH,65.8,54.6,53.0,39.8,76.2,53.6,62.2,78.6,48.0,102.0,59.4,106.4,63.6,44.4
ARL1,1940.2,2166.2,2596.4,2364.0,2374.4,1624.6,1512.2,1699.0,1232.0,1741.4,1678.6,1717.6,2013.2,1265.6
PHOX2A,3.8,1.6,2.8,2.4,1.6,2.0,1.8,1.4,1.4,1.2,2.6,3.6,2.2,6.2
ARL2,669.0,525.6,647.6,599.2,539.6,350.6,392.0,381.0,415.2,440.2,532.8,574.6,585.8,566.6
ARL3,191.2,175.8,190.8,199.8,154.6,123.6,120.2,187.6,122.2,230.6,161.0,304.2,181.8,285.6
ARNT,941.4,1073.8,1101.4,1032.6,993.4,805.6,683.2,1001.8,530.6,1118.4,888.8,1464.2,942.6,1146.0
ARNTL,41.6,55.2,49.6,54.8,53.2,54.4,42.6,61.6,33.6,76.4,46.4,89.4,42.6,63.2
ARRB1,3045.0,3056.4,2799.2,2215.6,2489.8,899.0,1873.8,1565.0,1437.0,1851.2,2518.0,2682.8,2545.2,1698.0
ARRB2,795.4,791.0,755.8,808.2,525.0,524.2,434.6,1001.8,416.2,1324.6,825.0,2237.0,835.4,1607.0
ARSA,128.6,99.6,103.0,105.6,107.6,68.0,75.0,103.6,59.6,124.6,83.0,216.2,98.6,218.4
ARSB,1507.2,1604.8,1678.4,1422.8,1748.2,965.4,1194.0,1525.4,838.6,1604.4,1152.4,1366.8,1272.6,851.0
STS,594.0,728.8,910.8,721.0,570.4,370.6,353.2,324.2,268.6,360.0,664.8,491.4,565.6,218.0
ARSD,624.0,558.2,622.4,537.4,528.2,322.4,341.4,514.0,306.2,546.4,465.8,963.2,532.0,1132.8
ARSL,2.8,1.6,2.0,3.2,1.2,1.4,0.4,0.2,0.4,0.6,0.6,1.4,1.6,1.4
ARSF,0.0,0.2,0.2,0.4,0.0,0.8,0.0,1.2,0.0,2.4,0.2,1.2,0.4,2.0
ARVCF,15.4,12.4,12.6,13.4,15.4,10.4,11.2,12.6,10.8,11.0,12.2,14.6,15.4,15.4
ASAH1,1563.2,1789.0,2153.6,1906.0,1729.4,1166.0,1302.6,1342.6,1054.2,1517.4,1602.6,1877.0,2173.6,1568.4
ASCL1,7.0,7.0,8.6,10.6,2.2,3.0,2.4,0.4,2.6,2.8,1.6,3.2,5.0,7.8
ASCL2,1.2,1.2,0.6,0.6,1.2,1.2,1.2,1.2,0.6,2.0,1.0,3.0,0.4,5.0
ASGR1,5.6,3.6,4.6,3.6,2.8,2.0,2.4,2.4,1.8,2.2,2.0,7.2,3.8,6.0
ASGR2,51.6,42.0,52.2,53.0,39.4,35.2,27.2,57.8,22.8,87.0,32.6,119.4,45.6,125.6
ASIP,1.4,1.0,1.0,1.2,0.8,0.2,0.8,2.2,0.0,0.8,1.4,1.6,1.6,0.2
ASL,29.4,26.8,22.2,30.8,21.0,14.0,13.4,25.0,17.2,30.4,25.4,43.4,26.8,40.8
GET3,532.4,467.8,592.2,538.8,484.0,330.2,362.0,408.2,375.2,472.0,457.0,587.6,514.4,460.0
ASNS,331.2,245.8,286.8,278.0,242.2,154.8,150.8,192.6,179.4,245.6,258.8,169.6,603.6,196.0
ASPH,1971.8,2416.2,2367.4,2156.8,1972.0,1541.8,1567.8,1901.0,1321.8,2180.0,1979.4,2718.4,2167.0,1649.6
ASS1,1266.4,870.8,1097.8,955.2,820.2,507.6,553.0,628.2,533.6,632.4,817.0,560.4,1294.2,406.8
ZFHX3,76.6,84.0,64.4,79.6,54.6,60.2,39.0,62.4,52.0,67.8,71.0,83.0,87.8,83.4
ATF1,863.2,1077.8,1276.2,1152.6,1077.4,881.4,703.8,720.6,640.2,847.0,903.2,845.0,1062.4,456.6
ATF3,145.8,175.4,114.8,114.6,93.2,88.8,62.0,131.6,51.8,140.8,79.2,140.0,146.6,67.0
ATF4,1157.8,1231.2,1198.6,1344.0,837.4,874.2,759.6,751.6,732.8,828.6,1184.8,950.2,2041.0,754.4
ATIC,597.2,481.8,680.8,650.8,552.0,389.0,390.4,320.4,388.2,352.4,395.8,322.0,546.0,402.8
ATM,1809.6,2189.8,1913.0,1663.2,1810.0,1220.8,1380.0,1735.2,1084.4,1938.4,1995.2,3015.0,2326.2,2033.0
RERE,130.4,134.4,104.8,97.0,100.8,67.4,72.0,126.6,59.0,147.0,93.8,230.2,78.2,205.2
ATOX1,867.2,675.8,871.0,822.6,733.2,499.4,486.6,534.8,459.6,590.2,612.2,719.2,766.8,934.0
ATP1A1,1071.2,965.4,1107.6,961.4,857.8,531.0,623.4,683.4,599.4,764.8,764.8,811.8,880.8,558.4
ATP1A2,12.8,21.8,14.6,26.4,9.8,20.4,5.6,24.0,5.4,27.4,6.0,63.2,8.8,79.8
ATP1A3,83.0,93.8,76.2,62.2,58.8,23.2,45.0,22.6,41.4,21.8,75.2,20.8,77.0,13.0
ATP1B1,152.4,132.6,144.0,136.4,140.2,102.0,77.4,111.4,93.6,119.0,115.2,136.4,165.4,147.6
ATP1B2,6.0,7.8,6.2,10.2,2.8,3.2,1.8,2.0,3.0,4.4,2.8,6.0,2.8,8.8
ATP1B3,4880.0,4570.6,5576.6,5127.2,4835.4,3058.2,3106.0,3182.0,2919.4,3589.4,3202.0,3589.4,4338.4,3855.4
FXYD2,0.2,0.2,0.6,0.8,0.6,0.0,0.0,1.6,0.2,3.2,0.2,6.2,0.4,7.2
ATP2A1,28.0,19.4,21.0,23.4,24.4,13.8,15.0,17.0,14.8,22.4,15.2,32.4,15.4,38.8
ATP2A2,2135.0,2661.2,2499.6,2276.2,2165.2,1540.4,1478.4,1539.4,1007.8,1556.6,1433.4,1725.2,1283.6,1071.8
ATP2A3,835.0,716.6,555.6,502.2,456.0,252.0,362.6,453.0,316.8,508.6,614.0,642.6,585.4,519.0
ATP2B1,1368.6,1444.8,2430.4,1681.4,1670.8,1093.8,923.8,1104.0,772.6,1205.0,1012.2,1263.2,1316.6,1044.2
ATP2B2,9.4,10.0,8.2,11.8,9.8,3.0,6.0,8.4,2.0,7.8,5.6,10.8,9.4,7.6
ATP2B3,64.2,70.2,50.4,43.6,27.6,11.4,25.0,9.4,18.4,16.6,69.0,39.4,80.2,11.8
ATP2B4,1993.4,2354.0,2546.8,1695.8,1825.4,517.6,1380.0,675.2,957.0,772.6,1925.0,940.0,2195.2,508.0
ATP5F1A,2155.6,1969.6,2682.2,2593.6,1997.6,1983.6,1602.4,1726.4,1427.6,1925.2,1984.0,2121.6,2314.0,1949.4
ALDH7A1,3.0,4.0,1.6,3.8,0.4,0.2,0.4,0.2,1.6,1.2,0.6,1.4,0.6,1.8
ATP5F1B,3625.4,2925.4,3651.2,3431.2,2881.8,2178.8,2166.4,2242.2,2194.2,2509.0,2827.4,3124.0,3217.4,2734.4
ATP5F1C,682.8,755.0,960.6,940.8,601.6,697.8,612.2,604.6,554.0,698.8,844.6,914.6,929.0,516.8
ATP5F1D,1343.6,1146.0,1228.4,1212.8,1026.6,667.6,733.6,704.2,784.8,869.4,1100.2,1099.4,1184.8,1223.6
ATP5F1E,2719.4,2159.2,2573.4,2664.4,2510.8,1777.0,1615.8,2032.6,1580.8,2427.4,2199.2,2906.4,2923.0,3805.8
ATP5PB,4683.6,4550.8,5314.8,5106.0,4554.0,3504.6,3141.2,3376.8,3003.8,4216.0,4223.6,4746.4,5648.4,4664.4
ATP5MC1,973.4,825.2,990.6,976.0,846.0,570.0,581.0,576.8,570.6,606.8,673.0,663.8,829.0,680.0
ATP5MC2,5138.4,4086.4,5413.6,4919.6,4382.2,2739.4,3085.6,3743.8,3038.0,3894.8,3908.6,5054.0,4893.2,4323.2
ATP5MC3,5882.8,5385.6,7080.2,6645.0,5908.8,4300.6,4252.8,4519.2,3569.8,5014.4,4716.8,4824.8,5542.8,3340.8
ATP5ME,3395.4,2741.0,3218.6,3362.2,2837.6,2208.2,2084.4,2270.2,2117.4,2753.6,2692.6,3263.4,3418.6,3772.0
ATP5PF,1020.6,1004.0,1340.4,1367.8,874.4,972.0,758.6,787.0,697.6,921.2,1016.2,1018.4,1168.8,652.8
ATP6V1A,2642.8,2982.0,3555.2,3166.2,3143.0,2553.8,2220.6,3471.6,1822.4,3683.4,2566.0,4241.4,2687.0,3124.4
ATP6V1B1,0.8,0.8,1.2,1.8,0.0,0.8,0.0,0.0,0.4,0.2,0.0,0.6,0.2,1.6
ATP6V1B2,9046.4,8076.2,11048.4,8436.6,10043.2,5736.0,6336.0,8208.0,5490.6,8813.2,6560.0,9985.8,7622.0,7668.4
ATP6V0C,1186.2,1113.6,1043.2,961.6,786.4,572.0,614.6,716.0,556.4,886.0,906.4,1245.2,807.6,910.0
ATP6V1C1,4580.4,5585.4,7025.4,6157.4,6131.8,4446.0,3882.4,4545.4,2823.0,4677.6,4217.0,5081.6,5045.8,3362.2
ATP6V1E1,2565.8,2048.8,2533.0,2349.4,2712.6,1627.4,1588.0,1938.0,1488.6,2128.8,1821.8,2285.8,2426.8,2322.6
ATP6V0B,1563.6,1247.8,1489.4,1409.4,1327.8,822.0,924.2,1023.4,836.0,1156.4,985.4,1272.6,1272.0,1510.4
ATP6V1G2,85.8,100.4,120.4,109.6,91.6,65.0,54.2,73.6,46.4,90.4,123.6,233.4,157.8,165.6
ATP6V0A1,166.4,179.6,155.4,208.0,141.6,182.2,113.0,370.8,99.8,374.6,170.0,768.6,174.6,861.8
ATP6AP1,593.4,511.4,466.0,422.6,380.2,252.0,290.2,386.8,298.0,459.4,448.6,653.6,465.0,681.8
ATP7A,94.4,115.8,113.2,100.4,93.0,93.0,86.8,156.0,56.8,180.0,109.2,244.2,133.4,156.6
ATP5PO,1763.6,1540.0,1796.6,1911.6,1500.0,1430.2,1144.0,1266.6,1176.0,1615.0,1553.6,1910.8,2136.2,2241.4
ATP7B,19.6,21.6,13.4,16.4,11.8,9.6,11.4,16.8,9.2,13.2,14.4,24.6,15.2,21.4
ATR,55.0,56.8,63.4,69.0,53.2,50.4,56.6,37.8,38.2,48.6,45.2,46.8,59.2,29.4
ATRX,1726.6,2075.6,2100.6,1815.0,1666.2,1532.8,1255.6,1705.8,1117.4,1698.2,1619.4,2278.8,1998.6,1922.0
AUH,118.0,133.8,107.4,115.2,128.8,93.8,103.4,93.2,85.4,118.0,139.4,159.4,176.6,94.0
AUP1,6397.4,5966.2,6578.0,6000.4,5633.6,3296.0,3990.0,4150.4,3122.2,4631.6,4765.2,6241.2,5672.8,4501.6
AVPR2,32.8,25.4,29.2,25.6,15.2,7.4,11.0,15.8,3.6,8.8,9.6,9.6,5.6,1.0
AXL,29.6,45.2,36.4,35.0,35.0,44.2,20.4,99.4,21.0,164.8,42.6,506.2,51.0,807.0
AZU1,1690.4,1487.6,1564.8,1314.8,1249.8,634.2,941.0,515.4,904.8,463.4,1355.2,255.0,1435.2,144.0
B2M,23555.2,24703.2,29580.4,28264.6,25049.0,20357.2,17798.8,21816.2,15200.6,29788.8,25344.6,42108.2,31085.4,38699.8
BAAT,3.0,8.0,8.2,10.6,2.2,3.0,2.0,1.2,1.6,3.4,1.6,2.6,4.8,2.6
BACH1,1191.4,1555.2,1434.8,1202.6,1178.2,924.4,697.6,991.8,518.8,1051.6,774.6,1301.8,758.0,655.8
BAD,268.6,230.4,273.6,277.2,262.2,175.0,203.2,257.6,200.2,299.8,235.8,333.0,287.2,313.4
BAG1,1260.6,1107.0,1253.2,1101.8,1298.2,595.0,808.8,667.0,701.4,709.0,935.0,953.0,1178.0,948.4
574,2.4,2.4,2.2,1.4,1.0,0.6,0.8,0.6,1.4,1.2,1.0,2.6,1.8,5.0
ADGRB1,6.2,5.2,4.8,3.2,3.4,1.4,4.2,5.8,4.8,4.2,6.6,12.4,6.0,18.4
BAK1,517.4,465.4,524.4,470.6,535.6,313.4,377.4,463.2,320.0,503.6,397.4,518.0,371.0,304.6
NKX3-2,10.2,12.8,10.6,9.4,9.6,8.6,11.6,13.0,10.6,14.0,21.6,28.0,24.4,35.0
BARD1,1996.0,2502.2,2695.6,2434.6,2169.4,1756.6,1301.8,1789.2,860.0,1921.0,1413.6,1775.8,1417.0,651.8
BAX,576.6,483.4,575.8,519.8,460.6,282.0,342.4,426.8,343.0,479.6,422.8,528.2,428.4,391.8
BBS1,102.6,101.0,112.8,99.4,94.6,54.6,62.2,69.4,48.4,69.2,93.6,105.0,97.4,72.8
BBS2,86.0,78.6,89.2,81.0,82.6,64.2,50.8,92.4,60.2,112.4,85.8,144.8,92.4,166.2
BBS4,282.6,268.2,314.6,313.8,295.0,232.6,192.0,262.2,158.2,270.4,212.6,294.6,266.0,226.0
BCAT1,11438.6,14368.4,16989.6,14937.2,13718.0,9142.8,9410.6,9506.2,7120.2,9948.0,11515.2,9383.2,18640.2,5537.2
BCAT2,353.2,290.0,300.0,287.8,254.2,158.8,189.8,194.2,195.8,209.8,258.4,326.2,257.8,328.6
BCKDHA,484.8,463.0,496.0,460.4,377.8,276.6,273.0,280.0,286.0,331.8,519.2,597.0,535.4,446.6
BCKDHB,359.6,400.4,401.4,366.6,282.8,212.0,252.0,255.0,202.8,297.4,355.2,362.6,420.2,236.0
CCND1,10.8,15.0,9.2,12.8,4.4,4.0,3.6,4.8,5.0,7.8,8.2,8.6,10.2,7.8
BCL2,3320.6,3675.0,4232.2,2362.2,4474.8,790.8,2694.6,1058.8,1920.0,1094.0,3179.2,1098.6,3857.2,713.6
BCL2A1,9.4,15.0,15.8,21.4,4.8,19.2,3.4,20.2,3.8,20.2,6.2,19.6,19.2,7.6
BCL2L1,623.2,618.8,667.4,604.6,621.6,408.2,440.6,585.6,344.8,666.6,544.2,809.0,541.6,504.8
BCL2L2,520.8,515.2,540.0,499.6,623.0,392.4,400.8,531.0,340.8,563.6,454.4,563.2,489.4,315.8
BCL3,18.6,25.2,12.6,17.0,6.8,24.8,7.8,47.6,6.4,48.8,13.0,75.4,12.8,82.8
BCL6,5.8,5.4,5.0,5.2,4.2,3.0,3.6,6.6,3.8,13.0,4.2,34.8,2.4,54.8
BCL7A,706.8,781.0,845.8,672.8,765.4,464.6,526.0,661.8,387.6,682.8,570.4,717.8,496.4,353.2
BCL9,24.6,30.0,25.0,29.2,20.4,11.8,14.4,14.4,16.2,16.0,22.0,25.4,17.8,28.4
TNFRSF17,0.2,0.0,0.6,0.8,0.2,1.2,0.8,0.6,0.0,1.2,0.0,3.2,1.4,1.4
OPN1SW,48.8,58.6,78.8,72.0,65.6,39.0,29.6,36.6,24.2,38.2,28.0,35.6,42.0,15.6
BCR,60.2,45.0,33.4,28.0,36.8,14.6,26.0,25.4,25.4,20.8,39.8,26.8,35.6,25.0
BCS1L,70.4,62.8,79.8,67.8,61.4,44.8,44.2,43.4,54.8,47.2,63.8,67.6,65.0,80.2
BDH1,333.6,305.0,276.2,247.6,252.8,145.0,207.8,212.6,189.8,251.0,265.4,315.0,282.8,231.8
BDKRB2,2.0,2.2,1.6,1.8,0.8,2.0,0.4,0.8,1.2,1.2,0.4,1.4,0.8,1.8
BDNF,8.6,8.6,10.8,8.8,4.8,3.0,7.0,8.0,4.8,15.0,4.2,14.8,11.2,7.4
BFSP1,9.6,6.6,7.4,7.0,4.6,1.6,3.6,4.2,5.2,4.6,5.0,6.2,8.0,4.6
BGLAP,21.2,30.6,35.0,31.2,24.2,26.8,16.8,25.6,14.8,39.4,31.0,71.2,32.4,70.8
CEACAM1,0.4,1.6,0.8,1.4,0.4,1.0,0.0,0.6,0.0,1.8,0.4,5.0,0.6,6.0
BICD1,13.6,14.6,9.4,12.2,7.8,9.0,9.2,15.8,5.4,13.6,9.4,19.6,15.6,35.6
BID,2451.4,2572.6,3208.4,2887.2,3034.8,1730.6,1868.6,1580.6,1453.8,1742.2,2074.2,1980.6,2425.2,1579.2
BIK,207.6,174.0,192.6,128.0,134.6,30.2,107.2,59.0,100.4,66.2,153.4,71.8,171.2,48.2
PRDM1,32.6,66.6,33.2,81.2,33.6,146.4,21.8,199.2,17.4,287.2,23.0,438.8,18.4,398.4
BLK,1.2,2.0,1.6,1.0,0.4,0.6,1.4,2.8,1.2,2.8,1.4,5.0,0.8,5.2
BLM,194.0,173.2,200.0,181.8,198.2,148.0,143.4,157.0,134.2,167.6,163.4,157.6,180.8,83.2
BLMH,1044.6,966.6,1119.2,950.2,1025.4,589.6,716.6,819.4,647.2,822.8,759.8,883.2,1009.0,749.2
CXCR5,1.0,1.0,1.2,2.2,1.8,1.0,0.2,1.6,1.4,3.0,1.0,3.6,1.8,4.4
BLVRA,0.4,1.0,0.6,3.4,0.2,0.6,1.2,0.4,0.4,0.6,1.6,0.4,0.8,0.2
BLVRB,356.8,297.0,322.2,338.2,266.8,224.0,186.6,306.8,189.2,470.8,309.0,834.4,345.4,981.0
BMI1,1293.4,1730.6,1864.6,1792.4,1437.0,1146.0,1088.0,1209.0,969.6,1356.4,1352.2,1398.0,1460.0,712.8
BMP1,270.6,263.8,255.0,220.2,227.8,129.2,163.0,163.8,135.2,177.6,191.2,282.8,251.6,253.2
BMP2,0.8,1.8,1.6,3.0,0.2,2.0,0.6,1.0,0.4,3.8,1.8,2.0,1.6,1.0
BMP3,1.4,1.0,0.2,1.2,0.0,0.6,0.0,0.0,0.0,0.0,0.4,0.2,0.6,0.8
BMP4,4.2,5.8,3.2,5.0,0.8,1.8,0.6,0.2,2.0,1.0,0.6,1.6,3.4,3.6
BMP6,1713.0,1716.0,1975.0,1858.4,1824.2,1113.2,1144.4,807.2,884.4,877.2,1251.6,894.2,1504.2,805.4
BMP7,1.8,1.4,0.6,1.6,0.2,0.8,0.2,0.4,0.4,0.4,0.6,0.8,0.8,1.6
BMP8B,97.2,111.2,108.6,93.2,94.2,56.2,58.4,73.6,42.6,70.6,97.4,131.6,105.8,68.0
BMPR1A,250.4,340.8,292.2,264.0,319.6,328.8,219.6,293.2,150.8,310.4,244.2,307.2,262.2,171.4
BMPR1B,3.2,4.2,2.8,6.0,1.4,1.2,0.2,1.0,1.6,2.6,1.4,1.6,1.4,1.8
BMPR2,237.8,303.8,247.0,227.0,215.8,295.8,194.2,394.8,138.0,393.0,232.2,571.0,235.6,411.2
POLR3D,444.0,388.2,474.2,363.0,479.2,209.4,368.4,282.2,271.8,276.6,365.8,319.8,402.2,189.4
BNIP1,191.2,156.6,217.6,213.4,178.0,134.4,124.8,149.8,109.0,151.0,117.6,169.0,172.8,140.6
BNIP2,4063.6,4683.6,5587.6,4544.0,4344.8,2736.8,2831.6,2665.2,2234.2,3065.6,3361.8,3487.0,3950.6,2342.8
BNIP3,5.4,5.6,4.6,5.6,3.8,3.4,2.8,2.4,1.4,2.2,5.6,5.6,3.2,0.2
BNIP3L,3588.2,4518.8,4699.6,4416.8,2633.2,2452.0,1590.6,2848.2,1593.6,4605.0,5792.0,11950.2,6796.8,8710.2
BOK,4.2,4.8,2.8,4.0,6.0,0.6,1.6,1.4,0.8,2.4,2.8,2.0,2.2,1.4
DST,54.4,48.6,56.6,55.8,42.0,53.0,35.0,72.0,31.4,79.4,39.6,90.4,55.8,186.4
FOXL2,4.2,2.6,3.2,8.0,2.2,1.0,1.4,0.8,2.2,1.8,0.2,1.0,2.6,2.8
BPGM,271.0,310.2,309.8,326.4,380.0,313.8,255.0,326.2,225.6,376.8,277.2,315.6,311.0,180.8
BPHL,149.6,134.6,146.0,143.0,125.8,91.4,88.0,86.4,73.0,97.2,130.0,150.6,154.4,181.8
BPI,0.6,0.6,0.0,0.2,0.0,0.4,0.0,0.8,0.0,0.6,0.4,10.0,0.2,29.6
BRCA1,7073.4,8817.6,8493.6,8166.0,9224.8,7036.6,5888.8,8320.0,4043.4,8182.6,6542.6,6587.0,7643.2,2908.0
BRAF,14.8,15.6,13.2,18.4,15.2,11.8,10.6,13.6,10.6,16.2,18.8,16.8,21.4,18.6
BRCA2,601.2,688.2,1054.2,842.4,802.0,761.0,487.6,709.0,386.2,715.2,585.0,532.4,545.2,274.6
ZFP36L1,75.0,93.2,67.2,68.0,57.8,69.6,65.6,244.6,64.4,491.8,139.4,879.4,154.2,448.6
ZFP36L2,2125.6,1761.8,2062.0,1130.6,2406.2,1543.0,1682.0,1985.6,1229.2,2532.8,1762.8,3357.4,1604.0,2446.0
BSG,6991.8,6120.6,6670.8,5754.2,5333.4,3236.8,3948.6,4515.2,3509.4,5261.2,5224.8,6639.4,4817.4,5172.4
BST1,32.0,23.2,31.0,29.2,23.2,19.6,16.0,15.0,15.2,24.0,23.8,25.6,23.2,14.6
BST2,3721.4,2716.4,3505.0,3043.4,2654.6,1615.2,2087.8,2361.2,2238.0,2642.2,2576.6,2918.4,2791.4,2805.8
BTD,129.6,124.0,155.2,145.6,116.2,94.0,78.2,109.2,61.6,137.6,116.8,182.6,136.4,145.0
KLF9,699.0,1104.4,644.6,650.2,547.8,489.6,368.2,618.2,274.4,776.0,506.2,879.2,565.0,329.6
KLF5,41.4,55.0,42.0,37.6,34.0,27.2,24.8,26.8,16.6,27.2,23.6,29.8,24.6,18.6
BTF3,7973.4,7594.6,10148.2,9093.2,7487.6,6168.8,5673.8,5584.6,5018.8,6462.6,7373.8,7804.6,9938.2,6222.0
BTG1,1071.8,852.0,899.2,545.2,809.2,407.4,516.4,440.2,475.2,510.6,785.0,529.0,902.2,285.2
BTK,1874.6,1592.4,2001.2,1660.4,1651.8,931.6,1130.8,1182.0,1057.4,1282.6,1230.2,1575.6,1579.6,1542.6
BUB1,454.0,503.6,577.2,512.8,485.2,426.6,429.6,373.6,327.6,453.0,473.4,414.0,509.0,212.4
BUB1B,857.4,995.8,1095.8,1001.2,1074.6,888.8,652.8,884.2,522.0,1015.4,741.4,776.8,833.8,431.4
BYSL,331.0,267.4,313.0,271.6,264.8,137.6,190.0,180.0,181.4,190.6,197.4,209.2,209.0,176.8
TSPO,1791.4,1308.0,1508.2,1546.2,1425.2,887.0,934.6,824.2,939.8,975.0,1277.4,1078.4,1666.0,1241.6
C1QBP,4605.0,3801.0,4450.8,4503.6,4090.2,3100.6,2797.4,2485.4,2476.6,2912.2,3378.8,2929.8,4315.2,2460.4
SERPING1,0.4,0.8,0.8,1.0,0.4,0.6,0.2,0.8,0.6,0.2,0.8,1.6,0.2,1.2
ERC2-IT1,5.4,3.4,3.6,9.6,1.0,2.2,1.2,0.2,2.6,2.4,2.4,1.8,1.6,2.8
C1QA,0.6,1.0,1.4,1.4,0.6,0.6,0.4,1.0,1.2,6.0,0.8,12.6,1.8,32.4
C1QC,0.4,1.4,0.6,0.8,0.2,0.2,0.0,0.2,0.4,0.8,0.6,3.0,0.4,1.4
C1R,4.2,4.4,2.8,4.8,1.8,2.0,1.2,1.8,1.8,3.8,2.8,7.8,4.8,10.2
C1S,4.4,3.8,2.8,6.4,4.0,2.4,3.2,2.0,2.8,1.4,3.2,2.8,4.0,6.8
C2,2.8,3.6,2.4,4.2,1.8,1.6,0.6,0.4,0.8,1.6,2.8,4.2,4.0,3.6
C3,3.4,5.8,5.0,8.2,1.2,9.2,1.2,7.6,1.6,10.4,5.8,22.2,16.0,35.2
C3AR1,32.0,31.4,44.0,34.4,27.2,25.4,29.8,63.2,24.6,122.6,66.8,248.4,87.6,324.4
C4B,0.6,0.2,0.0,1.6,0.0,1.0,0.8,0.2,0.0,0.2,0.8,0.8,2.6,0.4
CAPN5,18.4,23.0,21.8,15.6,18.8,13.8,11.8,24.8,8.4,28.8,23.0,50.0,18.8,32.6
C5,164.8,148.2,145.6,125.4,114.0,72.2,85.8,93.4,80.4,119.2,133.0,195.6,183.2,187.6
C5AR1,1.6,1.2,2.4,2.6,2.2,3.0,0.4,2.0,1.0,2.4,2.4,3.2,7.4,4.4
C8G,2.0,3.8,4.0,3.2,2.4,0.8,1.8,1.6,1.6,2.2,1.0,3.0,2.8,3.6
OSGIN2,1062.0,1318.6,1302.8,1216.6,1280.0,1189.0,893.2,1015.8,781.8,1142.2,1075.6,1050.4,1096.2,551.2
C9,5.6,3.6,4.6,8.6,1.4,0.4,0.8,0.6,0.8,2.4,4.2,2.8,0.4,3.6
VPS51,92.4,70.2,66.0,68.2,56.4,37.8,48.4,45.6,38.2,57.6,90.0,96.8,94.2,121.2
MRPL49,1175.2,1064.4,1285.0,1192.0,1244.2,778.2,819.8,968.4,625.4,1047.6,867.4,1062.2,924.4,602.4
ZNHIT2,14.6,10.8,15.2,13.2,17.4,10.8,10.4,9.6,11.0,9.6,12.2,17.0,15.8,20.2
MPPED2,5.8,2.6,2.6,7.4,1.0,0.4,0.6,0.4,1.4,0.8,1.6,1.6,2.8,2.8
MYRF,30.8,30.6,34.8,29.2,23.6,14.4,14.8,21.4,10.6,17.8,18.8,22.6,24.4,13.6
TMEM258,1419.0,1300.8,1462.0,1588.0,1207.0,1156.2,893.0,915.0,914.4,1129.0,1246.4,1318.4,1710.0,1361.4
DAGLA,27.4,24.6,19.6,14.2,18.2,9.2,17.6,9.0,12.6,12.8,15.8,18.0,11.6,10.2
GAS8-AS1,3.6,4.8,2.6,3.0,3.6,2.0,1.8,2.6,0.8,2.2,2.0,2.2,1.8,1.6
FMNL1,257.2,221.2,197.0,139.0,147.8,68.6,117.4,106.4,107.4,122.2,196.4,173.2,215.6,119.2
LDLRAD4,209.4,174.8,161.6,94.4,196.6,145.0,125.0,134.2,99.2,178.2,174.0,340.4,160.8,227.8
PTTG1IP,4258.2,4309.6,5229.2,4825.2,4489.6,2776.8,2981.0,3705.0,2199.6,4227.8,3664.2,5531.4,4233.0,4596.0
CFAP410,243.0,192.2,207.4,197.6,148.6,87.8,107.8,158.0,82.0,166.2,145.8,228.6,161.0,210.0
TMEM50B,2062.6,2346.4,2412.2,2489.4,2372.6,1866.4,1720.8,2272.4,1281.8,2374.6,1759.0,3219.2,2104.6,2701.4
MPPED1,5.6,7.0,7.2,5.0,8.0,4.4,7.4,5.6,7.4,9.4,8.4,13.4,5.2,4.8
CA5A,0.0,0.6,0.2,0.2,0.4,1.0,0.0,1.0,0.2,0.8,0.2,1.6,1.4,1.2
CA6,0.2,0.2,1.4,0.4,0.0,0.0,0.0,0.4,0.6,0.2,0.0,1.0,1.2,5.0
CA7,12.4,11.8,14.8,12.0,7.4,4.6,7.8,11.0,8.0,13.0,13.8,18.2,17.4,10.8
